wallet,slug,outcome_truth,mc,slot_start_s,total_fills,maker_pct,cash_from_trading,rebate,fee,net_up,net_dn,mint_pairs,mint_cost,inv_up_final,inv_dn_final,redemption,actual_pnl
0x04b6d7e9,btc-updown-15m-1778858100,Down,updown_15m,1778858100,157,100.0,1492.9166223985585,9.802693964150553,0.0,-1503.2370070000002,-1715.103534,1715.103534,1715.103534,211.8665269999999,0.0,0.0,-212.38421763729093
0x04b6d7e9,btc-updown-15m-1778859000,Down,updown_15m,1778859000,134,99.25373134328358,1621.4263805641508,11.848972970853637,0.3612839864883412,-1853.556631,-1700.229164,1853.556631,1853.556631,0.0,153.32746699999984,153.32746699999984,-67.31509445148413
0x04b6d7e9,btc-updown-15m-1778859900,Up,updown_15m,1778859900,125,91.2,1295.7951029884957,6.8496857462305565,2.6555163055637414,-1242.101896,-1647.135875,1647.135875,1647.135875,405.03397900000004,0.0,405.03397900000004,57.887376429162714
0x04b6d7e9,btc-updown-15m-1778860800,Up,updown_15m,1778860800,83,100.0,925.7037002842264,4.932789911656728,0.0,-838.7423570000001,-934.854542,934.854542,934.854542,96.11218499999995,0.0,96.11218499999995,91.89413319588311
0x04b6d7e9,btc-updown-15m-1778861700,Up,updown_15m,1778861700,93,98.9247311827957,1621.0364476456402,9.504764659664698,0.16799999666213952,-1447.94157,-1639.2685929999998,1639.2685929999998,1639.2685929999998,191.32702299999983,0.0,191.32702299999983,182.43164230864295
0x04b6d7e9,btc-updown-15m-1778863500,Up,updown_15m,1778863500,177,96.61016949152543,1804.166795417828,12.431092314760777,0.45927442612596975,-1898.860767,-1993.256993,1993.256993,1993.256993,94.39622600000007,0.0,94.39622600000007,-82.72215369353717
0x04b6d7e9,btc-updown-15m-1778864400,Down,updown_15m,1778864400,150,100.0,1773.979889968153,11.153218559950737,0.0,-1630.290195,-1857.5209569999997,1857.5209569999997,1857.5209569999997,227.2307619999997,0.0,0.0,-72.38784847189595
0x04b6d7e9,btc-updown-15m-1778865300,Up,updown_15m,1778865300,106,97.16981132075472,1654.7942787132565,5.67305779864287,4.990356013411522,-1338.229656,-1030.0963199999999,1338.229656,1338.229656,0.0,308.1333360000001,0.0,317.24732449848807
0x04b6d7e9,btc-updown-15m-1778866200,Up,updown_15m,1778866200,100,100.0,1344.6394170095987,8.70190932685166,0.0,-1361.909961,-2104.646049,2104.646049,2104.646049,742.7360879999999,0.0,742.7360879999999,-8.568634663549801
0x04b6d7e9,btc-updown-15m-1778867100,Up,updown_15m,1778867100,156,100.0,2033.1913245021879,11.594046004239527,0.0,-1823.421877,-2221.6923039999997,2221.6923039999997,2221.6923039999997,398.2704269999997,0.0,398.2704269999997,221.3634935064274
0x04b6d7e9,btc-updown-15m-1778868000,Up,updown_15m,1778868000,136,100.0,1441.8443570099782,8.899727316665487,0.0,-1230.041212,-1816.072079,1816.072079,1816.072079,586.030867,0.0,586.030867,220.70287232664373
0x04b6d7e9,btc-updown-15m-1778868900,Down,updown_15m,1778868900,55,90.9090909090909,1310.5623320051714,3.147760168497009,0.37964805984596717,-1177.5187030000002,-1257.820162,1257.820162,1257.820162,80.3014589999998,0.0,0.0,55.51028211382231
0x04b6d7e9,btc-updown-15m-1778869800,Up,updown_15m,1778869800,243,99.1769547325103,2608.5806249982566,16.941596664360016,1.3838226335900061,-2685.9324279999996,-2836.993716,2836.993716,2836.993716,151.06128800000033,0.0,151.06128800000033,-61.79402897097316
0x04b6d7e9,btc-updown-15m-1778870700,Down,updown_15m,1778870700,134,98.50746268656717,1923.4852649611462,12.610896561277963,1.5125923167680557,-1472.2239099999997,-2406.5371169999994,2406.5371169999994,2406.5371169999994,934.3132069999997,0.0,0.0,-471.9535477943432
0x04b6d7e9,btc-updown-15m-1778871600,Down,updown_15m,1778871600,121,100.0,2104.3579697100486,6.959447619600221,0.0,-2053.041357,-2163.0631169999997,2163.0631169999997,2163.0631169999997,110.02175999999963,0.0,0.0,-51.74569967035086
0x04b6d7e9,btc-updown-15m-1778872500,Up,updown_15m,1778872500,104,100.0,1456.6868145542205,7.000146480225034,0.0,-1503.491195,-1214.001054,1503.491195,1503.491195,0.0,289.490141,0.0,-39.80423396555443
0x04b6d7e9,btc-updown-15m-1778873400,Up,updown_15m,1778873400,137,81.75182481751825,2884.100756392373,19.53341030378484,9.047626647726226,-2408.580978,-2915.5779740000003,2915.5779740000003,2915.5779740000003,506.9969960000003,0.0,506.9969960000003,486.0055620484318
0x04b6d7e9,btc-updown-5m-1778767200,?,updown_5m,1778767200,58,100.0,680.8893206007319,1.3594996237440629,0.0,-600.0,-883.90774,883.90774,883.90774,283.90774,0.0,0.0,-201.65891977552394
