slug,outcome,n_fills,n_buys,n_sells,n_maker,n_taker,buy_shares,sell_shares,buy_usd,sell_usd,avg_buy_px,avg_sell_px,size_p50,size_p90,first_offset,last_offset,median_offset,n_unique_offsets,mc,asset_sym,slot_start_s,median_book_spread,wallet,span_s,fires_per_min,maker_pct,sell_pct
eth-updown-5m-1778855400,Up,40,25,15,15,25,259.896137,401.90415799999994,163.7236500145415,120.33455138708787,0.609200005531311,0.33199999829133353,13.966750000000001,30.1,32,277,100.0,23,updown_5m,ETH,1778855400,0.010000020265579224,0xce25e214,245,9.795918367346939,37.5,37.5
eth-updown-5m-1778855700,Down,28,13,15,15,13,99.350876,382.955649,37.79438563347459,98.11933197324613,0.3838461534335063,0.26066666667660077,14.025,36.5249995,30,266,127.5,20,updown_5m,ETH,1778855700,0.010000020265579224,0xce25e214,236,7.118644067796611,53.57142857142857,53.57142857142857
eth-updown-5m-1778855700,Up,41,34,7,7,34,382.955649,99.350876,295.7455378006656,63.77999870475459,0.7838235374759225,0.6671428510120937,10.0,20.0,30,266,161.0,20,updown_5m,ETH,1778855700,0.019999980926513672,0xce25e214,236,10.423728813559322,17.073170731707318,17.073170731707318
eth-updown-5m-1778856000,Down,91,55,36,36,55,664.707788,1000.1592489999998,344.9931267973666,320.7365761141266,0.6430909072810953,0.32499999697837567,10.0,26.0,12,293,216.0,52,updown_5m,ETH,1778856000,0.02000001072883606,0xce25e214,281,19.430604982206404,39.56043956043956,39.56043956043956
eth-updown-5m-1778856000,Up,104,79,25,25,79,987.739249,661.4177880000001,700.9726085050023,342.3784011782464,0.6767088538860973,0.4931999999284744,10.0,28.427000000000003,12,293,178.0,52,updown_5m,ETH,1778856000,0.019999980926513672,0xce25e214,281,22.206405693950177,24.03846153846154,24.03846153846154
eth-updown-5m-1778856300,Down,11,6,5,5,6,89.643396,58.95521,60.857756913995985,41.243646976692084,0.7333333392937978,0.7320000052452087,7.0,22.20521,20,177,70.0,9,updown_5m,ETH,1778856300,0.030000030994415283,0xce25e214,157,4.203821656050955,45.45454545454545,45.45454545454545
eth-updown-5m-1778856300,Up,12,8,4,4,8,53.20521,84.525896,18.165667222374083,31.056376392795325,0.34249999932944775,0.32499999925494194,6.5,16.692306400000003,20,170,80.5,8,updown_5m,ETH,1778856300,0.019999980926513672,0xce25e214,150,4.8,33.33333333333333,33.33333333333333
eth-updown-5m-1778856600,Down,36,23,13,13,23,440.80538,495.949478,152.3460017074749,150.7204099399751,0.3517391343155633,0.33153846258154285,20.0,60.00862,12,255,152.0,23,updown_5m,ETH,1778856600,0.010000035166740417,0xce25e214,243,8.88888888888889,36.11111111111111,36.11111111111111
eth-updown-5m-1778856600,Up,48,34,14,14,34,476.876078,431.33398,349.6971273872791,291.3593778240545,0.6523529475226122,0.6692857210125241,11.625,45.173172000000015,12,255,151.0,23,updown_5m,ETH,1778856600,0.010000050067901611,0xce25e214,243,11.851851851851853,29.166666666666668,29.166666666666668
eth-updown-5m-1778856900,Down,36,20,16,16,20,149.64111699999998,437.33846,70.19778995709912,148.40948378925265,0.4679499976336956,0.3537499960511923,12.059999999999999,35.0,22,281,90.0,20,updown_5m,ETH,1778856900,0.01000000536441803,0xce25e214,259,8.33976833976834,44.44444444444444,44.44444444444444
eth-updown-5m-1778856900,Up,37,29,8,8,29,449.93845999999996,166.641117,306.97484272912504,93.68228199967206,0.6610344792234486,0.5552500039339066,12.29,39.053113999999994,22,281,111.0,20,updown_5m,ETH,1778856900,0.019999980926513672,0xce25e214,259,8.571428571428571,21.62162162162162,21.62162162162162
eth-updown-5m-1778857200,Down,38,27,11,11,27,408.407141,215.696693,348.4861072947504,148.13537144020876,0.8433333215890108,0.6672727303071455,15.98,30.46226620000002,17,259,187.0,25,updown_5m,ETH,1778857200,0.010000050067901611,0xce25e214,242,9.421487603305785,28.947368421052634,28.947368421052634
eth-updown-5m-1778857200,Up,36,21,15,15,21,217.82429299999998,420.22714099999996,72.84662794003722,73.06270016406462,0.34000000233451527,0.20200000007947286,14.922333,33.885000000000005,17,259,173.0,25,updown_5m,ETH,1778857200,0.01000000350177288,0xce25e214,242,8.925619834710744,41.66666666666667,41.66666666666667
eth-updown-5m-1778857500,Down,26,20,6,6,20,205.447271,127.924827,143.6595444644255,63.96674885039848,0.7210000038146973,0.5183333456516266,10.5,23.0,69,265,248.0,14,updown_5m,ETH,1778857500,0.019999980926513672,0xce25e214,196,7.959183673469388,23.076923076923077,23.076923076923077
eth-updown-5m-1778857500,Up,23,14,9,9,14,127.92482700000001,205.447271,71.4321985649395,66.59470072240308,0.5814285661493029,0.3433333370420668,11.25,23.7454542,69,265,239.0,14,updown_5m,ETH,1778857500,0.02000001072883606,0xce25e214,196,7.040816326530613,39.130434782608695,39.130434782608695
eth-updown-5m-1778857800,Down,40,27,13,13,27,320.399717,410.105398,62.36861228539521,121.44969814163517,0.2685185175527025,0.29538461565971375,11.25,41.50000000000001,33,277,220.5,24,updown_5m,ETH,1778857800,0.009999997913837433,0xce25e214,244,9.836065573770492,32.5,32.5
eth-updown-5m-1778857800,Up,41,27,14,14,27,399.003598,318.139717,288.5753139125394,266.06420071387834,0.6948148122540226,0.7807142904826573,11.93,35.0,33,277,226.0,24,updown_5m,ETH,1778857800,0.009999990463256836,0xce25e214,244,10.081967213114755,34.146341463414636,34.146341463414636
eth-updown-5m-1778858100,Down,29,15,14,14,15,195.790205,414.364688,86.48677859820614,106.17468642895055,0.43133333524068196,0.27142857174788204,12.6,39.610877599999995,59,232,160.0,22,updown_5m,ETH,1778858100,0.01000000536441803,0xce25e214,173,10.057803468208093,48.275862068965516,48.275862068965516
eth-updown-5m-1778858100,Up,35,26,9,9,26,414.364688,195.790205,318.00364689295384,115.82493808043017,0.7230769223891772,0.59888889392217,15.6,34.0,59,232,187.0,22,updown_5m,ETH,1778858100,0.010000050067901611,0xce25e214,173,12.138728323699421,25.71428571428571,25.71428571428571
eth-updown-5m-1778858400,Down,53,32,21,21,32,262.861687,468.75,95.25459936383854,128.6150000989437,0.3478124951943755,0.2904761901923588,10.0,29.60000000000001,21,287,230.0,27,updown_5m,ETH,1778858400,0.010000020265579224,0xce25e214,266,11.954887218045112,39.62264150943396,39.62264150943396
eth-updown-5m-1778858400,Up,57,44,13,13,44,458.47270000000003,285.134287,338.34216542717814,188.64560577743546,0.7156818123026327,0.6738461531125582,7.67,27.395999999999994,21,287,214.0,27,updown_5m,ETH,1778858400,0.010000050067901611,0xce25e214,266,12.857142857142856,22.807017543859647,22.807017543859647
eth-updown-5m-1778858700,Down,12,9,3,3,9,156.18,41.74,115.20859979987144,37.789000759124754,0.7255555589993795,0.8733333547910055,14.325,32.7,40,175,91.5,9,updown_5m,ETH,1778858700,0.010000050067901611,0xce25e214,135,5.333333333333333,25.0,25.0
eth-updown-5m-1778858700,Up,10,4,6,6,4,43.0,163.18,6.93039985448122,44.862999727725985,0.16999999806284904,0.2616666654745738,24.244999999999997,33.869,40,175,91.5,9,updown_5m,ETH,1778858700,0.015000000596046448,0xce25e214,135,4.444444444444445,60.0,60.0
eth-updown-5m-1778859000,Down,14,7,7,7,7,82.3,174.086955,7.410999978333711,35.46913028169051,0.09999999936137881,0.20285714524132864,18.0,33.50000000000001,32,153,99.0,10,updown_5m,ETH,1778859000,0.010000001639127731,0xce25e214,121,6.9421487603305785,50.0,50.0
eth-updown-5m-1778859000,Up,20,15,5,5,15,176.623755,85.32,142.78644615570036,78.39980044007301,0.8100000023841858,0.9060000061988831,10.0,23.94300000000001,32,153,59.0,11,updown_5m,ETH,1778859000,0.010000020265579224,0xce25e214,121,9.917355371900827,25.0,25.0
eth-updown-5m-1778859300,Down,37,21,16,16,21,303.220963,311.60741399999995,152.7891752959675,161.05488800341166,0.5352380914347512,0.5718749929219484,14.0,32.5519992,17,266,149.0,24,updown_5m,ETH,1778859300,0.010000050067901611,0xce25e214,249,8.915662650602409,43.24324324324324,43.24324324324324
eth-updown-5m-1778859300,Up,50,38,12,12,38,325.022814,334.680963,163.22033286491043,175.24902423747827,0.4578947403321141,0.513333335518837,10.0,31.70000000000001,17,266,140.0,25,updown_5m,ETH,1778859300,0.010000020265579224,0xce25e214,249,12.048192771084336,24.0,24.0
eth-updown-5m-1778859600,Down,48,31,17,17,31,412.74337,387.243702,122.04363950958863,146.2953773650903,0.2996774181242912,0.37470587912727804,10.0,39.29000000000001,11,258,160.0,25,updown_5m,ETH,1778859600,0.019999995827674866,0xce25e214,247,11.659919028340083,35.41666666666667,35.41666666666667
eth-updown-5m-1778859600,Up,49,34,15,15,34,333.803702,394.38657,217.28384854353058,289.95536241168736,0.6670588105916977,0.7240000009536743,9.77,29.200000000000003,11,258,174.0,24,updown_5m,ETH,1778859600,0.019999980926513672,0xce25e214,247,11.902834008097168,30.612244897959183,30.612244897959183
eth-updown-5m-1778859900,Down,51,36,15,15,36,315.58473100000003,415.367568,142.43306166815105,143.96485794436896,0.4402777807166179,0.4146666690707207,11.05,30.0,12,252,179.0,28,updown_5m,ETH,1778859900,0.019999995827674866,0xce25e214,240,12.75,29.411764705882355,29.411764705882355
eth-updown-5m-1778859900,Up,57,41,16,16,41,425.063368,327.77473100000003,285.50390011072494,189.123376505109,0.6231707298174137,0.6043749982491136,10.0,28.787499999999994,12,252,168.0,28,updown_5m,ETH,1778859900,0.019999980926513672,0xce25e214,240,14.25,28.07017543859649,28.07017543859649
eth-updown-5m-1778860200,Down,13,7,6,6,7,88.50999999999999,158.85000000000002,29.568100467026234,27.145700524151323,0.3314285767929895,0.14666666649281979,13.0,33.53600000000001,38,208,101.0,9,updown_5m,ETH,1778860200,0.010000020265579224,0xce25e214,170,4.588235294117647,46.15384615384615,46.15384615384615
eth-updown-5m-1778860200,Up,14,10,4,4,10,163.38389999999998,97.4,135.88266487560273,64.83809944212436,0.8309999883174897,0.6749999970197678,13.0,38.67700000000002,38,208,102.5,9,updown_5m,ETH,1778860200,0.009999990463256836,0xce25e214,170,4.941176470588235,28.57142857142857,28.57142857142857
eth-updown-5m-1778860500,Down,55,38,17,17,38,560.9474,434.67751699999997,421.61177857303613,248.86640257903377,0.7134210569293875,0.5958823579199174,11.25,34.6947236,21,272,149.0,30,updown_5m,ETH,1778860500,0.009999990463256836,0xce25e214,251,13.147410358565736,30.909090909090907,30.909090909090907
eth-updown-5m-1778860500,Up,58,38,20,20,38,381.755517,527.86,177.9362703497883,143.12960117265584,0.41815789279184845,0.32300000339746476,10.844999999999999,29.861,21,272,144.0,29,updown_5m,ETH,1778860500,0.010000012814998627,0xce25e214,251,13.864541832669321,34.48275862068966,34.48275862068966
eth-updown-5m-1778860800,Down,68,49,19,19,49,612.8747350000001,490.03,469.66612640379697,364.57019957602023,0.7387755160429039,0.7194736835203672,10.0,32.13800000000001,31,290,188.5,39,updown_5m,ETH,1778860800,0.01000000536441803,0xce25e214,259,15.752895752895753,27.941176470588236,27.941176470588236
eth-updown-5m-1778860800,Up,60,33,27,27,33,485.53000000000003,626.2747349999999,129.94590086668728,156.39345633332385,0.30484848808158527,0.2599999984657323,13.375,37.400000000000006,31,290,188.5,39,updown_5m,ETH,1778860800,0.010000001639127731,0xce25e214,259,13.8996138996139,45.0,45.0
eth-updown-5m-1778861100,Down,50,35,15,15,35,312.10130200000003,468.71440499999994,155.80677283171298,139.4448965798822,0.5017142798219408,0.3420000016689301,10.0,29.1,30,267,137.0,26,updown_5m,ETH,1778861100,0.009999990463256836,0xce25e214,237,12.658227848101266,30.0,30.0
eth-updown-5m-1778861100,Up,52,35,17,17,35,448.33520500000003,322.562902,322.986269750407,165.87314555190778,0.6922857063157218,0.5017647077055538,10.0,28.699999999999996,30,267,174.0,26,updown_5m,ETH,1778861100,0.010000050067901611,0xce25e214,237,13.164556962025316,32.69230769230769,32.69230769230769
eth-updown-5m-1778861400,Down,52,42,10,10,42,498.34057499999994,315.754617,358.8002050464547,239.19557399924267,0.7183333280540648,0.7889999926090241,10.0,31.331677499999998,17,292,227.5,20,updown_5m,ETH,1778861400,0.009999990463256836,0xce25e214,275,11.345454545454546,19.230769230769234,19.230769230769234
eth-updown-5m-1778861400,Up,32,16,16,16,16,195.657717,435.06577500000003,36.69419752167496,123.44286349573508,0.19124999921768904,0.2956250011920929,13.42,43.0355867,17,292,248.0,19,updown_5m,ETH,1778861400,0.01000000536441803,0xce25e214,275,6.981818181818182,50.0,50.0
eth-updown-5m-1778861700,Down,43,22,21,21,22,286.12669900000003,306.18329,163.73615083974357,172.68216398013962,0.5645454539494081,0.5938095251719157,12.0,29.400000000000013,25,265,200.0,25,updown_5m,ETH,1778861700,0.010000020265579224,0xce25e214,240,10.75,48.837209302325576,48.837209302325576
eth-updown-5m-1778861700,Up,39,31,8,8,31,281.73790599999995,274.59111,131.5405770416669,120.41373357791602,0.4545161291476219,0.46000000461935997,10.0,34.60000000000001,25,262,213.0,23,updown_5m,ETH,1778861700,0.010000050067901611,0xce25e214,237,9.873417721518987,20.51282051282051,20.51282051282051
eth-updown-5m-1778862000,Down,22,11,11,11,11,156.56,381.57216500000004,23.88480037510395,56.16573064497745,0.1781818216497248,0.13636363585564223,16.369999999999997,48.70000000000003,32,228,91.0,16,updown_5m,ETH,1778862000,0.009999999776482582,0xce25e214,196,6.73469387755102,50.0,50.0
eth-updown-5m-1778862000,Up,20,12,8,8,12,354.693332,244.56,304.39659529948284,221.56080246925353,0.8616666545470556,0.8700000122189522,23.28,87.208,32,240,91.0,14,updown_5m,ETH,1778862000,0.009999990463256836,0xce25e214,208,5.769230769230769,40.0,40.0
eth-updown-5m-1778862300,Down,27,20,7,7,20,250.348204,193.35999999999999,233.53677736350465,173.55120288133622,0.9310000002384186,0.8871428711073739,10.0,36.60000000000002,24,185,132.0,14,updown_5m,ETH,1778862300,0.009999990463256836,0xce25e214,161,10.062111801242237,25.925925925925924,25.925925925925924
eth-updown-5m-1778862300,Up,29,22,7,7,22,195.31,255.348204,23.721700088381766,22.081871022564293,0.136818182062019,0.10857142667685236,12.0,37.599999999999994,24,185,113.0,14,updown_5m,ETH,1778862300,0.010000001639127731,0xce25e214,161,10.80745341614907,24.137931034482758,24.137931034482758
eth-updown-5m-1778862600,Down,3,3,0,0,3,22.328675,0.0,7.306162916541845,0.0,0.3266666730244954,,6.71,8.85294,13,34,13.0,2,updown_5m,ETH,1778862600,0.010000020265579224,0xce25e214,21,8.571428571428571,0.0,0.0
eth-updown-5m-1778862600,Up,2,0,2,2,0,0.0,22.328675,0.0,15.245799100293219,,0.6850000023841858,11.1643375,15.111807500000001,13,34,23.5,2,updown_5m,ETH,1778862600,0.009999990463256836,0xce25e214,21,5.714285714285714,100.0,100.0
eth-updown-5m-1778863500,Down,3,2,1,1,2,36.0,99.05,35.640000343322754,96.07850283384323,0.9900000095367432,0.9700000286102295,31.0,85.44,100,105,105.0,2,updown_5m,ETH,1778863500,0.009999990463256836,0xce25e214,5,36.0,33.33333333333333,33.33333333333333
eth-updown-5m-1778863500,Up,9,8,1,1,8,99.05,36.0,4.952500073798001,0.7199999839067459,0.05000000074505806,0.019999999552965164,10.0,36.8,100,105,100.0,2,updown_5m,ETH,1778863500,0.020000001415610313,0xce25e214,5,108.0,11.11111111111111,11.11111111111111
eth-updown-5m-1778865000,Down,39,26,13,13,26,310.075376,318.26,206.04867092811526,188.8035003632307,0.7065384708918058,0.6553846185023968,10.0,36.608000000000025,10,224,112.0,23,updown_5m,ETH,1778865000,0.010000050067901611,0xce25e214,214,10.934579439252335,33.33333333333333,33.33333333333333
eth-updown-5m-1778865000,Up,35,24,11,11,24,312.29,319.145376,131.78889752075077,112.54267674707472,0.3795833286518852,0.3909090906381607,11.93,36.34425,10,224,82.0,23,updown_5m,ETH,1778865000,0.009999997913837433,0xce25e214,214,9.813084112149532,31.428571428571427,31.428571428571427
eth-updown-5m-1778865300,Down,38,33,5,5,33,363.207669,101.55,247.29428789408848,84.23749987483025,0.674545449740959,0.8220000028610229,9.690000000000001,24.900000000000013,16,284,116.5,15,updown_5m,ETH,1778865300,0.009999990463256836,0xce25e214,268,8.507462686567164,13.157894736842104,13.157894736842104
eth-updown-5m-1778865300,Up,22,8,14,14,8,101.55,363.207669,19.12799965441227,120.71210345934072,0.16124999709427357,0.33857142872044016,20.0,39.85357040000002,16,284,123.5,15,updown_5m,ETH,1778865300,0.010000001639127731,0xce25e214,268,4.925373134328358,63.63636363636363,63.63636363636363
eth-updown-5m-1778865600,Down,61,41,20,20,41,361.947225,455.556095,222.8885086528621,175.42333167021116,0.6141463230114158,0.43949999995529654,10.0,25.522,12,248,17.0,24,updown_5m,ETH,1778865600,0.019999980926513672,0xce25e214,236,15.508474576271187,32.78688524590164,32.78688524590164
eth-updown-5m-1778865600,Up,47,39,8,8,39,453.871733,370.377226,285.8812924153892,153.32138649147277,0.6035897433757782,0.45374999940395355,10.0,26.298377599999995,12,248,156.0,24,updown_5m,ETH,1778865600,0.010000020265579224,0xce25e214,236,11.949152542372882,17.02127659574468,17.02127659574468
eth-updown-5m-1778865900,Down,89,66,23,23,66,697.283003,786.503606,372.50843444130203,414.9954856297425,0.5713636369416208,0.5113043435241865,10.0,30.60000000000001,13,276,193.0,40,updown_5m,ETH,1778865900,0.009999990463256836,0xce25e214,263,20.3041825095057,25.842696629213485,25.842696629213485
eth-updown-5m-1778865900,Up,94,66,28,28,66,799.210499,722.848581,403.64143156551035,350.43265670600516,0.5290909070860256,0.5110714228025505,11.85,33.141000000000005,13,276,193.0,42,updown_5m,ETH,1778865900,0.01000002771615982,0xce25e214,263,21.44486692015209,29.78723404255319,29.78723404255319
eth-updown-5m-1778866200,Down,35,23,12,12,23,226.76440000000002,429.98,103.69286627882644,106.40869810719043,0.46391305359809293,0.2699999948963523,12.5,40.65800000000001,14,247,93.0,17,updown_5m,ETH,1778866200,0.01000000536441803,0xce25e214,233,9.012875536480687,34.285714285714285,34.285714285714285
eth-updown-5m-1778866200,Up,42,35,7,7,35,429.97999999999996,226.76440000000002,329.9804029750824,126.1082791365385,0.7651428648403713,0.6042857084955487,9.61,36.062439999999995,14,247,184.0,17,updown_5m,ETH,1778866200,0.009999990463256836,0xce25e214,233,10.815450643776824,16.666666666666664,16.666666666666664
eth-updown-5m-1778866500,Down,44,30,14,14,30,361.1057640000001,318.42999999999995,154.69744982488177,107.95270070802421,0.45500000019868214,0.35571428787495407,10.0,40.60000000000002,12,267,128.0,25,updown_5m,ETH,1778866500,0.02000001072883606,0xce25e214,255,10.352941176470589,31.818181818181817,31.818181818181817
eth-updown-5m-1778866500,Up,48,35,13,13,35,321.71999999999997,368.10576399999997,216.1970982313156,217.99263187139846,0.6748571357556752,0.5715384597961719,9.57,29.764284800000002,12,267,165.5,25,updown_5m,ETH,1778866500,0.009999990463256836,0xce25e214,255,11.294117647058824,27.083333333333332,27.083333333333332
eth-updown-5m-1778866800,Down,22,13,9,9,13,215.36466,131.61,175.72248553626062,91.81100060522556,0.8353846119000361,0.6633333365122477,10.0,28.364000000000015,14,230,139.0,12,updown_5m,ETH,1778866800,0.01000000536441803,0xce25e214,216,6.111111111111111,40.909090909090914,40.909090909090914
eth-updown-5m-1778866800,Up,16,12,4,4,12,102.64999999999999,187.27346,41.46010003834963,43.547669045127634,0.3916666656732559,0.27750000171363354,10.0,45.63673,14,226,92.5,11,updown_5m,ETH,1778866800,0.009999990463256836,0xce25e214,212,4.528301886792453,25.0,25.0
eth-updown-5m-1778867100,Down,62,43,19,19,43,746.5699999999999,682.381934,469.9067064034939,311.88963541560395,0.5913953531620114,0.46210526322063644,14.66,47.783713,19,287,127.0,33,updown_5m,ETH,1778867100,0.010000050067901611,0xce25e214,268,13.880597014925373,30.64516129032258,30.64516129032258
eth-updown-5m-1778867100,Up,80,61,19,19,61,687.641934,757.5699999999999,382.5592913661772,320.15249584496024,0.558852450280893,0.4399999976158142,10.0,43.0,19,287,99.0,33,updown_5m,ETH,1778867100,0.010000050067901611,0xce25e214,268,17.91044776119403,23.75,23.75
eth-updown-5m-1778867400,Down,43,31,12,12,31,333.79209899999995,499.84973700000006,237.91986045166323,191.64560383970294,0.6351612936104497,0.39666667208075523,8.0,45.622000000000014,39,268,219.0,18,updown_5m,ETH,1778867400,0.019999980926513672,0xce25e214,229,11.266375545851528,27.906976744186046,27.906976744186046
eth-updown-5m-1778867400,Up,47,37,10,10,37,439.854284,316.46999999999997,286.81624203382324,92.90520127788186,0.6813513467440734,0.3600000023841858,10.0,40.27599999999998,39,268,244.0,18,updown_5m,ETH,1778867400,0.019999980926513672,0xce25e214,229,12.314410480349345,21.27659574468085,21.27659574468085
eth-updown-5m-1778867700,Down,37,26,11,11,26,405.068675,354.63,220.91694934145218,128.67339894533157,0.5226923169998022,0.37818181853402744,10.0,49.85599999999998,14,261,161.0,21,updown_5m,ETH,1778867700,0.010000050067901611,0xce25e214,247,8.987854251012147,29.72972972972973,29.72972972972973
eth-updown-5m-1778867700,Up,46,36,10,10,36,354.63,405.068675,231.36679934889077,189.83600298583997,0.637777776353889,0.5309999972581864,10.0,33.0,14,261,226.0,21,updown_5m,ETH,1778867700,0.009999990463256836,0xce25e214,247,11.174089068825912,21.73913043478261,21.73913043478261
eth-updown-5m-1778868000,Down,32,18,14,14,18,211.72,229.025516,31.350400230288507,59.87786812722278,0.14277777903609806,0.2664285687995808,10.0,20.0,15,190,99.0,23,updown_5m,ETH,1778868000,0.01000000536441803,0xce25e214,175,10.971428571428572,43.75,43.75
eth-updown-5m-1778868000,Up,27,17,10,10,17,229.02551599999998,211.72,173.60501323652744,183.59929659664633,0.7270588243708891,0.8699999868869781,11.25,35.400000000000006,15,190,71.0,23,updown_5m,ETH,1778868000,0.010000050067901611,0xce25e214,175,9.257142857142858,37.03703703703704,37.03703703703704
eth-updown-5m-1778868300,Down,37,26,11,11,26,369.63297700000004,324.09,288.12008213832905,279.69080204069616,0.7111538407894281,0.8190909136425365,10.0,40.507999999999996,12,282,217.0,21,updown_5m,ETH,1778868300,0.009999990463256836,0xce25e214,270,8.222222222222221,29.72972972972973,29.72972972972973
eth-updown-5m-1778868300,Up,34,19,15,15,19,288.5625,347.20297700000003,53.82217520263046,93.55470268180639,0.21789473608920448,0.311333333949248,15.0,29.919,12,266,221.0,21,updown_5m,ETH,1778868300,0.01000002771615982,0xce25e214,254,8.031496062992126,44.11764705882353,44.11764705882353
eth-updown-5m-1778868600,Down,33,20,13,13,20,324.091878,293.8073,117.01837518377107,95.4233045510266,0.377999996766448,0.3415384633609882,15.0,30.872,10,192,75.0,20,updown_5m,ETH,1778868600,0.010000001639127731,0xce25e214,182,10.87912087912088,39.39393939393939,39.39393939393939
eth-updown-5m-1778868600,Up,38,28,10,10,28,297.15729999999996,329.091878,205.61547453469228,215.1060644387029,0.6571428573557309,0.6380000025033951,10.0,29.0,10,192,96.0,20,updown_5m,ETH,1778868600,0.009999990463256836,0xce25e214,182,12.527472527472527,26.31578947368421,26.31578947368421
eth-updown-5m-1778868900,Down,21,20,1,1,20,165.596059,1.5,118.09305180498399,1.3199999928474426,0.7075000107288361,0.8799999952316284,5.0,20.0,63,151,84.0,9,updown_5m,ETH,1778868900,0.010000050067901611,0xce25e214,88,14.318181818181818,4.761904761904762,4.761904761904762
eth-updown-5m-1778868900,Up,11,3,8,8,3,4.25,175.59605900000003,1.1135000094771386,53.062230144797454,0.263333335518837,0.3212500009685755,14.16,41.12,63,151,84.0,9,updown_5m,ETH,1778868900,0.009999990463256836,0xce25e214,88,7.500000000000001,72.72727272727273,72.72727272727273
eth-updown-5m-1778869200,Down,12,6,6,6,6,89.823528,178.530596,17.98705811580491,41.808129672475786,0.25833333283662796,0.22166666636864343,22.5,35.9634129,14,155,74.0,8,updown_5m,ETH,1778869200,0.01000000536441803,0xce25e214,141,5.106382978723404,50.0,50.0
eth-updown-5m-1778869200,Up,20,16,4,4,16,181.880596,94.82352800000001,142.14162479230862,77.11941098987245,0.7931249998509884,0.7950000017881393,7.0,29.352791500000006,14,155,74.0,9,updown_5m,ETH,1778869200,0.009999990463256836,0xce25e214,141,8.51063829787234,20.0,20.0
eth-updown-5m-1778869500,Down,39,23,16,16,23,293.66679999999997,265.78,234.45120754847525,207.60600050389766,0.8156521709068961,0.7637500055134296,11.25,29.400000000000006,27,267,188.0,24,updown_5m,ETH,1778869500,0.009999990463256836,0xce25e214,240,9.75,41.02564102564102,41.02564102564102
eth-updown-5m-1778869500,Up,38,26,12,12,26,224.19819999999999,288.38,59.82897430050075,64.28749874532222,0.263461538662131,0.22499999590218067,10.0,31.0,27,267,169.0,24,updown_5m,ETH,1778869500,0.01000000536441803,0xce25e214,240,9.5,31.57894736842105,31.57894736842105
eth-updown-5m-1778869800,Down,7,4,3,3,4,98.0,78.561492,88.50999879837036,41.77876245652244,0.8824999928474426,0.5300000011920929,29.0,43.32830120000001,10,128,82.0,7,updown_5m,ETH,1778869800,0.009999990463256836,0xce25e214,118,3.5593220338983054,42.857142857142854,42.857142857142854
eth-updown-5m-1778869800,Up,10,6,4,4,6,78.561492,98.0,37.70075317028657,10.520000141113997,0.48833333949248,0.13000000081956387,10.625,33.1320753,10,128,26.0,7,updown_5m,ETH,1778869800,0.009999997913837433,0xce25e214,118,5.084745762711865,40.0,40.0
eth-updown-5m-1778870100,Down,23,15,8,8,15,155.912187,210.98000000000002,62.853655925804205,81.18459738211706,0.40199999610582987,0.41999998479150236,13.06,29.40000000000001,11,206,87.0,13,updown_5m,ETH,1778870100,0.009999990463256836,0xce25e214,195,7.076923076923077,34.78260869565217,34.78260869565217
eth-updown-5m-1778870100,Up,26,17,9,9,17,216.81,163.372187,137.76370013535023,100.5576522511971,0.6199999995091382,0.6211111115084754,13.625,24.1992325,11,206,73.5,13,updown_5m,ETH,1778870100,0.009999990463256836,0xce25e214,195,8.0,34.61538461538461,34.61538461538461
eth-updown-5m-1778870400,Down,17,11,6,6,11,112.67,145.04679099999998,59.60030096262693,74.40419840072894,0.46454545855522156,0.48499999443689984,10.0,38.3787164,19,175,88.0,12,updown_5m,ETH,1778870400,0.010000020265579224,0xce25e214,156,6.538461538461538,35.294117647058826,35.294117647058826
eth-updown-5m-1778870400,Up,19,13,6,6,13,140.04679099999998,110.72,70.51085902745893,53.12640002697706,0.49076922352497393,0.46833333497246105,10.0,30.599999999999998,19,175,88.0,11,updown_5m,ETH,1778870400,0.009999990463256836,0xce25e214,156,7.3076923076923075,31.57894736842105,31.57894736842105
eth-updown-5m-1778870700,Down,28,27,1,1,27,274.48749699999996,35.0,227.83214401701198,33.599999248981476,0.831481467794489,0.9599999785423279,9.225,21.200000000000003,13,255,85.5,16,updown_5m,ETH,1778870700,0.009999990463256836,0xce25e214,242,6.9421487603305785,3.571428571428571,3.571428571428571
eth-updown-5m-1778870700,Up,19,3,16,16,3,35.75,289.487497,2.144999952055514,50.80372482875846,0.05999999865889549,0.14437500038184226,20.0,26.363331999999996,13,255,132.0,17,updown_5m,ETH,1778870700,0.010000001639127731,0xce25e214,242,4.710743801652892,84.21052631578947,84.21052631578947
eth-updown-5m-1778871000,Down,30,19,11,11,19,241.37500000000003,272.696625,178.1449030868709,120.5763329829534,0.6842105365113208,0.49545454301617364,13.16,37.1,21,268,182.0,20,updown_5m,ETH,1778871000,0.009999990463256836,0xce25e214,247,7.287449392712551,36.666666666666664,36.666666666666664
eth-updown-5m-1778871000,Up,38,28,10,10,28,249.236625,240.425,147.73447389285136,62.89194908513687,0.6117857125188623,0.33699999935925007,8.285,33.69750000000001,21,268,174.0,21,updown_5m,ETH,1778871000,0.010000050067901611,0xce25e214,247,9.230769230769232,26.31578947368421,26.31578947368421
