slug,engaged,prob_lr,prob_gb,wallet,rank
btc-updown-5m-1778838000,0,0.3302870965952981,0.052758643849799634,0x04b6d7e9,265
btc-updown-5m-1778838300,0,0.5471974474029283,0.16717290279894906,0x04b6d7e9,241
btc-updown-5m-1778838600,0,0.1707499067938327,0.07608144512983533,0x04b6d7e9,257
btc-updown-5m-1778838900,1,0.18476313138113498,0.05978813006070795,0x04b6d7e9,260
btc-updown-5m-1778839200,1,0.47550950738947506,0.9796076819034437,0x04b6d7e9,87
btc-updown-5m-1778839500,1,0.4457307235083699,0.9745710059780159,0x04b6d7e9,118
btc-updown-5m-1778839800,1,0.6956668522062901,0.97227365087536,0x04b6d7e9,135
btc-updown-5m-1778840100,1,0.39322505537975777,0.9839541930181122,0x04b6d7e9,65
btc-updown-5m-1778840400,1,0.2100068920146185,0.85500387489152,0x04b6d7e9,216
btc-updown-5m-1778840700,1,0.4520421229250545,0.9738125962640142,0x04b6d7e9,121
btc-updown-5m-1778841000,1,0.3155702467910216,0.9619734060280586,0x04b6d7e9,167
btc-updown-5m-1778841300,1,0.340684362012726,0.8972925431859903,0x04b6d7e9,206
btc-updown-5m-1778841600,1,0.2436352506584329,0.9500235590066528,0x04b6d7e9,179
btc-updown-5m-1778841900,1,0.28920518526638134,0.872739162700183,0x04b6d7e9,212
btc-updown-5m-1778842200,1,0.3211901867388717,0.9383338814300103,0x04b6d7e9,189
btc-updown-5m-1778842500,1,0.7397625044749236,0.9767356628847669,0x04b6d7e9,106
btc-updown-5m-1778842800,1,0.8183065251837588,0.9861819033744265,0x04b6d7e9,47
btc-updown-5m-1778843100,1,0.6384264576294193,0.9791792637348644,0x04b6d7e9,90
btc-updown-5m-1778843400,1,0.45462199112133955,0.987515032733822,0x04b6d7e9,28
btc-updown-5m-1778843700,1,0.31835684376497275,0.911055755616152,0x04b6d7e9,204
btc-updown-5m-1778844000,1,0.2815266970725753,0.9844306653655578,0x04b6d7e9,55
btc-updown-5m-1778844300,1,0.6017584446078689,0.972385537101752,0x04b6d7e9,132
btc-updown-5m-1778844600,1,0.4795891105474647,0.9364316360027608,0x04b6d7e9,191
btc-updown-5m-1778844900,0,0.26715500358695143,0.9597408132168856,0x04b6d7e9,169
btc-updown-5m-1778845200,0,0.16931519774275525,0.98213145189282,0x04b6d7e9,76
btc-updown-5m-1778845500,0,0.3013165596426064,0.9646034965551169,0x04b6d7e9,159
btc-updown-5m-1778845800,1,0.2388205042408302,0.8368871663142696,0x04b6d7e9,220
btc-updown-5m-1778846100,1,0.2521912983108165,0.898011252468958,0x04b6d7e9,205
btc-updown-5m-1778846400,1,0.3652649826143805,0.9788772093955845,0x04b6d7e9,92
btc-updown-5m-1778846700,1,0.6440603764924724,0.9782504857718936,0x04b6d7e9,96
btc-updown-5m-1778847000,1,0.6643469220992797,0.9736069423661997,0x04b6d7e9,125
btc-updown-5m-1778847300,1,0.9592519454370279,0.9641631666325589,0x04b6d7e9,160
btc-updown-5m-1778851500,1,0.540996998842753,0.9845674035731902,0x04b6d7e9,54
btc-updown-5m-1778851800,1,0.3126058433791803,0.8311255957190739,0x04b6d7e9,222
btc-updown-5m-1778856000,1,0.9260285077742212,0.97149363885874,0x04b6d7e9,137
btc-updown-5m-1778856300,1,0.9572120076383346,0.9730533182272438,0x04b6d7e9,130
btc-updown-5m-1778856600,1,0.9180487905344119,0.9737598839077529,0x04b6d7e9,122
btc-updown-5m-1778856900,1,0.9666792261583931,0.991946991750661,0x04b6d7e9,10
btc-updown-5m-1778857200,1,0.9515732561602975,0.9899837839463799,0x04b6d7e9,16
btc-updown-5m-1778857500,1,0.993377949347815,0.9883311327411042,0x04b6d7e9,19
btc-updown-5m-1778857800,1,0.9890154112285883,0.9877575561492807,0x04b6d7e9,23
btc-updown-5m-1778858100,1,0.9672277086313248,0.9827041886961339,0x04b6d7e9,73
btc-updown-5m-1778858400,1,0.9742479097887071,0.9921007491118367,0x04b6d7e9,4
btc-updown-5m-1778858700,1,0.8146105379197962,0.9802457523501086,0x04b6d7e9,84
btc-updown-5m-1778859000,1,0.8867121884817547,0.987515032733822,0x04b6d7e9,29
btc-updown-5m-1778859300,1,0.9734171850463744,0.9920309215237791,0x04b6d7e9,7
btc-updown-5m-1778859600,1,0.8720484272095878,0.9686957424950483,0x04b6d7e9,149
btc-updown-5m-1778859900,1,0.5745554108855219,0.9328499684188745,0x04b6d7e9,194
btc-updown-5m-1778860200,1,0.545680252609976,0.9666185591472423,0x04b6d7e9,153
btc-updown-5m-1778860500,1,0.6444653460986222,0.9345316993751372,0x04b6d7e9,192
btc-updown-5m-1778860800,1,0.8249000805115205,0.9759009075472983,0x04b6d7e9,114
btc-updown-5m-1778861100,1,0.8943040473561618,0.9916918665174065,0x04b6d7e9,12
btc-updown-5m-1778861400,1,0.8675368042886515,0.9869526150519908,0x04b6d7e9,36
btc-updown-5m-1778861700,1,0.9306483490372975,0.8321382283527691,0x04b6d7e9,221
btc-updown-5m-1778862000,1,0.8739457718380299,0.8632311061653842,0x04b6d7e9,214
btc-updown-5m-1778862300,1,0.7073294827096392,0.972385537101752,0x04b6d7e9,133
btc-updown-5m-1778862600,1,0.7256134981564138,0.9364316360027608,0x04b6d7e9,190
btc-updown-5m-1778862900,0,0.8962841119218141,0.9711417807130717,0x04b6d7e9,139
btc-updown-5m-1778863200,0,0.9461455706009465,0.992095583811361,0x04b6d7e9,5
btc-updown-5m-1778863500,1,0.8356491598488988,0.9343715203814195,0x04b6d7e9,193
btc-updown-5m-1778863800,1,0.767678571206626,0.9422409279560441,0x04b6d7e9,183
btc-updown-5m-1778864100,1,0.9867814936481016,0.9759727993362783,0x04b6d7e9,110
btc-updown-5m-1778864400,1,0.9594779139580378,0.9840906198163891,0x04b6d7e9,60
btc-updown-5m-1778864700,1,0.7205308067446426,0.9853734474017193,0x04b6d7e9,50
btc-updown-5m-1778865000,1,0.7924723529157217,0.9857164845591873,0x04b6d7e9,48
btc-updown-5m-1778865300,1,0.8017059425667735,0.9832555658261405,0x04b6d7e9,69
btc-updown-5m-1778865600,1,0.9003702622708073,0.9778192007322968,0x04b6d7e9,101
btc-updown-5m-1778865900,1,0.766866425066294,0.9707780697857977,0x04b6d7e9,140
btc-updown-5m-1778866800,1,0.7604309638233046,0.9553010488809633,0x04b6d7e9,174
btc-updown-5m-1778867100,1,0.8054904112089502,0.9868719243570373,0x04b6d7e9,39
btc-updown-5m-1778867400,1,0.7388785433881143,0.9736614976317224,0x04b6d7e9,124
btc-updown-5m-1778867700,1,0.6276830056122454,0.9640918529192123,0x04b6d7e9,161
btc-updown-5m-1778868000,1,0.6933049983283271,0.9759009075472983,0x04b6d7e9,112
btc-updown-5m-1778868300,1,0.8156213103036081,0.9763000955107188,0x04b6d7e9,108
btc-updown-5m-1778868600,1,0.754277977750093,0.9779757696899672,0x04b6d7e9,97
btc-updown-5m-1778868900,1,0.9208743964947196,0.9763000955107188,0x04b6d7e9,109
btc-updown-5m-1778869200,1,0.9406354549485716,0.9775886392050753,0x04b6d7e9,104
btc-updown-5m-1778869500,1,0.9527417887655993,0.9843993795270467,0x04b6d7e9,56
btc-updown-5m-1778869800,1,0.952546638610681,0.987283042360465,0x04b6d7e9,31
btc-updown-5m-1778870100,1,0.8751339814084728,0.9864065836297513,0x04b6d7e9,44
btc-updown-5m-1778870400,1,0.8175627481165699,0.9684420003468407,0x04b6d7e9,151
btc-updown-5m-1778870700,1,0.9574563595925568,0.9807390411988565,0x04b6d7e9,82
btc-updown-5m-1778871000,1,0.9550505490770336,0.980103017397969,0x04b6d7e9,85
btc-updown-5m-1778871300,1,0.902085265090047,0.9733456772542877,0x04b6d7e9,127
btc-updown-5m-1778871600,1,0.8855833730543908,0.9868719243570373,0x04b6d7e9,38
btc-updown-5m-1778871900,1,0.8096578792110345,0.9744092881680196,0x04b6d7e9,119
btc-updown-5m-1778872200,1,0.9732933032874801,0.9840729705821736,0x04b6d7e9,61
btc-updown-5m-1778872500,1,0.8948241431673782,0.9747113457046709,0x04b6d7e9,116
btc-updown-5m-1778872800,1,0.8384724729751505,0.9770627460448562,0x04b6d7e9,105
btc-updown-5m-1778873100,1,0.8672391496280671,0.9396711209514609,0x04b6d7e9,186
btc-updown-5m-1778873400,1,0.7397495388300215,0.9403280464485824,0x04b6d7e9,185
btc-updown-5m-1778873700,1,0.5686135620571431,0.19533268170092905,0x04b6d7e9,240
btc-updown-5m-1778874000,1,0.8239770530331205,0.9778966346334622,0x04b6d7e9,99
btc-updown-15m-1778769000,0,0.2718631630051621,0.5481697149148891,0x89b5cdaa,424
btc-updown-15m-1778769900,0,0.42308800202059266,0.3150162557281065,0x89b5cdaa,471
btc-updown-15m-1778770800,1,0.45132990136975903,0.6247258310803274,0x89b5cdaa,402
btc-updown-15m-1778771700,1,0.3700521873784666,0.6576851452028581,0x89b5cdaa,380
btc-updown-15m-1778772600,0,0.40649383793398164,0.4099164122087739,0x89b5cdaa,462
btc-updown-15m-1778773500,0,0.2484239076900905,0.23397020578660463,0x89b5cdaa,476
btc-updown-15m-1778774400,1,0.2552197849561729,0.2345675782341593,0x89b5cdaa,475
btc-updown-15m-1778775300,0,0.31538097221046996,0.3803423265415958,0x89b5cdaa,463
btc-updown-15m-1778776200,1,0.3736831962267975,0.4099373698044232,0x89b5cdaa,461
btc-updown-15m-1778777100,0,0.41720375560909373,0.7767608094251871,0x89b5cdaa,287
btc-updown-15m-1778778000,1,0.29195054568125245,0.5143597958705388,0x89b5cdaa,434
btc-updown-15m-1778778900,1,0.8174538099901497,0.8778206443566309,0x89b5cdaa,129
btc-updown-15m-1778779800,1,0.2315141026831496,0.5728320814307598,0x89b5cdaa,420
btc-updown-15m-1778780700,1,0.1449716719210859,0.6875151588122369,0x89b5cdaa,361
btc-updown-15m-1778781600,1,0.19106085737343398,0.7457496647545736,0x89b5cdaa,312
btc-updown-15m-1778782500,1,0.3591749820907736,0.6237160968179107,0x89b5cdaa,403
btc-updown-15m-1778783400,1,0.3931332496329288,0.8256150082554788,0x89b5cdaa,235
btc-updown-15m-1778784300,1,0.28994687173509914,0.8456798807639845,0x89b5cdaa,198
btc-updown-15m-1778785200,0,0.37443723718538463,0.7485177257708585,0x89b5cdaa,309
btc-updown-15m-1778786100,1,0.24011569580479453,0.5431526486201109,0x89b5cdaa,426
btc-updown-15m-1778787000,1,0.21788858500597294,0.7645012044592903,0x89b5cdaa,292
btc-updown-15m-1778787900,1,0.1735964573174722,0.3553649121750946,0x89b5cdaa,467
btc-updown-15m-1778788800,1,0.3962594986993519,0.09507275219883213,0x89b5cdaa,481
btc-updown-15m-1778789700,0,0.3002644722221633,0.7346294381980222,0x89b5cdaa,325
btc-updown-15m-1778790600,0,0.20821687818344145,0.6384889331742907,0x89b5cdaa,394
btc-updown-15m-1778791500,0,0.4010105735920034,0.7847050362982717,0x89b5cdaa,281
btc-updown-15m-1778792400,1,0.42092884064270336,0.8942079897072498,0x89b5cdaa,91
btc-updown-15m-1778793300,0,0.43154546604040817,0.9098808774775731,0x89b5cdaa,61
btc-updown-15m-1778794200,1,0.3376083552790174,0.7398366112944211,0x89b5cdaa,322
btc-updown-15m-1778795100,1,0.28711799286677914,0.8421804619481772,0x89b5cdaa,205
btc-updown-15m-1778796000,0,0.4294765259719254,0.7759224887658633,0x89b5cdaa,288
btc-updown-15m-1778796900,1,0.25748611697145535,0.7593281813138079,0x89b5cdaa,296
btc-updown-15m-1778797800,1,0.37605269815954184,0.5050535348626441,0x89b5cdaa,440
btc-updown-15m-1778798700,1,0.33006871669245297,0.8319621306884434,0x89b5cdaa,227
btc-updown-15m-1778799600,1,0.4334646557632567,0.8250942518762433,0x89b5cdaa,236
btc-updown-15m-1778800500,1,0.429933844009694,0.8768741270459796,0x89b5cdaa,131
btc-updown-15m-1778801400,1,0.31309135837150914,0.6737812125252063,0x89b5cdaa,372
btc-updown-15m-1778802300,0,0.43196745042482626,0.8244852740797669,0x89b5cdaa,239
btc-updown-15m-1778806800,0,0.6230542909453353,0.9199935011464473,0x89b5cdaa,40
btc-updown-15m-1778807700,1,0.4533047128851756,0.5138008734046747,0x89b5cdaa,435
btc-updown-15m-1778808600,1,0.47044476703150073,0.7603559208164736,0x89b5cdaa,295
btc-updown-15m-1778809500,1,0.4163960049257846,0.668789538855264,0x89b5cdaa,376
btc-updown-15m-1778810400,1,0.4469441407328316,0.6866542617770593,0x89b5cdaa,363
btc-updown-15m-1778811300,1,0.30382710868694285,0.7593108025096794,0x89b5cdaa,297
btc-updown-15m-1778812200,1,0.4471349667744794,0.5814855151161854,0x89b5cdaa,417
btc-updown-15m-1778813100,0,0.43362895445711513,0.43380144209801713,0x89b5cdaa,455
btc-updown-15m-1778814000,1,0.4458660242375976,0.4797174201764771,0x89b5cdaa,448
btc-updown-15m-1778814900,1,0.5207339967202937,0.8339847016133702,0x89b5cdaa,219
btc-updown-15m-1778815800,0,0.4882899750623745,0.764110807707145,0x89b5cdaa,293
btc-updown-15m-1778816700,0,0.504497103108323,0.6958363957325805,0x89b5cdaa,352
btc-updown-15m-1778817600,1,0.5529063736247922,0.8172513476966509,0x89b5cdaa,252
btc-updown-15m-1778818500,1,0.4978746934368552,0.6194243375606002,0x89b5cdaa,406
btc-updown-15m-1778819400,1,0.3794729284118381,0.8903223704683672,0x89b5cdaa,104
btc-updown-15m-1778820300,0,0.4396027876422635,0.8250805766329256,0x89b5cdaa,237
btc-updown-15m-1778821200,0,0.5047085732182691,0.49504559643045315,0x89b5cdaa,444
btc-updown-15m-1778822100,1,0.37147083555574967,0.7023927477580797,0x89b5cdaa,347
btc-updown-15m-1778823000,1,0.5456537589344598,0.7293408499164904,0x89b5cdaa,329
btc-updown-15m-1778823900,0,0.4583889651591232,0.9196635315001199,0x89b5cdaa,41
btc-updown-15m-1778824800,1,0.49043626481123437,0.8469406123204717,0x89b5cdaa,194
btc-updown-15m-1778825700,1,0.37495276609251865,0.8759077460017213,0x89b5cdaa,135
btc-updown-15m-1778826600,0,0.3794979229998375,0.7452978059292062,0x89b5cdaa,314
btc-updown-15m-1778827500,1,0.44470912938801715,0.832244140835601,0x89b5cdaa,226
btc-updown-15m-1778828400,0,0.5463699773924583,0.6300284342482207,0x89b5cdaa,401
btc-updown-15m-1778829300,1,0.425436528355814,0.5029446059638184,0x89b5cdaa,441
btc-updown-15m-1778830200,1,0.4293912753589475,0.8056127455667677,0x89b5cdaa,260
btc-updown-15m-1778836500,1,0.3985305794749667,0.8818498309714837,0x89b5cdaa,118
btc-updown-15m-1778837400,0,0.509255701557776,0.8059646266207448,0x89b5cdaa,259
btc-updown-15m-1778838300,1,0.5021981602677402,0.6466555681729528,0x89b5cdaa,388
btc-updown-15m-1778839200,1,0.413842661034844,0.7946532668627753,0x89b5cdaa,274
btc-updown-15m-1778840100,1,0.5074067880849592,0.7102541944122278,0x89b5cdaa,341
btc-updown-15m-1778841000,1,0.45578099205295497,0.9530638638224003,0x89b5cdaa,5
btc-updown-15m-1778841900,1,0.4474758748394212,0.7007202679238858,0x89b5cdaa,350
btc-updown-15m-1778842800,1,0.6421371022213768,0.7977374332063828,0x89b5cdaa,268
btc-updown-15m-1778843700,1,0.4383650869363425,0.8678482416091734,0x89b5cdaa,144
btc-updown-15m-1778844600,1,0.5038368000183938,0.9318079112671214,0x89b5cdaa,21
btc-updown-15m-1778845500,1,0.4016947349548836,0.6885933630641492,0x89b5cdaa,360
btc-updown-15m-1778846400,1,0.5659938547078928,0.9266262255498922,0x89b5cdaa,25
btc-updown-15m-1778856300,1,0.44540069320879005,0.7574623992157221,0x89b5cdaa,299
btc-updown-15m-1778857200,1,8.877092672436222e-10,0.5024685183100731,0x89b5cdaa,442
btc-updown-15m-1778858100,1,0.3682106936615476,0.11282505497258748,0x89b5cdaa,480
btc-updown-15m-1778859000,1,0.35326909326256334,0.8446328650174996,0x89b5cdaa,202
btc-updown-15m-1778859900,0,0.3360706355037769,0.7933057807449428,0x89b5cdaa,276
btc-updown-15m-1778860800,0,0.37034228514330503,0.603812417273691,0x89b5cdaa,409
btc-updown-15m-1778861700,0,0.6225801808683242,0.9050805806686109,0x89b5cdaa,72
btc-updown-15m-1778862600,0,0.4514079910191946,0.6490581911591877,0x89b5cdaa,386
btc-updown-15m-1778863500,1,0.6407950710894418,0.597616031561556,0x89b5cdaa,412
btc-updown-15m-1778864400,1,0.3696580014315962,0.8389064735057947,0x89b5cdaa,209
btc-updown-15m-1778865300,0,0.5349407255451878,0.8805055886678715,0x89b5cdaa,122
btc-updown-15m-1778866200,1,0.362650022087695,0.7249394901042043,0x89b5cdaa,332
btc-updown-15m-1778867100,1,0.629642512293329,0.8008199431407873,0x89b5cdaa,264
btc-updown-15m-1778868000,1,0.5073049302407342,0.9194302541699935,0x89b5cdaa,42
btc-updown-15m-1778868900,1,0.5810124485503215,0.9069442772699512,0x89b5cdaa,68
btc-updown-15m-1778869800,1,0.33896699961893056,0.5260506638528332,0x89b5cdaa,432
btc-updown-15m-1778870700,1,0.4050581917495777,0.7861107346970694,0x89b5cdaa,280
btc-updown-15m-1778871600,1,0.49807812894374426,0.858074314564305,0x89b5cdaa,164
btc-updown-15m-1778872500,1,0.4864048965308136,0.7435516763235513,0x89b5cdaa,319
btc-updown-15m-1778873400,1,0.3824531541901227,0.7451308589136361,0x89b5cdaa,315
btc-updown-15m-1778874300,1,0.4652240111468685,0.7515189256189106,0x89b5cdaa,303
btc-updown-15m-1778875200,1,0.5004199010203937,0.9185100425414577,0x89b5cdaa,47
btc-updown-15m-1778876100,1,0.49468267361158863,0.8045351475364811,0x89b5cdaa,262
btc-updown-15m-1778877000,0,0.35293654668992075,0.7193892691216373,0x89b5cdaa,337
btc-updown-15m-1778877900,0,0.5701393397742398,0.42953796799296406,0x89b5cdaa,456
btc-updown-15m-1778878800,0,0.5258014054149658,0.6846175019152261,0x89b5cdaa,365
btc-updown-15m-1778879700,0,0.4911695658369088,0.8976641991274655,0x89b5cdaa,81
btc-updown-15m-1778880600,0,0.45116612065527356,0.7508653854490689,0x89b5cdaa,305
btc-updown-15m-1778881500,1,0.44726002177304247,0.7968387713121904,0x89b5cdaa,271
btc-updown-15m-1778882400,0,0.6213381505416453,0.6519288130651835,0x89b5cdaa,384
btc-updown-15m-1778883300,1,0.4219679202280001,0.6598793689951828,0x89b5cdaa,379
btc-updown-15m-1778884200,0,0.47165918139918095,0.9207321488411047,0x89b5cdaa,38
btc-updown-15m-1778885100,1,0.4644096158962158,0.8381485825365367,0x89b5cdaa,211
btc-updown-15m-1778886000,1,0.5088576059734295,0.8513115044524725,0x89b5cdaa,182
btc-updown-15m-1778886900,1,0.5629869730795208,0.7653432450829696,0x89b5cdaa,291
btc-updown-15m-1778887800,1,0.052197636660217796,0.8256163877706002,0x89b5cdaa,234
btc-updown-15m-1778888700,1,0.3942609750676291,0.839794131434342,0x89b5cdaa,208
btc-updown-15m-1778889600,1,0.5771606729900366,0.8622725847511401,0x89b5cdaa,160
btc-updown-15m-1778890500,1,0.7034460001690841,0.8652801239817337,0x89b5cdaa,150
btc-updown-15m-1778891400,1,0.6182563051646015,0.4886346462037526,0x89b5cdaa,446
btc-updown-15m-1778892300,1,0.5966101269267349,0.870552858449626,0x89b5cdaa,142
btc-updown-5m-1778768400,0,0.47918886377733527,0.6217381405534753,0x89b5cdaa,404
btc-updown-5m-1778768700,1,0.6943689945327958,0.9326846190396563,0x89b5cdaa,19
btc-updown-5m-1778769000,0,0.3657326105982055,0.701738312053858,0x89b5cdaa,348
btc-updown-5m-1778769300,0,0.5665796384984286,0.6961683121546826,0x89b5cdaa,351
btc-updown-5m-1778769600,1,0.5700024536392456,0.6916137480367385,0x89b5cdaa,355
btc-updown-5m-1778769900,0,0.5037078406498067,0.797510576652539,0x89b5cdaa,269
btc-updown-5m-1778770200,0,0.4763670829301584,0.36689401453780446,0x89b5cdaa,466
btc-updown-5m-1778770500,1,0.30190619864402635,0.36791914535940967,0x89b5cdaa,465
btc-updown-5m-1778770800,1,0.621168758860539,0.80071482328761,0x89b5cdaa,265
btc-updown-5m-1778771100,1,0.5535379680150067,0.6562370558790392,0x89b5cdaa,381
btc-updown-5m-1778771400,1,0.4644020219265093,0.9254113628923644,0x89b5cdaa,28
btc-updown-5m-1778771700,1,0.4166990489132449,0.8339222057587077,0x89b5cdaa,220
btc-updown-5m-1778772000,1,0.5109847582951984,0.631493739439172,0x89b5cdaa,400
btc-updown-5m-1778772300,1,0.5839873287861034,0.8653336795255234,0x89b5cdaa,149
btc-updown-5m-1778772600,1,0.49663861844103185,0.5192744574754716,0x89b5cdaa,433
btc-updown-5m-1778772900,0,0.322929353648294,0.5101341799650403,0x89b5cdaa,437
btc-updown-5m-1778773200,0,0.4116599290906159,0.7024125148830853,0x89b5cdaa,346
btc-updown-5m-1778773500,1,0.2857480036797059,0.4198968601628702,0x89b5cdaa,459
btc-updown-5m-1778773800,0,0.44970752174744405,0.3413476298480271,0x89b5cdaa,468
btc-updown-5m-1778774100,1,0.3372807414560605,0.8266130500544293,0x89b5cdaa,233
btc-updown-5m-1778774400,0,0.5865158949227751,0.6858317689401224,0x89b5cdaa,364
btc-updown-5m-1778774700,0,0.5210774931956218,0.5089830960281451,0x89b5cdaa,438
btc-updown-5m-1778775000,0,0.5349208598435102,0.6842301647483455,0x89b5cdaa,366
btc-updown-5m-1778775300,0,0.46094872094101647,0.8452205509801598,0x89b5cdaa,199
btc-updown-5m-1778775600,0,0.554699853004031,0.7335411680105379,0x89b5cdaa,326
btc-updown-5m-1778775900,1,0.449996915718701,0.6384323583246138,0x89b5cdaa,395
btc-updown-5m-1778776200,1,0.4065605935769184,0.4385932145408609,0x89b5cdaa,454
btc-updown-5m-1778776500,1,0.4405807853135764,0.6110126586319097,0x89b5cdaa,408
btc-updown-5m-1778776800,0,0.35423190830785434,0.5326158953765793,0x89b5cdaa,431
btc-updown-5m-1778777100,1,0.3454622561623667,0.5447094470333621,0x89b5cdaa,425
btc-updown-5m-1778777400,1,0.25166107345332006,0.5430846739918196,0x89b5cdaa,428
btc-updown-5m-1778777700,0,0.26820794592862784,0.6352647726995934,0x89b5cdaa,397
btc-updown-5m-1778778000,1,0.5373805838846957,0.755470424566025,0x89b5cdaa,300
btc-updown-5m-1778778300,1,0.7432967888975721,0.9310373909029871,0x89b5cdaa,22
btc-updown-5m-1778778600,0,0.45498572653455976,0.37552478863657185,0x89b5cdaa,464
btc-updown-5m-1778778900,0,0.3847670039024091,0.631812946823026,0x89b5cdaa,399
btc-updown-5m-1778779200,1,0.0039613117831495065,0.45414860646558974,0x89b5cdaa,452
btc-updown-5m-1778779500,0,0.31172650824683384,0.8788760258871423,0x89b5cdaa,125
btc-updown-5m-1778779800,1,0.49567899892568074,0.28454632917493305,0x89b5cdaa,473
btc-updown-5m-1778780100,1,0.2764357888216166,0.6950413308686387,0x89b5cdaa,353
btc-updown-5m-1778780400,1,0.6720490565601678,0.6553556852931189,0x89b5cdaa,382
btc-updown-5m-1778780700,1,0.32576553906993827,0.8295061201708552,0x89b5cdaa,229
btc-updown-5m-1778781000,1,0.29305482944168126,0.824013038781523,0x89b5cdaa,243
btc-updown-5m-1778781300,1,0.39134258160917934,0.7288999203508658,0x89b5cdaa,330
btc-updown-5m-1778781600,0,0.6453052056895231,0.6512937494242826,0x89b5cdaa,385
btc-updown-5m-1778781900,0,0.3712322540724829,0.8828924705517489,0x89b5cdaa,115
btc-updown-5m-1778782200,0,0.45142110865393587,0.5925870200708727,0x89b5cdaa,414
btc-updown-5m-1778782500,1,0.4560590686646576,0.9114682697948253,0x89b5cdaa,57
btc-updown-5m-1778782800,1,0.49904983754243654,0.878552598717903,0x89b5cdaa,126
btc-updown-5m-1778783100,1,0.6154524029406113,0.8204961972514444,0x89b5cdaa,249
btc-updown-5m-1778783400,1,0.505741707833659,0.6685944595173859,0x89b5cdaa,377
btc-updown-5m-1778783700,1,0.37255656211954613,0.42376561659807016,0x89b5cdaa,458
btc-updown-5m-1778784000,1,0.03279227943734909,0.4789922509340166,0x89b5cdaa,449
btc-updown-5m-1778784300,1,0.45129227317224807,0.3358207298765321,0x89b5cdaa,469
btc-updown-5m-1778784600,1,0.3947514037096103,0.6465525147673942,0x89b5cdaa,389
btc-updown-5m-1778784900,0,0.3196777519708258,0.7167465682182775,0x89b5cdaa,338
btc-updown-5m-1778785200,0,0.2767809613450351,0.5743569551544133,0x89b5cdaa,419
btc-updown-5m-1778785500,1,0.3710632687433227,0.7784616369378486,0x89b5cdaa,285
btc-updown-5m-1778785800,1,0.36969773006380474,0.18935900104576237,0x89b5cdaa,478
btc-updown-5m-1778786100,1,0.45021604538047005,0.5544762173324171,0x89b5cdaa,423
btc-updown-5m-1778786400,0,0.3230303031498355,0.4907740737583307,0x89b5cdaa,445
btc-updown-5m-1778786700,0,0.5258776960603054,0.5572526896347892,0x89b5cdaa,422
btc-updown-5m-1778787000,0,0.34098347141337887,0.8923239163957831,0x89b5cdaa,99
btc-updown-5m-1778787300,0,0.33764327808705746,0.680477080618725,0x89b5cdaa,368
btc-updown-5m-1778787600,0,0.4304207409204982,0.7380032369303118,0x89b5cdaa,323
btc-updown-5m-1778787900,0,0.4791741582184988,0.840886884625026,0x89b5cdaa,206
btc-updown-5m-1778788200,1,0.39245899601810735,0.22648300210227196,0x89b5cdaa,477
btc-updown-5m-1778788500,0,0.37483769846971543,0.9115823720890974,0x89b5cdaa,56
btc-updown-5m-1778788800,0,0.4688694970815419,0.7821328424838694,0x89b5cdaa,283
btc-updown-5m-1778789100,0,0.587650760381954,0.789808525779515,0x89b5cdaa,278
btc-updown-5m-1778789400,1,0.4168394856912645,0.8210241282007698,0x89b5cdaa,247
btc-updown-5m-1778789700,0,0.4538319710877664,0.7235938078514065,0x89b5cdaa,334
btc-updown-5m-1778790000,1,0.36834538274050227,0.41537820929070635,0x89b5cdaa,460
btc-updown-5m-1778790300,1,0.4992423676059739,0.6890840252932793,0x89b5cdaa,359
btc-updown-5m-1778790600,1,0.4961232567473839,0.8733976975281217,0x89b5cdaa,139
btc-updown-5m-1778790900,1,0.500927292495654,0.8443249880937321,0x89b5cdaa,203
btc-updown-5m-1778791200,1,0.3783684695491606,0.7194032698989674,0x89b5cdaa,336
btc-updown-5m-1778791500,0,0.37707495568844146,0.611709003537551,0x89b5cdaa,407
btc-updown-5m-1778791800,1,0.4213104630817478,0.8921939077338642,0x89b5cdaa,100
btc-updown-5m-1778792100,1,0.5190776314880317,0.8624038010367117,0x89b5cdaa,158
btc-updown-5m-1778792400,1,0.41836681745213206,0.7440035136817673,0x89b5cdaa,318
btc-updown-5m-1778792700,1,0.447813517341029,0.17775260707685897,0x89b5cdaa,479
btc-updown-5m-1778793000,1,0.4522510769930723,0.8208866244173363,0x89b5cdaa,248
btc-updown-5m-1778793300,1,0.4497865696636268,0.9152978353500544,0x89b5cdaa,52
btc-updown-5m-1778793600,1,0.46367995817516305,0.8512015244663838,0x89b5cdaa,183
btc-updown-5m-1778793900,0,0.5199075905134654,0.9067065112509809,0x89b5cdaa,70
btc-updown-5m-1778794200,1,0.39781114839471254,0.6208111174888707,0x89b5cdaa,405
btc-updown-5m-1778794500,1,0.4640760265134446,0.8485245197582659,0x89b5cdaa,191
btc-updown-5m-1778794800,1,0.43834394857303655,0.8760665886251532,0x89b5cdaa,132
btc-updown-5m-1778795100,1,0.5032144689940338,0.8341915377387278,0x89b5cdaa,218
btc-updown-5m-1778795400,1,0.40316930438012555,0.68673883316821,0x89b5cdaa,362
btc-updown-5m-1778795700,1,0.5266117138417786,0.8783356170363299,0x89b5cdaa,127
btc-updown-5m-1778796000,1,0.6134789185011056,0.9156774713463712,0x89b5cdaa,51
btc-updown-5m-1778796300,1,0.49382742654731143,0.9028798318771076,0x89b5cdaa,76
