slug,outcome_truth,pnl,cost,cash_in,rebates,fees,leftover_redeemed,n_merges,pairs_merged,n_maker_bid_up,n_maker_bid_dn,n_maker_ask_up,n_maker_ask_dn,n_pat_up,n_pat_dn,strategy
btc-updown-5m-1777286400,Down,7.709012813455988,130.80850034797191,143.44999980926514,0.0,4.932486647837234,0.0,8,143.44999980926514,0,0,0,0,8,8,PAT+ACC-M-t210-pc097
btc-updown-5m-1777286700,Down,33.95302703885044,138.57339987698793,178.02000045776367,0.0,5.4935735419252945,0.0,10,178.02000045776367,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777287000,Up,3.971374703053811,56.79699963021278,62.89999961853027,0.0,2.1316252852636812,0.0,4,62.89999961853027,0,0,0,0,4,4,PAT+ACC-M-t210-pc097
btc-updown-5m-1777287300,Down,0.22724006629943852,4.599999934434891,5.0,0.0,0.17275999926567073,0.0,1,5.0,0,0,0,0,1,1,PAT+ACC-M-t210-pc097
btc-updown-5m-1777287600,Down,75.74113501719177,105.24999998509884,185.0,0.0,4.008864997709394,0.0,10,185.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777287900,Down,65.63343974694371,129.2000002413988,200.0,0.0,5.166560011657476,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777288200,Up,22.43102037255049,74.59999963641167,100.0,0.0,2.9689799910378456,0.0,5,100.0,0,0,0,0,5,5,PAT+ACC-M-t210-pc097
btc-updown-5m-1777288500,Up,44.41235517711565,141.80820033364296,191.86999988555908,0.0,5.649444374800472,0.0,10,191.86999988555908,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777289100,Up,10.236324141432165,14.71200030374527,25.520000457763672,0.0,0.5716760125862361,0.0,2,25.520000457763672,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777289400,Down,68.53927999204517,126.40000000596046,200.0,0.0,5.060720001994372,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777289700,Down,79.26125758602363,111.84080007867962,195.43000030517578,0.0,4.327942640472533,0.0,10,195.43000030517578,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777290300,Down,29.612467942029838,152.88389946565627,188.49000072479248,0.0,5.9936333171063705,0.0,10,188.49000072479248,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777290900,Up,-9.730028190681457,9.800000190734863,0.0,0.06997200005340574,0.0,0.0,0,0.0,0,1,0,0,0,0,PAT+ACC-M-t210-pc097
btc-updown-5m-1777291200,Down,9.222560009541512,10.399999991059303,20.0,0.0,0.3774399993991852,0.0,1,20.0,0,0,0,0,1,1,PAT+ACC-M-t210-pc097
btc-updown-5m-1777291500,Up,-9.730028190681457,9.800000190734863,0.0,0.06997200005340574,0.0,0.0,0,0.0,0,1,0,0,0,0,PAT+ACC-M-t210-pc097
btc-updown-5m-1777291800,Up,-9.730028190681455,9.800000190734862,0.0,0.06997200005340574,0.0,0.0,0,0.0,0,4,0,0,0,0,PAT+ACC-M-t210-pc097
btc-updown-5m-1777292100,Down,10.269971809318541,9.800000190734863,20.0,0.06997200005340574,0.0,20.0,0,0.0,0,1,0,0,0,0,PAT+ACC-M-t210-pc097
