sleeve_id,anchor,gate_stack,n_full,n_train,n_val,n_lockbox,wr_full,wr_train,wr_val,wr_lockbox,dpt_25_full,dpt_25_train,dpt_25_val,dpt_25_lockbox,sum_25_full,sum_25_lockbox,max_dd_25_full,max_dd_25_lockbox,loss_streak_full,loss_streak_lockbox,sharpe_full,sharpe_lockbox,n_32d_proj,bootstrap_p_lockbox,pass,fail_reason
stack_r5,any_offset,g_queue_top_high+g_imb5_strong_with+g_hawkes_imbalance_with+g_rf_with+g_stoch_with,1023,667,167,189,0.7996089931573802,0.8335832083958021,0.8562874251497006,0.6296296296296297,3.7145617144097103,3.594546148477229,8.071132816226068,0.28865170633369786,3799.9966338411336,54.555172497068895,731.2825656755639,352.2534713685676,19,5,14.545648315163445,12.375360473986456,1320.0,0.25,False,n_32d_out_of_band
s15_5m|0-60+r3|g_imb5_strong_with+g_rf_with+g_stoch_with,s15_5m|0-60,g_imb5_strong_with+g_rf_with+g_stoch_with,118,50,16,52,0.6949152542372882,0.76,0.75,0.6153846153846154,2.1770121187998246,3.7490577270848915,3.428132900665256,0.2804695625671284,256.8874300183793,14.584417253490678,116.0526306376432,116.05263063764319,4,4,6.73273651202187,1.4962694578292992,152.25806451612902,0.25,False,wr_lockbox_low
stack_r5,any_offset,g_queue_top_high+g_imb5_strong_with+g_tr_above_ema200+g_ribbon_agrees+g_mp_skew_with,952,611,170,171,0.8077731092436975,0.8363338788870703,0.8823529411764706,0.631578947368421,4.501297758603994,4.681907087008224,8.103442970867397,0.2748826373188323,4285.235466191002,47.00493098152032,429.2589527438631,429.2589527438634,7,5,13.769549054487847,7.793367283032649,1228.3870967741934,0.25,False,n_32d_out_of_band
offset_240-300|r3,offset_240-300,g_hl_liq_cascade_with+g_vol_high+g_ribbon_agrees,77,50,14,13,0.8961038961038961,0.92,0.8571428571428571,0.8461538461538461,1.3026000682482186,2.1762998409818612,-0.8613605122504742,0.27263541365587485,100.30020525511283,3.5442603775263732,66.93862562860416,33.89327902316201,1,1,2.861740337122554,3.161680035183082,99.35483870967742,0.25,False,dpt_lockbox_low
offset_240-300|r3,offset_240-300,g_hl_liq_cascade_with+g_vol_high+g_rf_with,77,48,16,13,0.8701298701298701,0.8958333333333334,0.8125,0.8461538461538461,0.6982253075899515,1.7948501962877585,-2.2458575696820318,0.27263541365587485,53.76334868442627,3.5442603775263732,82.61035212224247,33.89327902316201,2,1,1.444320750835561,3.161680035183082,99.35483870967742,0.25,False,dpt_lockbox_low
s15_5m|240-300+r3|g_hl_liq_cascade_with+g_vol_high+g_ribbon_agrees,s15_5m|240-300,g_hl_liq_cascade_with+g_vol_high+g_ribbon_agrees,77,50,14,13,0.8961038961038961,0.92,0.8571428571428571,0.8461538461538461,1.3026000682482186,2.1762998409818612,-0.8613605122504742,0.27263541365587485,100.30020525511283,3.5442603775263732,66.93862562860416,33.89327902316201,1,1,2.861740337122554,3.161680035183082,99.35483870967742,0.25,False,dpt_lockbox_low
s15_5m|240-300+r3|g_hl_liq_cascade_with+g_vol_high+g_rf_with,s15_5m|240-300,g_hl_liq_cascade_with+g_vol_high+g_rf_with,77,48,16,13,0.8701298701298701,0.8958333333333334,0.8125,0.8461538461538461,0.6982253075899515,1.7948501962877585,-2.2458575696820318,0.27263541365587485,53.76334868442627,3.5442603775263732,82.61035212224247,33.89327902316201,2,1,1.444320750835561,3.161680035183082,99.35483870967742,0.25,False,dpt_lockbox_low
stack_r5,any_offset,g_queue_top_high+g_imb5_strong_with+g_hawkes_imbalance_with+g_tr_above_ema200+g_ribbon_agrees,993,649,172,172,0.7995971802618328,0.8305084745762712,0.8488372093023255,0.6337209302325582,3.6688132389255967,3.644708483753631,7.157062163638496,0.2715177218092437,3643.1315462531174,46.70104815118992,719.4962803891566,452.56607225374677,19,7,14.526970145739499,10.886147470641884,1281.2903225806451,0.25,False,n_32d_out_of_band
offset_240-300|r3,offset_240-300,g_hl_liq_cascade_with+g_vol_high+g_stoch_with,93,58,21,14,0.8602150537634409,0.8793103448275862,0.8095238095238095,0.8571428571428571,-1.2300313542887324,-1.4202268298998986,-1.7053092714888027,0.2708382061862053,-114.39291594885212,3.791734886606874,137.90027273794885,33.89327902316201,2,1,-4.067191509285745,3.32805589436032,120.0,0.25,False,dpt_lockbox_low
s15_5m|240-300+r3|g_hl_liq_cascade_with+g_vol_high+g_stoch_with,s15_5m|240-300,g_hl_liq_cascade_with+g_vol_high+g_stoch_with,93,58,21,14,0.8602150537634409,0.8793103448275862,0.8095238095238095,0.8571428571428571,-1.2300313542887324,-1.4202268298998986,-1.7053092714888027,0.2708382061862053,-114.39291594885212,3.791734886606874,137.90027273794885,33.89327902316201,2,1,-4.067191509285745,3.32805589436032,120.0,0.25,False,dpt_lockbox_low
offset_240-300|r3,offset_240-300,g_queue_top_high+g_trend_slope_strong_with+g_mp_skew_with,107,60,18,29,0.8785046728971962,0.9666666666666667,0.8888888888888888,0.6896551724137931,0.5597624000874786,0.8474814610440234,0.06938217717484839,0.2688555157783277,59.8945768093602,7.796809957571504,97.5383831706575,97.53838317065751,3,3,3.1156225838531046,1.6564449133449406,138.06451612903226,0.25,False,wr_lockbox_low
s15_5m|240-300+r3|g_queue_top_high+g_trend_slope_strong_with+g_mp_skew_with,s15_5m|240-300,g_queue_top_high+g_trend_slope_strong_with+g_mp_skew_with,107,60,18,29,0.8785046728971962,0.9666666666666667,0.8888888888888888,0.6896551724137931,0.5597624000874786,0.8474814610440234,0.06938217717484839,0.2688555157783277,59.8945768093602,7.796809957571504,97.5383831706575,97.53838317065751,3,3,3.1156225838531046,1.6564449133449406,138.06451612903226,0.25,False,wr_lockbox_low
offset_60-150|r3,offset_60-150,g_imb5_strong_with+g_tr_above_ema800+g_mp_skew_with,938,568,174,196,0.7526652452025586,0.7922535211267606,0.7241379310344828,0.6632653061224489,2.7224128050180854,3.7616512924079815,2.0951041061035416,0.26763858447558636,2553.623211106964,52.45716255721493,927.5781130623931,699.9398634800599,22,10,6.61591924052568,0.8254615692677197,1210.3225806451612,0.25,False,n_32d_out_of_band
offset_240-300|r3,offset_240-300,g_queue_top_high+g_ribbon_agrees+g_mp_skew_with,336,197,76,63,0.8898809523809523,0.9238578680203046,0.8947368421052632,0.7777777777777778,3.3792156299972342,5.100340314545738,1.4983738749318356,0.26623801934508984,1135.4164516790706,16.77299521874066,141.1617723338477,91.7739195325059,2,2,9.272000162847023,33.55715020516872,433.5483870967742,0.0,False,dpt_lockbox_low
s15_5m|240-300+r3|g_queue_top_high+g_ribbon_agrees+g_mp_skew_with,s15_5m|240-300,g_queue_top_high+g_ribbon_agrees+g_mp_skew_with,336,197,76,63,0.8898809523809523,0.9238578680203046,0.8947368421052632,0.7777777777777778,3.3792156299972342,5.100340314545738,1.4983738749318356,0.26623801934508984,1135.4164516790706,16.77299521874066,141.1617723338477,91.7739195325059,2,2,9.272000162847023,33.55715020516872,433.5483870967742,0.0,False,dpt_lockbox_low
s15_5m|60-150+r3|g_tr_above_ema200+g_tr_above_ema800+g_stoch_with,s15_5m|60-150,g_tr_above_ema200+g_tr_above_ema800+g_stoch_with,2146,1210,415,521,0.8019571295433364,0.8371900826446281,0.8072289156626506,0.7159309021113244,0.6063581159130693,0.8609411576375845,0.2924165028249922,0.2651686513159274,1301.2445167494468,138.15286733559816,458.6393653351448,401.60054517610064,6,6,8.860503913671737,38.74607844348456,2769.032258064516,0.0,False,n_32d_out_of_band
offset_s120|r2|g_tr_above_ema200+g_mp_skew_with,offset_s120,g_tr_above_ema200+g_mp_skew_with,1099,590,212,297,0.7970882620564149,0.8033898305084746,0.8632075471698113,0.7373737373737373,0.7965661365439427,0.7152758379464836,1.7803323563943148,0.25583494989149036,875.426184061793,75.98298011777264,459.78717772336313,329.69095669170616,14,8,6.476683527331011,10.183210026003778,1418.0645161290322,0.25,False,n_32d_out_of_band
s15_5m|60-150+r3|g_tr_above_ema800+g_rf_with+g_mp_skew_with,s15_5m|60-150,g_tr_above_ema800+g_rf_with+g_mp_skew_with,1215,717,221,277,0.7909465020576132,0.8242677824267782,0.7873303167420814,0.7075812274368231,0.45161836000584493,0.7064356290640863,-0.11515340712494214,0.24422694708579054,548.7163074071016,67.65086434276398,368.6083989679831,368.608398967983,5,5,4.884427939340405,7.048087404187088,1567.741935483871,0.25,False,n_32d_out_of_band
stack_r4,any_offset,g_queue_top_high+g_imb5_strong_with+g_ribbon_agrees+g_stoch_with,1139,748,201,190,0.7857769973661106,0.8088235294117647,0.8557213930348259,0.6210526315789474,9.579526724746348,12.487443883496192,7.601311704710174,0.2242592736010151,10911.08093948609,42.60926198419287,651.2405646805992,343.53310999175574,20,7,6.568874890692202,4.9608006053043985,1469.6774193548388,0.25,False,n_32d_out_of_band
stack_r5,any_offset,g_queue_top_high+g_imb5_strong_with+g_within_dev+g_ribbon_agrees+g_stoch_with,1139,748,201,190,0.7857769973661106,0.8088235294117647,0.8557213930348259,0.6210526315789474,9.579526724746348,12.487443883496192,7.601311704710174,0.2242592736010151,10911.08093948609,42.60926198419287,651.2405646805992,343.53310999175574,20,7,6.568874890692202,4.9608006053043985,1469.6774193548388,0.25,False,n_32d_out_of_band
offset_s60|g_tr_above_ema200,offset_s60,g_tr_above_ema200,1801,939,345,517,0.7418101054969461,0.8157614483493077,0.6202898550724638,0.688588007736944,1.5127047917917515,3.482891825519705,-1.9080372364522034,0.21705754822040932,2724.3813300169445,112.21875242995162,1423.2322086027639,884.5379852909314,28,14,5.395112888877306,5.592732793474197,2323.8709677419356,0.25,False,n_32d_out_of_band
s15_5m|0-60+r2|g_hl_liq_cascade_with+g_stoch_with,s15_5m|0-60,g_hl_liq_cascade_with+g_stoch_with,101,49,23,29,0.7722772277227723,0.8367346938775511,0.782608695652174,0.6551724137931034,2.6319018567439403,4.046594801822014,2.6644334681732578,0.21575767151291061,265.822087531138,6.2569724738744075,77.38461365643332,77.38461365643332,3,3,7.620977688255236,1.3766642037136951,130.32258064516128,0.25,False,wr_lockbox_low
s15_5m|0-60+r3|g_hl_liq_cascade_with+g_hawkes_imbalance_with+g_stoch_with,s15_5m|0-60,g_hl_liq_cascade_with+g_hawkes_imbalance_with+g_stoch_with,101,49,23,29,0.7722772277227723,0.8367346938775511,0.782608695652174,0.6551724137931034,2.6319018567439403,4.046594801822014,2.6644334681732578,0.21575767151291061,265.822087531138,6.2569724738744075,77.38461365643332,77.38461365643332,3,3,7.620977688255236,1.3766642037136951,130.32258064516128,0.25,False,wr_lockbox_low
s15_5m|0-60+r3|g_hl_liq_cascade_with+g_within_dev+g_stoch_with,s15_5m|0-60,g_hl_liq_cascade_with+g_within_dev+g_stoch_with,101,49,23,29,0.7722772277227723,0.8367346938775511,0.782608695652174,0.6551724137931034,2.6319018567439403,4.046594801822014,2.6644334681732578,0.21575767151291061,265.822087531138,6.2569724738744075,77.38461365643332,77.38461365643332,3,3,7.620977688255236,1.3766642037136951,130.32258064516128,0.25,False,wr_lockbox_low
s15_5m|0-60+r3|g_hl_liq_cascade_with+g_tr_above_ema200+g_stoch_with,s15_5m|0-60,g_hl_liq_cascade_with+g_tr_above_ema200+g_stoch_with,97,46,22,29,0.7628865979381443,0.8260869565217391,0.7727272727272727,0.6551724137931034,2.1771897627709054,3.5245852484049593,1.9454324131034229,0.21575767151291061,211.18740698877784,6.2569724738744075,77.38461365643332,77.38461365643332,3,3,6.433440076381357,1.3766642037136951,125.16129032258064,0.25,False,wr_lockbox_low
stack_r5,any_offset,g_queue_top_high+g_imb5_strong_with+g_hawkes_imbalance_with+g_ribbon_agrees+g_stoch_with,991,653,170,168,0.8032290615539859,0.8346094946401225,0.8529411764705882,0.6309523809523809,3.867334758285837,3.7858746376502466,7.798754499797558,0.2057401316075549,3832.5287454612644,34.56434211006922,719.4962803891567,352.5660722537468,19,7,14.187059793378529,4.488574683414071,1278.7096774193549,0.25,False,n_32d_out_of_band
s15_5m|60-150+r2|g_lm_high_stat+g_mp_skew_with,s15_5m|60-150,g_lm_high_stat+g_mp_skew_with,68,35,9,24,0.7647058823529411,0.7714285714285715,0.8888888888888888,0.7083333333333334,7.380659216633696,11.967907499774325,8.67820660658867,0.20434186582050065,501.8848267310914,4.904204779692016,73.43617014665853,53.05256808487478,2,2,7.587852178869064,1.2591606908898698,87.74193548387096,0.245,False,wr_lockbox_low
s15_5m|0-60+r3|g_imb5_strong_with+g_ribbon_agrees+g_rf_with,s15_5m|0-60,g_imb5_strong_with+g_ribbon_agrees+g_rf_with,113,50,15,48,0.6991150442477876,0.76,0.7333333333333333,0.625,2.0802205985679194,3.7490577270848915,2.5216467223991392,0.20390292599881654,235.06492763817488,9.787340447943194,123.36098597720286,123.36098597720284,3,3,6.095956238051506,0.9688247196916012,145.80645161290323,0.25,False,wr_lockbox_low
offset_0-60|r3,offset_0-60,g_queue_top_high+g_trend_slope_strong_with+g_vol_high,98,46,6,46,0.8061224489795918,0.6956521739130435,0.8333333333333334,0.9130434782608695,2.2992698037886625,3.71086422335665,7.541974158751725,0.20384438139940694,225.3284407712889,9.37684154437272,350.0,54.12963143248609,14,2,2.761400133542857,7.83638684318123,126.45161290322581,0.25,False,dpt_lockbox_low
offset_s60|r2|g_hawkes_imbalance_with+g_mp_skew_with,offset_s60,g_hawkes_imbalance_with+g_mp_skew_with,1068,539,186,343,0.7397003745318352,0.8256029684601113,0.5698924731182796,0.6967930029154519,0.8434099138624562,3.5972932543700886,-5.941803949666548,0.19532436891429483,900.7617880051032,66.99625853760313,1389.3816898773473,612.1611663138731,19,14,2.3678450367226254,0.9317475080893054,1378.0645161290322,0.25,False,n_32d_out_of_band
s15_5m|60-150+r3|g_queue_top_high+g_tr_above_ema200+g_tr_above_ema800,s15_5m|60-150,g_queue_top_high+g_tr_above_ema200+g_tr_above_ema800,1072,604,184,284,0.7957089552238806,0.8410596026490066,0.782608695652174,0.7077464788732394,0.4849168633384505,0.8660627895354859,-0.2876091086991714,0.17482052330997572,519.830877498819,49.64902862003311,394.2900712699316,310.09041710202405,6,6,5.3234873235190125,111.20518615109808,1383.225806451613,0.0,False,n_32d_out_of_band
offset_s150|r2|g_queue_top_high+g_vol_high,offset_s150,g_queue_top_high+g_vol_high,299,196,57,46,0.862876254180602,0.8622448979591837,0.9473684210526315,0.7608695652173914,0.1438758353510854,-0.633387682276676,2.7994730158329193,0.16506301290710065,43.01887476997453,7.5928985937266305,226.0461798246355,124.75252549091951,3,3,0.9123153488119805,2.823607802480196,385.80645161290323,0.25,False,dpt_lockbox_low
offset_s120|r2|g_queue_top_high+g_hawkes_imbalance_with,offset_s120,g_queue_top_high+g_hawkes_imbalance_with,1098,605,234,259,0.831511839708561,0.8495867768595041,0.9145299145299145,0.7142857142857143,1.9172655781142773,2.9479947720055963,1.1938788924402806,0.16313940878403624,2105.1576047694766,42.253106875065384,472.44040715788014,472.4404071578817,14,6,7.15189128086783,1.6147261195863267,1416.774193548387,0.25,False,n_32d_out_of_band
offset_150-240|r3,offset_150-240,g_hl_liq_cascade_with+g_ribbon_agrees+g_mp_skew_with,213,138,48,27,0.892018779342723,0.9130434782608695,0.875,0.8148148148148148,0.4751151507814936,1.0124354815567598,-0.8912223148523571,0.15785562127920175,101.19952711645813,4.262101774538447,163.22561499060313,81.9816828885112,2,1,3.0838906097227756,1.02642390938267,274.83870967741933,0.25,False,dpt_lockbox_low
s15_5m|150-240+r3|g_hl_liq_cascade_with+g_ribbon_agrees+g_mp_skew_with,s15_5m|150-240,g_hl_liq_cascade_with+g_ribbon_agrees+g_mp_skew_with,213,138,48,27,0.892018779342723,0.9130434782608695,0.875,0.8148148148148148,0.4751151507814936,1.0124354815567598,-0.8912223148523571,0.15785562127920175,101.19952711645813,4.262101774538447,163.22561499060313,81.9816828885112,2,1,3.0838906097227756,1.02642390938267,274.83870967741933,0.25,False,dpt_lockbox_low
s15_5m|60-150+r2|g_tr_above_ema200+g_mp_skew_with,s15_5m|60-150,g_tr_above_ema200+g_mp_skew_with,1649,938,290,421,0.771376591873863,0.8070362473347548,0.7689655172413793,0.6935866983372921,0.3809220818276521,0.7422044504313132,-0.4542120381791476,0.1512452007153899,628.1405129337983,63.674229501179155,364.61634708421076,344.2129099345384,7,7,4.1199366066245044,4.793139685872606,2127.7419354838707,0.25,False,n_32d_out_of_band
s15_5m|60-150+r3|g_within_dev+g_tr_above_ema200+g_mp_skew_with,s15_5m|60-150,g_within_dev+g_tr_above_ema200+g_mp_skew_with,1649,938,290,421,0.771376591873863,0.8070362473347548,0.7689655172413793,0.6935866983372921,0.3809220818276521,0.7422044504313132,-0.4542120381791476,0.1512452007153899,628.1405129337983,63.674229501179155,364.61634708421076,344.2129099345384,7,7,4.1199366066245044,4.793139685872606,2127.7419354838707,0.25,False,n_32d_out_of_band
stack_r5,any_offset,g_queue_top_high+g_imb5_strong_with+g_tr_above_ema200+g_ribbon_agrees+g_stoch_with,1030,667,192,171,0.7990291262135922,0.8215892053973014,0.8697916666666666,0.631578947368421,3.554133174113134,3.2699754815702957,7.573422297124577,0.1496283162644559,3660.757169336528,25.58644208122196,601.2405646805983,379.25895274386335,19,7,13.252270848000668,3.5047647840099887,1329.032258064516,0.25,False,n_32d_out_of_band
s15_5m|60-150+r3|g_hl_liq_cascade_with+g_stoch_with+g_mp_skew_with,s15_5m|60-150,g_hl_liq_cascade_with+g_stoch_with+g_mp_skew_with,329,204,67,58,0.8389057750759878,0.8872549019607843,0.8208955223880597,0.6896551724137931,2.2810444811433124,3.400314407471871,0.7202594094952269,0.14727784027082563,750.4636342961497,8.542114735707887,160.253911440735,160.25391144073515,3,3,10.806319241089671,1.087852452389512,424.51612903225805,0.25,False,wr_lockbox_low
offset_s240|r2|g_tr_above_ema200+g_mp_skew_with,offset_s240,g_tr_above_ema200+g_mp_skew_with,523,311,110,102,0.8546845124282982,0.8713826366559485,0.8636363636363636,0.7941176470588235,0.7555486371633219,0.863263803615441,1.0160963695475804,0.1461401339390324,395.1519372364173,14.906293661781305,167.41661086405784,100.41656423768019,3,2,4.653062321848635,1.60878994748624,674.8387096774194,0.245,False,n_32d_out_of_band
stack_r5,any_offset,g_queue_top_high+g_imb5_strong_with+g_ribbon_agrees+g_rf_with+g_stoch_with,1103,725,190,188,0.7842248413417952,0.8082758620689655,0.8578947368421053,0.6170212765957447,9.86590433943296,12.9427880092998,7.7476637387488765,0.1410376026059104,10882.092486394555,26.515069289911153,654.2686550107046,343.53310999175574,20,7,6.5597980105919484,2.900848709010447,1423.225806451613,0.25,False,n_32d_out_of_band
offset_s210|r2|g_rf_with+g_stoch_with,offset_s210,g_rf_with+g_stoch_with,992,621,210,161,0.8679435483870968,0.8904991948470209,0.8761904761904762,0.7701863354037267,0.4143173464069283,0.16037540108332635,1.3807505588194777,0.13324264727227916,411.00280763567287,21.452066210836946,285.17132940769625,285.1713294076966,4,3,4.4911258290947895,1.93431142399582,1280.0,0.245,False,n_32d_out_of_band
offset_150-240|r3,offset_150-240,g_queue_top_high+g_vol_high+g_mp_skew_with,405,264,76,65,0.8839506172839506,0.9090909090909091,0.881578947368421,0.7846153846153846,0.6701837043580067,0.7754933736518602,0.7664746736983776,0.12987806799730667,271.4244002649927,8.442074419824934,202.33614961548992,190.32471137053946,5,5,6.3180965948939996,23.62441702600571,522.5806451612904,0.0,False,n_32d_out_of_band
s15_5m|150-240+r3|g_queue_top_high+g_vol_high+g_mp_skew_with,s15_5m|150-240,g_queue_top_high+g_vol_high+g_mp_skew_with,405,264,76,65,0.8839506172839506,0.9090909090909091,0.881578947368421,0.7846153846153846,0.6701837043580067,0.7754933736518602,0.7664746736983776,0.12987806799730667,271.4244002649927,8.442074419824934,202.33614961548992,190.32471137053946,5,5,6.3180965948939996,23.62441702600571,522.5806451612904,0.0,False,n_32d_out_of_band
s15_5m|60-150+r3|g_hl_liq_cascade_with+g_tr_above_ema200+g_stoch_with,s15_5m|60-150,g_hl_liq_cascade_with+g_tr_above_ema200+g_stoch_with,537,331,116,90,0.8603351955307262,0.8942598187311178,0.853448275862069,0.7444444444444445,1.886946704762575,2.6128714126242834,1.1883816240118557,0.11752971659433152,1013.2903804575028,10.577674493489837,174.1752625848559,115.72044782607784,3,3,12.159331479621647,1.0408289494757776,692.9032258064516,0.245,False,n_32d_out_of_band
s15_5m|60-150+r3|g_vol_high+g_rf_with+g_mp_skew_with,s15_5m|60-150,g_vol_high+g_rf_with+g_mp_skew_with,651,419,133,99,0.7665130568356375,0.7804295942720764,0.7819548872180451,0.6868686868686869,2.3139771179282014,3.0828266984685277,1.527429817920077,0.11663183161187758,1506.3991037712592,11.54655132957588,260.8681592856042,125.0,5,5,12.113043967413239,9.52235657074681,840.0,0.25,False,n_32d_out_of_band
s15_5m|60-150+r2|g_tr_above_ema200+g_tr_above_ema800,s15_5m|60-150,g_tr_above_ema200+g_tr_above_ema800,2193,1226,419,548,0.8002735978112175,0.8376835236541599,0.8066825775656324,0.7116788321167883,0.5870805106654126,0.9023584731663539,0.28104625540017036,0.1157257130923881,1287.4675598892497,63.41769077462868,494.0715089329583,494.07150893295886,7,7,8.684790443553712,15.469742730575144,2829.6774193548385,0.0,False,n_32d_out_of_band
s15_5m|60-150+r3|g_within_dev+g_tr_above_ema200+g_tr_above_ema800,s15_5m|60-150,g_within_dev+g_tr_above_ema200+g_tr_above_ema800,2193,1226,419,548,0.8002735978112175,0.8376835236541599,0.8066825775656324,0.7116788321167883,0.5870805106654126,0.9023584731663539,0.28104625540017036,0.1157257130923881,1287.4675598892497,63.41769077462868,494.0715089329583,494.07150893295886,7,7,8.684790443553712,15.469742730575144,2829.6774193548385,0.0,False,n_32d_out_of_band
s15_5m|60-150+r2|g_queue_top_high+g_tr_above_ema200,s15_5m|60-150,g_queue_top_high+g_tr_above_ema200,1381,773,228,380,0.7639391745112237,0.8059508408796895,0.75,0.6868421052631579,0.3368030761070837,0.8668926481377099,-1.0648875778335982,0.09950368115656082,465.1250481038826,37.81139883949311,806.0680624705611,560.133213954035,5,5,3.668500455420445,7.123463970993728,1781.9354838709678,0.245,False,n_32d_out_of_band
s15_5m|60-150+r3|g_queue_top_high+g_within_dev+g_tr_above_ema200,s15_5m|60-150,g_queue_top_high+g_within_dev+g_tr_above_ema200,1381,773,228,380,0.7639391745112237,0.8059508408796895,0.75,0.6868421052631579,0.3368030761070837,0.8668926481377099,-1.0648875778335982,0.09950368115656082,465.1250481038826,37.81139883949311,806.0680624705611,560.133213954035,5,5,3.668500455420445,7.123463970993728,1781.9354838709678,0.245,False,n_32d_out_of_band
s15_5m|0-60+r3|g_hl_liq_cascade_with+g_tr_above_ema800+g_stoch_with,s15_5m|0-60,g_hl_liq_cascade_with+g_tr_above_ema800+g_stoch_with,81,39,16,26,0.7530864197530864,0.8205128205128205,0.75,0.6538461538461539,1.5240867575946615,3.026912876702183,0.18030241169541483,0.09679179179445357,123.45102736516758,2.516586586655793,100.0,100.0,4,4,3.9759507337967706,1.7075863945745957,104.51612903225806,0.25,False,wr_lockbox_low
offset_240-300|r3,offset_240-300,g_queue_top_high+g_hawkes_imbalance_with+g_rf_with,1030,641,228,161,0.916504854368932,0.9313572542901716,0.9078947368421053,0.8695652173913043,0.8523714602170752,1.1842539504123,0.45607788451078707,0.09223642323505508,877.9426040235875,14.85006414084387,373.61675120329437,207.16337605323795,4,3,5.829491936543156,1.0990991549131,1329.032258064516,0.25,False,n_32d_out_of_band
s15_5m|240-300+r3|g_queue_top_high+g_hawkes_imbalance_with+g_rf_with,s15_5m|240-300,g_queue_top_high+g_hawkes_imbalance_with+g_rf_with,1030,641,228,161,0.916504854368932,0.9313572542901716,0.9078947368421053,0.8695652173913043,0.8523714602170752,1.1842539504123,0.45607788451078707,0.09223642323505508,877.9426040235875,14.85006414084387,373.61675120329437,207.16337605323795,4,3,5.829491936543156,1.0990991549131,1329.032258064516,0.25,False,n_32d_out_of_band
stack_r4,any_offset,g_queue_top_high+g_imb5_strong_with+g_hawkes_imbalance_with+g_rf_with,1064,691,173,200,0.7922932330827067,0.8263386396526773,0.8497109826589595,0.625,3.7093903558072143,3.7942961242281963,7.553805689431981,0.09062166232729794,3946.791338578876,18.124332465459588,731.2825656755635,438.71943709328787,19,6,14.751324286269508,2.3290597324098,1372.9032258064515,0.25,False,n_32d_out_of_band
stack_r5,any_offset,g_queue_top_high+g_imb5_strong_with+g_hawkes_imbalance_with+g_within_dev+g_rf_with,1064,691,173,200,0.7922932330827067,0.8263386396526773,0.8497109826589595,0.625,3.7093903558072143,3.7942961242281963,7.553805689431981,0.09062166232729794,3946.791338578876,18.124332465459588,731.2825656755635,438.71943709328787,19,6,14.751324286269508,2.3290597324098,1372.9032258064515,0.25,False,n_32d_out_of_band
offset_240-300|r3,offset_240-300,g_queue_top_high+g_hawkes_imbalance_with+g_mp_no_extreme,61,35,11,15,0.8032786885245902,0.8,0.9090909090909091,0.7333333333333333,2.049280592784608,1.7905666548750598,5.548053514698222,0.08717963850356861,125.0061161598611,1.3076945775535291,66.56514742587004,48.4361701466585,2,1,5.718329341687881,0.34766830125198533,78.70967741935483,0.245,False,wr_lockbox_low
s15_5m|240-300+r3|g_queue_top_high+g_hawkes_imbalance_with+g_mp_no_extreme,s15_5m|240-300,g_queue_top_high+g_hawkes_imbalance_with+g_mp_no_extreme,61,35,11,15,0.8032786885245902,0.8,0.9090909090909091,0.7333333333333333,2.049280592784608,1.7905666548750598,5.548053514698222,0.08717963850356861,125.0061161598611,1.3076945775535291,66.56514742587004,48.4361701466585,2,1,5.718329341687881,0.34766830125198533,78.70967741935483,0.245,False,wr_lockbox_low
stack_r5,any_offset,g_queue_top_high+g_imb5_strong_with+g_tr_above_ema200+g_rf_with+g_stoch_with,1081,690,189,202,0.7964847363552267,0.8246376811594203,0.873015873015873,0.6287128712871287,3.5975829561328814,3.473734010045589,7.810518499429035,0.07882530819851907,3888.987175579645,15.922712256100851,604.2686550107022,411.7321213293072,19,5,14.733579923923227,2.5667483941369387,1394.8387096774193,0.25,False,n_32d_out_of_band
stack_r5,any_offset,g_queue_top_high+g_trend_slope_strong_with+g_vol_high+g_hawkes_imbalance_with+g_mp_skew_with,415,359,22,34,0.9253012048192771,0.9415041782729805,0.9545454545454546,0.7352941176470589,3.3751865637064236,3.7263385146852475,2.7422711540608606,0.07696858167126601,1400.7024239381658,2.6169317768230442,350.0,125.58838385259921,14,4,13.399505449129684,0.5052162228659492,535.483870967742,0.25,False,n_32d_out_of_band
s15_5m|60-150+r3|g_hawkes_imbalance_with+g_tr_above_ema200+g_mp_skew_with,s15_5m|60-150,g_hawkes_imbalance_with+g_tr_above_ema200+g_mp_skew_with,1537,888,265,384,0.7813923227065712,0.8164414414414415,0.7886792452830189,0.6953125,0.47379112191788203,0.7809502421651232,0.019932885723322184,0.07669511621998663,728.2169543877847,29.450924628474866,485.1716226831893,350.9944044240958,6,6,4.611580304845141,1.8618880974005116,1983.225806451613,0.25,False,n_32d_out_of_band
s15_5m|60-150+r3|g_imb5_strong_with+g_vol_high+g_rf_with,s15_5m|60-150,g_imb5_strong_with+g_vol_high+g_rf_with,284,182,57,45,0.6830985915492958,0.6868131868131868,0.7017543859649122,0.6444444444444445,3.1020719358315527,3.7250214241881108,3.5044385369125832,0.07292297710905792,880.988429776161,3.2815339699076063,275.2077912391061,68.5057338693227,4,2,7.075201191619352,1.6367375266370465,366.4516129032258,0.25,False,wr_lockbox_low
