sleeve,model,feature,weight
ETH_S6_60_150,logistic_poly2,dn_imb25 mfi_60s,0.012396173247689464
ETH_S6_60_150,logistic_poly2,dn_imb25 stoch_k_60s,-0.023026119476705877
ETH_S6_60_150,logistic_poly2,dn_imb25 stoch_d_60s,0.018007967596212614
ETH_S6_60_150,logistic_poly2,dn_imb25 cci_60s,0.012381265893262335
ETH_S6_60_150,logistic_poly2,dn_imb25 bb_pos_60s,-0.017689659398190626
ETH_S6_60_150,logistic_poly2,dn_imb25 bb_width_60s,-0.02247772353731814
ETH_S6_60_150,logistic_poly2,dn_imb25 ofi_skew_l1_30s,0.00426166578473162
ETH_S6_60_150,logistic_poly2,dn_imb25 mlofi_skew_l5_30s,0.044604260065710555
ETH_S6_60_150,logistic_poly2,dn_imb25 mlofi_skew_l5_60s,-8.865501269946438e-05
ETH_S6_60_150,logistic_poly2,dn_imb25 mlofi_skew_l25_30s,-0.0468286518526811
ETH_S6_60_150,logistic_poly2,dn_imb25 rsi_14,-0.05699076363317644
ETH_S6_60_150,logistic_poly2,dn_imb25 cvd,-0.04018996967544937
ETH_S6_60_150,logistic_poly2,dn_imb25 vpin_value,-0.04488748979920189
ETH_S6_60_150,logistic_poly2,dn_imb25 vpin_zscore,-0.06066990901708023
ETH_S6_60_150,logistic_poly2,dn_imb25 as_uncertainty,-0.10673413144607846
ETH_S6_60_150,logistic_poly2,dn_imb25 as_skew,-0.06592258721981757
ETH_S6_60_150,logistic_poly2,up_queue_top_bid up_micro_dev_bps,-0.06520445523235013
ETH_S6_60_150,logistic_poly2,up_queue_top_bid dn_micro_dev_bps,0.010691958737227154
ETH_S6_60_150,logistic_poly2,up_queue_top_bid up_bid_slope,0.07692357265728812
ETH_S6_60_150,logistic_poly2,up_queue_top_bid up_ask_slope,-0.08342495622644908
ETH_S6_60_150,logistic_poly2,up_queue_top_bid dn_bid_slope,0.09186441919974955
ETH_S6_60_150,logistic_poly2,up_queue_top_bid dn_ask_slope,-0.07927051682170201
ETH_S6_60_150,logistic_poly2,up_queue_top_bid up_imb5_change_500ms,-0.06042886247893901
ETH_S6_60_150,logistic_poly2,up_queue_top_bid up_quote_intensity_5s,-0.11537562650185493
ETH_S6_60_150,logistic_poly2,up_queue_top_bid ribbon_alignment_pct,0.010446710629394371
ETH_S6_60_150,logistic_poly2,up_queue_top_bid ribbon_compression_bps,-0.05747802849350541
ETH_S6_60_150,logistic_poly2,up_queue_top_bid adx_14,-0.16090453373941416
ETH_S6_60_150,logistic_poly2,up_queue_top_bid plus_di_14,0.07471960574286518
ETH_S6_60_150,logistic_poly2,up_queue_top_bid minus_di_14,-0.03677086084573714
ETH_S6_60_150,logistic_poly2,up_queue_top_bid vwap_since_open_bps,-0.011785881112456782
ETH_S6_60_150,logistic_poly2,up_queue_top_bid mfi_60s,0.09080668263741463
ETH_S6_60_150,logistic_poly2,up_queue_top_bid stoch_k_60s,0.04595833715043002
ETH_S6_60_150,logistic_poly2,up_queue_top_bid stoch_d_60s,0.06948097725026402
ETH_S6_60_150,logistic_poly2,up_queue_top_bid cci_60s,-0.033304420995607785
ETH_S6_60_150,logistic_poly2,up_queue_top_bid bb_pos_60s,-0.0031809615758590457
ETH_S6_60_150,logistic_poly2,up_queue_top_bid bb_width_60s,-0.00456794854865656
ETH_S6_60_150,logistic_poly2,up_queue_top_bid ofi_skew_l1_30s,0.07863183210455264
ETH_S6_60_150,logistic_poly2,up_queue_top_bid mlofi_skew_l5_30s,0.031265896780210405
ETH_S6_60_150,logistic_poly2,up_queue_top_bid mlofi_skew_l5_60s,-0.009594403803538395
ETH_S6_60_150,logistic_poly2,up_queue_top_bid mlofi_skew_l25_30s,-0.05822520538581252
ETH_S6_60_150,logistic_poly2,up_queue_top_bid rsi_14,-0.010458783928029779
ETH_S6_60_150,logistic_poly2,up_queue_top_bid cvd,0.027466313800161363
ETH_S6_60_150,logistic_poly2,up_queue_top_bid vpin_value,0.05564223252536339
ETH_S6_60_150,logistic_poly2,up_queue_top_bid vpin_zscore,-0.009316513738994545
ETH_S6_60_150,logistic_poly2,up_queue_top_bid as_uncertainty,0.008631018237638585
ETH_S6_60_150,logistic_poly2,up_queue_top_bid as_skew,0.004276499340015007
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps dn_micro_dev_bps,-0.008758488814258076
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps up_bid_slope,0.057594036267920035
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps up_ask_slope,0.03779490438897775
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps dn_bid_slope,-0.02715356863737983
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps dn_ask_slope,-0.06109497712086656
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps up_imb5_change_500ms,0.054703266764644445
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps up_quote_intensity_5s,-0.040723688911699314
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps ribbon_alignment_pct,-0.08510214449064253
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps ribbon_compression_bps,-0.025831081362513778
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps adx_14,-0.05633922890281125
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps plus_di_14,-0.028559864835694285
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps minus_di_14,0.00454216338242952
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps vwap_since_open_bps,0.035450017641637785
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps mfi_60s,0.0500437421604357
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps stoch_k_60s,0.0046219379762017015
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps stoch_d_60s,-0.001662979696639816
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps cci_60s,0.03476706353931218
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps bb_pos_60s,-0.009809167567856292
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps bb_width_60s,0.015604883156275074
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps ofi_skew_l1_30s,-0.05878507839347285
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps mlofi_skew_l5_30s,-0.01959289656198753
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps mlofi_skew_l5_60s,0.03352266738812453
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps mlofi_skew_l25_30s,-0.03269716181188204
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps rsi_14,0.0004765782802974282
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps cvd,0.05325421630197701
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps vpin_value,-0.009495038512175856
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps vpin_zscore,0.032697798207377345
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps as_uncertainty,-0.03108052397265093
ETH_S6_60_150,logistic_poly2,up_micro_dev_bps as_skew,-0.07036608500915269
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps up_bid_slope,0.01207533969732334
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps up_ask_slope,-0.02251348570581551
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps dn_bid_slope,0.010568033192237236
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps dn_ask_slope,-0.0086660548009765
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps up_imb5_change_500ms,-0.001156785801029785
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps up_quote_intensity_5s,0.02019200067424527
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps ribbon_alignment_pct,-0.03932519323989003
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps ribbon_compression_bps,-0.025508323582948418
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps adx_14,0.0227714320659916
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps plus_di_14,-0.03473630935178638
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps minus_di_14,0.009973010240352959
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps vwap_since_open_bps,-0.05677937997035064
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps mfi_60s,-0.08932651684261302
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps stoch_k_60s,-0.020227031487718594
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps stoch_d_60s,-0.011651770053224444
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps cci_60s,-0.03780699044497045
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps bb_pos_60s,-0.025993096186290608
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps bb_width_60s,0.011513782342532652
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps ofi_skew_l1_30s,-0.024564104205996515
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps mlofi_skew_l5_30s,-0.001657646511675
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps mlofi_skew_l5_60s,-0.021481444113729768
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps mlofi_skew_l25_30s,-0.005123553847263196
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps rsi_14,-0.026116600004380208
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps cvd,-0.026333106013719795
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps vpin_value,-0.0034414819474476127
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps vpin_zscore,0.013572425673690726
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps as_uncertainty,0.026890539264032554
ETH_S6_60_150,logistic_poly2,dn_micro_dev_bps as_skew,0.02745191239567169
ETH_S6_60_150,logistic_poly2,up_bid_slope up_ask_slope,0.0153375965308689
ETH_S6_60_150,logistic_poly2,up_bid_slope dn_bid_slope,-0.0018807275720420548
ETH_S6_60_150,logistic_poly2,up_bid_slope dn_ask_slope,-0.030727190787057133
ETH_S6_60_150,logistic_poly2,up_bid_slope up_imb5_change_500ms,0.0768993571885247
ETH_S6_60_150,logistic_poly2,up_bid_slope up_quote_intensity_5s,0.08377506943289507
ETH_S6_60_150,logistic_poly2,up_bid_slope ribbon_alignment_pct,-0.020328408301533193
ETH_S6_60_150,logistic_poly2,up_bid_slope ribbon_compression_bps,-0.09396400038125527
ETH_S6_60_150,logistic_poly2,up_bid_slope adx_14,-0.04712061734367785
ETH_S6_60_150,logistic_poly2,up_bid_slope plus_di_14,0.05613709345384987
ETH_S6_60_150,logistic_poly2,up_bid_slope minus_di_14,-0.01627092264237113
ETH_S6_60_150,logistic_poly2,up_bid_slope vwap_since_open_bps,-0.011954809285883368
ETH_S6_60_150,logistic_poly2,up_bid_slope mfi_60s,-0.03529260628509748
ETH_S6_60_150,logistic_poly2,up_bid_slope stoch_k_60s,-0.0017856954717177802
ETH_S6_60_150,logistic_poly2,up_bid_slope stoch_d_60s,-0.011446754556030688
ETH_S6_60_150,logistic_poly2,up_bid_slope cci_60s,-0.03189345199015398
ETH_S6_60_150,logistic_poly2,up_bid_slope bb_pos_60s,-0.09363301847014027
ETH_S6_60_150,logistic_poly2,up_bid_slope bb_width_60s,0.029545362100948682
ETH_S6_60_150,logistic_poly2,up_bid_slope ofi_skew_l1_30s,-0.04716958057494875
ETH_S6_60_150,logistic_poly2,up_bid_slope mlofi_skew_l5_30s,-0.018584077566145756
ETH_S6_60_150,logistic_poly2,up_bid_slope mlofi_skew_l5_60s,-0.04387346259321523
ETH_S6_60_150,logistic_poly2,up_bid_slope mlofi_skew_l25_30s,-0.01789126395831415
ETH_S6_60_150,logistic_poly2,up_bid_slope rsi_14,0.0602961554736308
ETH_S6_60_150,logistic_poly2,up_bid_slope cvd,-0.06701001996416937
ETH_S6_60_150,logistic_poly2,up_bid_slope vpin_value,0.017055824092717723
ETH_S6_60_150,logistic_poly2,up_bid_slope vpin_zscore,-0.09404715333366512
ETH_S6_60_150,logistic_poly2,up_bid_slope as_uncertainty,-0.03218083055151979
ETH_S6_60_150,logistic_poly2,up_bid_slope as_skew,-0.02867994304346375
ETH_S6_60_150,logistic_poly2,up_ask_slope dn_bid_slope,-0.01713778634987804
ETH_S6_60_150,logistic_poly2,up_ask_slope dn_ask_slope,-0.006770539200762184
ETH_S6_60_150,logistic_poly2,up_ask_slope up_imb5_change_500ms,-0.030824780827946794
ETH_S6_60_150,logistic_poly2,up_ask_slope up_quote_intensity_5s,-0.03162779258539607
ETH_S6_60_150,logistic_poly2,up_ask_slope ribbon_alignment_pct,-0.0031635048751967342
ETH_S6_60_150,logistic_poly2,up_ask_slope ribbon_compression_bps,0.08943543928332304
ETH_S6_60_150,logistic_poly2,up_ask_slope adx_14,0.02856656943257804
ETH_S6_60_150,logistic_poly2,up_ask_slope plus_di_14,-0.044298464104503645
ETH_S6_60_150,logistic_poly2,up_ask_slope minus_di_14,0.00040182453944219166
ETH_S6_60_150,logistic_poly2,up_ask_slope vwap_since_open_bps,0.05519624779576458
ETH_S6_60_150,logistic_poly2,up_ask_slope mfi_60s,0.07178870750558165
ETH_S6_60_150,logistic_poly2,up_ask_slope stoch_k_60s,0.02650447650958045
ETH_S6_60_150,logistic_poly2,up_ask_slope stoch_d_60s,0.020961338659085935
ETH_S6_60_150,logistic_poly2,up_ask_slope cci_60s,0.042650522126280566
ETH_S6_60_150,logistic_poly2,up_ask_slope bb_pos_60s,0.1288629165312499
ETH_S6_60_150,logistic_poly2,up_ask_slope bb_width_60s,-0.04276662846947342
ETH_S6_60_150,logistic_poly2,up_ask_slope ofi_skew_l1_30s,0.02477114007647427
ETH_S6_60_150,logistic_poly2,up_ask_slope mlofi_skew_l5_30s,-0.027513985352731606
ETH_S6_60_150,logistic_poly2,up_ask_slope mlofi_skew_l5_60s,0.03414833288971844
ETH_S6_60_150,logistic_poly2,up_ask_slope mlofi_skew_l25_30s,-0.026715785338072815
ETH_S6_60_150,logistic_poly2,up_ask_slope rsi_14,-0.05384638915002074
ETH_S6_60_150,logistic_poly2,up_ask_slope cvd,0.04600683797914688
ETH_S6_60_150,logistic_poly2,up_ask_slope vpin_value,-0.07210264468309494
ETH_S6_60_150,logistic_poly2,up_ask_slope vpin_zscore,0.046747048481572115
ETH_S6_60_150,logistic_poly2,up_ask_slope as_uncertainty,0.04963877107372269
ETH_S6_60_150,logistic_poly2,up_ask_slope as_skew,0.07033621132764689
ETH_S6_60_150,logistic_poly2,dn_bid_slope dn_ask_slope,-0.000618863358945271
ETH_S6_60_150,logistic_poly2,dn_bid_slope up_imb5_change_500ms,0.021386850381724835
ETH_S6_60_150,logistic_poly2,dn_bid_slope up_quote_intensity_5s,0.021151570409384726
ETH_S6_60_150,logistic_poly2,dn_bid_slope ribbon_alignment_pct,0.013158114035587589
ETH_S6_60_150,logistic_poly2,dn_bid_slope ribbon_compression_bps,-0.07255915219417747
ETH_S6_60_150,logistic_poly2,dn_bid_slope adx_14,-0.036307222944146435
ETH_S6_60_150,logistic_poly2,dn_bid_slope plus_di_14,0.02331970470573468
ETH_S6_60_150,logistic_poly2,dn_bid_slope minus_di_14,0.01893857895968009
ETH_S6_60_150,logistic_poly2,dn_bid_slope vwap_since_open_bps,-0.03964117962968836
ETH_S6_60_150,logistic_poly2,dn_bid_slope mfi_60s,-0.06772978609336508
ETH_S6_60_150,logistic_poly2,dn_bid_slope stoch_k_60s,-0.01091912998925139
ETH_S6_60_150,logistic_poly2,dn_bid_slope stoch_d_60s,0.0020669630672575726
ETH_S6_60_150,logistic_poly2,dn_bid_slope cci_60s,-0.03520684270074671
ETH_S6_60_150,logistic_poly2,dn_bid_slope bb_pos_60s,-0.1260753624186225
ETH_S6_60_150,logistic_poly2,dn_bid_slope bb_width_60s,0.057078847982759966
ETH_S6_60_150,logistic_poly2,dn_bid_slope ofi_skew_l1_30s,-0.033909458853016064
ETH_S6_60_150,logistic_poly2,dn_bid_slope mlofi_skew_l5_30s,0.009998629309655921
ETH_S6_60_150,logistic_poly2,dn_bid_slope mlofi_skew_l5_60s,-0.046662767463869166
ETH_S6_60_150,logistic_poly2,dn_bid_slope mlofi_skew_l25_30s,0.02092021381586513
ETH_S6_60_150,logistic_poly2,dn_bid_slope rsi_14,0.03387895647205509
ETH_S6_60_150,logistic_poly2,dn_bid_slope cvd,-0.05862575911846609
ETH_S6_60_150,logistic_poly2,dn_bid_slope vpin_value,0.053858318294929014
ETH_S6_60_150,logistic_poly2,dn_bid_slope vpin_zscore,-0.05914302096303716
ETH_S6_60_150,logistic_poly2,dn_bid_slope as_uncertainty,-0.05932633961835444
ETH_S6_60_150,logistic_poly2,dn_bid_slope as_skew,-0.06675946246018283
ETH_S6_60_150,logistic_poly2,dn_ask_slope up_imb5_change_500ms,-0.07424305241119802
ETH_S6_60_150,logistic_poly2,dn_ask_slope up_quote_intensity_5s,-0.08083412528502755
ETH_S6_60_150,logistic_poly2,dn_ask_slope ribbon_alignment_pct,0.01775403705783171
ETH_S6_60_150,logistic_poly2,dn_ask_slope ribbon_compression_bps,0.08838398263908692
ETH_S6_60_150,logistic_poly2,dn_ask_slope adx_14,0.049377028391247565
ETH_S6_60_150,logistic_poly2,dn_ask_slope plus_di_14,-0.04997871409021264
ETH_S6_60_150,logistic_poly2,dn_ask_slope minus_di_14,0.01041917444496033
ETH_S6_60_150,logistic_poly2,dn_ask_slope vwap_since_open_bps,0.0068048829586052845
ETH_S6_60_150,logistic_poly2,dn_ask_slope mfi_60s,0.033230332165854526
ETH_S6_60_150,logistic_poly2,dn_ask_slope stoch_k_60s,-0.0027495977988035566
ETH_S6_60_150,logistic_poly2,dn_ask_slope stoch_d_60s,0.004584902747430056
ETH_S6_60_150,logistic_poly2,dn_ask_slope cci_60s,0.029156004479345164
ETH_S6_60_150,logistic_poly2,dn_ask_slope bb_pos_60s,0.09229530779380438
ETH_S6_60_150,logistic_poly2,dn_ask_slope bb_width_60s,-0.03384505248381157
ETH_S6_60_150,logistic_poly2,dn_ask_slope ofi_skew_l1_30s,0.050031637098171426
ETH_S6_60_150,logistic_poly2,dn_ask_slope mlofi_skew_l5_30s,0.023850433452992734
ETH_S6_60_150,logistic_poly2,dn_ask_slope mlofi_skew_l5_60s,0.04749219369310065
ETH_S6_60_150,logistic_poly2,dn_ask_slope mlofi_skew_l25_30s,0.019469223058748115
ETH_S6_60_150,logistic_poly2,dn_ask_slope rsi_14,-0.05439721553795234
ETH_S6_60_150,logistic_poly2,dn_ask_slope cvd,0.06998403612895678
ETH_S6_60_150,logistic_poly2,dn_ask_slope vpin_value,-0.011511447379916879
ETH_S6_60_150,logistic_poly2,dn_ask_slope vpin_zscore,0.09792260238449683
ETH_S6_60_150,logistic_poly2,dn_ask_slope as_uncertainty,0.034921288563488126
ETH_S6_60_150,logistic_poly2,dn_ask_slope as_skew,0.027337625549416007
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms up_quote_intensity_5s,0.0033816660611723486
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms ribbon_alignment_pct,-0.12166884972919893
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms ribbon_compression_bps,-0.03316062233334415
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms adx_14,-0.018950010046591616
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms plus_di_14,0.013661166512394116
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms minus_di_14,0.038722004955146876
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms vwap_since_open_bps,-0.0274799960089914
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms mfi_60s,-0.04610204529362727
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms stoch_k_60s,-0.06607489199090502
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms stoch_d_60s,-0.051350427566882004
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms cci_60s,-0.01982740448078966
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms bb_pos_60s,0.053120468719807405
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms bb_width_60s,-0.002330228284072554
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms ofi_skew_l1_30s,-0.06923850473606484
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms mlofi_skew_l5_30s,-0.04901614863833444
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms mlofi_skew_l5_60s,-0.05646680940862131
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms mlofi_skew_l25_30s,-0.02304371819517844
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms rsi_14,0.07649230550051997
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms cvd,-0.04966773623666363
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms vpin_value,-0.0033894159104271297
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms vpin_zscore,-0.043135186341137347
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms as_uncertainty,-0.038070890150103356
ETH_S6_60_150,logistic_poly2,up_imb5_change_500ms as_skew,-0.037741115740203016
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s ribbon_alignment_pct,-0.07074454782009897
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s ribbon_compression_bps,0.031043700546635383
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s adx_14,-0.02704563013093093
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s plus_di_14,-0.10327162433361609
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s minus_di_14,0.1550713789986765
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s vwap_since_open_bps,-0.03223035421239454
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s mfi_60s,-0.07339121760542568
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s stoch_k_60s,0.04681577690423946
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s stoch_d_60s,0.04133324942771269
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s cci_60s,0.10194449077375953
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s bb_pos_60s,-0.02439648796804796
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s bb_width_60s,0.11198957104631702
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s ofi_skew_l1_30s,-0.03622498802336414
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s mlofi_skew_l5_30s,0.02833086871636089
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s mlofi_skew_l5_60s,-0.030718013192274688
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s mlofi_skew_l25_30s,0.010190242004600046
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s rsi_14,-0.014568260326900472
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s cvd,-0.18208665431140902
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s vpin_value,-0.07058652131021853
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s vpin_zscore,0.032576802257733066
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s as_uncertainty,0.02925117060952519
ETH_S6_60_150,logistic_poly2,up_quote_intensity_5s as_skew,0.012317730097177938
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct ribbon_compression_bps,-0.06796532951656009
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct adx_14,0.17883688015394147
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct plus_di_14,-0.08472991604626917
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct minus_di_14,0.10156493241037921
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct vwap_since_open_bps,0.024301504431710773
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct mfi_60s,-0.01478236407541634
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct stoch_k_60s,0.060422708316143575
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct stoch_d_60s,0.007914208301187931
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct cci_60s,-0.028797729686417622
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct bb_pos_60s,0.04874880578646257
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct bb_width_60s,-0.03048125805172868
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct ofi_skew_l1_30s,-0.0686244253943459
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct mlofi_skew_l5_30s,-0.048488260540043134
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct mlofi_skew_l5_60s,0.02494077420439024
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct mlofi_skew_l25_30s,-0.13174341277795407
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct rsi_14,-0.0548277658260947
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct cvd,0.162351538992562
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct vpin_value,0.004742556205779644
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct vpin_zscore,-0.02015456411646176
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct as_uncertainty,0.1395257771261181
ETH_S6_60_150,logistic_poly2,ribbon_alignment_pct as_skew,0.03873157287838894
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps adx_14,0.04582499395287401
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps plus_di_14,0.107065957203742
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps minus_di_14,-0.056438585458163
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps vwap_since_open_bps,-0.020040540251989966
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps mfi_60s,-0.049683886979692796
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps stoch_k_60s,0.006269625773192564
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps stoch_d_60s,0.006896696750144333
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps cci_60s,0.12348218470327307
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps bb_pos_60s,0.017852382966256866
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps bb_width_60s,-0.06361076738407115
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps ofi_skew_l1_30s,0.011360060419427158
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps mlofi_skew_l5_30s,-0.01667533792351657
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps mlofi_skew_l5_60s,0.025083125254182055
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps mlofi_skew_l25_30s,-0.04733464023133183
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps rsi_14,-0.016463067510745416
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps cvd,-0.0637135693000824
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps vpin_value,0.03203203254908465
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps vpin_zscore,0.07473877448059926
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps as_uncertainty,0.048801916449681466
ETH_S6_60_150,logistic_poly2,ribbon_compression_bps as_skew,0.08766037857653812
ETH_S6_60_150,logistic_poly2,adx_14 plus_di_14,-0.045552618461535486
ETH_S6_60_150,logistic_poly2,adx_14 minus_di_14,0.0756687001611444
ETH_S6_60_150,logistic_poly2,adx_14 vwap_since_open_bps,-0.03633167513029348
ETH_S6_60_150,logistic_poly2,adx_14 mfi_60s,-0.06136269537102432
ETH_S6_60_150,logistic_poly2,adx_14 stoch_k_60s,0.09923929076595589
ETH_S6_60_150,logistic_poly2,adx_14 stoch_d_60s,0.04971464920656214
ETH_S6_60_150,logistic_poly2,adx_14 cci_60s,0.14087745230731677
ETH_S6_60_150,logistic_poly2,adx_14 bb_pos_60s,0.06342344955291478
ETH_S6_60_150,logistic_poly2,adx_14 bb_width_60s,0.05185587268475373
