rule,side,asset,tf,fire_offset_s,n,WR,per_trade,sum_pnl
DISAGR_mp=0.5_imb=0.1_hk=Y,UP,SOL,5m,210,248,0.842741935483871,-0.773794273656062,-191.90097986670338
DISAGR_mp=0.5_imb=0.1_hk=Y,DN,SOL,5m,210,159,0.9371069182389937,3.270655429912666,520.0342133561139
DISAGR_mp=0.5_imb=0.1_hk=Y,UP,SOL,5m,240,206,0.8495145631067961,-0.5913770465612437,-121.8236715916162
DISAGR_mp=0.5_imb=0.1_hk=Y,DN,SOL,5m,240,135,0.8444444444444444,-1.3801493407406518,-186.320160999988
DISAGR_mp=0.5_imb=0.1_hk=Y,UP,SOL,5m,270,155,0.8064516129032258,-3.4733309140437085,-538.3662916767748
DISAGR_mp=0.5_imb=0.1_hk=Y,DN,SOL,5m,270,100,0.83,-2.569922717010057,-256.99227170100573
DISAGR_mp=0.5_imb=0.1_hk=Y,UP,SOL,5m,300,41,0.3902439024390244,-14.65252629912564,-600.7535782641512
DISAGR_mp=0.5_imb=0.1_hk=Y,DN,SOL,5m,300,34,0.4411764705882353,-13.607961531627613,-462.6706920753388
DISAGR_mp=0.5_imb=0.2_hk=N,UP,BTC,15m,60,161,0.4658385093167702,-2.9465736158680627,-474.3983521547581
DISAGR_mp=0.5_imb=0.2_hk=N,DN,BTC,15m,60,158,0.5316455696202531,0.9821838381606738,155.18504642938646
DISAGR_mp=0.5_imb=0.2_hk=N,UP,BTC,15m,120,143,0.5174825174825175,-0.053376315472256554,-7.632813112532688
DISAGR_mp=0.5_imb=0.2_hk=N,DN,BTC,15m,120,179,0.46368715083798884,-3.560606629267237,-637.3485866388354
DISAGR_mp=0.5_imb=0.2_hk=N,UP,BTC,15m,240,154,0.5584415584415584,1.1959644199034136,184.1785206651257
DISAGR_mp=0.5_imb=0.2_hk=N,DN,BTC,15m,240,164,0.573170731707317,1.5423332004557577,252.94264487474427
DISAGR_mp=0.5_imb=0.2_hk=N,UP,BTC,15m,360,201,0.6666666666666666,0.3852380204825645,77.43284211699546
DISAGR_mp=0.5_imb=0.2_hk=N,DN,BTC,15m,360,197,0.6091370558375635,-2.3874097715947107,-470.319725004158
DISAGR_mp=0.5_imb=0.2_hk=N,UP,BTC,15m,480,228,0.631578947368421,0.2976714355554522,67.86908730664311
DISAGR_mp=0.5_imb=0.2_hk=N,DN,BTC,15m,480,218,0.6513761467889908,-3.657769073727354,-797.3936580725632
DISAGR_mp=0.5_imb=0.2_hk=N,UP,BTC,15m,600,242,0.6942148760330579,-2.1878890839905796,-529.4691583257203
DISAGR_mp=0.5_imb=0.2_hk=N,DN,BTC,15m,600,281,0.7224199288256228,-2.6662254139900115,-749.2093413311932
DISAGR_mp=0.5_imb=0.2_hk=N,UP,BTC,15m,720,231,0.6363636363636364,-6.138557287471458,-1418.0067334059067
DISAGR_mp=0.5_imb=0.2_hk=N,DN,BTC,15m,720,247,0.6518218623481782,-4.979998645984243,-1230.059665558108
DISAGR_mp=0.5_imb=0.2_hk=N,UP,BTC,15m,840,195,0.5025641025641026,-8.063410580898587,-1572.3650632752247
DISAGR_mp=0.5_imb=0.2_hk=N,DN,BTC,15m,840,202,0.5742574257425742,-4.8463079364434725,-978.9542031615815
DISAGR_mp=0.5_imb=0.2_hk=N,UP,BTC,5m,30,426,0.5211267605633803,-0.5718069410122975,-243.5897568712387
DISAGR_mp=0.5_imb=0.2_hk=N,DN,BTC,5m,30,419,0.5322195704057279,0.5148104942798879,215.70559710327302
DISAGR_mp=0.5_imb=0.2_hk=N,UP,BTC,5m,60,455,0.5318681318681319,-1.5439016455198293,-702.4752487115223
DISAGR_mp=0.5_imb=0.2_hk=N,DN,BTC,5m,60,442,0.5452488687782805,-1.261316122718481,-557.5017262415686
DISAGR_mp=0.5_imb=0.2_hk=N,UP,BTC,5m,90,454,0.5881057268722467,-0.8279322063071055,-375.8812216634259
DISAGR_mp=0.5_imb=0.2_hk=N,DN,BTC,5m,90,480,0.5895833333333333,-0.23091689570265123,-110.84010993727259
DISAGR_mp=0.5_imb=0.2_hk=N,UP,BTC,5m,120,524,0.6545801526717557,-0.3033443135123028,-158.95242028044666
DISAGR_mp=0.5_imb=0.2_hk=N,DN,BTC,5m,120,487,0.6570841889117043,-1.1180193053114464,-544.4754016866744
DISAGR_mp=0.5_imb=0.2_hk=N,UP,BTC,5m,150,578,0.6747404844290658,1.8902321754018019,1092.5541973822415
DISAGR_mp=0.5_imb=0.2_hk=N,DN,BTC,5m,150,571,0.6882661996497373,-0.5169837011315515,-295.1976933461159
DISAGR_mp=0.5_imb=0.2_hk=N,UP,BTC,5m,180,662,0.7054380664652568,0.5935485236052422,392.9291226266704
DISAGR_mp=0.5_imb=0.2_hk=N,DN,BTC,5m,180,621,0.7214170692431562,-1.0993616915160733,-682.7036104314815
DISAGR_mp=0.5_imb=0.2_hk=N,UP,BTC,5m,210,655,0.7465648854961832,-1.659181506658978,-1086.7638868616305
DISAGR_mp=0.5_imb=0.2_hk=N,DN,BTC,5m,210,652,0.7346625766871165,0.8766226349586429,571.5579579930352
DISAGR_mp=0.5_imb=0.2_hk=N,UP,BTC,5m,240,607,0.6985172981878089,1.735189051729559,1053.2597543998422
DISAGR_mp=0.5_imb=0.2_hk=N,DN,BTC,5m,240,637,0.7095761381475667,-3.847940097403613,-2451.1378420461015
DISAGR_mp=0.5_imb=0.2_hk=N,UP,BTC,5m,270,485,0.6927835051546392,-1.6963746347195268,-822.7416978389705
DISAGR_mp=0.5_imb=0.2_hk=N,DN,BTC,5m,270,516,0.7228682170542635,-3.7441658650962855,-1931.9895863896834
DISAGR_mp=0.5_imb=0.2_hk=N,UP,BTC,5m,300,89,0.6292134831460674,-5.093615318221956,-453.33176332175407
DISAGR_mp=0.5_imb=0.2_hk=N,DN,BTC,5m,300,84,0.6904761904761905,-5.125976298441322,-430.58200906907103
DISAGR_mp=0.5_imb=0.2_hk=N,UP,ETH,15m,60,153,0.46405228758169936,-4.353745388394278,-666.1230444243245
DISAGR_mp=0.5_imb=0.2_hk=N,DN,ETH,15m,60,193,0.5077720207253886,-1.8541090207629547,-357.84304100725024
DISAGR_mp=0.5_imb=0.2_hk=N,UP,ETH,15m,120,177,0.5649717514124294,-0.7142629544982335,-126.42454294618733
DISAGR_mp=0.5_imb=0.2_hk=N,DN,ETH,15m,120,197,0.5380710659898477,-1.414074350624797,-278.572647073085
DISAGR_mp=0.5_imb=0.2_hk=N,UP,ETH,15m,240,208,0.6490384615384616,-0.8858333028139573,-184.25332698530312
DISAGR_mp=0.5_imb=0.2_hk=N,DN,ETH,15m,240,216,0.6805555555555556,1.6829128091302386,363.50916677213155
DISAGR_mp=0.5_imb=0.2_hk=N,UP,ETH,15m,360,188,0.6808510638297872,0.1963034475003077,36.90504813005785
DISAGR_mp=0.5_imb=0.2_hk=N,DN,ETH,15m,360,215,0.6837209302325581,-0.37435469524767545,-80.48625947825022
DISAGR_mp=0.5_imb=0.2_hk=N,UP,ETH,15m,480,211,0.6729857819905213,-3.77116106217796,-795.7149841195495
DISAGR_mp=0.5_imb=0.2_hk=N,DN,ETH,15m,480,204,0.7205882352941176,0.8792457138053765,179.3661256162968
DISAGR_mp=0.5_imb=0.2_hk=N,UP,ETH,15m,600,198,0.6414141414141414,-5.969369846915271,-1181.9352296892237
DISAGR_mp=0.5_imb=0.2_hk=N,DN,ETH,15m,600,215,0.7348837209302326,-0.30249964709319527,-65.03742412503698
DISAGR_mp=0.5_imb=0.2_hk=N,UP,ETH,15m,720,213,0.6525821596244131,-4.582025857978064,-975.9715077493277
DISAGR_mp=0.5_imb=0.2_hk=N,DN,ETH,15m,720,208,0.6442307692307693,-4.313374103179707,-897.1818134613791
DISAGR_mp=0.5_imb=0.2_hk=N,UP,ETH,15m,840,200,0.485,-7.099787733408557,-1419.9575466817114
DISAGR_mp=0.5_imb=0.2_hk=N,DN,ETH,15m,840,205,0.5317073170731708,-6.334424783193973,-1298.5570805547645
DISAGR_mp=0.5_imb=0.2_hk=N,UP,ETH,5m,30,390,0.47692307692307695,-1.918899875039183,-748.3709512652814
DISAGR_mp=0.5_imb=0.2_hk=N,DN,ETH,5m,30,476,0.49369747899159666,-1.28387636293078,-611.1251487550512
DISAGR_mp=0.5_imb=0.2_hk=N,UP,ETH,5m,60,383,0.5639686684073107,-0.6897196220582417,-264.16261524830657
DISAGR_mp=0.5_imb=0.2_hk=N,DN,ETH,5m,60,476,0.5525210084033614,-0.7385751318840439,-351.56176277680487
DISAGR_mp=0.5_imb=0.2_hk=N,UP,ETH,5m,90,464,0.5668103448275862,-2.186042382331045,-1014.3236654016049
DISAGR_mp=0.5_imb=0.2_hk=N,DN,ETH,5m,90,507,0.5404339250493096,-3.184179346269708,-1614.3789285587418
DISAGR_mp=0.5_imb=0.2_hk=N,UP,ETH,5m,120,504,0.6587301587301587,-0.3725321633832249,-187.75621034514535
DISAGR_mp=0.5_imb=0.2_hk=N,DN,ETH,5m,120,525,0.6514285714285715,-0.45480427884117386,-238.77224639161628
DISAGR_mp=0.5_imb=0.2_hk=N,UP,ETH,5m,150,588,0.6819727891156463,-2.3936188302626062,-1407.4478721944124
DISAGR_mp=0.5_imb=0.2_hk=N,DN,ETH,5m,150,607,0.6754530477759473,-2.0964987573587184,-1272.574745716742
DISAGR_mp=0.5_imb=0.2_hk=N,UP,ETH,5m,180,605,0.7537190082644628,-0.4988393425992217,-301.7978022725291
DISAGR_mp=0.5_imb=0.2_hk=N,DN,ETH,5m,180,638,0.7241379310344828,-1.7609140876173643,-1123.4631878998784
DISAGR_mp=0.5_imb=0.2_hk=N,UP,ETH,5m,210,678,0.6946902654867256,-2.647162608662999,-1794.7762486735132
DISAGR_mp=0.5_imb=0.2_hk=N,DN,ETH,5m,210,679,0.7128129602356407,-1.2082582889510047,-820.4073781977322
DISAGR_mp=0.5_imb=0.2_hk=N,UP,ETH,5m,240,681,0.6681350954478708,-3.215049856662548,-2189.4489523871953
DISAGR_mp=0.5_imb=0.2_hk=N,DN,ETH,5m,240,710,0.6774647887323944,-4.940596899637665,-3507.823798742742
DISAGR_mp=0.5_imb=0.2_hk=N,UP,ETH,5m,270,625,0.5968,-6.745643372488501,-4216.027107805313
DISAGR_mp=0.5_imb=0.2_hk=N,DN,ETH,5m,270,628,0.6050955414012739,-6.653254123747093,-4178.2435897131745
DISAGR_mp=0.5_imb=0.2_hk=N,UP,ETH,5m,300,164,0.3475609756097561,-13.740176473827235,-2253.3889417076666
DISAGR_mp=0.5_imb=0.2_hk=N,DN,ETH,5m,300,154,0.36363636363636365,-14.810145835116431,-2280.7624586079305
DISAGR_mp=0.5_imb=0.2_hk=N,UP,SOL,15m,60,181,0.5524861878453039,0.43365227145572793,78.49106113348675
DISAGR_mp=0.5_imb=0.2_hk=N,DN,SOL,15m,60,184,0.46195652173913043,-3.152404883570641,-580.0424985769979
DISAGR_mp=0.5_imb=0.2_hk=N,UP,SOL,15m,120,177,0.5480225988700564,-2.1816287059447226,-386.1482809522159
DISAGR_mp=0.5_imb=0.2_hk=N,DN,SOL,15m,120,190,0.5578947368421052,-0.14572480464317136,-27.68771288220256
DISAGR_mp=0.5_imb=0.2_hk=N,UP,SOL,15m,240,199,0.678391959798995,-1.3154563549737257,-261.7758146397714
DISAGR_mp=0.5_imb=0.2_hk=N,DN,SOL,15m,240,186,0.6236559139784946,0.562372570684632,104.60129814734154
DISAGR_mp=0.5_imb=0.2_hk=N,UP,SOL,15m,360,213,0.6713615023474179,-1.5371993428599626,-327.423460029172
DISAGR_mp=0.5_imb=0.2_hk=N,DN,SOL,15m,360,184,0.7282608695652174,1.244263677275268,228.94451661864932
DISAGR_mp=0.5_imb=0.2_hk=N,UP,SOL,15m,480,226,0.7345132743362832,-1.6884895927726256,-381.5986479666134
DISAGR_mp=0.5_imb=0.2_hk=N,DN,SOL,15m,480,175,0.7028571428571428,-1.2419971041530908,-217.34949322679088
DISAGR_mp=0.5_imb=0.2_hk=N,UP,SOL,15m,600,213,0.7417840375586855,-2.701442798636259,-575.4073161095232
DISAGR_mp=0.5_imb=0.2_hk=N,DN,SOL,15m,600,200,0.715,-0.9778302770633184,-195.56605541266367
DISAGR_mp=0.5_imb=0.2_hk=N,UP,SOL,15m,720,180,0.6666666666666666,6.76868611318295,1218.363500372931
DISAGR_mp=0.5_imb=0.2_hk=N,DN,SOL,15m,720,175,0.5942857142857143,-6.897408418328284,-1207.0464732074497
DISAGR_mp=0.5_imb=0.2_hk=N,UP,SOL,15m,840,197,0.48223350253807107,-11.570286185368449,-2279.3463785175845
DISAGR_mp=0.5_imb=0.2_hk=N,DN,SOL,15m,840,175,0.4857142857142857,-9.966430170464706,-1744.1252798313235
DISAGR_mp=0.5_imb=0.2_hk=N,UP,SOL,5m,30,404,0.5173267326732673,-2.6720977164967357,-1079.5274774646812
DISAGR_mp=0.5_imb=0.2_hk=N,DN,SOL,5m,30,470,0.574468085106383,-0.63242750039533,-297.2409251858051
DISAGR_mp=0.5_imb=0.2_hk=N,UP,SOL,5m,60,469,0.5842217484008528,-0.7331752680538924,-343.85920071727554
DISAGR_mp=0.5_imb=0.2_hk=N,DN,SOL,5m,60,501,0.5588822355289421,-2.394026454095722,-1199.4072535019568
DISAGR_mp=0.5_imb=0.2_hk=N,UP,SOL,5m,90,452,0.5796460176991151,-2.3802983645674463,-1075.8948607844857
DISAGR_mp=0.5_imb=0.2_hk=N,DN,SOL,5m,90,512,0.58984375,-2.747186885612101,-1406.5596854333958
DISAGR_mp=0.5_imb=0.2_hk=N,UP,SOL,5m,120,515,0.683495145631068,-0.7053321618252651,-363.2460633400116
DISAGR_mp=0.5_imb=0.2_hk=N,DN,SOL,5m,120,577,0.6447140381282496,-2.0192771053944947,-1165.1228898126235
DISAGR_mp=0.5_imb=0.2_hk=N,UP,SOL,5m,150,491,0.6965376782077393,-2.5760022481006097,-1264.8171038173994
DISAGR_mp=0.5_imb=0.2_hk=N,DN,SOL,5m,150,555,0.6846846846846847,-1.0787891179266234,-598.727960449276
DISAGR_mp=0.5_imb=0.2_hk=N,UP,SOL,5m,180,554,0.7166064981949458,-0.7547499878140046,-418.1314932489585
DISAGR_mp=0.5_imb=0.2_hk=N,DN,SOL,5m,180,538,0.7063197026022305,-1.1470717432479134,-617.1245978673774
DISAGR_mp=0.5_imb=0.2_hk=N,UP,SOL,5m,210,528,0.7007575757575758,-3.1968131690012953,-1687.917353232684
DISAGR_mp=0.5_imb=0.2_hk=N,DN,SOL,5m,210,542,0.6808118081180812,-2.934404035181973,-1590.4469870686294
DISAGR_mp=0.5_imb=0.2_hk=N,UP,SOL,5m,240,521,0.6756238003838771,-5.070524156612394,-2641.7430855950574
DISAGR_mp=0.5_imb=0.2_hk=N,DN,SOL,5m,240,486,0.6584362139917695,-4.073579058663756,-1979.7594225105856
DISAGR_mp=0.5_imb=0.2_hk=N,UP,SOL,5m,270,433,0.5750577367205543,-9.007803778329176,-3900.3790360165335
DISAGR_mp=0.5_imb=0.2_hk=N,DN,SOL,5m,270,463,0.5464362850971922,-8.667510016790198,-4013.0571377738615
DISAGR_mp=0.5_imb=0.2_hk=N,UP,SOL,5m,300,207,0.1497584541062802,-20.90982729231619,-4328.334249509451
DISAGR_mp=0.5_imb=0.2_hk=N,DN,SOL,5m,300,166,0.19879518072289157,-17.33965064258646,-2878.3820066693524
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,BTC,15m,60,42,0.6190476190476191,-0.5363905404678139,-22.528402699648183
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,BTC,15m,60,46,0.6304347826086957,1.4713285741047528,67.68111440881863
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,BTC,15m,120,32,0.71875,0.5682917616357503,18.18533637234401
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,BTC,15m,120,47,0.6170212765957447,-1.5049774620409693,-70.73394071592556
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,BTC,15m,240,46,0.8043478260869565,0.291108872777745,13.391008147776269
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,BTC,15m,240,48,0.7708333333333334,2.8371146138335583,136.1815014640108
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,BTC,15m,360,59,0.847457627118644,0.5156697838824059,30.42451724906195
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,BTC,15m,360,75,0.7333333333333333,-1.337213997984615,-100.29104984884611
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,BTC,15m,480,69,0.782608695652174,-1.7171014336220434,-118.47999891992099
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,BTC,15m,480,84,0.7857142857142857,-0.8846727871782347,-74.31251412297172
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,BTC,15m,600,88,0.7954545454545454,-1.0478669966912746,-92.21229570883216
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,BTC,15m,600,104,0.8846153846153846,2.4881952192756955,258.77230280467234
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,BTC,15m,720,66,0.7121212121212122,-5.480292248688366,-361.69928841343216
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,BTC,15m,720,65,0.7538461538461538,-3.660791927818728,-237.95147530821734
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,BTC,15m,840,58,0.5517241379310345,-6.063374797632788,-351.6757382627017
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,BTC,15m,840,50,0.7,-5.587466016086573,-279.37330080432866
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,BTC,5m,30,115,0.5826086956521739,-1.0458559328249102,-120.27343227486466
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,BTC,5m,30,136,0.5882352941176471,-1.0886498898544048,-148.05638502019906
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,BTC,5m,60,128,0.703125,1.9009195569250092,243.31770328640118
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,BTC,5m,60,144,0.6736111111111112,-0.25787576445306637,-37.13411008124156
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,BTC,5m,90,176,0.7613636363636364,0.4391858314450172,77.29670633432303
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,BTC,5m,90,184,0.75,-0.6719756109751446,-123.6435124194266
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,BTC,5m,120,209,0.8325358851674641,0.16604885493247987,34.704210680888295
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,BTC,5m,120,214,0.8317757009345794,0.27757056801976404,59.4001015562295
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,BTC,5m,150,261,0.8199233716475096,-0.8128380485281503,-212.15073066584725
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,BTC,5m,150,291,0.8591065292096219,0.29412870505010286,85.59145316957994
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,BTC,5m,180,274,0.8759124087591241,0.1328505829817459,36.40105973699838
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,BTC,5m,180,304,0.868421052631579,0.7137813339965907,216.98952553496358
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,BTC,5m,210,276,0.8840579710144928,0.39390303541996763,108.71723777591106
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,BTC,5m,210,291,0.8625429553264605,0.7130665116828354,207.5023548997051
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,BTC,5m,240,206,0.8009708737864077,-2.75040367208858,-566.5831564502474
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,BTC,5m,240,277,0.8411552346570397,-1.170921973172127,-324.34538656867915
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,BTC,5m,270,158,0.8164556962025317,-0.8753604135989043,-138.30694534862687
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,BTC,5m,270,173,0.8323699421965318,-0.36607162954341554,-63.33039191101089
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,ETH,15m,60,40,0.5,-5.194709018489592,-207.78836073958368
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,ETH,15m,60,69,0.6521739130434783,2.428700803311549,167.5803554284969
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,ETH,15m,120,52,0.7115384615384616,-0.12813201623853393,-6.662864844403764
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,ETH,15m,120,89,0.6741573033707865,-0.22397404041623703,-19.933689597045095
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,ETH,15m,240,72,0.8194444444444444,1.2502991791445766,90.02154089840951
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,ETH,15m,240,88,0.8295454545454546,5.097974574599162,448.6217625647262
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,ETH,15m,360,54,0.8333333333333334,-0.6825968431243787,-36.86022952871645
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,ETH,15m,360,105,0.7904761904761904,-1.0843886306988841,-113.86080622338282
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,ETH,15m,480,45,0.8666666666666667,-1.1170288580292,-50.266298611314
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,ETH,15m,480,84,0.8095238095238095,-0.07693892206293672,-6.462869453286684
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,ETH,15m,600,45,0.8444444444444444,-1.3105938011568785,-58.97672105205953
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,ETH,15m,600,100,0.88,2.7064509866758537,270.6450986675854
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,ETH,15m,720,41,0.7560975609756098,-1.4602877227077247,-59.87179663101671
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,ETH,15m,720,73,0.8356164383561644,-1.9334045161056044,-141.13852967570912
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,ETH,15m,840,45,0.6222222222222222,-8.620062567592223,-387.90281554165
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,ETH,15m,840,61,0.6721311475409836,-4.746989388167709,-289.56635267823026
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,ETH,5m,30,72,0.5833333333333334,-2.5833171922623044,-185.9988378428859
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,ETH,5m,30,150,0.5733333333333334,-0.31523361642988673,-47.285042464483006
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,ETH,5m,60,91,0.6813186813186813,-1.5469596092673297,-140.773324443327
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,ETH,5m,60,168,0.7023809523809523,1.0477185140546001,176.0167103611728
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,ETH,5m,90,134,0.7611940298507462,-1.7850045250443738,-239.19060635594607
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,ETH,5m,90,198,0.7828282828282829,0.4807825887889366,95.19495258020945
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,ETH,5m,120,144,0.8819444444444444,0.19939769140977623,28.713267563007776
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,ETH,5m,120,258,0.8023255813953488,0.6677795466921593,172.2871230465771
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,ETH,5m,150,206,0.883495145631068,-0.6313443917478067,-130.05694470004818
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,ETH,5m,150,288,0.84375,-0.6608308637955113,-190.31928877310725
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,ETH,5m,180,233,0.9227467811158798,0.4250927078679175,99.04660093322477
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,ETH,5m,180,324,0.8734567901234568,0.09398551358883933,30.451306402783942
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,ETH,5m,210,229,0.9344978165938864,0.7407023754150418,169.62084397004458
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,ETH,5m,210,304,0.8651315789473685,0.09579461612302595,29.12156330139989
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,ETH,5m,240,207,0.8985507246376812,-0.34431977982345746,-71.2741944234557
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,ETH,5m,240,308,0.8798701298701299,-0.7044076770654756,-216.95756453616647
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,ETH,5m,270,148,0.8513513513513513,-0.8546820238502579,-126.49293952983818
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,ETH,5m,270,240,0.8125,-2.8959446325610383,-695.0267118146492
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,ETH,5m,300,49,0.6326530612244898,-7.160328245373109,-350.85608402328234
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,SOL,15m,60,48,0.625,0.39612249248618525,19.013879639336892
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,SOL,15m,60,35,0.6285714285714286,0.00451876889991829,0.15815691149714017
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,SOL,15m,120,63,0.6507936507936508,0.7396772740431449,46.599668264718126
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,SOL,15m,120,44,0.7045454545454546,0.9568757146422399,42.10253144425855
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,SOL,15m,240,77,0.7922077922077922,0.815356120790511,62.782421300869345
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,SOL,15m,240,50,0.66,-1.7950218718631605,-89.75109359315803
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,SOL,15m,360,80,0.7875,-0.27888100470911786,-22.31048037672943
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,SOL,15m,360,50,0.88,1.1314870938287738,56.57435469143869
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,SOL,15m,480,87,0.8505747126436781,0.31823464029985105,27.68641370608704
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,SOL,15m,480,38,0.868421052631579,2.058879929208309,78.23743730991575
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,SOL,15m,600,80,0.8375,-0.10103735949240233,-8.082988759392187
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,SOL,15m,600,54,0.8518518518518519,-0.5623077588256337,-30.364618976584218
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,SOL,15m,720,61,0.7213114754098361,-5.9784367858217085,-364.6846439351242
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,SOL,15m,840,61,0.5901639344262295,-9.291598199655141,-566.7874901789636
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,SOL,5m,30,133,0.5864661654135338,-1.542745618492789,-205.18516725954095
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,SOL,5m,30,99,0.6262626262626263,-2.0515046745600407,-203.09896278144404
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,SOL,5m,60,184,0.7119565217391305,-0.13318760302568644,-24.506518956726303
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,SOL,5m,60,133,0.7218045112781954,-0.5350078014266713,-71.15603758974727
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,SOL,5m,90,180,0.7333333333333333,0.669089359038866,120.43608462699588
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,SOL,5m,90,163,0.7607361963190185,-1.5818616035226483,-257.8434413741917
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,SOL,5m,120,216,0.7916666666666666,-0.40216903612779004,-86.86851180360264
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,SOL,5m,120,182,0.8351648351648352,-0.5322048098848163,-96.86127539903657
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,SOL,5m,150,248,0.8306451612903226,-0.2735254846811309,-67.83432020092047
DISAGR_mp=0.5_imb=0.2_hk=Y,DN,SOL,5m,150,179,0.8156424581005587,-1.3522954907683051,-242.06089284752662
DISAGR_mp=0.5_imb=0.2_hk=Y,UP,SOL,5m,180,246,0.8292682926829268,-1.0482001133874186,-257.857227893305
