rule,side,asset,tf,fire_offset_s,n,wins,WR,sum_pnl,per_trade,ha_n,ha_WR,ha_per_trade,ha_sum,lm_n,lm_WR,lm_per_trade,lm_sum,edge_vs_HA_per_trade,edge_vs_LM_per_trade,additive_per_trade
XF-G,UP,SOL,15m,360,71,40,0.5633802816901409,-157.4359769286347,-2.2174081257554183,704,0.6690340909090909,0.3246875000000001,228.58000000000004,15,0.6666666666666665,-6.207460338894888,-93.11190508342332,-2.5420956257554184,3.99005221313947,False
XF-G,DN,SOL,15m,360,31,19,0.6129032258064516,-98.53438875403126,-3.178528669484879,704,0.6690340909090909,0.3246875000000001,228.58000000000004,15,0.6666666666666665,-6.207460338894888,-93.11190508342332,-3.503216169484879,3.0289316694100092,False
XF-G,BOTH,SOL,15m,360,102,59,0.5784313725490197,-255.9703656826659,-2.509513389045744,704,0.6690340909090909,0.3246875000000001,228.58000000000004,15,0.6666666666666665,-6.207460338894888,-93.11190508342332,-2.834200889045744,3.697946949849144,False
XF-G,UP,SOL,15m,480,64,33,0.515625,108.94926354900002,1.7023322429531254,690,0.6739130434782609,0.3343478260869565,230.70000000000005,19,0.7894736842105263,-3.4987336123237647,-66.47593863415153,1.3679844168661688,5.20106585527689,False
XF-G,DN,SOL,15m,480,29,19,0.6551724137931034,18.708430777862496,0.6451183026849137,690,0.6739130434782609,0.3343478260869565,230.70000000000005,19,0.7894736842105263,-3.4987336123237647,-66.47593863415153,0.31077047659795715,4.143851915008678,False
XF-G,BOTH,SOL,15m,480,93,52,0.5591397849462365,127.65769432686258,1.3726633798587375,690,0.6739130434782609,0.3343478260869565,230.70000000000005,19,0.7894736842105263,-3.4987336123237647,-66.47593863415153,1.038315553771781,4.871396992182502,False
XF-G,UP,SOL,15m,600,81,34,0.419753086419753,-295.4485915711128,-3.6475134761865777,677,0.6868537666174298,0.3599704579025111,243.7,23,0.5652173913043478,-4.988558394862493,-114.73684308183734,-4.007483934089088,1.3410449186759155,False
XF-G,DN,SOL,15m,600,31,20,0.6451612903225806,-114.04747554601406,-3.6789508240649695,677,0.6868537666174298,0.3599704579025111,243.7,23,0.5652173913043478,-4.988558394862493,-114.73684308183734,-4.038921281967481,1.3096075707975237,False
XF-G,BOTH,SOL,15m,600,112,54,0.4821428571428571,-409.4960671171268,-3.6562148849743465,677,0.6868537666174298,0.3599704579025111,243.7,23,0.5652173913043478,-4.988558394862493,-114.73684308183734,-4.016185342876858,1.3323435098881466,False
XF-G,UP,SOL,15m,720,69,32,0.463768115942029,-71.34668824462072,-1.0340099745597209,678,0.6696165191740413,0.3258407079646018,220.92,9,0.6666666666666665,-7.484614259304607,-67.36152833374146,-1.3598506825243226,6.450604284744886,False
XF-G,DN,SOL,15m,720,42,18,0.4285714285714285,-93.75391386625957,-2.2322360444347518,678,0.6696165191740413,0.3258407079646018,220.92,9,0.6666666666666665,-7.484614259304607,-67.36152833374146,-2.5580767523993537,5.2523782148698555,False
XF-G,BOTH,SOL,15m,720,111,50,0.4504504504504504,-165.10060211088037,-1.487392811809733,678,0.6696165191740413,0.3258407079646018,220.92,9,0.6666666666666665,-7.484614259304607,-67.36152833374146,-1.8132335197743348,5.997221447494874,False
XF-G,UP,SOL,15m,840,55,25,0.4545454545454545,-520.0167897704716,-9.454850723099485,689,0.648766328011611,0.2845573294629898,196.06,10,0.5,-12.250650686301302,-122.50650686301304,-9.739408052562474,2.7957999632018176,False
XF-G,DN,SOL,15m,840,34,11,0.3235294117647059,-348.9813221700592,-10.264156534413504,689,0.648766328011611,0.2845573294629898,196.06,10,0.5,-12.250650686301302,-122.50650686301304,-10.548713863876493,1.9864941518877988,False
XF-G,BOTH,SOL,15m,840,89,36,0.4044943820224719,-868.9981119405309,-9.764023729668883,689,0.648766328011611,0.2845573294629898,196.06,10,0.5,-12.250650686301302,-122.50650686301304,-10.048581059131873,2.486626956632419,False
XF-G,UP,SOL,5m,30,191,96,0.5026178010471204,-812.4529722580934,-4.253680483026667,2132,0.5703564727954972,0.1293058161350844,275.68,72,0.7777777777777779,0.7923535983025136,57.04945907778098,-4.382986299161751,-5.04603408132918,False
XF-G,DN,SOL,5m,30,106,70,0.660377358490566,159.06074335715866,1.5005730505392323,2132,0.5703564727954972,0.1293058161350844,275.68,72,0.7777777777777779,0.7923535983025136,57.04945907778098,1.3712672344041479,0.7082194522367187,True
XF-G,BOTH,SOL,5m,30,297,166,0.5589225589225589,-653.3922289009349,-2.1999738346832824,2132,0.5703564727954972,0.1293058161350844,275.68,72,0.7777777777777779,0.7923535983025136,57.04945907778098,-2.329279650818367,-2.992327432985796,False
XF-G,UP,SOL,5m,60,167,89,0.5329341317365269,-730.1403270283497,-4.372097766636824,2164,0.6289279112754159,0.2452772643253234,530.78,49,0.8163265306122449,-0.12062213960822,-5.910484840802783,-4.6173750309621475,-4.251475627028604,False
XF-G,DN,SOL,5m,60,116,79,0.6810344827586207,4.765146706211636,0.0410788509156175,2164,0.6289279112754159,0.2452772643253234,530.78,49,0.8163265306122449,-0.12062213960822,-5.910484840802783,-0.2041984134097059,0.16170099052383752,False
XF-G,BOTH,SOL,5m,60,283,168,0.5936395759717314,-725.3751803221381,-2.5631631813503115,2164,0.6289279112754159,0.2452772643253234,530.78,49,0.8163265306122449,-0.12062213960822,-5.910484840802783,-2.808440445675635,-2.4425410417420914,False
XF-G,UP,SOL,5m,90,173,104,0.6011560693641619,-238.43559415287515,-1.378240428629336,2175,0.6822988505747126,0.3509517241379311,763.32,53,0.8301886792452831,2.435681991037894,129.0911455250084,-1.7291921527672671,-3.81392241966723,False
XF-G,DN,SOL,5m,90,86,54,0.627906976744186,-257.57953813105075,-2.9951109085005903,2175,0.6822988505747126,0.3509517241379311,763.32,53,0.8301886792452831,2.435681991037894,129.0911455250084,-3.3460626326385214,-5.430792899538485,False
XF-G,BOTH,SOL,5m,90,259,158,0.61003861003861,-496.0151322839261,-1.9151163408645795,2175,0.6822988505747126,0.3509517241379311,763.32,53,0.8301886792452831,2.435681991037894,129.0911455250084,-2.2660680650025107,-4.350798331902474,False
XF-G,UP,SOL,5m,120,131,73,0.5572519083969466,-384.138732191474,-2.932356734286061,2081,0.7164824603555983,0.4186352715040846,871.1800000000001,45,0.8444444444444444,0.0714575424508103,3.2155894102864657,-3.3509920057901454,-3.003814276736871,False
XF-G,DN,SOL,5m,120,68,53,0.7794117647058824,55.72474188711376,0.8194814983399082,2081,0.7164824603555983,0.4186352715040846,871.1800000000001,45,0.8444444444444444,0.0714575424508103,3.2155894102864657,0.40084622683582366,0.748023955889098,False
XF-G,BOTH,SOL,5m,120,199,126,0.6331658291457286,-328.4139903043602,-1.6503215593183929,2081,0.7164824603555983,0.4186352715040846,871.1800000000001,45,0.8444444444444444,0.0714575424508103,3.2155894102864657,-2.0689568308224775,-1.7217791017692032,False
XF-G,UP,SOL,5m,150,145,79,0.5448275862068965,-354.6598390846555,-2.4459299247217623,2020,0.7396039603960396,0.4644158415841585,938.12,46,0.8695652173913043,1.024913525251273,47.14602216155857,-2.910345766305921,-3.470843449973035,False
XF-G,DN,SOL,5m,150,45,31,0.6888888888888889,-115.4035259257614,-2.5645227983502537,2020,0.7396039603960396,0.4644158415841585,938.12,46,0.8695652173913043,1.024913525251273,47.14602216155857,-3.0289386399344123,-3.589436323601527,False
XF-G,BOTH,SOL,5m,150,190,110,0.5789473684210527,-470.063365010417,-2.4740177105811423,2020,0.7396039603960396,0.4644158415841585,938.12,46,0.8695652173913043,1.024913525251273,47.14602216155857,-2.938433552165301,-3.4989312358324156,False
XF-G,UP,SOL,5m,180,111,66,0.5945945945945946,41.318015749567,0.3722343761222252,2080,0.75625,0.497375,1034.5400000000002,43,0.813953488372093,-3.2578028952142297,-140.08552449421188,-0.1251406238777748,3.630037271336455,False
XF-G,DN,SOL,5m,180,58,41,0.7068965517241379,-27.832405456707686,-0.4798690595984083,2080,0.75625,0.497375,1034.5400000000002,43,0.813953488372093,-3.2578028952142297,-140.08552449421188,-0.9772440595984083,2.7779338356158214,False
XF-G,BOTH,SOL,5m,180,169,107,0.6331360946745562,13.485610292859263,0.0797965106086347,2080,0.75625,0.497375,1034.5400000000002,43,0.813953488372093,-3.2578028952142297,-140.08552449421188,-0.4175784893913653,3.3375994058228646,False
XF-G,UP,SOL,5m,210,104,53,0.5096153846153846,-526.263267553106,-5.060223726472173,2047,0.7733268197361993,0.5311871030776747,1087.34,36,0.75,-2.876822656452077,-103.56561563227476,-5.591410829549847,-2.183401070020096,False
XF-G,DN,SOL,5m,210,49,28,0.5714285714285714,-354.3049467287557,-7.230713198546034,2047,0.7733268197361993,0.5311871030776747,1087.34,36,0.75,-2.876822656452077,-103.56561563227476,-7.761900301623708,-4.353890542093957,False
XF-G,BOTH,SOL,5m,210,153,81,0.5294117647058824,-880.5682142818615,-5.755347805763801,2047,0.7733268197361993,0.5311871030776747,1087.34,36,0.75,-2.876822656452077,-103.56561563227476,-6.2865349088414755,-2.878525149311724,False
XF-G,UP,SOL,5m,240,97,48,0.4948453608247423,-139.03434476582348,-1.433343760472407,2063,0.7755695588948134,0.5356277266117306,1105.0000000000002,25,0.8,1.5891151437660285,39.72787859415071,-1.9689714870841377,-3.0224589042384356,False
XF-G,DN,SOL,5m,240,41,19,0.4634146341463415,-335.5292163878645,-8.183639424094258,2063,0.7755695588948134,0.5356277266117306,1105.0000000000002,25,0.8,1.5891151437660285,39.72787859415071,-8.719267150705988,-9.772754567860286,False
XF-G,BOTH,SOL,5m,240,138,67,0.4855072463768116,-474.5635611536881,-3.4388663851716528,2063,0.7755695588948134,0.5356277266117306,1105.0000000000002,25,0.8,1.5891151437660285,39.72787859415071,-3.9744941117833834,-5.027981528937682,False
XF-G,UP,SOL,5m,270,114,55,0.4824561403508772,652.9915762503077,5.727996282897436,2078,0.78055822906641,0.5455052935514919,1133.5600000000002,33,0.6060606060606061,-5.687166705042515,-187.67650126640305,5.182490989345944,11.41516298793995,False
XF-G,DN,SOL,5m,270,53,31,0.5849056603773585,-281.31797561733885,-5.30788633240262,2078,0.78055822906641,0.5455052935514919,1133.5600000000002,33,0.6060606060606061,-5.687166705042515,-187.67650126640305,-5.853391625954112,0.37928037263989545,False
XF-G,BOTH,SOL,5m,270,167,86,0.5149700598802395,371.67360063296906,2.2255904229519103,2078,0.78055822906641,0.5455052935514919,1133.5600000000002,33,0.6060606060606061,-5.687166705042515,-187.67650126640305,1.6800851294004184,7.912757127994426,False
XF-G,UP,SOL,5m,300,51,26,0.5098039215686274,-536.9867060508384,-10.529151099036048,2066,0.7729912875121007,0.5305227492739595,1096.0600000000004,31,0.2258064516129032,-18.09232539633971,-560.862087286531,-11.059673848310007,7.563174297303663,False
XF-G,DN,SOL,5m,300,27,18,0.6666666666666666,342.1727497272014,12.673064804711162,2066,0.7729912875121007,0.5305227492739595,1096.0600000000004,31,0.2258064516129032,-18.09232539633971,-560.862087286531,12.142542055437202,30.76539020105087,False
XF-G,BOTH,SOL,5m,300,78,44,0.5641025641025641,-194.81395632363711,-2.4976148246620142,2066,0.7729912875121007,0.5305227492739595,1096.0600000000004,31,0.2258064516129032,-18.09232539633971,-560.862087286531,-3.0281375739359735,15.594710571677696,False
DISAGR-0.2,UP,BTC,15m,60,161,75,0.4658385093167702,-474.3983521547581,-2.9465736158680627,861,0.610917537746806,0.2096167247386759,180.48,146,0.6232876712328769,-0.6360782580693994,-92.86742567813232,-3.1561903406067384,-2.310495357798663,False
DISAGR-0.2,DN,BTC,15m,60,158,84,0.5316455696202531,155.18504642938646,0.9821838381606738,861,0.610917537746806,0.2096167247386759,180.48,146,0.6232876712328769,-0.6360782580693994,-92.86742567813232,0.7725671134219979,1.6182620962300733,False
DISAGR-0.2,BOTH,BTC,15m,60,319,159,0.4984326018808777,-319.21330572537147,-1.0006686699854903,861,0.610917537746806,0.2096167247386759,180.48,146,0.6232876712328769,-0.6360782580693994,-92.86742567813232,-1.2102853947241663,-0.3645904119160909,False
DISAGR-0.2,UP,BTC,15m,120,144,75,0.5208333333333334,7.378297704234399,0.0512381785016277,819,0.6495726495726496,0.2861538461538461,234.36,144,0.6597222222222221,0.3774285722755389,54.34971440767761,-0.23491566765221839,-0.3261903937739112,False
DISAGR-0.2,DN,BTC,15m,120,179,83,0.4636871508379888,-637.3485866388354,-3.560606629267237,819,0.6495726495726496,0.2861538461538461,234.36,144,0.6597222222222221,0.3774285722755389,54.34971440767761,-3.846760475421083,-3.938035201542776,False
DISAGR-0.2,BOTH,BTC,15m,120,323,158,0.4891640866873065,-629.970288934601,-1.950372411562232,819,0.6495726495726496,0.2861538461538461,234.36,144,0.6597222222222221,0.3774285722755389,54.34971440767761,-2.2365262577160783,-2.327800983837771,False
DISAGR-0.2,UP,BTC,15m,240,154,86,0.5584415584415584,184.1785206651257,1.1959644199034136,852,0.67018779342723,0.3269718309859155,278.58000000000004,147,0.5578231292517006,-5.3229984774199925,-782.4807761807389,0.8689925889174981,6.518962897323406,True
DISAGR-0.2,DN,BTC,15m,240,164,94,0.573170731707317,252.94264487474427,1.5423332004557575,852,0.67018779342723,0.3269718309859155,278.58000000000004,147,0.5578231292517006,-5.3229984774199925,-782.4807761807389,1.215361369469842,6.86533167787575,True
DISAGR-0.2,BOTH,BTC,15m,240,318,180,0.5660377358490566,437.12116553987016,1.374594860188271,852,0.67018779342723,0.3269718309859155,278.58000000000004,147,0.5578231292517006,-5.3229984774199925,-782.4807761807389,1.0476230292023554,6.6975933376082635,True
DISAGR-0.2,UP,BTC,15m,360,204,134,0.6568627450980392,2.432842116995431,0.0119256966519383,816,0.6727941176470589,0.3321323529411765,271.02000000000004,122,0.6721311475409836,1.0319462351796571,125.89744069191818,-0.32020665628923817,-1.0200205385277188,False
DISAGR-0.2,DN,BTC,15m,360,198,120,0.6060606060606061,-495.319725004158,-2.5016147727482725,816,0.6727941176470589,0.3321323529411765,271.02000000000004,122,0.6721311475409836,1.0319462351796571,125.89744069191818,-2.833747125689449,-3.5335610079279296,False
DISAGR-0.2,BOTH,BTC,15m,360,402,254,0.6318407960199005,-492.8868828871627,-1.226086773351151,816,0.6727941176470589,0.3321323529411765,271.02000000000004,122,0.6721311475409836,1.0319462351796571,125.89744069191818,-1.5582191262923275,-2.2580330085308082,False
DISAGR-0.2,UP,BTC,15m,480,229,145,0.6331877729257642,76.93073026535859,0.3359420535605179,850,0.668235294117647,0.3231058823529412,274.64000000000004,113,0.672566371681416,1.946802157291648,219.9886437739562,0.012836171207576685,-1.61086010373113,False
DISAGR-0.2,DN,BTC,15m,480,218,142,0.6513761467889908,-797.3936580725632,-3.657769073727354,850,0.668235294117647,0.3231058823529412,274.64000000000004,113,0.672566371681416,1.946802157291648,219.9886437739562,-3.9808749560802954,-5.604571231019002,False
DISAGR-0.2,BOTH,BTC,15m,480,447,287,0.6420581655480985,-720.4629278072048,-1.6117738877118677,850,0.668235294117647,0.3231058823529412,274.64000000000004,113,0.672566371681416,1.946802157291648,219.9886437739562,-1.9348797700648088,-3.558576045003516,False
DISAGR-0.2,UP,BTC,15m,600,242,168,0.6942148760330579,-529.4691583257203,-2.18788908399058,854,0.6814988290398126,0.3493676814988291,298.36000000000007,142,0.5845070422535211,-5.258925431935959,-746.7674113349061,-2.537256765489409,3.0710363479453786,False
DISAGR-0.2,DN,BTC,15m,600,281,203,0.7224199288256228,-749.2093413311932,-2.6662254139900115,854,0.6814988290398126,0.3493676814988291,298.36000000000007,142,0.5845070422535211,-5.258925431935959,-746.7674113349061,-3.0155930954888404,2.592700017945947,False
DISAGR-0.2,BOTH,BTC,15m,600,523,371,0.7093690248565966,-1278.6784996569136,-2.4448919687512687,854,0.6814988290398126,0.3493676814988291,298.36000000000007,142,0.5845070422535211,-5.258925431935959,-746.7674113349061,-2.7942596502500976,2.81403346318469,False
DISAGR-0.2,UP,BTC,15m,720,231,147,0.6363636363636364,-1418.0067334059067,-6.138557287471458,842,0.6448931116389549,0.2768883610451307,233.14000000000004,79,0.5443037974683544,-9.938246411588388,-785.1214665154827,-6.415445648516588,3.79968912411693,False
DISAGR-0.2,DN,BTC,15m,720,248,162,0.6532258064516129,-1229.301934344324,-4.956862638485177,842,0.6448931116389549,0.2768883610451307,233.14000000000004,79,0.5443037974683544,-9.938246411588388,-785.1214665154827,-5.233750999530308,4.981383773103211,False
DISAGR-0.2,BOTH,BTC,15m,720,479,309,0.6450939457202505,-2647.3086677502306,-5.526740433716556,842,0.6448931116389549,0.2768883610451307,233.14000000000004,79,0.5443037974683544,-9.938246411588388,-785.1214665154827,-5.803628794761687,4.4115059778718315,False
DISAGR-0.2,UP,BTC,15m,840,195,98,0.5025641025641026,-1572.3650632752249,-8.063410580898587,895,0.6357541899441341,0.2587932960893855,231.62,76,0.47368421052631576,4.725331009966083,359.1251567574223,-8.322203876987972,-12.78874159086467,False
DISAGR-0.2,DN,BTC,15m,840,202,116,0.5742574257425742,-978.9542031615816,-4.8463079364434725,895,0.6357541899441341,0.2587932960893855,231.62,76,0.47368421052631576,4.725331009966083,359.1251567574223,-5.105101232532858,-9.571638946409555,False
DISAGR-0.2,BOTH,BTC,15m,840,397,214,0.5390428211586902,-2551.319266436806,-6.426496892787925,895,0.6357541899441341,0.2587932960893855,231.62,76,0.47368421052631576,4.725331009966083,359.1251567574223,-6.68529018887731,-11.151827902754007,False
DISAGR-0.2,UP,BTC,5m,30,430,223,0.5186046511627908,-286.1130136329351,-0.6653791014719421,2580,0.5941860465116279,0.1764883720930232,455.34,572,0.6993006993006994,1.1730857958724723,671.0050752390542,-0.8418674735649654,-1.8384648973444144,False
DISAGR-0.2,DN,BTC,5m,30,420,224,0.5333333333333333,248.18234034157663,0.5909103341466111,2580,0.5941860465116279,0.1764883720930232,455.34,572,0.6993006993006994,1.1730857958724723,671.0050752390542,0.4144219620535879,-0.5821754617258612,False
DISAGR-0.2,BOTH,BTC,5m,30,850,447,0.5258823529411765,-37.93067329135846,-0.0446243215192452,2580,0.5941860465116279,0.1764883720930232,455.34,572,0.6993006993006994,1.1730857958724723,671.0050752390542,-0.2211126936122684,-1.2177101173917175,False
DISAGR-0.2,UP,BTC,5m,60,455,242,0.5318681318681319,-702.4752487115223,-1.5439016455198291,2490,0.6526104417670683,0.2921686746987952,727.5,377,0.7002652519893899,0.4210976497535537,158.75381395708976,-1.8360703202186244,-1.9649992952733828,False
DISAGR-0.2,DN,BTC,5m,60,444,242,0.545045045045045,-557.0017272147055,-1.2545083946277151,2490,0.6526104417670683,0.2921686746987952,727.5,377,0.7002652519893899,0.4210976497535537,158.75381395708976,-1.5466770693265104,-1.6756060443812688,False
DISAGR-0.2,BOTH,BTC,5m,60,899,484,0.5383759733036707,-1259.4769759262276,-1.40097550158646,2490,0.6526104417670683,0.2921686746987952,727.5,377,0.7002652519893899,0.4210976497535537,158.75381395708976,-1.6931441762852553,-1.8220731513400137,False
DISAGR-0.2,UP,BTC,5m,90,456,268,0.5877192982456141,-353.32239889196234,-0.7748298221314963,2453,0.7003668976763148,0.3867264573991031,948.64,414,0.6376811594202898,-2.5651774588517844,-1061.9834679646387,-1.1615562795305994,1.7903476367202882,False
DISAGR-0.2,DN,BTC,5m,90,480,283,0.5895833333333333,-110.8401099372726,-0.2309168957026512,2453,0.7003668976763148,0.3867264573991031,948.64,414,0.6376811594202898,-2.5651774588517844,-1061.9834679646387,-0.6176433531017543,2.334260563149133,False
DISAGR-0.2,BOTH,BTC,5m,90,936,551,0.5886752136752137,-464.16250882923504,-0.4959001162705502,2453,0.7003668976763148,0.3867264573991031,948.64,414,0.6376811594202898,-2.5651774588517844,-1061.9834679646387,-0.8826265736696532,2.069277342581234,False
DISAGR-0.2,UP,BTC,5m,120,526,344,0.6539923954372624,-168.93629155210408,-0.3211716569431636,2482,0.7292506043513296,0.4439161966156326,1101.8000000000002,341,0.7155425219941349,1.0208228234740708,348.1005828046582,-0.7650878535587962,-1.3419944804172343,False
DISAGR-0.2,DN,BTC,5m,120,487,320,0.6570841889117043,-544.4754016866744,-1.1180193053114464,2482,0.7292506043513296,0.4439161966156326,1101.8000000000002,341,0.7155425219941349,1.0208228234740708,348.1005828046582,-1.561935501927079,-2.1388421287855173,False
DISAGR-0.2,BOTH,BTC,5m,120,1013,664,0.6554787759131293,-713.4116932387785,-0.7042563605516077,2482,0.7292506043513296,0.4439161966156326,1101.8000000000002,341,0.7155425219941349,1.0208228234740708,348.1005828046582,-1.1481725571672403,-1.7250791840256785,False
DISAGR-0.2,UP,BTC,5m,150,578,390,0.6747404844290658,1092.5541973822417,1.8902321754018017,2504,0.7575878594249201,0.5000239616613418,1252.06,399,0.68671679197995,-0.5657151014908308,-225.72032549484152,1.3902082137404599,2.4559472768926325,True
DISAGR-0.2,DN,BTC,5m,150,571,393,0.6882661996497373,-295.1976933461159,-0.5169837011315515,2504,0.7575878594249201,0.5000239616613418,1252.06,399,0.68671679197995,-0.5657151014908308,-225.72032549484152,-1.0170076627928932,0.048731400359279364,False
DISAGR-0.2,BOTH,BTC,5m,150,1149,783,0.6814621409921671,797.3565040361261,0.6939569225727816,2504,0.7575878594249201,0.5000239616613418,1252.06,399,0.68671679197995,-0.5657151014908308,-225.72032549484152,0.19393296091143986,1.2596720240636126,True
DISAGR-0.2,UP,BTC,5m,180,663,467,0.7043740573152338,367.9291226266702,0.5549458863147364,2541,0.7642660369933097,0.5132467532467533,1304.16,302,0.7218543046357617,-0.5746394895411616,-173.5411258414308,0.04169913306798312,1.129585375855898,False
DISAGR-0.2,DN,BTC,5m,180,621,448,0.7214170692431562,-682.7036104314815,-1.099361691516073,2541,0.7642660369933097,0.5132467532467533,1304.16,302,0.7218543046357617,-0.5746394895411616,-173.5411258414308,-1.6126084447628264,-0.5247222019749115,False
DISAGR-0.2,BOTH,BTC,5m,180,1284,915,0.7126168224299065,-314.77448780481143,-0.2451514702529684,2541,0.7642660369933097,0.5132467532467533,1304.16,302,0.7218543046357617,-0.5746394895411616,-173.5411258414308,-0.7583982234997217,0.3294880192881932,False
DISAGR-0.2,UP,BTC,5m,210,656,490,0.7469512195121951,-1086.0061556478463,-1.6554971884875709,2523,0.7792310741181133,0.5428775267538646,1369.6800000000003,334,0.6856287425149701,-2.1979372829334385,-734.1110524997684,-2.1983747152414352,0.5424400944458676,False
DISAGR-0.2,DN,BTC,5m,210,653,479,0.7335375191424196,546.557957993035,0.8369953414900995,2523,0.7792310741181133,0.5428775267538646,1369.6800000000003,334,0.6856287425149701,-2.1979372829334385,-734.1110524997684,0.2941178147362349,3.034932624423538,True
DISAGR-0.2,BOTH,BTC,5m,210,1309,969,0.7402597402597403,-539.4481976548111,-0.4121071028684577,2523,0.7792310741181133,0.5428775267538646,1369.6800000000003,334,0.6856287425149701,-2.1979372829334385,-734.1110524997684,-0.9549846296223223,1.7858301800649807,False
DISAGR-0.2,UP,BTC,5m,240,607,424,0.6985172981878089,1053.2597543998422,1.735189051729559,2589,0.7860177674777906,0.5563151796060256,1440.3000000000002,286,0.6678321678321679,-2.434498823803191,-696.2666636077126,1.1788738721235332,4.16968787553275,True
DISAGR-0.2,DN,BTC,5m,240,641,455,0.7098283931357254,-2471.2191919330025,-3.855256149661471,2589,0.7860177674777906,0.5563151796060256,1440.3000000000002,286,0.6678321678321679,-2.434498823803191,-696.2666636077126,-4.411571329267496,-1.42075732585828,False
DISAGR-0.2,BOTH,BTC,5m,240,1248,879,0.7043269230769231,-1417.9594375331606,-1.1361854467413146,2589,0.7860177674777906,0.5563151796060256,1440.3000000000002,286,0.6678321678321679,-2.434498823803191,-696.2666636077126,-1.69250062634734,1.2983133770618764,False
DISAGR-0.2,UP,BTC,5m,270,485,336,0.6927835051546392,-822.7416978389705,-1.6963746347195268,2556,0.7824726134585289,0.5492957746478874,1404.0,253,0.6284584980237155,-1.0137195111605526,-256.4710363236198,-2.2456704093674142,-0.6826551235589742,False
DISAGR-0.2,DN,BTC,5m,270,516,373,0.7228682170542635,-1931.9895863896836,-3.7441658650962855,2556,0.7824726134585289,0.5492957746478874,1404.0,253,0.6284584980237155,-1.0137195111605526,-256.4710363236198,-4.293461639744173,-2.730446353935733,False
DISAGR-0.2,BOTH,BTC,5m,270,1001,709,0.7082917082917083,-2754.7312842286537,-2.75197930492373,2556,0.7824726134585289,0.5492957746478874,1404.0,253,0.6284584980237155,-1.0137195111605526,-256.4710363236198,-3.3012750795716177,-1.7382597937631776,False
DISAGR-0.2,UP,BTC,5m,300,89,56,0.6292134831460674,-453.33176332175407,-5.093615318221956,2665,0.8112570356472796,0.6062889305816136,1615.7600000000002,168,0.38095238095238093,-8.720823289965965,-1465.0983127142822,-5.69990424880357,3.627207971744009,False
DISAGR-0.2,DN,BTC,5m,300,84,58,0.6904761904761905,-430.58200906907103,-5.125976298441322,2665,0.8112570356472796,0.6062889305816136,1615.7600000000002,168,0.38095238095238093,-8.720823289965965,-1465.0983127142822,-5.732265229022936,3.5948469915246433,False
DISAGR-0.2,BOTH,BTC,5m,300,173,114,0.6589595375722543,-883.9137723908252,-5.109328164108816,2665,0.8112570356472796,0.6062889305816136,1615.7600000000002,168,0.38095238095238093,-8.720823289965965,-1465.0983127142822,-5.71561709469043,3.6114951258571493,False
DISAGR-0.2,UP,ETH,15m,60,154,71,0.461038961038961,-691.1230444243245,-4.487811976781328,706,0.6147308781869688,0.2171671388101983,153.32000000000002,97,0.670103092783505,0.4059846309188417,39.38050919912765,-4.7049791155915255,-4.893796607700169,False
DISAGR-0.2,DN,ETH,15m,60,194,99,0.5103092783505154,-346.835794507749,-1.7878133737512834,706,0.6147308781869688,0.2171671388101983,153.32000000000002,97,0.670103092783505,0.4059846309188417,39.38050919912765,-2.0049805125614815,-2.193798004670125,False
DISAGR-0.2,BOTH,ETH,15m,60,348,170,0.4885057471264368,-1037.9588389320734,-2.9826403417588314,706,0.6147308781869688,0.2171671388101983,153.32000000000002,97,0.670103092783505,0.4059846309188417,39.38050919912765,-3.1998074805690297,-3.388624972677673,False
DISAGR-0.2,UP,ETH,15m,120,177,100,0.5649717514124294,-126.42454294618732,-0.7142629544982335,665,0.6616541353383458,0.3100751879699249,206.20000000000005,87,0.7126436781609197,1.7707106461529147,154.05182621530358,-1.0243381424681584,-2.4849736006511485,False
DISAGR-0.2,DN,ETH,15m,120,198,106,0.5353535353535354,-303.57264707308514,-1.5331951872378038,665,0.6616541353383458,0.3100751879699249,206.20000000000005,87,0.7126436781609197,1.7707106461529147,154.05182621530358,-1.8432703752077286,-3.3039058333907185,False
DISAGR-0.2,BOTH,ETH,15m,120,375,206,0.5493333333333333,-429.9971900192724,-1.1466591733847262,665,0.6616541353383458,0.3100751879699249,206.20000000000005,87,0.7126436781609197,1.7707106461529147,154.05182621530358,-1.456734361354651,-2.917369819537641,False
DISAGR-0.2,UP,ETH,15m,240,208,135,0.6490384615384616,-184.25332698530312,-0.8858333028139573,682,0.7096774193548387,0.4051612903225807,276.32000000000005,83,0.5180722891566265,-8.306009496833244,-689.3987882371592,-1.290994593136538,7.420176194019287,False
DISAGR-0.2,DN,ETH,15m,240,216,147,0.6805555555555556,363.5091667721316,1.6829128091302386,682,0.7096774193548387,0.4051612903225807,276.32000000000005,83,0.5180722891566265,-8.306009496833244,-689.3987882371592,1.2777515188076578,9.988922305963483,True
DISAGR-0.2,BOTH,ETH,15m,240,424,282,0.6650943396226415,179.25583978682857,0.422773207044407,682,0.7096774193548387,0.4051612903225807,276.32000000000005,83,0.5180722891566265,-8.306009496833244,-689.3987882371592,0.017611916721826326,8.728782703877652,False
DISAGR-0.2,UP,ETH,15m,360,189,129,0.6825396825396826,41.57171570735106,0.2199561677637622,664,0.713855421686747,0.413433734939759,274.52,77,0.6753246753246753,0.0103251865354687,0.7950393632310906,-0.1934775671759968,0.2096309812282935,False
