sleeve_a,sleeve_b,n_a,n_b,jaccard_fire,jaccard_slug,inter_fires,union_fires,inter_slugs,union_slugs,cov_smaller
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,467,124,0.0,0.0,0,591,0,591,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,467,16,0.0,0.0,0,483,0,483,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,467,120,0.0,0.0,0,587,0,587,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_15M_RFAGED_TRSTACK_LATE_V5,467,297,0.0,0.0,0,764,0,750,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,467,103,0.0,0.0,0,570,0,556,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_5M_DEPTH_UP_HOD_SESSION_V5,467,90,0.0,0.0,0,557,0,541,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_5M_RF_TR_PARTIAL_MID_V5,467,207,0.0,0.0,0,674,0,663,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_5M_RF_TR_PP_MID_V5,467,126,0.0,0.0,0,593,0,588,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,BTC_15M_EMA200_MPSKEW_RF_OFF600_DOWN_V6,467,526,0.0,0.0,0,993,0,993,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,BTC_15M_EMA800_RIBSLP_HAWKES_OFF840_V6,467,353,0.0,0.0,0,820,0,820,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,BTC_15M_VWAPPREM_EMA50_MPSKEW_OFF600_V6,467,359,0.0,0.0,0,826,0,826,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,ETH_15M_PW_TRENDSLOPE_TRSTACK_VWAP_VOL_OFFEARLY_V6,467,63,0.1349036402569593,0.1349036402569593,63,467,63,467,1.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_BAND_V6,467,90,0.19271948608137046,0.19271948608137046,90,467,90,467,1.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,ETH_5M_BB_MP_HURST_BAND_V6,467,162,0.0,0.0,0,629,0,629,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,ETH_5M_CLOUD_RIBBON_MP_HURST_V6,467,481,0.0,0.0,0,948,0,948,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,ETH_5M_V5_REPL_OFF120_V6,467,120,0.0,0.0,0,587,0,587,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_15M_HOD_EU_OFF60_240_RF_TR_VWAP80_V6,467,336,0.0,0.0,0,803,0,728,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_15M_HOD_EU_TIGHTRIB_RF_TR_VWAP80_V6,467,749,0.0,0.0,0,1216,0,874,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_5M_CCI_F7_MFI_PARTIAL_VWAP_V6,467,183,0.0,0.0,0,650,0,625,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_5M_F7_MFI_EMA200_VWAP_V6,467,144,0.0,0.0,0,611,0,592,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_5M_F7_MP_EMA200_VWAP_V6,467,189,0.0,0.0,0,656,0,634,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,BTC_15M_V7_BASELINE,467,526,0.0,0.0,0,993,0,993,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,BTC_5M_V7_T1_PARENT15M_REGIME,467,526,0.0,0.0,0,993,0,699,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,BTC_5M_V7_T2_PARENT15M_SLOPE,467,413,0.0,0.0,0,880,0,713,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,BTC_5M_V7_T3_OFI_TS,467,689,0.0,0.0,0,1156,0,908,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,BTC_5M_V7_T4_HURST_TS_HAWKES,467,918,0.0,0.0,0,1385,0,972,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,BTC_5M_V7_T5_PARENT15M_NOTRANGING_MPSKEW,467,219,0.0,0.0,0,686,0,564,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,ETH_15M_V7_PG_RV_ABOVE_MED,467,56,0.11991434689507495,0.11991434689507495,56,467,56,467,1.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,ETH_15M_V7_PG_VOL_EXTREME_CORE,467,37,0.07922912205567452,0.07922912205567452,37,467,37,467,1.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,ETH_15M_V7_PG_VOL_EXTREME_TS,467,35,0.07494646680942184,0.07494646680942184,35,467,35,467,1.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,ETH_15M_V7_PI_S1_BTC_15M_TREND,467,64,0.13704496788008566,0.13704496788008566,64,467,64,467,1.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,ETH_15M_V7_PI_S1_TS_AND_BTC_15M,467,57,0.12205567451820129,0.12205567451820129,57,467,57,467,1.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,ETH_5M_V7_C1_CLOUD_VWAP_HURST_MP,467,163,0.0,0.0,0,630,0,630,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,ETH_5M_V7_C2_EMA50_HURST_PARENT_RANGING,467,748,0.0,0.0,0,1215,0,1215,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,ETH_5M_V7_C3_V6C3_PARENT_RANGING,467,437,0.0,0.0,0,904,0,904,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,ETH_5M_V7_C4_XA_3SOURCE_PARENT_RANGING,467,105,0.0,0.0,0,572,0,572,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,ETH_5M_V7_C5_CLOUD_HURST_VWAP_PARENT,467,265,0.0,0.0,0,732,0,732,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_15M_V7_S1_BTC_ADX_VOLLOW,467,40,0.0,0.0,0,507,0,496,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_15M_V7_S1_BTC_ADX_VOLLOW_V2,467,42,0.0,0.0,0,509,0,498,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_15M_V7_S3_XADX_ETHVOLLOW,467,52,0.0,0.0,0,519,0,507,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_15M_V7_S5_BTC_SLOPE_STR,467,104,0.0,0.0,0,571,0,549,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_15M_V7_S5_BTC_SLOPE_STR_V2,467,104,0.0,0.0,0,571,0,549,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_5M_V7_S1_BTC_TREND_CCI_HURST_REV,467,661,0.0,0.0,0,1128,0,1015,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_5M_V7_S2_BTC_F7_OVERBOUGHT_EMA800_VWAP,467,1068,0.0,0.0,0,1535,0,914,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_5M_V7_S3_BTC_F7_AGAINST_CCI_HURST_REV,467,882,0.0,0.0,0,1349,0,1169,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_5M_V7_S4_CCI_F7_OVERSOLD_MFI_STOCH,467,673,0.0,0.0,0,1140,0,1003,0.0
ETH_15M_TRSTACK_VWAP_OFFEARLY_V5,SOL_5M_V7_S5_CCI_F7_OVERSOLD_MFI_STOCH_LIGHT,467,725,0.0,0.0,0,1192,0,1034,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,107,107,1.0,1.0,107,107,107,107,1.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,107,124,0.0,0.0,0,231,0,231,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,107,16,0.0,0.0,0,123,0,123,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,107,120,0.0,0.0,0,227,0,227,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_15M_RFAGED_TRSTACK_LATE_V5,107,297,0.0,0.0,0,404,0,390,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,107,103,0.0,0.0,0,210,0,196,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_5M_DEPTH_UP_HOD_SESSION_V5,107,90,0.0,0.0,0,197,0,181,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_5M_RF_TR_PARTIAL_MID_V5,107,207,0.0,0.0,0,314,0,303,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_5M_RF_TR_PP_MID_V5,107,126,0.0,0.0,0,233,0,228,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,BTC_15M_EMA200_MPSKEW_RF_OFF600_DOWN_V6,107,526,0.0,0.0,0,633,0,633,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,BTC_15M_EMA800_RIBSLP_HAWKES_OFF840_V6,107,353,0.0,0.0,0,460,0,460,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,BTC_15M_VWAPPREM_EMA50_MPSKEW_OFF600_V6,107,359,0.0,0.0,0,466,0,466,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_15M_PW_TRENDSLOPE_TRSTACK_VWAP_VOL_OFFEARLY_V6,107,63,0.5887850467289719,0.5887850467289719,63,107,63,107,1.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_BAND_V6,107,90,0.8411214953271028,0.8411214953271028,90,107,90,107,1.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_5M_BB_MP_HURST_BAND_V6,107,162,0.0,0.0,0,269,0,269,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_5M_CLOUD_RIBBON_MP_HURST_V6,107,481,0.0,0.0,0,588,0,588,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_5M_V5_REPL_OFF120_V6,107,120,0.0,0.0,0,227,0,227,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_15M_HOD_EU_OFF60_240_RF_TR_VWAP80_V6,107,336,0.0,0.0,0,443,0,368,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_15M_HOD_EU_TIGHTRIB_RF_TR_VWAP80_V6,107,749,0.0,0.0,0,856,0,514,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_5M_CCI_F7_MFI_PARTIAL_VWAP_V6,107,183,0.0,0.0,0,290,0,265,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_5M_F7_MFI_EMA200_VWAP_V6,107,144,0.0,0.0,0,251,0,232,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_5M_F7_MP_EMA200_VWAP_V6,107,189,0.0,0.0,0,296,0,274,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,BTC_15M_V7_BASELINE,107,526,0.0,0.0,0,633,0,633,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,BTC_5M_V7_T1_PARENT15M_REGIME,107,526,0.0,0.0,0,633,0,339,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,BTC_5M_V7_T2_PARENT15M_SLOPE,107,413,0.0,0.0,0,520,0,353,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,BTC_5M_V7_T3_OFI_TS,107,689,0.0,0.0,0,796,0,548,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,BTC_5M_V7_T4_HURST_TS_HAWKES,107,918,0.0,0.0,0,1025,0,612,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,BTC_5M_V7_T5_PARENT15M_NOTRANGING_MPSKEW,107,219,0.0,0.0,0,326,0,204,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_15M_V7_PG_RV_ABOVE_MED,107,56,0.5233644859813084,0.5233644859813084,56,107,56,107,1.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_15M_V7_PG_VOL_EXTREME_CORE,107,37,0.3211009174311927,0.3211009174311927,35,109,35,109,0.9459459459459459
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_15M_V7_PG_VOL_EXTREME_TS,107,35,0.32710280373831774,0.32710280373831774,35,107,35,107,1.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_15M_V7_PI_S1_BTC_15M_TREND,107,64,0.5981308411214953,0.5981308411214953,64,107,64,107,1.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_15M_V7_PI_S1_TS_AND_BTC_15M,107,57,0.5327102803738317,0.5327102803738317,57,107,57,107,1.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_5M_V7_C1_CLOUD_VWAP_HURST_MP,107,163,0.0,0.0,0,270,0,270,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_5M_V7_C2_EMA50_HURST_PARENT_RANGING,107,748,0.0,0.0,0,855,0,855,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_5M_V7_C3_V6C3_PARENT_RANGING,107,437,0.0,0.0,0,544,0,544,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_5M_V7_C4_XA_3SOURCE_PARENT_RANGING,107,105,0.0,0.0,0,212,0,212,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,ETH_5M_V7_C5_CLOUD_HURST_VWAP_PARENT,107,265,0.0,0.0,0,372,0,372,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_15M_V7_S1_BTC_ADX_VOLLOW,107,40,0.0,0.0,0,147,0,136,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_15M_V7_S1_BTC_ADX_VOLLOW_V2,107,42,0.0,0.0,0,149,0,138,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_15M_V7_S3_XADX_ETHVOLLOW,107,52,0.0,0.0,0,159,0,147,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_15M_V7_S5_BTC_SLOPE_STR,107,104,0.0,0.0,0,211,0,189,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_15M_V7_S5_BTC_SLOPE_STR_V2,107,104,0.0,0.0,0,211,0,189,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_5M_V7_S1_BTC_TREND_CCI_HURST_REV,107,661,0.0,0.0,0,768,0,655,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_5M_V7_S2_BTC_F7_OVERBOUGHT_EMA800_VWAP,107,1068,0.0,0.0,0,1175,0,554,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_5M_V7_S3_BTC_F7_AGAINST_CCI_HURST_REV,107,882,0.0,0.0,0,989,0,809,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_5M_V7_S4_CCI_F7_OVERSOLD_MFI_STOCH,107,673,0.0,0.0,0,780,0,643,0.0
ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_V5,SOL_5M_V7_S5_CCI_F7_OVERSOLD_MFI_STOCH_LIGHT,107,725,0.0,0.0,0,832,0,674,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,124,124,1.0,1.0,124,124,124,124,1.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,124,16,0.09375,0.09375,12,128,12,128,0.75
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,124,120,0.967741935483871,0.967741935483871,120,124,120,124,1.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_15M_RFAGED_TRSTACK_LATE_V5,124,297,0.0,0.0,0,421,0,407,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,124,103,0.0,0.0,0,227,0,213,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_DEPTH_UP_HOD_SESSION_V5,124,90,0.0,0.0,0,214,0,198,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_RF_TR_PARTIAL_MID_V5,124,207,0.0,0.0,0,331,0,320,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_RF_TR_PP_MID_V5,124,126,0.0,0.0,0,250,0,245,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,BTC_15M_EMA200_MPSKEW_RF_OFF600_DOWN_V6,124,526,0.0,0.0,0,650,0,650,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,BTC_15M_EMA800_RIBSLP_HAWKES_OFF840_V6,124,353,0.0,0.0,0,477,0,477,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,BTC_15M_VWAPPREM_EMA50_MPSKEW_OFF600_V6,124,359,0.0,0.0,0,483,0,483,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,ETH_15M_PW_TRENDSLOPE_TRSTACK_VWAP_VOL_OFFEARLY_V6,124,63,0.0,0.0,0,187,0,187,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_BAND_V6,124,90,0.0,0.0,0,214,0,214,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_BB_MP_HURST_BAND_V6,124,162,0.0,0.017793594306049824,0,286,5,281,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_CLOUD_RIBBON_MP_HURST_V6,124,481,0.0,0.01680672268907563,0,605,10,595,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_V5_REPL_OFF120_V6,124,120,0.967741935483871,0.967741935483871,120,124,120,124,1.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_15M_HOD_EU_OFF60_240_RF_TR_VWAP80_V6,124,336,0.0,0.0,0,460,0,385,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_15M_HOD_EU_TIGHTRIB_RF_TR_VWAP80_V6,124,749,0.0,0.0,0,873,0,531,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_CCI_F7_MFI_PARTIAL_VWAP_V6,124,183,0.0,0.0,0,307,0,282,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_F7_MFI_EMA200_VWAP_V6,124,144,0.0,0.0,0,268,0,249,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_F7_MP_EMA200_VWAP_V6,124,189,0.0,0.0,0,313,0,291,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,BTC_15M_V7_BASELINE,124,526,0.0,0.0,0,650,0,650,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,BTC_5M_V7_T1_PARENT15M_REGIME,124,526,0.0,0.0,0,650,0,356,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,BTC_5M_V7_T2_PARENT15M_SLOPE,124,413,0.0,0.0,0,537,0,370,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,BTC_5M_V7_T3_OFI_TS,124,689,0.0,0.0,0,813,0,565,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,BTC_5M_V7_T4_HURST_TS_HAWKES,124,918,0.0,0.0,0,1042,0,629,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,BTC_5M_V7_T5_PARENT15M_NOTRANGING_MPSKEW,124,219,0.0,0.0,0,343,0,221,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,ETH_15M_V7_PG_RV_ABOVE_MED,124,56,0.0,0.0,0,180,0,180,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,ETH_15M_V7_PG_VOL_EXTREME_CORE,124,37,0.0,0.0,0,161,0,161,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,ETH_15M_V7_PG_VOL_EXTREME_TS,124,35,0.0,0.0,0,159,0,159,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,ETH_15M_V7_PI_S1_BTC_15M_TREND,124,64,0.0,0.0,0,188,0,188,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,ETH_15M_V7_PI_S1_TS_AND_BTC_15M,124,57,0.0,0.0,0,181,0,181,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_V7_C1_CLOUD_VWAP_HURST_MP,124,163,0.0,0.01773049645390071,0,287,5,282,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_V7_C2_EMA50_HURST_PARENT_RANGING,124,748,0.0,0.012775842044134728,0,872,11,861,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_V7_C3_V6C3_PARENT_RANGING,124,437,0.0,0.01263537906137184,0,561,7,554,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_V7_C4_XA_3SOURCE_PARENT_RANGING,124,105,0.0,0.01327433628318584,0,229,3,226,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_V7_C5_CLOUD_HURST_VWAP_PARENT,124,265,0.0,0.013020833333333334,0,389,5,384,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_15M_V7_S1_BTC_ADX_VOLLOW,124,40,0.0,0.0,0,164,0,153,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_15M_V7_S1_BTC_ADX_VOLLOW_V2,124,42,0.0,0.0,0,166,0,155,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_15M_V7_S3_XADX_ETHVOLLOW,124,52,0.0,0.0,0,176,0,164,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_15M_V7_S5_BTC_SLOPE_STR,124,104,0.0,0.0,0,228,0,206,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_15M_V7_S5_BTC_SLOPE_STR_V2,124,104,0.0,0.0,0,228,0,206,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_V7_S1_BTC_TREND_CCI_HURST_REV,124,661,0.0,0.0,0,785,0,672,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_V7_S2_BTC_F7_OVERBOUGHT_EMA800_VWAP,124,1068,0.0,0.0,0,1192,0,571,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_V7_S3_BTC_F7_AGAINST_CCI_HURST_REV,124,882,0.0,0.0,0,1006,0,826,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_V7_S4_CCI_F7_OVERSOLD_MFI_STOCH,124,673,0.0,0.0,0,797,0,660,0.0
ETH_5M_CLOUD_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_V7_S5_CCI_F7_OVERSOLD_MFI_STOCH_LIGHT,124,725,0.0,0.0,0,849,0,691,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,16,16,1.0,1.0,16,16,16,16,1.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,16,120,0.0967741935483871,0.0967741935483871,12,124,12,124,0.75
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_15M_RFAGED_TRSTACK_LATE_V5,16,297,0.0,0.0,0,313,0,299,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,16,103,0.0,0.0,0,119,0,105,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_5M_DEPTH_UP_HOD_SESSION_V5,16,90,0.0,0.0,0,106,0,90,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_5M_RF_TR_PARTIAL_MID_V5,16,207,0.0,0.0,0,223,0,212,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_5M_RF_TR_PP_MID_V5,16,126,0.0,0.0,0,142,0,137,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,BTC_15M_EMA200_MPSKEW_RF_OFF600_DOWN_V6,16,526,0.0,0.0,0,542,0,542,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,BTC_15M_EMA800_RIBSLP_HAWKES_OFF840_V6,16,353,0.0,0.0,0,369,0,369,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,BTC_15M_VWAPPREM_EMA50_MPSKEW_OFF600_V6,16,359,0.0,0.0,0,375,0,375,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,ETH_15M_PW_TRENDSLOPE_TRSTACK_VWAP_VOL_OFFEARLY_V6,16,63,0.0,0.0,0,79,0,79,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_BAND_V6,16,90,0.0,0.0,0,106,0,106,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,ETH_5M_BB_MP_HURST_BAND_V6,16,162,0.0,0.0,0,178,0,178,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,ETH_5M_CLOUD_RIBBON_MP_HURST_V6,16,481,0.0,0.00404040404040404,0,497,2,495,0.0
