n_thr,flow_thr,sa_thr,asz_thr,off_thr,n,wr_follow,mean_follow,sum_follow,wr_fade,mean_fade,sum_fade
30,0.1,1.02,100,270,184,0.5869565217391305,-0.02865972185775805,-5.273388821827481,0.41304347826086957,0.21684752673289753,39.899944918853144
30,0.1,1.02,500,60,212,0.37264150943396224,-0.34061243708125427,-72.2098366612259,0.6273584905660378,0.6392157744388978,135.51374418104632
30,0.1,1.02,500,120,132,0.553030303030303,-0.00032950984978524946,-0.04349530017165293,0.44696969696969696,0.07309883577015275,9.649046321660162
30,0.1,1.02,500,240,74,0.4864864864864865,0.041641596586610145,3.081478147409151,0.5135135135135135,0.3076939086001796,22.76934923641329
30,0.1,1.02,500,270,66,0.48484848484848486,0.09756566497829004,6.439333888567143,0.5151515151515151,0.31850151203668614,21.021099794421286
30,0.1,1.02,1000,60,71,0.36619718309859156,-0.5524348952819459,-39.22287756501816,0.6338028169014085,0.6347878951523696,45.06994055581824
30,0.1,1.02,1000,120,67,0.3880597014925373,-0.5240638442714388,-35.1122775661864,0.6119402985074627,0.5909380534096241,39.59284957844482
30,0.1,1.02,1000,240,53,0.37735849056603776,-0.5621811754137724,-29.79560229692994,0.6226415094339622,0.6845046530714957,36.27874661278927
30,0.1,1.02,1000,270,50,0.38,-0.5608220725693726,-28.04110362846863,0.62,0.6291312070675612,31.456560353378062
30,0.2,1.005,100,60,6759,0.5441633377718598,-0.15318042242684277,-1035.3464751830302,0.45583666222814023,0.4109933882047734,2777.9043108760634
30,0.2,1.005,100,120,5235,0.5619866284622732,-0.15146039719397467,-792.8951793104574,0.43801337153772685,0.42667325857708344,2233.634508651032
30,0.2,1.005,100,240,1449,0.5762594893029676,-0.1430280151835166,-207.24759400091554,0.42374051069703245,1.1156976755770003,1616.6459319110734
30,0.2,1.005,100,270,666,0.6141141141141141,-0.07181556063992041,-47.82916338618699,0.3858858858858859,0.9900733054241325,659.3888214124722
30,0.2,1.005,500,60,2481,0.5630794034663442,-0.12424308026635228,-308.24708214082,0.4369205965336558,0.41121531082931884,1020.2251861675401
30,0.2,1.005,500,120,1923,0.6073842953718148,-0.09388219256495581,-180.53545630241,0.3926157046281851,0.34655007120817044,666.4157869333118
30,0.2,1.005,500,240,400,0.6375,-0.04495454234038343,-17.981816936153372,0.3625,1.3360563084830523,534.4225233932209
30,0.2,1.005,500,270,216,0.7546296296296297,0.1927444967792146,41.63281130431035,0.24537037037037038,1.1202435402965394,241.9726047040525
30,0.2,1.005,1000,60,539,0.6289424860853432,-0.10090396623473424,-54.38723780052176,0.37105751391465674,0.6891903655717406,371.4736070431682
30,0.2,1.005,1000,120,436,0.6674311926605505,-0.1430892481251686,-62.386912182573504,0.33256880733944955,0.80624897967065,351.5245551364034
30,0.2,1.005,1000,240,136,0.6544117647058824,-0.24310979806805127,-33.06293253725497,0.34558823529411764,3.074771010861076,418.16885747710637
30,0.2,1.005,1000,270,84,0.6428571428571429,-0.26289763819559897,-22.083401608430314,0.35714285714285715,3.5703327304575985,299.90794935843826
30,0.2,1.01,100,60,3272,0.5559290953545232,-0.18058700269864014,-590.8806728299505,0.44407090464547677,0.4791369571628624,1567.7361238368858
30,0.2,1.01,100,120,2643,0.5853197124479758,-0.16653554367628226,-440.153441936414,0.41468028755202424,0.46907748041833824,1239.771780745668
30,0.2,1.01,100,240,803,0.5591531755915318,-0.22627378728541425,-181.69785119018763,0.44084682440846823,1.5114970722902525,1213.7321490490729
30,0.2,1.01,100,270,327,0.6146788990825688,-0.1290264154468901,-42.191637851133066,0.3853211009174312,1.5499788463622377,506.8430827604517
30,0.2,1.01,500,60,1238,0.6615508885298869,0.0007249700514328877,0.897512923673915,0.3384491114701131,0.12616379510292594,156.1907783374223
30,0.2,1.01,500,120,1013,0.7147087857847977,0.02872557243591059,29.09900487757743,0.28529121421520237,0.010516473737867913,10.653187896460196
30,0.2,1.01,500,240,214,0.719626168224299,-0.005539041134238093,-1.1853548027269518,0.2803738317757009,1.406820147931539,301.05951165734933
30,0.2,1.01,500,270,112,0.7946428571428571,0.17948494511348542,20.102313852710367,0.20535714285714285,2.0653723896739047,231.32170764347734
30,0.2,1.01,1000,60,302,0.6490066225165563,-0.14853297445537147,-44.85695828552218,0.3509933774834437,1.0534242885044398,318.1341351283408
30,0.2,1.01,1000,120,268,0.664179104477612,-0.20184803336180845,-54.09527294096466,0.3358208955223881,1.1547724313464967,309.4790116008611
30,0.2,1.01,1000,240,100,0.74,-0.17693881249184643,-17.693881249184642,0.26,3.4933213287060783,349.33213287060784
30,0.2,1.01,1000,270,66,0.7272727272727273,-0.18516873521668467,-12.221136524301189,0.2727272727272727,3.850681981976434,254.14501081044466
30,0.2,1.02,100,60,841,0.3507728894173603,-0.48117459840341364,-404.6678372572709,0.6492271105826397,0.6814423501317899,573.0930164608353
30,0.2,1.02,100,120,659,0.3930197268588771,-0.4158573903328901,-274.0500202293746,0.6069802731411229,0.5888982691952335,388.08395939965885
30,0.2,1.02,100,240,232,0.5646551724137931,-0.12081134512014197,-28.028232067872935,0.4353448275862069,0.47651790751875367,110.55215454435086
30,0.2,1.02,100,270,152,0.6710526315789473,0.11267168151567673,17.126095590382864,0.32894736842105265,0.14327419095015403,21.777677024423415
30,0.2,1.02,500,60,177,0.4180790960451977,-0.2514350618576664,-44.504005948806956,0.5819209039548022,0.6377407850167012,112.8801189479561
30,0.2,1.02,500,120,99,0.6868686868686869,0.25852257990820354,25.59373541091215,0.31313131313131315,-0.11058799708128289,-10.948211711047007
30,0.2,1.02,500,240,45,0.7111111111111111,0.5732626903000276,25.79682106350124,0.28888888888888886,0.061998871987052624,2.789949239417368
30,0.2,1.02,500,270,37,0.7567567567567568,0.7879642379637631,29.154676804659236,0.24324324324324326,0.028154048579063822,1.0416997974253615
30,0.2,1.02,1000,60,43,0.6046511627906976,-0.24141343101493673,-10.380777533642279,0.3953488372093023,0.4216695758120445,18.131791759917913
30,0.2,1.02,1000,120,40,0.65,-0.18236693841198648,-7.294677536479459,0.35,0.35607199406502726,14.24287976260109
30,0.3,1.005,100,60,6271,0.5555732738000319,-0.14305376127272734,-897.0901369412732,0.4444267261999681,0.41939068553799724,2629.998989008781
30,0.3,1.005,100,120,4902,0.5679314565483476,-0.15134692212566084,-741.9026122599894,0.4320685434516524,0.4502607400387937,2207.1781476701667
30,0.3,1.005,100,240,1385,0.5768953068592058,-0.14836174537593025,-205.4810173456634,0.42310469314079424,1.1795918139101178,1633.7346622655132
30,0.3,1.005,100,270,632,0.625,-0.05597641993727639,-35.37709740035868,0.375,1.0492043499687602,663.0971491802565
30,0.3,1.005,500,60,2296,0.5788327526132404,-0.11280340746128749,-258.9966235311161,0.4211672473867596,0.4050211096525746,929.9284677623112
30,0.3,1.005,500,120,1803,0.6184137548530227,-0.09022887691223196,-162.68266507275422,0.38158624514697725,0.35818740126061677,645.8118844728921
30,0.3,1.005,500,240,392,0.6352040816326531,-0.05148768228114534,-20.183171454208974,0.3647959183673469,1.3719294565142073,537.7963469535692
30,0.3,1.005,500,270,211,0.7488151658767772,0.18297433209303704,38.60758407163082,0.25118483412322273,1.1714516810606739,247.1763047038022
30,0.3,1.005,1000,60,513,0.6257309941520468,-0.12191991408617935,-62.54491592621,0.3742690058479532,0.7476241764016567,383.53120249404986
30,0.3,1.005,1000,120,412,0.6674757281553398,-0.16529109834428402,-68.09993251784502,0.3325242718446602,0.8774787635605611,361.52125058695117
30,0.3,1.005,1000,240,131,0.648854961832061,-0.2685355696777667,-35.17815962778744,0.3511450381679389,3.2164401334053814,421.35365747610496
30,0.3,1.005,1000,270,81,0.6296296296296297,-0.2962889063549995,-23.99940141475496,0.37037037037037035,3.7410820908263736,303.02764935693625
30,0.3,1.01,100,60,3066,0.5587084148727984,-0.18564005066165556,-569.172395328636,0.44129158512720157,0.5095945790092126,1562.4169792422456
30,0.3,1.01,100,120,2499,0.5826330532212886,-0.17983065459836162,-449.39680584130565,0.4173669467787115,0.5198800844468028,1299.1803310325602
30,0.3,1.01,100,240,762,0.5616797900262467,-0.2283077390787307,-173.9704971779928,0.43832020997375326,1.6052547536216504,1223.2041222596977
30,0.3,1.01,100,270,298,0.6342281879194631,-0.1036219985816301,-30.879355577325768,0.36577181208053694,1.7151225294297443,511.1065137700638
30,0.3,1.01,500,60,1140,0.6780701754385965,0.004397966096481952,5.013681349989426,0.3219298245614035,0.10940888674142034,124.72613088521919
30,0.3,1.01,500,120,956,0.7175732217573222,0.013472199796108622,12.879423005079843,0.2824267782426778,0.038831147503481794,37.122577013328595
30,0.3,1.01,500,240,209,0.7177033492822966,-0.010441941383236524,-2.1823657490964337,0.2822966507177033,1.4513618909849852,303.3346352158619
30,0.3,1.01,500,270,108,0.7870370370370371,0.16742780469915872,18.082202907509142,0.21296296296296297,2.180479700387887,235.4918076418918
30,0.3,1.01,1000,60,282,0.6418439716312057,-0.18651506547540278,-52.59724846406358,0.35815602836879434,1.1720060358473559,330.5057021089544
30,0.3,1.01,1000,120,249,0.6586345381526104,-0.24272224380818386,-60.43783870823778,0.3413654618473896,1.2884440906953558,320.8225785831436
30,0.3,1.01,1000,240,97,0.7319587628865979,-0.2021637222217453,-19.609881055509295,0.26804123711340205,3.6335240501969666,352.4518328691058
30,0.3,1.01,1000,270,63,0.7142857142857143,-0.22439898937501324,-14.137136330625834,0.2857142857142857,4.083566838237184,257.2647108089426
30,0.3,1.02,100,60,778,0.3560411311053985,-0.47319148618977164,-368.14297625564234,0.6439588688946015,0.6762662738904771,526.1351610867912
30,0.3,1.02,100,120,619,0.3893376413570275,-0.4216146352168132,-260.9794591992074,0.6106623586429726,0.6370567435107815,394.3381242331737
30,0.3,1.02,100,240,208,0.5769230769230769,-0.0926144925730672,-19.263814455197977,0.4230769230769231,0.5626433793903693,117.02982291319682
30,0.3,1.02,100,270,131,0.7022900763358778,0.1881783586615386,24.651364984661555,0.29770992366412213,0.2249643263442983,29.470326751103077
30,0.3,1.02,500,60,146,0.4726027397260274,-0.13869156336798807,-20.248968251726257,0.5273972602739726,0.45068255970523124,65.79965371696376
30,0.3,1.02,500,120,88,0.7159090909090909,0.33489514925790603,29.47077313469573,0.2840909090909091,-0.11428588327140271,-10.057157727883439
30,0.3,1.02,500,240,41,0.6829268292682927,0.5799197589829272,23.776710118300016,0.3170731707317073,0.16975729848370447,6.960049237831884
30,0.3,1.02,500,270,33,0.7272727272727273,0.8222595714987275,27.134565859458007,0.2727272727272727,0.157933327146663,5.211799795839879
30,0.3,1.02,1000,60,35,0.6571428571428571,-0.20267935243935337,-7.093777335377368,0.34285714285714286,0.5159473927964228,18.058158747874796
30,0.3,1.02,1000,120,32,0.71875,-0.12523991681920466,-4.007677338214549,0.28125,0.4427889609549366,14.16924675055797
30,0.5,1.005,100,60,4986,0.5563578018451665,-0.18250302141331862,-909.9600647668067,0.4436421981548335,0.5149834279837562,2567.7073719270084
30,0.5,1.005,100,120,3975,0.5740880503144654,-0.18065943064391207,-718.1212368095505,0.4259119496855346,0.5352397270863911,2127.5779151684046
30,0.5,1.005,100,240,1133,0.5392762577228597,-0.25543293779223264,-289.4055185185996,0.46072374227714036,1.5130494189810502,1714.2849917055298
30,0.5,1.005,100,270,517,0.5957446808510638,-0.15405937987673013,-79.64869939626948,0.40425531914893614,1.3497697045565715,697.8309372557475
30,0.5,1.005,500,60,1903,0.5796111403047819,-0.14828500746892542,-282.1863692133651,0.42038885969521805,0.4983366865221818,948.334714451712
30,0.5,1.005,500,120,1518,0.6231884057971014,-0.12131933203282494,-184.16274602582826,0.37681159420289856,0.43972220811791257,667.4983119229913
30,0.5,1.005,500,240,327,0.6055045871559633,-0.13862769898913513,-45.33125756944719,0.3944954128440367,1.7074725540422195,558.3435251718058
30,0.5,1.005,500,270,154,0.7207792207792207,0.07326046065749164,11.282110941253713,0.2792207792207792,1.7423876088976291,268.3276917702349
30,0.5,1.005,1000,60,468,0.6452991452991453,-0.11000399403454887,-51.481869208168874,0.3547008547008547,0.7603527051289942,355.8450660003693
30,0.5,1.005,1000,120,380,0.6842105263157895,-0.1557935325686562,-59.20154237608936,0.3157894736842105,0.9017821552052693,342.6772189780023
30,0.5,1.005,1000,240,111,0.6666666666666666,-0.284311796788936,-31.558609443571893,0.3333333333333333,3.6561431422274793,405.8318887872502
30,0.5,1.005,1000,270,64,0.671875,-0.2927479934129299,-18.735871578427513,0.328125,4.443348135443987,284.37428066841517
30,0.5,1.01,100,60,2508,0.5769537480063796,-0.19942238816831023,-500.1513495261221,0.4230462519936204,0.5685299026821411,1425.8729959268098
30,0.5,1.01,100,120,2091,0.5930176948828312,-0.20838726929845658,-435.7377801030727,0.4069823051171688,0.5934747802364502,1240.9557654744174
30,0.5,1.01,100,240,680,0.55,-0.2678689057583305,-182.15085591566475,0.45,1.8114016481227884,1231.753120723496
30,0.5,1.01,100,270,261,0.6245210727969349,-0.13865632433416697,-36.18930065121758,0.37547892720306514,1.9982906801006661,521.5538675062738
30,0.5,1.01,500,60,963,0.6832814122533749,-0.03493676946725864,-33.64410899697007,0.31671858774662515,0.16669331655120212,160.52566383880765
30,0.5,1.01,500,120,817,0.7160342717258262,-0.04015792730103073,-32.809026604942105,0.2839657282741738,0.11507701649735369,94.01792247833797
30,0.5,1.01,500,240,195,0.7128205128205128,-0.02343842121373747,-4.570492136678807,0.28717948717948716,1.5948878177310861,311.0031244575618
30,0.5,1.01,500,270,97,0.7835051546391752,0.16294015031083253,15.805194580150756,0.21649484536082475,2.5112837674147515,243.5945254392309
30,0.5,1.01,1000,60,261,0.6590038314176245,-0.17379082495163345,-45.35940531237633,0.34099616858237547,1.2464679320257261,325.3281302587145
30,0.5,1.01,1000,120,236,0.6610169491525424,-0.24996597939627857,-58.991971137521745,0.3389830508474576,1.378324977384282,325.2846946626906
30,0.5,1.01,1000,240,88,0.7159090909090909,-0.2535740168536854,-22.314513483124315,0.2840909090909091,4.0923249419275916,360.12459488962804
30,0.5,1.01,1000,270,56,0.6964285714285714,-0.2805669767741431,-15.711750699352013,0.30357142857142855,4.693762014799953,262.85067282879737
30,0.5,1.02,100,60,686,0.34839650145772594,-0.4960792470107994,-340.3103634494084,0.6516034985422741,0.7180178896144077,492.56027227548367
30,0.5,1.02,100,120,537,0.3817504655493482,-0.44714753693067016,-240.11822733176987,0.6182495344506518,0.6876024309011008,369.2425053938912
30,0.5,1.02,100,240,173,0.5722543352601156,-0.10580223288858791,-18.303786289725707,0.4277456647398844,0.7019994784435999,121.44590977074277
30,0.5,1.02,100,270,105,0.6952380952380952,0.18979068292722362,19.92802170735848,0.3047619047619048,0.3856193366912342,40.490030352579595
30,0.5,1.02,500,60,124,0.46774193548387094,-0.11607075748493899,-14.392773928132435,0.532258064516129,0.5382231254199454,66.73966755207323
30,0.5,1.02,500,120,72,0.7222222222222222,0.40504399250174133,29.163167460125376,0.2777777777777778,-0.009621762210802945,-0.6927668791778121
30,0.5,1.02,500,240,34,0.6470588235294118,0.668249474097968,22.72048211933091,0.35294117647058826,0.37153544156313567,12.632205013146613
30,0.7,1.005,100,60,3494,0.5844304522037779,-0.2003163765581075,-699.9054196940276,0.41556954779622207,0.5522932960973959,1929.7127765643013
30,0.7,1.005,100,120,2966,0.5906945380984491,-0.21012312490089846,-623.2251884560649,0.4093054619015509,0.5723953926355817,1697.7247345571352
30,0.7,1.005,100,240,866,0.5635103926096998,-0.2619228674692673,-226.82520322838548,0.43648960739030024,1.6562909352715294,1434.3479499451444
30,0.7,1.005,100,270,351,0.6894586894586895,-0.06260999647912355,-21.976108764172366,0.31054131054131057,1.2256983925267835,430.220135776901
30,0.7,1.005,500,60,1499,0.5817211474316211,-0.18290378232249968,-274.172769701427,0.41827885256837893,0.630472680486244,945.0785480488798
30,0.7,1.005,500,120,1232,0.6136363636363636,-0.1736536486487269,-213.94129513523154,0.38636363636363635,0.5809014198119833,715.6705492083634
30,0.7,1.005,500,240,266,0.5639097744360902,-0.22658026329038472,-60.27035003524234,0.43609022556390975,2.2051393808691135,586.5670753111842
30,0.7,1.005,500,270,120,0.6833333333333333,-0.010144770592908496,-1.2173724711490195,0.31666666666666665,2.4382045582128855,292.58454698554624
30,0.7,1.005,1000,60,359,0.6880222841225627,-0.13388423176519143,-48.06443920370373,0.31197771587743733,0.9962171344785175,357.64195127778777
30,0.7,1.005,1000,120,325,0.7046153846153846,-0.1733740824278331,-56.346576789045756,0.2953846153846154,1.065534390166337,346.29867680405954
30,0.7,1.005,1000,240,101,0.6831683168316832,-0.2898110738183942,-29.270918455657814,0.31683168316831684,3.9881644201268065,402.8046064328075
30,0.7,1.005,1000,270,59,0.6949152542372882,-0.28132638868690135,-16.59825693252718,0.3050847457627119,4.79776648945813,283.0682228780297
30,0.7,1.01,100,60,1851,0.6148028092922745,-0.1936362597721491,-358.420716838248,0.38519719070772557,0.5669190093403792,1049.367086289042
30,0.7,1.01,100,120,1632,0.6176470588235294,-0.21898512238713233,-357.38371973579996,0.38235294117647056,0.5822979832441095,950.3103086543867
30,0.7,1.01,100,240,567,0.5573192239858906,-0.29469790162730536,-167.09371022268215,0.4426807760141093,1.9211145998535553,1089.2719781169658
30,0.7,1.01,100,270,201,0.7263681592039801,-0.0152391953318447,-3.0630782617007846,0.2736318407960199,1.7578163516337109,353.3210866783759
30,0.7,1.01,500,60,782,0.6662404092071611,-0.10533462911674701,-82.37167996929617,0.3337595907928389,0.3086458730684664,241.36107273954073
30,0.7,1.01,500,120,672,0.6964285714285714,-0.12152287878759285,-81.6633745452624,0.30357142857142855,0.26676959623065566,179.2691686670006
30,0.7,1.01,500,240,170,0.711764705882353,-0.0377851757132595,-6.423479871254115,0.28823529411764703,1.8860850108081018,320.6344518373773
30,0.7,1.01,500,270,92,0.8152173913043478,0.21622927797759642,19.89309357393887,0.18478260869565216,2.60429201065913,239.59486498063998
30,0.7,1.01,1000,60,236,0.6610169491525424,-0.22068206287452943,-52.080966838388946,0.3389830508474576,1.4012875063206627,330.7038514916764
30,0.7,1.01,1000,120,223,0.672645739910314,-0.25344981561514723,-56.51930888217784,0.3273542600896861,1.4489177790027128,323.10866471760494
30,0.7,1.01,1000,240,82,0.7439024390243902,-0.22550872947300019,-18.491715816786016,0.25609756097560976,4.3682179328817075,358.1938704963
30,0.7,1.01,1000,270,52,0.7307692307692307,-0.24322407122553996,-12.647651703728078,0.2692307692307692,5.009800289200229,260.50961503841194
30,0.7,1.02,100,60,465,0.42795698924731185,-0.3849396495297775,-178.99693703134653,0.5720430107526882,0.592544855508946,275.53335781165987
30,0.7,1.02,100,120,398,0.43467336683417085,-0.375913572885602,-149.6136020084696,0.5653266331658291,0.5974407059258929,237.7814009585054
30,0.7,1.02,100,240,146,0.5821917808219178,-0.0853792503580725,-12.465370552278586,0.4178082191780822,0.7284148050087335,106.34856153127508
30,0.7,1.02,100,270,85,0.7294117647058823,0.2684506092746023,22.818301788341195,0.27058823529411763,0.31982906193731186,27.18547026467151
30,0.7,1.02,500,60,87,0.47126436781609193,-0.05057552666765589,-4.4000708200860625,0.5287356321839081,0.6530139910791508,56.81221722388612
30,0.7,1.02,500,120,49,0.7551020408163265,0.5632777386715798,27.60060919490741,0.24489795918367346,0.10613550596937414,5.200639792499333
50,0.1,1.005,100,60,5954,0.5241854215653342,-0.18158915026498876,-1081.181800677743,0.4758145784346658,0.46563869972834365,2772.412818182558
50,0.1,1.005,100,120,4657,0.5413356237921408,-0.1794265010252419,-835.5892152745515,0.45866437620785916,0.4898724218305819,2281.3358684650198
50,0.1,1.005,100,240,1333,0.5476369092273068,-0.17984371123902038,-239.73166708161415,0.45236309077269315,1.2120296346204837,1615.6355029491049
50,0.1,1.005,100,270,649,0.5839753466872111,-0.12515785818978575,-81.22744996517096,0.41602465331278893,1.0587521528000348,687.1301471672225
50,0.1,1.005,500,60,2255,0.5565410199556541,-0.13699091633044175,-308.9145163251461,0.4434589800443459,0.4020590486848702,906.6431547843823
50,0.1,1.005,500,120,1794,0.6014492753623188,-0.1027115378005552,-184.26449881419603,0.39855072463768115,0.3242498709296658,581.7042684478204
50,0.1,1.005,500,240,412,0.5946601941747572,-0.10237551533415226,-42.17871231767073,0.4053398058252427,1.2154270810744092,500.75595740265663
50,0.1,1.005,500,270,241,0.6804979253112033,0.07469238831630351,18.000865584229146,0.31950207468879666,1.093084655747676,263.43340203518994
50,0.1,1.005,1000,60,515,0.570873786407767,-0.19194012953848769,-98.84916671232116,0.429126213592233,0.7705463751171487,396.8313831853316
50,0.1,1.005,1000,120,422,0.6042654028436019,-0.23499942687004327,-99.16975813915826,0.3957345971563981,0.8937291545274291,377.1537032105751
50,0.1,1.005,1000,240,153,0.5294117647058824,-0.39729900669330886,-60.78674802407626,0.47058823529411764,2.94609383970806,450.75235747533316
50,0.1,1.005,1000,270,107,0.48598130841121495,-0.45564754194764845,-48.754286988398384,0.514018691588785,3.048005134191304,326.13654935846955
50,0.1,1.01,100,60,2857,0.5334266713335667,-0.21135842031963234,-603.8510068531896,0.4665733286664333,0.5658903086651137,1616.74861185623
50,0.1,1.01,100,120,2352,0.560374149659864,-0.19846879259138162,-466.79860017492956,0.43962585034013607,0.5730065186418829,1347.7113318457086
50,0.1,1.01,100,240,764,0.5261780104712042,-0.26519430811754136,-202.6084514018016,0.4738219895287958,1.6447378031471402,1256.579681604415
50,0.1,1.01,100,270,345,0.5739130434782609,-0.19145368428615575,-66.05152107872374,0.4260869565217391,1.5115605619601813,521.4883938762625
50,0.1,1.01,500,60,1130,0.6504424778761062,-0.023371932414929793,-26.410283628870665,0.3495575221238938,0.1632496573946786,184.4721128559868
50,0.1,1.01,500,120,964,0.6877593360995851,-0.012208826839522497,-11.769309073299688,0.31224066390041494,0.07349255204272083,70.84682016918288
50,0.1,1.01,500,240,232,0.6422413793103449,-0.10817561332027932,-25.096742290304803,0.3577586206896552,1.4172481784267044,328.80157739499543
50,0.1,1.01,500,270,138,0.6594202898550725,-0.018867727200971397,-2.603746353734053,0.34057971014492755,1.8242065577787485,251.7405049734673
50,0.1,1.01,1000,60,294,0.5544217687074829,-0.30982754475529195,-91.08929815805584,0.445578231292517,1.252268484397988,368.1669344130085
50,0.1,1.01,1000,120,270,0.5518518518518518,-0.3780059470130238,-102.06160569351643,0.44814814814814813,1.3579792867068439,366.65440741084785
50,0.1,1.01,1000,240,119,0.5714285714285714,-0.3783001583817679,-45.01771884743038,0.42857142857142855,3.191556578736978,379.7952328697004
50,0.1,1.01,1000,270,90,0.5222222222222223,-0.4218393061616184,-37.965537554545655,0.4777777777777778,3.103762342338622,279.338610810476
50,0.1,1.02,100,60,772,0.3173575129533679,-0.5294830510720419,-408.76091542761634,0.6826424870466321,0.7540973860480878,582.1631820291238
50,0.1,1.02,100,120,613,0.3621533442088091,-0.45892805569505823,-281.3228981410707,0.6378466557911908,0.6515705023596678,399.4127179464764
50,0.1,1.02,100,240,241,0.5186721991701245,-0.18283649202808608,-44.06359457876874,0.48132780082987553,0.5370793662002974,129.43612725427167
50,0.1,1.02,100,270,176,0.5795454545454546,-0.043805246340731845,-7.709723355968805,0.42045454545454547,0.24804653677584507,43.65619047254873
50,0.1,1.02,500,60,177,0.3163841807909605,-0.4135035127119594,-73.19012175001681,0.6836158192090396,0.8090994142938814,143.210596330017
50,0.1,1.02,500,120,109,0.5045871559633027,-0.045992872494263384,-5.013223101874709,0.4954128440366973,0.18642494873954657,20.320319412610576
50,0.1,1.02,500,240,70,0.4857142857142857,0.05545657898120302,3.8819605286842114,0.5142857142857142,0.33057164253171367,23.140014977219955
50,0.1,1.02,500,270,64,0.484375,0.10090652498832836,6.458017599253015,0.515625,0.3186233926153766,20.3918971273841
50,0.1,1.02,1000,60,66,0.36363636363636365,-0.5626638920763017,-37.135816877035914,0.6363636363636364,0.5934528484671899,39.16788799883454
50,0.1,1.02,1000,120,64,0.375,-0.5481221386906476,-35.07981687620145,0.625,0.5701429599843247,36.48914943899678
50,0.1,1.02,1000,240,52,0.36538461538461536,-0.5784269928166522,-30.078203626465914,0.6346153846153846,0.7178412809991309,37.32774661195481
50,0.1,1.02,1000,270,50,0.38,-0.5608220725693726,-28.04110362846863,0.62,0.6291312070675612,31.456560353378062
50,0.2,1.005,100,60,5635,0.5336291038154393,-0.16933601521004438,-954.2084457086,0.4663708961845608,0.47444175628151036,2673.479296646311
50,0.2,1.005,100,120,4400,0.553409090909091,-0.1633112369220035,-718.5694424568154,0.4465909090909091,0.4961296618885315,2182.9705123095387
50,0.2,1.005,100,240,1264,0.5561708860759493,-0.17084008762947575,-215.94187076365736,0.4438291139240506,1.2662790217196622,1600.576683453653
50,0.2,1.005,100,270,613,0.601957585644372,-0.0996728546718956,-61.099459913872,0.39804241435562804,1.0981799009356343,673.1842792735438
50,0.2,1.005,500,60,2083,0.5847335573691791,-0.0938565408174357,-195.50317452271858,0.4152664426308209,0.39136329104614825,815.2097352491268
50,0.2,1.005,500,120,1645,0.6352583586626139,-0.053190023337324636,-87.49758838989902,0.364741641337386,0.30426430982985575,500.5147896701127
50,0.2,1.005,500,240,370,0.6432432432432432,-0.028855207001793705,-10.67642659066367,0.3567567567567568,1.2838294256307115,475.01688748336323
50,0.2,1.005,500,270,210,0.7523809523809524,0.19000507426757357,39.90106559619045,0.24761904761904763,1.1692885811326676,245.55060203786022
50,0.2,1.005,1000,60,459,0.6252723311546841,-0.1249699220764959,-57.36119423311162,0.3747276688453159,0.7821324651272246,358.99880149339606
50,0.2,1.005,1000,120,377,0.6604774535809018,-0.17715863211659488,-66.78880430795627,0.3395225464190981,0.9192271080009364,346.548619716353
50,0.2,1.005,1000,240,127,0.6299212598425197,-0.2819422226232168,-35.80666227314853,0.3700787401574803,3.367447696662737,427.6658574761676
50,0.2,1.005,1000,270,82,0.6341463414634146,-0.2807230116974649,-23.01928695919212,0.36585365853658536,3.6830676751032874,302.01154935846955
50,0.2,1.01,100,60,2724,0.5484581497797357,-0.19128998576681983,-521.0739212288172,0.45154185022026433,0.5704897738410427,1554.0141439430004
50,0.2,1.01,100,120,2235,0.5785234899328859,-0.17449279301733447,-389.99139239374256,0.4214765100671141,0.5785956054698617,1293.1611782251407
50,0.2,1.01,100,240,720,0.5361111111111111,-0.2548194759586562,-183.47002269023247,0.4638888888888889,1.7320525633882893,1247.0778456395683
50,0.2,1.01,100,270,312,0.6121794871794872,-0.14148521834389113,-44.14338812329403,0.38782051282051283,1.616703929430289,504.41162598225014
50,0.2,1.01,500,60,1041,0.7002881844380403,0.05054199180109493,52.61421346493982,0.29971181556195964,0.11109365965743177,115.64849970338648
50,0.2,1.01,500,120,878,0.7494305239179955,0.07650340652617674,67.16999092998317,0.2505694760820046,0.0034591961474558755,3.0371742174662586
50,0.2,1.01,500,240,203,0.7142857142857143,-0.011731031400062632,-2.381399374212714,0.2857142857142857,1.5212915142758596,308.8221773979995
50,0.2,1.01,500,270,109,0.7981651376146789,0.18451006020511962,20.111596562358038,0.2018348623853211,2.126248669508912,231.7611049764714
50,0.2,1.01,1000,60,259,0.6293436293436293,-0.21253667234824541,-55.04699813819556,0.37065637065637064,1.2808952879139668,331.7518795697174
50,0.2,1.01,1000,120,236,0.6313559322033898,-0.28408392235307245,-67.0438056753251,0.3686440677966102,1.4060488624898864,331.8275315476132
50,0.2,1.01,1000,240,94,0.723404255319149,-0.20513530657685233,-19.28271881822412,0.2765957446808511,3.783725881592557,355.6702328697004
50,0.2,1.01,1000,270,65,0.7230769230769231,-0.1881621157744522,-12.230537525339392,0.27692307692307694,3.9263632432380917,255.21361081047596
50,0.2,1.02,100,60,728,0.3241758241758242,-0.5213123602049511,-379.5153982292044,0.6758241758241759,0.7701550649067527,560.672887252116
50,0.2,1.02,100,120,573,0.37347294938917974,-0.4430370479750541,-253.860228489706,0.6265270506108203,0.661646962777813,379.1237096716868
