slug,buy_size_60s,sell_size_60s,ofi,ofi_total,ofi_pct
btc-updown-15m-1777826700,15237.439999999997,2383.911298,12853.528701999996,17621.351297999998,0.7294292296106784
btc-updown-15m-1778644800,915.04,4106.235812,-3191.195812,5021.275812,-0.6355348583666617
btc-updown-15m-1778700600,873.538891,10713.082750000001,-9839.543859000001,11586.621641000002,-0.8492159461029862
btc-updown-15m-1779716700,3017.133020999999,2800.913477,216.21954399999913,5818.046498,0.037163598481773766
btc-updown-15m-1777100400,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777783500,13626.475875,4739.873012,8886.602863,18366.348887,0.48385244762989327
btc-updown-15m-1779417000,2883.076751,4395.347500000001,-1512.2707490000007,7278.424251,-0.20777447107346322
btc-updown-15m-1778616900,1715.1436019999999,166.94,1548.2036019999998,1882.083602,0.8226008665895477
btc-updown-15m-1777094100,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777119300,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779003000,3208.8964,940.94,2267.9564,4149.8364,0.5465170626966049
btc-updown-15m-1779515100,603.66,2263.0987000000005,-1659.4387000000006,2866.7587000000003,-0.5788553811659912
btc-updown-15m-1778511600,535.1437,14230.276664,-13695.132964,14765.420364000001,-0.9275139228267129
btc-updown-15m-1778567400,60.0,0.0,60.0,60.0,0.9999999999833334
btc-updown-15m-1778303700,505.1978,434.7,70.49779999999998,939.8978,0.07500581446187551
btc-updown-15m-1778157900,1361.676,4660.7,-3299.024,6022.376,-0.5477944253230704
btc-updown-15m-1777354200,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777627800,6761.88,4517.7502,2244.1297999999997,11279.6302,0.1989541997573467
btc-updown-15m-1778262300,2044.4,0.0,2044.4,2044.4,0.9999999999995108
btc-updown-15m-1778373900,1062.98,4523.319332,-3460.339332,5586.2993320000005,-0.6194332108516845
btc-updown-15m-1778152500,1955.62,5391.016362,-3435.3963620000004,7346.636362,-0.46761486382651213
btc-updown-15m-1778734800,12190.401812000002,20049.460541,-7859.0587289999985,32239.862353000004,-0.24376837106032026
btc-updown-15m-1778828400,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779143400,2261.052,3611.970816,-1350.9188159999999,5873.022816000001,-0.2300210399863309
btc-updown-15m-1778442300,5086.837051999999,6149.996414000001,-1063.1593620000021,11236.833466,-0.09461378645654724
btc-updown-15m-1779776100,9211.193618,7134.201032,2076.9925859999994,16345.394649999998,0.12706897756059213
btc-updown-15m-1778348700,5344.550072,4634.408509999999,710.1415620000007,9978.958582,0.07116389512637919
btc-updown-15m-1779712200,442.64,3482.4361000000004,-3039.7961000000005,3925.0761,-0.7744553283945822
btc-updown-15m-1778364900,747.38,3656.495,-2909.115,4403.875,-0.6605807385539642
btc-updown-15m-1777085100,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777203900,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778125500,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779694200,0.0,1003.23,-1003.23,1003.23,-0.9999999999990032
btc-updown-15m-1779160500,3208.2744700000003,7200.823850999999,-3992.549380999999,10409.098321,-0.38356342287062306
btc-updown-15m-1779419700,1874.9704,5087.27,-3212.2996000000003,6962.240400000001,-0.46138877939341744
btc-updown-15m-1778957100,1807.5028110000003,3676.4757830000003,-1868.972972,5483.978594,-0.34080602977635527
btc-updown-15m-1778708700,1315.62,0.0,1315.62,1315.62,0.9999999999992399
btc-updown-15m-1779746400,1720.8131589999998,811.909997,908.9031619999998,2532.723156,0.3588639997413286
btc-updown-15m-1779375600,0.0,1519.77,-1519.77,1519.77,-0.999999999999342
btc-updown-15m-1778532300,6617.074465,6025.427305,591.6471599999995,12642.501769999999,0.04679826594162721
btc-updown-15m-1777216500,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778148900,24.959999999999997,0.0,24.959999999999997,24.959999999999997,0.9999999999599359
btc-updown-15m-1779152400,3446.6334540000007,6741.199308000001,-3294.5658540000004,10187.832762000002,-0.3233824043802729
btc-updown-15m-1778904000,2751.508831,9842.753155,-7091.244324,12594.261986000001,-0.5630535820107749
btc-updown-15m-1777066200,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779609600,140.01999999999998,0.0,140.01999999999998,140.01999999999998,0.9999999999928583
btc-updown-15m-1778786100,2773.0202209999998,580.0,2193.0202209999998,3353.0202209999998,0.6540432435403872
btc-updown-15m-1778043600,1803.0800000000002,9062.064664,-7258.984664,10865.144664,-0.6680982985942995
btc-updown-15m-1777356000,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778755500,16418.704382,4671.0,11747.704382,21089.704382,0.5570350427493935
btc-updown-15m-1778904900,2370.60133,3975.3840640000008,-1604.7827340000008,6345.985394000001,-0.2528815675367039
btc-updown-15m-1777821300,15269.087870999998,20431.83067,-5162.7427990000015,35700.918541,-0.14461092347164148
btc-updown-15m-1777016700,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779183900,5917.639832,6873.017188,-955.377356,12790.657019999999,-0.07469337614995522
btc-updown-15m-1777739400,30376.79,3504.91985,26871.870150000002,33881.70985,0.7931084431383623
btc-updown-15m-1779415200,0.0,540.09,-540.09,540.09,-0.9999999999981485
btc-updown-15m-1779093000,4744.4357,6417.568353000001,-1673.1326530000006,11162.004053,-0.14989536332860984
btc-updown-15m-1777104000,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777041900,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778095800,0.0,253.98,-253.98,253.98,-0.9999999999960627
btc-updown-15m-1778753700,6382.722758000001,31932.731999999996,-25550.009241999996,38315.454758,-0.6668329895435906
btc-updown-15m-1779540300,5507.565398,4845.787605,661.7777929999993,10353.353003,0.06391917602038469
btc-updown-15m-1778665500,837.16445,1025.74,-188.57555000000002,1862.90445,-0.10122663564408728
btc-updown-15m-1778041800,2204.48333,7293.2396659999995,-5088.7563359999995,9497.722996,-0.535786981589441
btc-updown-15m-1779105600,3949.982,1002.0,2947.982,4951.982,0.5953135532397744
btc-updown-15m-1778878800,232.9805,3667.27,-3434.2895,3900.2505,-0.8805304941308563
btc-updown-15m-1777413600,12653.130966,11167.18878,1485.9421860000002,23820.319746,0.06238128630701789
btc-updown-15m-1777204800,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777425300,3874.996665,202.204,3672.792665,4077.2006650000003,0.9008123383593873
btc-updown-15m-1778620500,512.34,399.982099,112.35790100000003,912.322099,0.12315595678657004
btc-updown-15m-1778839200,0.0,79.38,-79.38,79.38,-0.9999999999874023
btc-updown-15m-1778283900,5574.398,0.0,5574.398,5574.398,0.9999999999998205
btc-updown-15m-1777242600,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778972400,10878.707735000002,17302.519786,-6423.812050999999,28181.227521,-0.22794649545385823
btc-updown-15m-1778580900,2598.019996,2810.3809999999994,-212.3610039999994,5408.400995999999,-0.039265025680791835
btc-updown-15m-1777815000,17842.332773,8966.220841000002,8876.111931999996,26808.553614,0.331092533368319
btc-updown-15m-1779354000,4849.2072560000015,2120.48258,2728.7246760000016,6969.689836000001,0.39151307162983623
btc-updown-15m-1777275000,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779000300,0.0,1342.0,-1342.0,1342.0,-0.9999999999992548
btc-updown-15m-1778679900,1065.26,0.0,1065.26,1065.26,0.9999999999990613
btc-updown-15m-1778310000,19654.52,2883.915078,16770.604922,22538.435078000002,0.7440891465605443
btc-updown-15m-1777741200,23102.602154000004,5033.0052350000005,18069.596919000003,28135.607389000004,0.6422323381603595
btc-updown-15m-1778094900,15999.211469999998,9319.432855000001,6679.778614999997,25318.644325,0.26382844710228115
btc-updown-15m-1778400000,4669.6417599999995,1515.06,3154.5817599999996,6184.70176,0.5100620664365697
btc-updown-15m-1778331600,10226.239777,3863.2807850000004,6362.958992,14089.520562000002,0.45160933361783095
btc-updown-15m-1777075200,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778162400,0.0,1153.99,-1153.99,1153.99,-0.9999999999991335
btc-updown-15m-1777583700,10005.1,0.0,10005.1,10005.1,0.9999999999999
btc-updown-15m-1777869000,18291.084329000005,10696.489546,7594.594783000004,28987.573875000006,0.26199484012525837
btc-updown-15m-1777348800,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779507000,0.0,306.0,-306.0,306.0,-0.9999999999967321
btc-updown-15m-1778642100,0.0,78.34,-78.34,78.34,-0.9999999999872351
btc-updown-15m-1778653800,5093.916,539.008,4554.908,5632.924,0.8086223069935244
btc-updown-15m-1778995800,7435.232434,9738.218256,-2302.9858220000006,17173.450689999998,-0.13410151888349858
btc-updown-15m-1779332400,1684.9512949999998,1980.6900520000002,-295.7387570000003,3665.6413469999998,-0.08067858500176385
btc-updown-15m-1777662000,4707.88272,31858.5626,-27150.679880000003,36566.44532,-0.7425025769499453
btc-updown-15m-1778313600,0.0,26.0,-26.0,26.0,-0.9999999999615384
btc-updown-15m-1779192900,3689.5872,7268.4,-3578.8127999999997,10957.9872,-0.3265939934662155
btc-updown-15m-1779770700,5120.526180000001,8659.488467,-3538.9622869999985,13780.014647,-0.25681847063712643
btc-updown-15m-1777140900,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777859100,0.0,5509.099999999999,-5509.099999999999,5509.099999999999,-0.9999999999998184
btc-updown-15m-1779442200,1434.5013059999999,2906.03,-1471.5286940000003,4340.531306,-0.3390204079315218
btc-updown-15m-1778524200,158.34,3060.6128169999997,-2902.2728169999996,3218.952817,-0.9016201796036136
btc-updown-15m-1778038200,138.18,0.0,138.18,138.18,0.9999999999927631
btc-updown-15m-1777860000,2450.646355,1055.65,1394.9963549999998,3506.296355,0.39785466308640133
btc-updown-15m-1777310100,0.0,70.32,-70.32,70.32,-0.9999999999857793
btc-updown-15m-1778259600,7717.879801,6084.368788,1633.5110130000003,13802.248588999999,0.11835107899025553
btc-updown-15m-1779514200,2824.0312440000002,1565.683332,1258.3479120000002,4389.714576,0.2866582531081887
btc-updown-15m-1777421700,8039.861969999999,6993.906473000001,1045.955496999998,15033.768443,0.0695737400084105
btc-updown-15m-1777743900,37704.909654999996,3503.2725649999998,34201.63709,41208.182219999995,0.8299719921496497
btc-updown-15m-1779145200,4299.724458000001,3511.8953040000006,787.829154,7811.619762000001,0.10085349492205596
btc-updown-15m-1778664600,11412.343465999998,1314.1,10098.243465999998,12726.443465999999,0.7934851156945536
btc-updown-15m-1779543000,5824.766665,3956.184483,1868.582182,9780.951148,0.19104299303058014
btc-updown-15m-1779717600,6278.022,2180.16,4097.862,8458.182,0.48448496379003375
btc-updown-15m-1777899600,6789.933249000001,2799.50333,3990.4299190000006,9589.436579000001,0.4161276719571059
btc-updown-15m-1778172300,807.5,149.2622,658.2378,956.7622,0.6879847468883198
btc-updown-15m-1778268600,1680.9222099999997,148.04,1532.8822099999998,1828.9622099999997,0.838115846034436
btc-updown-15m-1777666500,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777326300,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777360500,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778503500,697.86,1659.94,-962.08,2357.8,-0.4080413945201425
btc-updown-15m-1778661000,200.0,55.78,144.22,255.78,0.5638439283737436
btc-updown-15m-1777499100,5397.910816,15408.285164,-10010.374348000001,20806.19598,-0.48112467832284256
btc-updown-15m-1777296600,8639.020781,59540.334854,-50901.314073,68179.355635,-0.746579570882142
btc-updown-15m-1777505400,3288.68782,2359.2358169999998,929.4520030000003,5647.923637,0.164565256674315
btc-updown-15m-1778789700,1542.23,0.0,1542.23,1542.23,0.9999999999993516
btc-updown-15m-1778566500,1741.826665,5837.4210140000005,-4095.5943490000004,7579.247679,-0.5403695092782387
btc-updown-15m-1778159700,14366.169351,5107.2814610000005,9258.88789,19473.450812000003,0.47546210373222486
btc-updown-15m-1779693300,4.38,0.0,4.38,4.38,0.9999999997716895
btc-updown-15m-1778780700,16285.960268,9766.528429999998,6519.431838000002,26052.488698,0.2502421904322805
btc-updown-15m-1778170500,2560.0,1668.0,892.0,4228.0,0.21097445600751866
btc-updown-15m-1777395600,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778387400,4691.303884,4257.045775999999,434.2581080000009,8948.34966,0.04852940760027837
btc-updown-15m-1778506200,13040.964006,20998.360038,-7957.396031999999,34039.324044,-0.23377068304041101
btc-updown-15m-1778592600,0.0,385.01,-385.01,385.01,-0.9999999999974027
btc-updown-15m-1778867100,4757.211778000002,2393.5314200000003,2363.6803580000014,7150.743198000002,0.33055030680737785
btc-updown-15m-1777842000,604.1099999999999,52.14,551.9699999999999,656.2499999999999,0.8410971428558612
btc-updown-15m-1777590000,4572.319600000001,21449.063995000004,-16876.744395,26021.383595000007,-0.6485721381180596
btc-updown-15m-1778596200,0.0,12.479999999999999,-12.479999999999999,12.479999999999999,-0.9999999999198718
btc-updown-15m-1779811200,1751.12,3097.742537,-1346.6225370000002,4848.862537,-0.2777192644097682
btc-updown-15m-1779421500,1666.3944170000004,5302.854255,-3636.4598379999998,6969.248672000001,-0.521786495093725
btc-updown-15m-1777228200,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779628500,7767.880513,3611.5704630000005,4156.31005,11379.450976,0.3652469753387542
btc-updown-15m-1779678900,2523.730583,5129.925411,-2606.194828,7653.655994000001,-0.34051632710468793
btc-updown-15m-1777259700,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778140800,7078.524431000001,14570.946514000003,-7492.422083000002,21649.470945000005,-0.3460787610946238
btc-updown-15m-1779098400,1036.06,0.0,1036.06,1036.06,0.9999999999990348
btc-updown-15m-1778231700,15513.758589999998,14910.230888,603.5277019999976,30423.989477999996,0.019837230828534072
btc-updown-15m-1779402600,827.661994,3254.0381100000004,-2426.3761160000004,4081.7001040000005,-0.5944523248098498
btc-updown-15m-1778747400,20.0,0.0,20.0,20.0,0.99999999995
btc-updown-15m-1777909500,8166.510157,2148.8066639999997,6017.703493,10315.316821,0.5833755373124876
btc-updown-15m-1778501700,0.0,40.32,-40.32,40.32,-0.9999999999751985
btc-updown-15m-1778874300,8334.182042,6720.118566,1614.0634760000003,15054.300608000001,0.10721610508708482
btc-updown-15m-1777853700,2004.157331,2795.352,-791.1946689999997,4799.509331,-0.1648490740271122
btc-updown-15m-1777833900,2844.2656639999996,41101.548719000006,-38257.28305500001,43945.814383000004,-0.8705557876701583
btc-updown-15m-1779155100,1020.0,1097.8159999999998,-77.8159999999998,2117.816,-0.03674351312860186
btc-updown-15m-1777886100,16119.438965999996,7214.055058999999,8905.383906999996,23333.494024999996,0.38165668191219876
btc-updown-15m-1779427800,2247.174842000001,2648.015144,-400.84030199999916,4895.189986000001,-0.08188452402180517
btc-updown-15m-1778165100,20407.798696,10259.084677000003,10148.714019,30666.883373000004,0.33093398815788644
btc-updown-15m-1778788800,14381.944597999998,11964.254579999999,2417.6900179999993,26346.199177999995,0.09176617855446731
btc-updown-15m-1777195800,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778258700,7796.336833,5921.82895,1874.5078830000002,13718.165783,0.13664420686057133
btc-updown-15m-1779228900,26.66,2083.128,-2056.4680000000003,2109.788,-0.9747273185737266
btc-updown-15m-1777506300,468.30999999999995,1795.5613649999998,-1327.2513649999999,2263.871365,-0.586275079723628
btc-updown-15m-1779535800,135.32,0.0,135.32,135.32,0.9999999999926101
btc-updown-15m-1777912200,4651.623283999999,3956.523804,695.0994799999994,8608.147088,0.08074902448738439
btc-updown-15m-1778706900,3078.1166300000004,3064.603512,13.513118000000304,6142.720142,0.002199858969254358
btc-updown-15m-1777960800,7050.229428000001,6667.45948,382.7699480000001,13717.688908,0.02790338449625761
btc-updown-15m-1778480100,20189.632766,16069.875940000002,4119.756825999997,36259.508706,0.11361866095329008
btc-updown-15m-1779661800,394.63,692.7081000000001,-298.07810000000006,1087.3381,-0.27413561614342946
btc-updown-15m-1779369300,7476.281463,3964.4380960000008,3511.8433669999995,11440.719559000001,0.3069600079688215
btc-updown-15m-1778285700,4659.588204000001,4394.059672,265.52853200000027,9053.647876,0.029328347604930742
btc-updown-15m-1777307400,271.35200000000003,0.0,271.35200000000003,271.35200000000003,0.9999999999963148
btc-updown-15m-1778163300,3584.82,2857.154,727.6660000000002,6441.974,0.11295699113344561
btc-updown-15m-1777844700,6879.889728,37768.87246200001,-30888.982734000005,44648.76219000001,-0.6918217038706065
btc-updown-15m-1777995900,15252.98,3147.7023320000003,12105.277667999999,18400.682332,0.6578711294280356
btc-updown-15m-1779588000,3930.412597,1783.939994,2146.472603,5714.352591,0.3756283093871875
btc-updown-15m-1778958900,1508.1694,6462.58,-4954.4106,7970.7494,-0.6215740015611805
btc-updown-15m-1777722300,6630.526664,13488.922122000002,-6858.395458000002,20119.448786,-0.3408838647096552
btc-updown-15m-1777747500,1776.795825,46672.798326000004,-44896.002501,48449.594151000005,-0.9266538407127693
btc-updown-15m-1778911200,10342.678,10822.372000000001,-479.6940000000013,21165.050000000003,-0.02266443972492286
btc-updown-15m-1778076000,4541.06,0.0,4541.06,4541.06,0.9999999999997797
btc-updown-15m-1777358700,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777852800,7297.35,1744.3334280000001,5553.016572,9041.683428,0.6141573763579223
btc-updown-15m-1778463000,667.16,2343.68,-1676.52,3010.8399999999997,-0.5568279948451075
btc-updown-15m-1779087600,6942.49378,3220.6581340000002,3721.8356459999995,10163.151914,0.3662087979687394
btc-updown-15m-1779552000,5690.789636,3549.7291890000006,2141.060447,9240.518825000001,0.23170348846724717
btc-updown-15m-1779126300,8686.956645,3509.640533,5177.316112,12196.597178,0.4244885713974652
btc-updown-15m-1777302000,2120.822,0.0,2120.822,2120.822,0.9999999999995285
btc-updown-15m-1777529700,346.961,115.78,231.181,462.741,0.4995904836604071
btc-updown-15m-1777833000,20131.530825,641.349,19490.181825000003,20772.879825,0.9382513156188764
btc-updown-15m-1777575600,169.36,1254.85,-1085.4899999999998,1424.21,-0.7621699047185722
btc-updown-15m-1778164200,4050.52,0.0,4050.52,4050.52,0.9999999999997531
btc-updown-15m-1778378400,7.93,0.0,7.93,7.93,0.9999999998738965
btc-updown-15m-1778713200,4791.730917999999,3853.237848,938.4930699999991,8644.968766,0.10855945179245896
btc-updown-15m-1779408000,301.24,0.0,301.24,301.24,0.9999999999966804
btc-updown-15m-1777252500,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778540400,2034.0,1589.954,444.04600000000005,3623.9539999999997,0.12253080475079914
btc-updown-15m-1779025500,3605.7,3950.1875,-344.4875000000002,7555.8875,-0.045591930795681454
btc-updown-15m-1779092100,8771.167788,10874.301614999998,-2103.133826999998,19645.469403,-0.10705439426551588
btc-updown-15m-1778535900,1740.4850000000001,2594.044,-853.5589999999997,4334.529,-0.19692081884786158
btc-updown-15m-1778320800,2325.025546,3008.029988,-683.0044419999999,5333.055533999999,-0.12807000370528523
btc-updown-15m-1778749200,6395.882168,1872.307349,4523.574819,8268.189517,0.5471058458080398
btc-updown-15m-1779640200,210.0,0.0,210.0,210.0,0.9999999999952381
btc-updown-15m-1779216300,4583.756656,4710.958197,-127.20154100000036,9294.714853,-0.013685362381927252
btc-updown-15m-1777598100,8376.786962999999,4485.938883000001,3890.848079999998,12862.725846,0.3024901662822625
btc-updown-15m-1779504300,1679.9493300000001,6752.45,-5072.500669999999,8432.39933,-0.6015489152598513
btc-updown-15m-1777988700,3128.830684,12338.622075000001,-9209.791391,15467.452759000002,-0.5954303875691833
btc-updown-15m-1779486300,2578.991815,4669.611528,-2090.6197130000005,7248.603343000001,-0.2884169010322009
btc-updown-15m-1777795200,0.0,1225.2,-1225.2,1225.2,-0.9999999999991838
btc-updown-15m-1777727700,2.56,2686.6600000000003,-2684.1000000000004,2689.2200000000003,-0.9980961022151412
btc-updown-15m-1779696900,5661.481972,2096.866664,3564.6153079999995,7758.348636,0.45945541702768355
btc-updown-15m-1778200200,400.14000000000004,6179.364,-5779.223999999999,6579.504,-0.8783677310628766
btc-updown-15m-1778621400,37.739999999999995,2974.67,-2936.9300000000003,3012.41,-0.9749436497684663
btc-updown-15m-1777438800,1607.631662,7715.501068000002,-6107.8694060000025,9323.132730000003,-0.655130585703819
btc-updown-15m-1779057900,4124.15333,7201.55492,-3077.4015899999995,11325.70825,-0.27171824684780554
btc-updown-15m-1778194800,4178.365024000001,1071.728368,3106.6366560000006,5250.093392000001,0.5917297891754166
btc-updown-15m-1777410000,50.959999999999994,0.0,50.959999999999994,50.959999999999994,0.9999999999803768
btc-updown-15m-1778470200,1659.9339999999997,637.9455539999999,1021.9884459999998,2297.8795539999996,0.44475283494321705
btc-updown-15m-1778543100,683.6433299999999,4753.954602,-4070.311272,5437.597932,-0.7485495108135279
btc-updown-15m-1779370200,965.38,0.0,965.38,965.38,0.9999999999989642
btc-updown-15m-1777227300,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778204700,517.97,7363.501399999999,-6845.531399999999,7881.471399999999,-0.8685600762313406
btc-updown-15m-1778193000,2204.5533299999997,8668.288888,-6463.735557999999,10872.842217999998,-0.5944844437546133
btc-updown-15m-1778845500,15339.588816,5155.996982000001,10183.591833999999,20495.585798,0.49686756623434675
btc-updown-15m-1778151600,14073.6315,699.81,13373.8215,14773.441499999999,0.905261072716137
btc-updown-15m-1779313500,18.0,0.0,18.0,18.0,0.9999999999444444
btc-updown-15m-1779568200,0.0,98.93,-98.93,98.93,-0.9999999999898918
btc-updown-15m-1777771800,4306.799648,3299.80731,1006.992338,7606.606958,0.13238390567042463
btc-updown-15m-1777409100,228.1489,555.7,-327.5511,783.8489000000001,-0.4178753073450535
btc-updown-15m-1777929300,11772.155999999999,78.00999999999999,11694.145999999999,11850.166,0.9868339397101283
btc-updown-15m-1779164100,1020.0,0.0,1020.0,1020.0,0.9999999999990197
btc-updown-15m-1779771600,0.0,807.43,-807.43,807.43,-0.9999999999987615
btc-updown-15m-1777139100,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777021200,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779101100,2464.7588800000003,6722.794551000001,-4258.035671000001,9187.553431,-0.46345696958151783
btc-updown-15m-1779660900,951.85,2031.9470999999999,-1080.0971,2983.7971,-0.3619874488113277
btc-updown-15m-1778976900,21178.809995999996,16586.743407,4592.066588999995,37765.553403,0.1215940500062973
btc-updown-15m-1777052700,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779741000,400.0,0.0,400.0,400.0,0.9999999999975
btc-updown-15m-1777782600,24157.439469,4744.820166,19412.619303,28902.259635000002,0.6716644147605356
btc-updown-15m-1778517900,4766.935732,9417.193373999999,-4650.257641999999,14184.129105999999,-0.327849359467024
btc-updown-15m-1777517100,4711.937,12100.06444,-7388.12744,16812.00144,-0.4394555559828432
btc-updown-15m-1777561200,23589.844267,39850.96846800001,-16261.124201000006,63440.81273500001,-0.2563196072049777
btc-updown-15m-1779099300,5004.785136999999,2120.384439,2884.400697999999,7125.169575999998,0.4048185334023824
btc-updown-15m-1778619600,3595.071022,2498.589358,1096.481664,6093.66038,0.17993809888036782
btc-updown-15m-1777236300,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778265000,2418.0200000000004,2381.0138,37.00620000000026,4799.033800000001,0.007711177195708132
btc-updown-15m-1777069800,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779679800,2429.6805910000003,5133.83807,-2704.1574789999995,7563.518661,-0.3575263842400721
btc-updown-15m-1777804200,2878.22988,11561.20335,-8682.97347,14439.433229999999,-0.6013375547150475
btc-updown-15m-1779044400,2929.388363,3246.175674,-316.78731100000005,6175.564037,-0.051296903262918706
btc-updown-15m-1778830200,1899.574,6441.110332,-4541.536332,8340.684332,-0.5445040420215072
btc-updown-15m-1779265800,0.0,118.84,-118.84,118.84,-0.9999999999915853
btc-updown-15m-1777523400,242.72,0.0,242.72,242.72,0.9999999999958801
btc-updown-15m-1777405500,8829.319701,14792.169396999998,-5962.8496959999975,23621.489098,-0.2524332683372028
btc-updown-15m-1778617800,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778192100,5794.776022,724.1999999999999,5070.576022,6518.976022,0.777817866623106
btc-updown-15m-1778600700,6776.126926,10056.581078000001,-3280.454152000001,16832.708004,-0.19488570414340126
btc-updown-15m-1778196600,0.0,690.39,-690.39,690.39,-0.9999999999985516
btc-updown-15m-1777353300,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778787900,8211.611547999999,8514.144938,-302.5333900000005,16725.756486,-0.018087874844597476
btc-updown-15m-1779237900,2961.3673999999996,2443.6933320000003,517.6740679999994,5405.060732,0.09577580968426083
btc-updown-15m-1778199300,1925.1,2127.5415000000003,-202.44150000000036,4052.6415,-0.04995297511510712
btc-updown-15m-1778809500,34.0,0.0,34.0,34.0,0.9999999999705883
btc-updown-15m-1778215500,8520.68,7952.6566649999995,568.0233350000008,16473.336665,0.03448137718248753
btc-updown-15m-1777068900,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778055300,10325.662278,8073.153345,2252.508933,18398.815623,0.1224268441596893
btc-updown-15m-1779793200,277.03,0.0,277.03,277.03,0.9999999999963903
btc-updown-15m-1777002300,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777668300,920.0,1330.114,-410.11400000000003,2250.114,-0.18226365419699525
btc-updown-15m-1778024700,3303.9434340000007,17170.724505,-13866.781070999998,20474.667939,-0.6772652485653248
btc-updown-15m-1779555600,4116.968507,994.2097010000001,3122.7588059999994,5111.178207999999,0.6109665284438051
btc-updown-15m-1777545900,14617.324337000002,33753.607488999995,-19136.283151999993,48370.931826,-0.39561535057535524
btc-updown-15m-1779528600,306.7858,3032.5433319999997,-2725.7575319999996,3339.329132,-0.8162590221727157
btc-updown-15m-1777761900,7588.181526,26927.220682999996,-19339.039156999996,34515.40220899999,-0.5603017180531863
btc-updown-15m-1778443200,47.4,0.0,47.4,47.4,0.999999999978903
btc-updown-15m-1779176700,1871.8200000000002,4009.03982,-2137.21982,5880.85982,-0.36341961641922566
btc-updown-15m-1779249600,0.0,584.06,-584.06,584.06,-0.9999999999982878
btc-updown-15m-1779813000,3637.138885,8787.974873000001,-5150.835988000001,12425.113758000001,-0.4145504088188474
btc-updown-15m-1778354100,323.72,968.2659999999998,-644.5459999999998,1291.9859999999999,-0.49888001882334715
btc-updown-15m-1779051600,2658.010259,2598.8145010000003,59.19575799999984,5256.82476,0.011260744023734314
btc-updown-15m-1777932000,0.0,38.3,-38.3,38.3,-0.9999999999738904
btc-updown-15m-1778647500,2031.7323999999999,1790.06,241.67239999999993,3821.7924,0.06323535522231315
btc-updown-15m-1779165900,6667.735578,1278.1,5389.635577999999,7945.835578,0.6782968921382985
btc-updown-15m-1777876200,3757.895782,31805.692219,-28047.796437,35563.588001000004,-0.7886661052369223
btc-updown-15m-1777672800,1188.3624220000002,39256.32000000001,-38067.95757800001,40444.682422000005,-0.9412351710614963
btc-updown-15m-1778139000,10142.867994,4486.91228,5655.955714000001,14629.780274,0.38660565012390247
btc-updown-15m-1777680900,4658.8060000000005,27734.34,-23075.534,32393.146,-0.7123585341170409
btc-updown-15m-1777496400,0.0,4969.87,-4969.87,4969.87,-0.9999999999997987
btc-updown-15m-1779406200,634.6258,598.38,36.24580000000003,1233.0058,0.029396293188540264
btc-updown-15m-1778829300,1054.846,1455.4225000000001,-400.5765000000001,2510.2685,-0.15957516098371172
btc-updown-15m-1777549500,208.172,1410.0,-1201.828,1618.172,-0.7427072029421207
btc-updown-15m-1778319000,4002.0345520000005,6359.423588999999,-2357.3890369999986,10361.458141,-0.2275151822185768
