strategy_id,asset,tf,variant,n_trades,win_rate,total_pnl_usd,avg_pnl_usd,sharpe_ann,calmar,max_dd_usd,profit_factor,avg_bars_held,is_n_trades,is_sharpe_ann,is_total_pnl_usd,is_win_rate,oos_n_trades,oos_sharpe_ann,oos_total_pnl_usd,oos_win_rate,oos_calmar,oos_profit_factor,oos_max_dd_usd,buy_hold_pnl_usd,perm_p_value,gate_perm_pass,gate_pf_pass,gate_calmar_pass,gate_n_pass,gate_oos_sharpe_pass,gate_beats_bh,gates_passed_n,strategy_family
C1_SOL_4h_lb50_off0.5_trail3.0,SOL,4h,lb50_off0.5_trail3.0,172,0.5232558139534884,3520.520139634649,20.46814034671308,3.28587427498155,12.56790300719986,-280.1199323083433,2.4790601298477557,17.901162790697676,122,3.3510179453226856,2753.050535523218,0.5409836065573771,50,3.281015731275996,790.9160522678051,0.48,5.581659817479662,2.3935590992432214,-141.69907843379366,21144.736842105263,0.004975124378109453,True,True,True,True,True,False,5,C1_atr_breakout
C1_SOL_4h_lb50_off1.0_trail2.0,SOL,4h,lb50_off1.0_trail2.0,93,0.4946236559139785,-85.90315809408565,-0.9236898719794157,-0.7083117292516087,-0.7336431456360659,-117.0912024532144,0.9084364442617712,5.0,62,-1.5999446928480496,-139.81002586810138,0.4677419354838709,31,2.2710997815077123,62.216790880063456,0.5483870967741935,0.640791846553737,1.3101560199986948,-97.09360569219716,21144.736842105263,,False,False,False,False,True,False,1,C1_atr_breakout
C1_SOL_4h_lb50_off1.0_trail3.0,SOL,4h,lb50_off1.0_trail3.0,86,0.5,1627.0064933041765,18.918680154699725,3.225247303416169,7.14352085421474,-227.75974572037933,2.2668842466020958,16.430232558139537,58,2.962210660187297,1040.0689731738146,0.4827586206896552,28,4.135141468239435,606.4212410196711,0.5357142857142857,7.518489083469129,3.090431058804544,-80.65732812633951,21144.736842105263,0.004975124378109453,True,True,True,False,True,False,4,C1_atr_breakout
C2_SOL_4h_bb20_sq0.1_trail2.0,SOL,4h,bb20_sq0.1_trail2.0,220,0.4454545454545454,694.7249593505396,3.157840724320635,1.663758879022773,2.771481996424988,-250.66912224098328,1.3145546327653592,6.7318181818181815,151,2.2754360676080263,733.2096857236075,0.4966887417218543,69,-0.4183858737626272,-38.48472637306797,0.3333333333333333,-0.1937721105364294,0.9370070721095676,-198.60818084980696,21144.736842105263,,False,False,False,True,False,False,1,C2_bb_squeeze
C2_SOL_4h_bb20_sq0.2_trail2.0,SOL,4h,bb20_sq0.2_trail2.0,289,0.4809688581314879,1450.160208831934,5.017855393882124,2.505061632055196,8.454173632320927,-171.53186957124524,1.5361418732003915,7.14878892733564,192,2.834287950219915,1244.6649675906235,0.515625,97,1.5469617554000892,205.49524124131048,0.4123711340206185,1.7322539615103838,1.2724181862194914,-118.6288187571154,21144.736842105263,,False,False,True,True,True,False,3,C2_bb_squeeze
C3_SOL_4h_lb20_off0.5_volx2_trail2.5,SOL,4h,lb20_off0.5_volx2_trail2.5,211,0.5071090047393365,1904.0113854747065,9.02375064206022,2.7557485643317565,7.355383264160726,-258.85957496627617,1.755882908830194,10.876777251184834,149,1.8913554165166933,943.185760943442,0.4765100671140939,62,5.2846658579007055,969.8346015361224,0.5806451612903226,6.654597464199144,3.095471899844868,-145.73903331549425,21144.736842105263,0.004975124378109453,True,True,True,True,True,False,5,C3_vol_donchian
C1_SOL_1d_lb20_off0.25_trail2.0,SOL,1d,lb20_off0.25_trail2.0,79,0.5569620253164557,1514.4455037506525,19.170196250008257,1.8378126994877504,5.037775184313383,-300.6179212733292,1.9962826758321883,6.759493670886076,55,2.0420410763787267,1208.4493072064706,0.5454545454545454,24,1.3829067991870216,284.8156467075576,0.5833333333333334,2.206810325016509,1.7689976500648092,-129.06213256249237,21144.736842105263,,False,True,True,False,True,False,3,C1_atr_breakout
C1_SOL_1d_lb20_off0.25_trail3.0,SOL,1d,lb20_off0.25_trail3.0,65,0.5692307692307692,4003.482672911064,61.59204112170868,1.6204567561153742,11.86156071438942,-337.5173612739161,2.877243054376041,16.076923076923077,46,1.98479848071314,3803.7662556314262,0.6086956521739131,19,0.5641276799765724,213.91198816652224,0.4736842105263157,1.228441276223304,1.3465007963592364,-174.13285625192367,21144.736842105263,,False,False,True,False,True,False,2,C1_atr_breakout
C1_SOL_1d_lb20_off0.5_trail2.0,SOL,1d,lb20_off0.5_trail2.0,60,0.5,841.629414725275,14.027156912087916,1.6210399515083982,3.043225771328366,-276.5583226373324,1.7553813874899222,5.466666666666667,43,1.7047802008677018,638.1045738582412,0.4883720930232558,17,1.403242334981966,183.85276954227007,0.5294117647058824,1.4739218395209397,1.7783522719137428,-124.73712283280013,21144.736842105263,,False,True,True,False,True,False,3,C1_atr_breakout
C1_SOL_1d_lb20_off0.5_trail3.0,SOL,1d,lb20_off0.5_trail3.0,49,0.5306122448979592,3439.8011029301574,70.20002250877872,1.700685348952078,6.531266885028868,-526.6667498789484,3.057384247676361,15.79591836734694,35,2.113586232618307,3345.2056105574866,0.5714285714285714,14,0.423759432482413,108.2755759983086,0.4285714285714285,0.4067337232256038,1.2445173072190396,-266.20752058528274,21144.736842105263,,False,False,False,False,True,False,1,C1_atr_breakout
C1_SOL_1d_lb20_off1.0_trail2.0,SOL,1d,lb20_off1.0_trail2.0,23,0.4782608695652174,235.59342462252485,10.243192374892384,1.1490043906986862,2.277705081360759,-103.43456075611655,1.4810350372162011,5.434782608695652,19,1.018682009447682,189.9125049794579,0.4736842105263157,4,3.6093755715618303,45.68091964306693,0.5,2.060415038904123,2.433391086574688,-22.17073685666909,21144.736842105263,0.21890547263681592,False,True,True,False,True,False,3,C1_atr_breakout
C1_SOL_1d_lb20_off1.0_trail3.0,SOL,1d,lb20_off1.0_trail3.0,25,0.36,1453.1408677033398,58.1256347081336,1.552748626056639,6.650295547025189,-218.50771254119056,2.583404010285348,13.76,20,1.9923302325525296,1671.6485802445309,0.45,5,-8.685060000729145,-218.50771254119053,0.0,-1.1473525671309,0.0,-190.44513325803305,21144.736842105263,,False,False,False,False,False,False,0,C1_atr_breakout
C1_SOL_1d_lb50_off0.25_trail2.0,SOL,1d,lb50_off0.25_trail2.0,49,0.4693877551020408,632.8639540258307,12.91559089848634,1.3580107242614543,1.5821450079557744,-400.0037612503854,1.5896422079178625,5.448979591836735,36,0.8804501949369857,293.3527723586328,0.4166666666666667,12,3.2113196017334364,366.251862317595,0.6666666666666666,2.839776667919255,3.839776667919256,-128.97206546384965,21144.736842105263,0.12437810945273632,False,True,True,False,True,False,3,C1_atr_breakout
C1_SOL_1d_lb50_off0.25_trail3.0,SOL,1d,lb50_off0.25_trail3.0,41,0.5365853658536586,2766.7628706558908,67.48202123550954,1.6614311172956542,8.58979198354506,-322.0989374313149,2.9301267036708487,14.78048780487805,30,2.080996204525557,2738.455170498501,0.5666666666666667,10,0.3999239842838412,85.64436476636256,0.5,0.2658945895610897,1.241513303030329,-322.0989374313148,21144.736842105263,,False,False,False,False,True,False,1,C1_atr_breakout
C1_SOL_1d_lb50_off0.5_trail2.0,SOL,1d,lb50_off0.5_trail2.0,43,0.4651162790697674,654.5528105330794,15.22215838449022,1.9068930068162,1.8404958985553683,-355.6393747178939,1.86558632231054,5.116279069767442,31,1.330959466822885,322.1723233908812,0.4193548387096774,11,4.207589935113176,359.1211677925952,0.6363636363636364,10.209020752848176,7.262184725163538,-35.17684766116332,21144.736842105263,0.12437810945273632,False,True,True,False,True,False,3,C1_atr_breakout
C1_SOL_1d_lb50_off0.5_trail3.0,SOL,1d,lb50_off0.5_trail3.0,35,0.5142857142857142,2847.5509307122647,81.35859802035043,1.926707065911568,10.337853173563834,-275.44896245906057,4.056354249911172,15.6,25,2.382728266864957,2779.067886853621,0.56,9,0.7931666203531265,125.81970846761712,0.4444444444444444,0.6324042165547863,1.5435654043598628,-198.9545692042633,21144.736842105263,,False,True,False,False,True,False,2,C1_atr_breakout
C1_SOL_1d_lb50_off1.0_trail2.0,SOL,1d,lb50_off1.0_trail2.0,17,0.4117647058823529,44.40409305066896,2.6120054735687623,0.624604390881633,0.3553787395035623,-124.9486480612154,1.1843454114242542,4.764705882352941,14,0.6439881164607256,39.53679177606034,0.4285714285714285,3,0.5470998636746401,4.8673012746086,0.3333333333333333,0.21953719021948,1.15272779789048,-22.17073685666909,21144.736842105263,,False,False,False,False,True,False,1,C1_atr_breakout
C1_SOL_1d_lb50_off1.0_trail3.0,SOL,1d,lb50_off1.0_trail3.0,19,0.3684210526315789,1261.151165715287,66.37637714290986,1.7498619844003591,6.622123359836977,-190.44513325803317,3.28150048931264,14.894736842105264,15,2.256641821925065,1451.5962989733202,0.4666666666666667,4,-9.404231534970496,-190.44513325803305,0.0,-1.0536573319013467,0.0,-180.74674516274737,21144.736842105263,,False,False,False,False,False,False,0,C1_atr_breakout
C2_SOL_1d_bb20_sq0.1_trail2.0,SOL,1d,bb20_sq0.1_trail2.0,27,0.7407407407407407,1031.3611092177282,38.1985596006566,3.8852185053013937,11.06166814929965,-93.23739379064877,4.533392893949834,8.592592592592593,19,5.175035094157808,947.7625606823736,0.7894736842105263,8,1.1629059231945018,62.417998698730685,0.625,0.7757035487212797,1.5747075170013909,-80.46630546118371,21144.736842105263,,False,True,False,False,True,False,2,C2_bb_squeeze
C2_SOL_1d_bb20_sq0.2_trail2.0,SOL,1d,bb20_sq0.2_trail2.0,41,0.6341463414634146,1583.4665760567332,38.62113600138374,2.834574127041372,10.143790856549003,-156.10205281730748,3.819638409574357,8.317073170731707,27,3.5099854901257697,1356.1489475384958,0.6666666666666666,14,1.8685616366504043,206.13707868161364,0.5714285714285714,2.2929288563046075,2.1942585547479023,-89.90121002438511,21144.736842105263,,False,True,True,False,True,False,3,C2_bb_squeeze
C3_SOL_1d_lb20_off0.5_volx2_trail2.5,SOL,1d,lb20_off0.5_volx2_trail2.5,25,0.56,1407.616214468243,56.30464857872972,2.0170136607447167,10.304464584621044,-136.60255735839473,3.1673500069220366,12.84,19,2.176513921184229,1304.8346877690778,0.5789473684210527,6,1.4648272363545316,102.7815266991652,0.5,0.9123308173332664,1.9123308173332665,-112.6581769972372,21144.736842105263,,False,True,False,False,True,False,2,C3_vol_donchian
C1_AVAX_4h_lb20_off0.25_trail2.0,AVAX,4h,lb20_off0.25_trail2.0,460,0.4565217391304347,1589.4324890167316,3.4552880196015905,1.8054042560770305,4.877716239464667,-325.8558741398152,1.3345164375799057,6.458695652173913,316,1.9629072239256176,1255.628524707214,0.4651898734177215,144,1.5030608888124986,352.0142831036783,0.4375,2.017289830469133,1.2589053389255855,-174.49861580961584,7270.588235294117,,False,False,True,True,True,False,3,C1_atr_breakout
C1_AVAX_4h_lb20_off0.25_trail3.0,AVAX,4h,lb20_off0.25_trail3.0,343,0.478134110787172,5208.5001814565785,15.185131724363202,2.271602875963122,14.100686103133166,-369.37920207295815,1.974660198356532,16.895043731778426,238,2.221192372008533,3992.4812079264543,0.4789915966386555,105,2.9814430252800825,1267.464300845032,0.4761904761904761,5.345838111470038,2.039163152056396,-237.0936557404457,7270.588235294117,0.004975124378109453,True,True,True,True,True,False,5,C1_atr_breakout
C1_AVAX_4h_lb20_off0.5_trail2.0,AVAX,4h,lb20_off0.5_trail2.0,342,0.4502923976608187,626.462425851006,1.8317614790965089,1.029020495756462,1.8078855198438184,-346.5166455368952,1.1736058617817156,6.242690058479532,232,1.085358321136882,480.95559504173286,0.4439655172413793,110,1.0301956694205487,163.71714960343402,0.4636363636363636,0.8310235069974781,1.1657300958334158,-197.00664087704425,7270.588235294117,,False,False,False,True,True,False,2,C1_atr_breakout
C1_AVAX_4h_lb20_off0.5_trail3.0,AVAX,4h,lb20_off0.5_trail3.0,271,0.4797047970479705,3989.415499428657,14.721090403795785,2.2399545240261847,10.553377689180198,-378.0226214701656,1.950846901694452,16.671586715867157,186,2.207331306623886,3072.4263152409085,0.4731182795698925,85,2.9478246978563774,968.4345115026576,0.4941176470588235,3.809250548848499,2.009144007053541,-254.23229558775185,7270.588235294117,0.004975124378109453,True,True,True,True,True,False,5,C1_atr_breakout
C1_AVAX_4h_lb20_off1.0_trail2.0,AVAX,4h,lb20_off1.0_trail2.0,147,0.4897959183673469,511.3530047761701,3.4785918692256472,1.8599585036185184,2.28095692618576,-224.18354283930296,1.346273700473032,6.619047619047619,94,2.6059810271610218,470.326405274228,0.5,53,0.6435123888446274,59.23691829610296,0.4716981132075472,0.373202088205759,1.1106851466846044,-158.72611694349263,7270.588235294117,,False,False,False,True,True,False,2,C1_atr_breakout
C1_AVAX_4h_lb20_off1.0_trail3.0,AVAX,4h,lb20_off1.0_trail3.0,142,0.4859154929577465,2169.8904713572056,15.280918812374686,2.0969577147687017,8.284147492505273,-261.93286313652925,1.9970547356241848,16.359154929577464,94,2.1191864153699207,1628.15185946139,0.4787234042553192,48,2.695987485927689,587.3308419018808,0.5,3.839856010168532,1.9628717212506543,-152.9564755414104,7270.588235294117,0.004975124378109453,True,True,True,False,True,False,4,C1_atr_breakout
C1_AVAX_4h_lb50_off0.25_trail2.0,AVAX,4h,lb50_off0.25_trail2.0,279,0.4551971326164875,997.5382555467978,3.5754059338594906,1.845480278552449,2.7121311130875974,-367.8060587606183,1.3484622982254564,6.243727598566308,196,2.294302674923834,920.769955716091,0.4642857142857143,83,0.715029681443905,94.97861862486786,0.4337349397590361,0.4111443661609687,1.1212254787599454,-231.0103857477702,7270.588235294117,,False,False,False,True,True,False,2,C1_atr_breakout
C1_AVAX_4h_lb50_off0.25_trail3.0,AVAX,4h,lb50_off0.25_trail3.0,210,0.4809523809523809,3350.4865716044465,15.954697960021171,2.101124703967963,8.900831880220844,-376.4239811168432,1.9497481858071364,16.585714285714285,144,2.507421868910635,3211.454864046608,0.4930555555555556,66,0.8245273995095888,189.82698002631724,0.4545454545454545,0.6550715005589519,1.1989454007840814,-289.7805504656268,7270.588235294117,,False,False,False,True,True,False,2,C1_atr_breakout
C1_AVAX_4h_lb50_off0.5_trail2.0,AVAX,4h,lb50_off0.5_trail2.0,214,0.4579439252336448,502.17744954983664,2.346623596027274,1.2476161319821657,1.6780661118435545,-299.2596334587409,1.2146520471486535,5.892523364485982,153,1.4900733928365757,440.9945940105925,0.457516339869281,61,0.7508587474638091,79.39317433340511,0.4590163934426229,0.5209128380676592,1.1182926227745438,-152.4116292236458,7270.588235294117,,False,False,False,True,True,False,2,C1_atr_breakout
C1_AVAX_4h_lb50_off0.5_trail3.0,AVAX,4h,lb50_off0.5_trail3.0,170,0.4941176470588235,2741.101961158673,16.12412918328631,2.154804449281014,7.6965975137295075,-356.14464135210164,1.954792102192672,16.323529411764707,119,2.544006474234938,2650.7218772517163,0.5042016806722689,51,0.8280777105053708,140.0765707134364,0.4705882352941176,1.1251951249396688,1.1922907371208622,-124.49091504990932,7270.588235294117,,False,False,True,True,True,False,3,C1_atr_breakout
C1_AVAX_4h_lb50_off1.0_trail2.0,AVAX,4h,lb50_off1.0_trail2.0,86,0.4651162790697674,145.1976964648203,1.6883453077304686,0.8901783824318529,0.591888317515473,-245.3126580945308,1.140349191868693,5.267441860465116,66,2.4269094411726475,315.0310134190902,0.4848484848484848,20,-4.735642287419914,-151.62299816010903,0.4,-0.9287841454521912,0.5355890810856067,-163.24890869696029,7270.588235294117,,False,False,False,False,False,False,0,C1_atr_breakout
C1_AVAX_4h_lb50_off1.0_trail3.0,AVAX,4h,lb50_off1.0_trail3.0,88,0.4318181818181818,816.6096844310694,9.279655504898516,1.1139712336502905,1.501858153086947,-543.7328969800475,1.4591839520957834,14.988636363636363,68,1.96831893718976,1206.7377751807328,0.4705882352941176,20,-4.321967111612418,-344.5358607435985,0.3,-1.0424961046526742,0.3468462300185059,-330.4912691816596,7270.588235294117,,False,False,False,False,False,False,0,C1_atr_breakout
C2_AVAX_4h_bb20_sq0.1_trail2.0,AVAX,4h,bb20_sq0.1_trail2.0,202,0.5,1272.670301302786,6.300348026251416,3.441121509739788,9.027045371294196,-140.98414807461245,1.824107342767983,6.727722772277228,141,3.8956451889165065,1091.6548354479892,0.5106382978723404,61,2.1628330950863943,181.01546585479704,0.4754098360655737,1.63533007173967,1.4005247939593628,-110.69047709874997,7270.588235294117,,False,False,True,True,True,False,3,C2_bb_squeeze
C2_AVAX_4h_bb20_sq0.2_trail2.0,AVAX,4h,bb20_sq0.2_trail2.0,279,0.5017921146953405,1755.0262203236982,6.2904165602999935,3.202549389520159,13.360849052073164,-131.35589014467428,1.728917158189822,6.982078853046595,192,3.564043862020514,1418.6118517976006,0.515625,87,2.299361217238615,336.4143685260977,0.4712643678160919,2.5772799148631726,1.4482255443870955,-130.53078425280705,7270.588235294117,,False,False,True,True,True,False,3,C2_bb_squeeze
C3_AVAX_4h_lb20_off0.5_volx2_trail2.5,AVAX,4h,lb20_off0.5_volx2_trail2.5,207,0.4830917874396135,1917.4711682060688,9.263145740125935,2.528986308364927,8.566869000662333,-223.82403280099447,1.839173826116063,10.101449275362318,129,2.9136972954081948,1600.8406095770436,0.5116279069767442,78,1.7618418307056714,341.7241565068594,0.4358974358974359,1.544827937373452,1.4030676308776118,-221.20531888351644,7270.588235294117,,False,False,True,True,True,False,3,C3_vol_donchian
C1_LINK_4h_lb20_off0.25_trail2.0,LINK,4h,lb20_off0.25_trail2.0,583,0.4682675814751286,1530.2613972205506,2.624805141030104,1.5610420346182456,4.198206104044197,-364.5036378148338,1.2667484599455892,6.310463121783877,406,1.896267842475699,1292.811860521513,0.4876847290640394,177,0.7984795583721824,237.4495366990378,0.423728813559322,0.6514325566749506,1.1315640988580125,-364.5036378148344,12009.103641456582,,False,False,False,True,True,False,2,C1_atr_breakout
C1_LINK_4h_lb20_off0.25_trail3.0,LINK,4h,lb20_off0.25_trail3.0,437,0.448512585812357,3449.686008080775,7.894018325127631,1.408426734915578,3.6883280579269697,-935.2980412538672,1.4467650052075802,16.862700228832953,298,1.6114886643404116,2968.966326756737,0.4530201342281879,139,0.8208319327806773,473.5491678229149,0.4388489208633093,1.279324419469638,1.2182584052644805,-370.15565451274,12009.103641456582,,False,False,True,True,True,False,3,C1_atr_breakout
C1_LINK_4h_lb20_off0.5_trail2.0,LINK,4h,lb20_off0.5_trail2.0,401,0.4812967581047381,1849.5063057878692,4.612235176528353,2.684875021516442,5.613476561861079,-329.47608944405897,1.5029229431318971,6.204488778054863,280,2.937603888059282,1367.763260447785,0.5107142857142857,121,2.158365503093264,481.7430453400845,0.4132231404958678,1.4621487287680026,1.3996082152676157,-329.4760894440596,12009.103641456582,,False,False,True,True,True,False,3,C1_atr_breakout
C1_LINK_4h_lb20_off0.5_trail3.0,LINK,4h,lb20_off0.5_trail3.0,334,0.4491017964071856,3222.96887623899,9.649607413889193,1.735310620644911,6.123819841686921,-526.3004071901571,1.582249845167317,16.64071856287425,230,1.9078723076345407,2656.4363923992832,0.4521739130434782,104,1.2561522779903838,559.3619703385839,0.4423076923076923,1.9230732709810687,1.3407467890989684,-290.8687769620039,12009.103641456582,,False,False,True,True,True,False,3,C1_atr_breakout
C1_LINK_4h_lb20_off1.0_trail2.0,LINK,4h,lb20_off1.0_trail2.0,180,0.4611111111111111,957.1152978598508,5.317307210332505,2.900191600387219,3.5469602162602816,-269.84100173217627,1.5636534620805482,6.105555555555555,123,2.752664893295931,571.2828030172312,0.4552845528455284,57,3.154964625257409,385.8324948426201,0.4736842105263157,1.8737041260286955,1.680681586301035,-205.9196484027549,12009.103641456582,0.004975124378109453,True,True,True,True,True,False,5,C1_atr_breakout
C1_LINK_4h_lb20_off1.0_trail3.0,LINK,4h,lb20_off1.0_trail3.0,169,0.4674556213017751,2025.1814372108436,11.98332211367363,2.012983481818799,8.13995401438902,-248.7951938832731,1.7129425599781052,16.189349112426036,115,2.3510870585790324,1757.8976904931783,0.4608695652173913,54,1.1134050963938102,267.283746717665,0.4814814814814814,1.1119328368456844,1.3006158705198274,-240.3776000319334,12009.103641456582,,False,False,True,True,True,False,3,C1_atr_breakout
C1_LINK_4h_lb50_off0.25_trail2.0,LINK,4h,lb50_off0.25_trail2.0,349,0.4498567335243553,359.3761062800638,1.0297309635531915,0.6948424676356741,1.016341888556352,-353.5976528435076,1.099117450549866,5.461318051575931,243,1.205815553111796,435.3348548094093,0.4444444444444444,106,-0.4904095120410145,-75.95874852934561,0.4622641509433962,-0.3126819036892142,0.9352940627942498,-242.9265897166973,12009.103641456582,,False,False,False,True,False,False,1,C1_atr_breakout
C1_LINK_4h_lb50_off0.25_trail3.0,LINK,4h,lb50_off0.25_trail3.0,264,0.4204545454545454,1553.3157849161637,5.883771912561225,1.0533958292731926,2.4938877188387165,-622.8491255570511,1.3103232116104466,15.617424242424242,178,1.3278874774815046,1470.5873357534183,0.4269662921348314,86,0.219116970402514,75.55793566162264,0.4069767441860465,0.1835329927804712,1.0515254205597522,-411.6858474159984,12009.103641456582,,False,False,False,True,True,False,2,C1_atr_breakout
C1_LINK_4h_lb50_off0.5_trail2.0,LINK,4h,lb50_off0.5_trail2.0,244,0.4467213114754098,572.7830736799467,2.3474716134424045,1.5743471649694334,2.232065651372908,-256.61569287965926,1.2375035773318197,5.323770491803279,174,2.460197310101605,632.3986140462819,0.4597701149425287,70,-0.5631329654759677,-59.615540366335125,0.4142857142857143,-0.2577874827501419,0.9285134450323486,-231.2584758978267,12009.103641456582,,False,False,False,True,False,False,1,C1_atr_breakout
C1_LINK_4h_lb50_off0.5_trail3.0,LINK,4h,lb50_off0.5_trail3.0,208,0.4278846153846153,1027.8457050104084,4.941565889473117,0.8699369142172,2.080585982650098,-494.01741316223513,1.2504187690972677,15.153846153846152,144,1.3154025820382742,1231.2019977914754,0.4375,64,-0.9130847781335276,-203.3562927810672,0.40625,-0.4679353128246354,0.8321091434608612,-434.5820612544314,12009.103641456582,,False,False,False,True,False,False,1,C1_atr_breakout
C1_LINK_4h_lb50_off1.0_trail2.0,LINK,4h,lb50_off1.0_trail2.0,117,0.4358974358974359,465.83427228416207,3.98148950670224,2.399338544440278,2.5758030417941367,-180.85011343091367,1.4016767706459905,5.3247863247863245,83,4.006097879261723,527.7252541555973,0.4337349397590361,34,-1.013659964463714,-61.89098187143513,0.4411764705882353,-0.4283723410432537,0.866584812894493,-144.47940714544373,12009.103641456582,,False,False,False,False,False,False,0,C1_atr_breakout
C1_LINK_4h_lb50_off1.0_trail3.0,LINK,4h,lb50_off1.0_trail3.0,113,0.4513274336283185,1014.7888993580808,8.980432737682133,1.4689903163466245,2.2608486025132284,-448.8530980048865,1.4851848974004684,15.106194690265486,78,2.4316223350315296,1325.819403972425,0.4615384615384615,35,-2.458682538505588,-311.0305046143442,0.4285714285714285,-0.6929449880079881,0.6142659348115955,-448.8530980048862,12009.103641456582,,False,False,False,False,False,False,0,C1_atr_breakout
C2_LINK_4h_bb20_sq0.1_trail2.0,LINK,4h,bb20_sq0.1_trail2.0,269,0.4684014869888476,1001.0677647194128,3.7214415045331326,2.1836134222753283,3.8522608745429783,-259.8649980677065,1.4154140444986871,6.836431226765799,179,2.101825913984092,654.2818225812077,0.4748603351955307,90,2.357611365065059,346.7859421382049,0.4555555555555555,2.195270772835261,1.4745881292259917,-157.96955274465756,12009.103641456582,,False,False,True,True,True,False,3,C2_bb_squeeze
C2_LINK_4h_bb20_sq0.2_trail2.0,LINK,4h,bb20_sq0.2_trail2.0,360,0.4638888888888889,1385.2086851432368,3.847801903175658,2.128762400729472,2.9394716401701237,-471.2441059860224,1.4197569555833225,6.711111111111111,237,2.395779019214176,1106.282702352141,0.4852320675105485,123,1.4921280044269165,278.9259827910954,0.4227642276422764,1.3043014677153804,1.2652380818313929,-213.85085403581067,12009.103641456582,,False,False,True,True,True,False,3,C2_bb_squeeze
C3_LINK_4h_lb20_off0.5_volx2_trail2.5,LINK,4h,lb20_off0.5_volx2_trail2.5,252,0.5158730158730159,1971.0742807865824,7.821723336454691,2.694535259976052,8.89477451120838,-221.59912860104717,1.6844072664982628,10.845238095238097,171,2.896748430464466,1384.3451384727043,0.5263157894736842,81,2.296807736039788,577.438806521452,0.4938271604938271,2.605781034279411,1.600923699161357,-221.5991286010468,12009.103641456582,,False,True,True,True,True,False,4,C3_vol_donchian
C1_BNB_4h_lb20_off0.25_trail2.0,BNB,4h,lb20_off0.25_trail2.0,700,0.4785714285714286,2645.8885484245643,3.779840783463664,2.347265353157647,6.6660930783101655,-396.9174323463376,1.5310919843338815,5.992857142857143,490,3.091759824427021,2803.837250192998,0.4897959183673469,210,-0.8725531826766914,-157.94870176843347,0.4523809523809524,-0.4897528140032312,0.882554228816711,-322.5069815880453,306940.0,,False,False,False,True,False,False,1,C1_atr_breakout
C1_BNB_4h_lb20_off0.25_trail3.0,BNB,4h,lb20_off0.25_trail3.0,530,0.4660377358490566,5624.508628296922,10.61228043074891,2.168294105147803,20.126455649484168,-279.45847625888746,1.8767239218138527,16.550943396226415,370,2.478605458308708,4998.736782536528,0.4783783783783784,160,1.1836973755261877,625.7718457603949,0.4375,2.3167376263964665,1.4021458641630558,-270.10907002608747,306940.0,,False,False,True,True,True,False,3,C1_atr_breakout
C1_BNB_4h_lb20_off0.5_trail2.0,BNB,4h,lb20_off0.5_trail2.0,511,0.4951076320939334,2171.6075104155325,4.249721155412001,2.618815832137465,7.748965625557511,-280.2448243225099,1.6206506254606603,5.729941291585127,354,3.4715566696774904,2361.755917312279,0.5028248587570622,157,-1.7446690316934628,-190.1484068967467,0.4777070063694267,-0.6834371027376722,0.8031752815483614,-278.2237109092576,306940.0,,False,False,False,True,False,False,1,C1_atr_breakout
C1_BNB_4h_lb20_off0.5_trail3.0,BNB,4h,lb20_off0.5_trail3.0,428,0.4813084112149532,4740.08520090562,11.074965422676682,2.274472695797769,18.65033466085442,-254.1555037537576,1.921943889008985,15.651869158878505,296,2.599600044468382,4210.534444353278,0.4898648648648648,132,1.2588945601261918,529.5507565523424,0.4621212121212121,2.541067317804309,1.421493864180973,-208.3969806081004,306940.0,,False,False,True,True,True,False,3,C1_atr_breakout
C1_BNB_4h_lb20_off1.0_trail2.0,BNB,4h,lb20_off1.0_trail2.0,223,0.4349775784753363,592.7163585426431,2.657920890325754,1.9540669049892163,1.6396587179384778,-361.4876388958904,1.3781792152430674,5.2152466367713,153,3.538921904821854,873.3430934187536,0.457516339869281,70,-6.670203565035253,-280.6267348761106,0.3857142857142857,-0.956620577087514,0.4473605113373868,-293.3521832976819,306940.0,,False,False,False,True,False,False,1,C1_atr_breakout
C1_BNB_4h_lb20_off1.0_trail3.0,BNB,4h,lb20_off1.0_trail3.0,221,0.4253393665158371,2482.3420175699134,11.232316821583318,2.361186101064839,10.07187314188548,-246.46279620487883,1.9119436914358745,15.054298642533936,156,2.6786253374552014,2196.2876167954614,0.4166666666666667,65,1.3286696130412214,286.0544007744519,0.4461538461538462,1.4991064432278551,1.4004150232437145,-190.8166041622258,306940.0,,False,False,True,True,True,False,3,C1_atr_breakout
C1_BNB_4h_lb50_off0.25_trail2.0,BNB,4h,lb50_off0.25_trail2.0,421,0.5130641330166271,2249.9715558392395,5.34435048892931,3.505619869481289,15.237219357440676,-147.66287096474252,1.806575785943286,5.415676959619953,300,4.107314230157692,2124.389485279322,0.5166666666666667,121,1.1651461787030872,125.58207055991748,0.5041322314049587,0.923626536547718,1.1782109292131695,-135.96628679521427,306940.0,,False,False,False,True,True,False,2,C1_atr_breakout
C1_BNB_4h_lb50_off0.25_trail3.0,BNB,4h,lb50_off0.25_trail3.0,336,0.4761904761904761,3876.148731278811,11.536156938329794,2.500397201012257,14.457274416135869,-268.1106147471762,1.9811202519977529,14.720238095238097,236,2.7763193165946576,3353.99672795316,0.4957627118644068,100,1.6008704904418862,522.1520033256511,0.43,2.7024785155769324,1.5485957594502917,-193.21226804061408,306940.0,,False,True,True,True,True,False,4,C1_atr_breakout
