label,family,asset,z_thresh,hold_h,z_window_d,expected_proxy,atr_exit,n_signals,status,n_trades,win_rate,total_pnl_usd,avg_pnl_usd,sharpe,g1_p,g1_pass,g2_pass,g3_wf_stable,g3_wf_mean_sharpe,g4_perm_p,g4_pass,g5_pos_folds,g5_pass,g6_boot_lo,g6_boot_hi,g6_pass,g7_regime_min_sharpe,g7_pass,all_gates_pass,avg_funding,avg_fees,mkt_corr,mkt_neutral,fund_z_filter
D1|BTC|z1.0|h4h|zwin7d|fund30davg|atr0,D1,BTC,1.0,4,7,fund30davg,0,657,OK,657,0.441400304414003,-106.64470551726507,-0.1623207085498707,-0.9173232017535043,0.002997574021933311,True,False,False,-1.0930290248894636,0.9310689310689311,False,0,False,-0.13453066174085845,0.018511206580105046,False,-7.323961416282751,False,False,-0.009414380593607287,0.22500000000000003,,,
D1|BTC|z1.0|h4h|zwin7d|fund30davg|atr1,D1,BTC,1.0,4,7,fund30davg,1,657,OK,657,0.4003044140030441,-162.36538844095247,-0.2471314892556354,-2.5179520480223525,3.620179975738145e-07,True,False,False,-3.2573871445532063,1.0,False,0,False,-0.23757269356448718,-0.0820328027046206,False,-13.019651233883465,False,False,-0.0038627033105022757,0.22500000000000003,,,
D1|BTC|z1.5|h4h|zwin7d|fund30davg|atr0,D1,BTC,1.5,4,7,fund30davg,0,291,OK,291,0.4845360824742268,28.305734229287417,0.09727056436181243,0.5894373694698395,0.6391676570712455,False,True,False,-0.11528309919650355,0.25574425574425574,False,1,False,-0.08114642724379201,0.14684344767187046,False,-4.963417365603185,False,False,-0.011223831872852212,0.2250000000000001,,,
D1|BTC|z1.5|h4h|zwin7d|fund30davg|atr1,D1,BTC,1.5,4,7,fund30davg,1,291,OK,291,0.4054982817869416,-40.1349153982772,-0.13792067147174294,-1.4026674164752222,0.0015044931553041864,True,False,False,-2.496273101505635,0.9280719280719281,False,1,False,-0.214931744919244,0.02608700803305358,False,-10.073124176273819,False,False,-0.005024477749140884,0.2250000000000001,,,
D1|BTC|z2.0|h4h|zwin7d|fund30davg|atr0,D1,BTC,2.0,4,7,fund30davg,0,131,OK,131,0.48091603053435117,11.59435121917684,0.08850649785631176,0.5142049654450156,0.7268761029664557,False,True,False,-0.8468040214413239,0.36163836163836166,False,1,False,-0.14124345880128905,0.21045491826055626,False,-6.5559545614980745,False,False,-0.01299585152671753,0.225,,,
D1|BTC|z2.0|h4h|zwin7d|fund30davg|atr1,D1,BTC,2.0,4,7,fund30davg,1,131,OK,131,0.4580152671755725,5.911248422010008,0.04512403375580159,0.4199154486596838,0.3823543213561345,False,True,False,-1.3877402087043207,0.37662337662337664,False,1,False,-0.1602282170044529,0.1879744334496415,False,-6.1021972895384815,False,False,-0.00646961984732823,0.225,,,
D1|BTC|z2.5|h4h|zwin7d|fund30davg|atr0,D1,BTC,2.5,4,7,fund30davg,0,59,OK,59,0.4406779661016949,3.9768945891915513,0.06740499303714494,0.39316427467481135,0.43499280512215344,False,True,False,-1.4789581753626155,0.42957042957042957,False,1,False,-0.23993719490062718,0.28447147963050334,False,-8.417864809342817,False,False,-0.01543948601694912,0.225,,,
D1|BTC|z2.5|h4h|zwin7d|fund30davg|atr1,D1,BTC,2.5,4,7,fund30davg,1,59,OK,59,0.4406779661016949,5.758139261039188,0.09759558069557947,0.8345104637251339,0.43499280512215344,False,True,False,-2.003088017145761,0.35064935064935066,False,1,False,-0.23437706573703573,0.2821725630387586,False,-4.681734986192138,False,False,-0.007942720338983031,0.225,,,
D1|BTC|z3.0|h4h|zwin7d|fund30davg|atr0,D1,BTC,3.0,4,7,fund30davg,0,27,OK,27,0.3333333333333333,-14.731645815283635,-0.5456165116771716,-2.9407132830000835,0.12207812070846558,False,False,False,-4.66505588209223,0.8161838161838162,False,1,False,-0.594761021396212,0.19297461991121473,False,,False,False,-0.015698603703703656,0.22499999999999998,,,
D1|BTC|z3.0|h4h|zwin7d|fund30davg|atr1,D1,BTC,3.0,4,7,fund30davg,1,27,OK,27,0.4444444444444444,2.5268803458539058,0.09358816095755207,0.6723889697620499,0.7011080384254456,False,True,False,-2.4164640025552697,0.41858141858141856,False,1,False,-0.42195574122349244,0.3964014432385102,False,,False,False,-0.010847235185185154,0.22499999999999998,,,
D1|BTC|z1.0|h8h|zwin7d|fund30davg|atr0,D1,BTC,1.0,8,7,fund30davg,0,659,OK,659,0.4537177541729894,90.5663880148278,0.13743002733661275,0.5572967775338058,0.01935662245189546,True,True,False,0.18663723561894296,0.1968031968031968,False,1,False,-0.04069431531010591,0.1083104219061445,False,-6.196654269138442,False,False,-0.01612102355842182,0.22500000000000006,,,
D1|BTC|z1.0|h8h|zwin7d|fund30davg|atr1,D1,BTC,1.0,8,7,fund30davg,1,659,OK,659,0.3990895295902883,-163.12565267477564,-0.24753513304214816,-2.4561307005052706,2.4856884554979426e-07,True,False,False,-3.230658556201077,1.0,False,0,False,-0.23445783963764846,-0.07917844238038713,False,-13.019651233883465,False,False,-0.004177482169954469,0.22500000000000006,,,
D1|BTC|z1.5|h8h|zwin7d|fund30davg|atr0,D1,BTC,1.5,8,7,fund30davg,0,295,OK,295,0.44745762711864406,94.82081376061751,0.32142648732412715,1.2409740515305148,0.08051920442190272,False,True,True,0.7791309067896858,0.07692307692307693,False,2,True,-0.03588274170001025,0.18227663245443676,False,-5.851056693176121,False,False,-0.019422168813559286,0.2250000000000001,,,
D1|BTC|z1.5|h8h|zwin7d|fund30davg|atr1,D1,BTC,1.5,8,7,fund30davg,1,295,OK,295,0.4101694915254237,-34.826735838613516,-0.118056731656317,-1.1351533891905041,0.002408395756769955,True,False,False,-2.2510565904455166,0.8821178821178821,False,1,False,-0.19918136555218885,0.04435871224449056,False,-10.073124176273819,False,False,-0.005702939322033886,0.2250000000000001,,,
D1|BTC|z2.0|h8h|zwin7d|fund30davg|atr0,D1,BTC,2.0,8,7,fund30davg,0,132,OK,132,0.4393939393939394,50.14295398171117,0.3798708634978119,1.4279146094629793,0.19149877187347042,False,True,True,0.21392927311547863,0.16183816183816183,False,2,True,-0.08803708835192353,0.24657717467835752,False,-5.203143989767233,False,False,-0.022129227840909038,0.22500000000000003,,,
D1|BTC|z2.0|h8h|zwin7d|fund30davg|atr1,D1,BTC,2.0,8,7,fund30davg,1,132,OK,132,0.4393939393939394,0.3655191837576126,0.002769084725436459,0.0231571262697732,0.19149877187347042,False,True,False,-1.183522641934598,0.5174825174825175,False,1,False,-0.18265214598852125,0.1667479398889414,False,-5.022292432319296,False,False,-0.007714855113636343,0.22500000000000003,,,
D1|BTC|z2.5|h8h|zwin7d|fund30davg|atr0,D1,BTC,2.5,8,7,fund30davg,0,59,OK,59,0.4915254237288136,26.479599116424808,0.4488067646851662,1.7980430350417533,1.0,False,True,False,-0.1138502991634643,0.20679320679320679,False,1,False,-0.1593709499957135,0.3451655854868955,False,-1.4775951393164648,False,False,-0.02785970127118637,0.225,,,
D1|BTC|z2.5|h8h|zwin7d|fund30davg|atr1,D1,BTC,2.5,8,7,fund30davg,1,59,OK,59,0.4576271186440678,6.988685655592137,0.11845229924732437,0.9520409733821299,0.6029232012571504,False,True,False,-2.1531302895725086,0.34265734265734266,False,1,False,-0.2161470549181858,0.29089609270666056,False,-1.6340109956518742,False,False,-0.00984727245762709,0.225,,,
D1|BTC|z3.0|h8h|zwin7d|fund30davg|atr0,D1,BTC,3.0,8,7,fund30davg,0,27,OK,27,0.4074074074074074,-10.33883809919097,-0.38291992959966553,-1.487415956730397,0.44206833839416504,False,False,False,-3.9805966288181587,0.7162837162837162,False,1,False,-0.5600615790322789,0.27443307707214043,False,,False,False,-0.029048058333333245,0.22499999999999998,,,
D1|BTC|z3.0|h8h|zwin7d|fund30davg|atr1,D1,BTC,3.0,8,7,fund30davg,1,27,OK,27,0.48148148148148145,3.3948725672460265,0.1257360210091121,0.821995528857489,1.0,False,True,False,-2.07302152790646,0.4065934065934066,False,1,False,-0.3831513780220885,0.4162982202258793,False,,False,False,-0.01419884907407403,0.22499999999999998,,,
D1|BTC|z1.0|h24h|zwin7d|fund30davg|atr0,D1,BTC,1.0,24,7,fund30davg,0,675,OK,675,0.48148148148148145,143.53055561507787,0.21263786017048575,0.48692167035999834,0.35561989176487957,False,True,True,0.5360376155768191,0.22477522477522477,False,2,True,-0.04464805560805779,0.10535585488823639,False,-3.426515442341523,False,False,-0.029894009888888847,0.2250000000000001,,,
D1|BTC|z1.0|h24h|zwin7d|fund30davg|atr1,D1,BTC,1.0,24,7,fund30davg,1,675,OK,675,0.3985185185185185,-165.00164938710435,-0.24444688798089534,-2.446293754107987,1.5048923122999037e-07,True,False,False,-3.2380442022782248,1.0,False,0,False,-0.23351688160926676,-0.07759701620884481,False,-10.756841641631885,False,False,-0.0042723657777777695,0.2250000000000001,,,
D1|BTC|z1.5|h24h|zwin7d|fund30davg|atr0,D1,BTC,1.5,24,7,fund30davg,0,294,OK,294,0.5102040816326531,151.3112405307666,0.5146640834379816,1.0862467783749867,0.7706460868062113,False,True,True,1.0987412941518437,0.11788211788211789,False,2,True,-0.047076153029336425,0.18296792740805867,False,-4.022060389161684,False,False,-0.0372910059523809,0.22500000000000006,,,
D1|BTC|z1.5|h24h|zwin7d|fund30davg|atr1,D1,BTC,1.5,24,7,fund30davg,1,294,OK,294,0.41156462585034015,-28.66059847441779,-0.0974850288245503,-0.9316472482003353,0.002872455144072888,True,False,False,-2.0087740639319223,0.8491508491508492,False,1,False,-0.18290995924368672,0.054633315254336394,False,-8.224131475400801,False,False,-0.006032712840136041,0.22500000000000006,,,
D1|BTC|z2.0|h24h|zwin7d|fund30davg|atr0,D1,BTC,2.0,24,7,fund30davg,0,133,OK,133,0.5413533834586466,114.39265580472329,0.8600951564264909,1.969639012937401,0.38595875434107957,False,True,True,1.734886004486161,0.09290709290709291,False,2,True,-0.04303655593591086,0.299435134373254,False,-1.6190370655784982,False,False,-0.04269078477443601,0.22500000000000003,,,
D1|BTC|z2.0|h24h|zwin7d|fund30davg|atr1,D1,BTC,2.0,24,7,fund30davg,1,133,OK,133,0.44360902255639095,1.1113312094311674,0.008355873755121559,0.06934841523808218,0.22462992985836322,False,True,False,-1.0431605334937617,0.5054945054945055,False,1,False,-0.1805956584376039,0.1644389297967978,False,-5.022292432319296,False,False,-0.008285970300751858,0.22500000000000003,,,
D1|BTC|z2.5|h24h|zwin7d|fund30davg|atr0,D1,BTC,2.5,24,7,fund30davg,0,61,OK,61,0.5573770491803278,48.16481459912516,0.7895871245758223,2.317746234155141,0.4426260049464714,False,True,True,1.7154741062451537,0.14185814185814186,False,2,True,-0.10665842411499475,0.4086024798492021,False,1.9414601394379982,True,False,-0.05500551721311465,0.225,,,
D1|BTC|z2.5|h24h|zwin7d|fund30davg|atr1,D1,BTC,2.5,24,7,fund30davg,1,61,OK,61,0.45901639344262296,10.087110971170196,0.1653624749372163,1.3154495963809918,0.6089207154048286,False,True,False,-0.7249378753517371,0.2757242757242757,False,1,False,-0.18739685518070598,0.3047928236434649,False,-0.2198675902853902,False,False,-0.010566651639344227,0.225,,,
D1|BTC|z3.0|h24h|zwin7d|fund30davg|atr0,D1,BTC,3.0,24,7,fund30davg,0,28,OK,28,0.5714285714285714,8.55568255198106,0.30556009114218075,0.8396613146873044,0.5715881884098053,False,True,False,-0.10891267472363515,0.3876123876123876,False,1,False,-0.2920985915922535,0.5203893178409226,False,,False,False,-0.055516017857142705,0.22499999999999995,,,
D1|BTC|z3.0|h24h|zwin7d|fund30davg|atr1,D1,BTC,3.0,24,7,fund30davg,1,28,OK,28,0.5,6.394132549305107,0.22836187676089667,1.4610665006161385,1.0,False,True,False,-0.08123612739141912,0.2937062937062937,False,1,False,-0.33451797654186644,0.4426405104482958,False,,False,False,-0.015025724107142807,0.22499999999999995,,,
D1|BTC|z1.0|h48h|zwin7d|fund30davg|atr0,D1,BTC,1.0,48,7,fund30davg,0,692,OK,692,0.5505780346820809,239.89182200335517,0.34666448266380806,0.6763359270896692,0.008668710855201829,True,True,False,0.7789586639949019,0.12887112887112886,False,1,False,-0.03233192434982308,0.11886072269319246,False,-2.5945965091443988,False,False,-0.037926764812138684,0.22500000000000006,,,
D1|BTC|z1.0|h48h|zwin7d|fund30davg|atr1,D1,BTC,1.0,48,7,fund30davg,1,692,OK,692,0.4046242774566474,-175.20607718084273,-0.253187972804686,-2.4456138187170833,5.903938702667755e-07,True,False,False,-3.013822489736333,1.0,False,0,False,-0.2330041780211112,-0.0780513828750323,False,-9.366866885248166,False,False,-0.004294254949421957,0.22500000000000006,,,
D1|BTC|z1.5|h48h|zwin7d|fund30davg|atr0,D1,BTC,1.5,48,7,fund30davg,0,310,OK,310,0.532258064516129,56.228070384364855,0.18138087220762855,0.3487152666226896,0.2805101352660527,False,True,False,0.2704633849497968,0.33766233766233766,False,1,False,-0.08863525302174995,0.1370768236667898,False,-0.9858698332623509,False,False,-0.04641658330645155,0.22500000000000003,,,
D1|BTC|z1.5|h48h|zwin7d|fund30davg|atr1,D1,BTC,1.5,48,7,fund30davg,1,310,OK,310,0.4032258064516129,-34.05320175617301,-0.10984903792313874,-1.0385055833898653,0.0007785481495557468,True,False,False,-1.9668426031635982,0.8661338661338661,False,1,False,-0.19475109905695712,0.04529119855272058,False,-11.106697266943392,False,False,-0.005864263064516116,0.22500000000000003,,,
D1|BTC|z2.0|h48h|zwin7d|fund30davg|atr0,D1,BTC,2.0,48,7,fund30davg,0,140,OK,140,0.5142857142857142,37.87642411059609,0.2705458865042578,0.533515670669828,0.7999564140878658,False,True,False,0.3584036103193838,0.37362637362637363,False,1,False,-0.1321653959699617,0.20725008614139176,False,-3.6935507494886832,False,False,-0.05412188874999991,0.2250000000000001,,,
D1|BTC|z2.0|h48h|zwin7d|fund30davg|atr1,D1,BTC,2.0,48,7,fund30davg,1,140,OK,140,0.42857142857142855,-0.951168975484336,-0.0067940641106024,-0.05422481752038037,0.1079876299835524,False,False,False,-0.9301356993638678,0.5204795204795205,False,1,False,-0.18584967032532992,0.14798616923367452,False,-5.022292432319296,False,False,-0.007880374285714262,0.2250000000000001,,,
D1|BTC|z2.5|h48h|zwin7d|fund30davg|atr0,D1,BTC,2.5,48,7,fund30davg,0,61,OK,61,0.5409836065573771,86.59641423744067,1.419613348154765,2.873418028349296,0.6089207154048286,False,True,True,2.674891876068745,0.08191808191808192,False,3,True,-0.06934121170102885,0.4340588565347671,False,-4.320456753172526,False,False,-0.06975097254098347,0.225,,,
D1|BTC|z2.5|h48h|zwin7d|fund30davg|atr1,D1,BTC,2.5,48,7,fund30davg,1,61,OK,61,0.45901639344262296,15.704103262333444,0.2574443157759581,1.8414581714296265,0.6089207154048286,False,True,False,0.7111572281160838,0.2047952047952048,False,1,False,-0.15183587223492268,0.3232245622593259,False,0.9511045982751312,True,False,-0.010092803688524556,0.225,,,
D1|BTC|z3.0|h48h|zwin7d|fund30davg|atr0,D1,BTC,3.0,48,7,fund30davg,0,25,OK,25,0.56,46.12518521451038,1.8450074085804153,5.665223285278865,0.6900379657745361,False,True,True,4.287007136597473,0.057942057942057944,False,2,True,-0.03264319071587976,0.7404996931158292,False,,False,False,-0.07113007099999982,0.225,,,
D1|BTC|z3.0|h48h|zwin7d|fund30davg|atr1,D1,BTC,3.0,48,7,fund30davg,1,25,OK,25,0.56,19.347268003226223,0.7738907201290489,4.624875043041004,0.6900379657745361,False,True,True,3.726561977958226,0.07292707292707293,False,2,True,-0.10062112000599828,0.6064220081325815,False,,False,False,-0.014267981999999943,0.225,,,
D1|BTC|z1.0|h72h|zwin7d|fund30davg|atr0,D1,BTC,1.0,72,7,fund30davg,0,696,OK,696,0.5359195402298851,421.7668838824535,0.6059869021299619,0.9729769828395175,0.0631852573057095,False,True,True,1.2820257786435059,0.052947052947052944,False,2,True,-0.013642971416965284,0.14243164173625064,False,-0.7817783665603211,False,False,-0.04362392054597696,0.22500000000000003,,,
D1|BTC|z1.0|h72h|zwin7d|fund30davg|atr1,D1,BTC,1.0,72,7,fund30davg,1,696,OK,696,0.4051724137931034,-175.13072799169458,-0.25162460918346924,-2.4259924443263983,6.365326500991739e-07,True,False,False,-2.9635114056102387,1.0,False,0,False,-0.23036138439259377,-0.07710062054077219,False,-9.26096551250201,False,False,-0.004436634913793095,0.22500000000000003,,,
D1|BTC|z1.5|h72h|zwin7d|fund30davg|atr0,D1,BTC,1.5,72,7,fund30davg,0,316,OK,316,0.5189873417721519,98.60446956583995,0.31203946065139226,0.4583004540405424,0.5361160585244451,False,True,False,0.7318509432457564,0.3176823176823177,False,1,False,-0.07881060442815965,0.1463725732128079,False,0.011975250147901378,True,False,-0.05097603686708853,0.22500000000000006,,,
D1|BTC|z1.5|h72h|zwin7d|fund30davg|atr1,D1,BTC,1.5,72,7,fund30davg,1,316,OK,316,0.4050632911392405,-38.08322982807262,-0.1205165500888374,-1.1366439697076411,0.0008750731294474275,True,False,False,-1.9097363020382498,0.9050949050949051,False,1,False,-0.19821178907241968,0.03804417640071567,False,-11.43925918004227,False,False,-0.005999414873417708,0.22500000000000006,,,
D1|BTC|z2.0|h72h|zwin7d|fund30davg|atr0,D1,BTC,2.0,72,7,fund30davg,0,136,OK,136,0.5441176470588235,68.31469526578557,0.5023139357778351,0.7785514920335541,0.3455925658608849,False,True,False,1.5071550110001184,0.2777222777222777,False,1,False,-0.10895881729686285,0.23835004219664138,False,-2.5444261909044776,False,False,-0.061699596139705756,0.22500000000000003,,,
D1|BTC|z2.0|h72h|zwin7d|fund30davg|atr1,D1,BTC,2.0,72,7,fund30davg,1,136,OK,136,0.4338235294117647,-6.40831106750573,-0.04711993431989508,-0.37756582174615183,0.1446364651575212,False,False,False,-1.183914149295243,0.6043956043956044,False,1,False,-0.21547536261889316,0.13806359208453087,False,-5.022292432319296,False,False,-0.00816640808823527,0.22500000000000003,,,
D1|BTC|z2.5|h72h|zwin7d|fund30davg|atr0,D1,BTC,2.5,72,7,fund30davg,0,62,OK,62,0.5967741935483871,114.05873631830798,1.8396570373920642,2.810196958806784,0.16188140552559763,False,True,True,3.3242518560955525,0.08091908091908091,False,3,True,-0.07365539417761979,0.5197289930148042,False,-1.7574130795859446,False,False,-0.07629104516129016,0.22499999999999998,,,
D1|BTC|z2.5|h72h|zwin7d|fund30davg|atr1,D1,BTC,2.5,72,7,fund30davg,1,62,OK,62,0.4838709677419355,17.233119898633063,0.2779535467521462,1.9990936581122885,0.8990763136528589,False,True,False,1.279023346713962,0.15184815184815184,False,1,False,-0.13471493963924336,0.33763609767899705,False,0.7874738202513838,True,False,-0.009879150806451582,0.22499999999999998,,,
D1|BTC|z3.0|h72h|zwin7d|fund30davg|atr0,D1,BTC,3.0,72,7,fund30davg,0,24,OK,24,0.5833333333333334,61.87557817818903,2.578149090757876,6.509337032088312,0.5412561893463135,False,True,True,7.5422267764934965,0.03196803196803197,True,3,True,0.009973158452177925,0.8427031024920486,True,,False,False,-0.08452105104166646,0.225,,,
D1|BTC|z3.0|h72h|zwin7d|fund30davg|atr1,D1,BTC,3.0,72,7,fund30davg,1,24,OK,24,0.5416666666666666,18.61887349836829,0.7757863957653455,4.540836338486118,0.8388197422027588,False,True,True,3.4985498460804685,0.0959040959040959,False,2,True,-0.13766449310960538,0.6070763953456657,False,,False,False,-0.01382741458333328,0.225,,,
D1|BTC|z1.0|h168h|zwin7d|fund30davg|atr0,D1,BTC,1.0,168,7,fund30davg,0,796,OK,796,0.5954773869346733,1857.7182866858589,2.333816943072687,3.6505714845728963,7.972604448774948e-08,True,True,True,3.3708871540674394,0.000999000999000999,True,2,True,0.15860250892760977,0.3036896525221751,True,-0.4610768574832182,False,False,-0.03423885320351747,0.22500000000000006,,,
D1|BTC|z1.0|h168h|zwin7d|fund30davg|atr1,D1,BTC,1.0,168,7,fund30davg,1,796,OK,796,0.3907035175879397,-192.05038294982316,-0.2412693253138482,-2.4770312110433483,7.473372272759501e-10,True,False,False,-2.846379596902569,1.0,False,0,False,-0.2309073809277589,-0.08510876303273356,False,-6.771626465586824,False,False,-0.00443642019472361,0.22500000000000006,,,
D1|BTC|z1.5|h168h|zwin7d|fund30davg|atr0,D1,BTC,1.5,168,7,fund30davg,0,355,OK,355,0.5943661971830986,866.3952734835748,2.440550066150915,3.734104782707681,0.0004442448697419548,True,True,True,3.3251561258529256,0.000999000999000999,True,2,True,0.1315592814317316,0.34525208943962615,True,-0.39292936133508144,False,False,-0.04317159598591534,0.2250000000000001,,,
D1|BTC|z1.5|h168h|zwin7d|fund30davg|atr1,D1,BTC,1.5,168,7,fund30davg,1,355,OK,355,0.38309859154929576,-73.83564653671266,-0.20798773672313425,-2.0040586117856516,1.2379218276048404e-05,True,False,False,-2.2650046730795994,0.99000999000999,False,0,False,-0.24236593840397355,-0.021126765021492723,False,-7.326563635639302,False,False,-0.005985464788732382,0.2250000000000001,,,
D1|BTC|z2.0|h168h|zwin7d|fund30davg|atr0,D1,BTC,2.0,168,7,fund30davg,0,165,OK,165,0.593939393939394,562.8051063072066,3.410940038225495,5.438625654588355,0.019242012792617388,True,True,True,5.276432113224927,0.000999000999000999,True,3,True,0.19082935024096678,0.5136844307617578,True,-4.140951630129975,False,False,-0.06451354484848468,0.2250000000000001,,,
D1|BTC|z2.0|h168h|zwin7d|fund30davg|atr1,D1,BTC,2.0,168,7,fund30davg,1,165,OK,165,0.42424242424242425,6.8898943839572855,0.04175693566034718,0.3695079190219514,0.06137832710948902,False,True,True,-0.3905859668028877,0.4035964035964036,False,2,True,-0.14587442813137527,0.16398451838438416,False,-0.8426555522632314,False,False,-0.007679462575757558,0.2250000000000001,,,
D1|BTC|z2.5|h168h|zwin7d|fund30davg|atr0,D1,BTC,2.5,168,7,fund30davg,0,61,OK,61,0.6229508196721312,164.12918643641112,2.6906424005969036,4.466556211724462,0.07217743850092258,False,True,True,4.971648090249899,0.017982017982017984,True,3,True,0.03077912641718435,0.5695342422286389,True,-11.589356564447305,False,False,-0.071513670081967,0.225,,,
D1|BTC|z2.5|h168h|zwin7d|fund30davg|atr1,D1,BTC,2.5,168,7,fund30davg,1,61,OK,61,0.4262295081967213,16.395326059213723,0.26877583703629054,1.9632274701598786,0.30567741986311836,False,True,True,1.4250076084277605,0.18681318681318682,False,2,True,-0.15388170148945748,0.32831360797031933,False,0.8987294218972626,True,False,-0.009953327049180298,0.225,,,
D1|BTC|z3.0|h168h|zwin7d|fund30davg|atr0,D1,BTC,3.0,168,7,fund30davg,0,23,OK,23,0.6956521739130435,62.273513930127,2.7075440839185654,4.942640189957098,0.0931396484375,False,True,True,6.189537591757361,0.08091908091908091,False,3,True,-0.10940902293942954,0.8009990096131281,False,,False,False,-0.061243093478260534,0.22499999999999992,,,
D1|BTC|z3.0|h168h|zwin7d|fund30davg|atr1,D1,BTC,3.0,168,7,fund30davg,1,23,OK,23,0.391304347826087,9.799421975571983,0.42606182502486883,2.62242884375413,0.4048728942871094,False,True,True,-0.47067341212455654,0.21178821178821178,False,2,True,-0.40433469325021226,0.4858120630215522,False,,False,False,-0.012253933695652123,0.22499999999999992,,,
D1|BTC|z1.0|h4h|zwin7d|zero_fund|atr0,D1,BTC,1.0,4,7,zero_fund,0,673,OK,672,0.43601190476190477,-104.43967140602516,-0.15541617768753743,-0.8642799457974203,0.0010273265777700157,True,False,False,-1.1113610943406969,0.9340659340659341,False,1,False,-0.13069336650858482,0.02047435881956668,False,-7.255369500161473,False,False,-0.009310064136904744,0.22500000000000006,,,
D1|BTC|z1.0|h4h|zwin7d|zero_fund|atr1,D1,BTC,1.0,4,7,zero_fund,1,673,OK,672,0.40029761904761907,-165.98448682673438,-0.2470007244445452,-2.4360503537851557,2.6478369931857157e-07,True,False,False,-3.2905326475729297,1.0,False,0,False,-0.2347929758452688,-0.07706028442484378,False,-12.552601373843734,False,False,-0.0038443114955357075,0.22500000000000006,,,
D1|BTC|z1.5|h4h|zwin7d|zero_fund|atr0,D1,BTC,1.5,4,7,zero_fund,0,295,OK,294,0.48639455782312924,31.664116784418795,0.10770107749802312,0.6520130065769487,0.683162608005191,False,True,False,0.008571569742155857,0.22677322677322678,False,1,False,-0.07586946311161924,0.15126114751157513,False,-4.963417365603185,False,False,-0.011140037925170048,0.22500000000000006,,,
D1|BTC|z1.5|h4h|zwin7d|zero_fund|atr1,D1,BTC,1.5,4,7,zero_fund,1,295,OK,294,0.41156462585034015,-38.717040001727185,-0.13169061225077275,-1.3447371041752543,0.002872455144072888,True,False,False,-2.198088834984854,0.9240759240759241,False,1,False,-0.21187386806472958,0.028653156934025256,False,-10.073124176273819,False,False,-0.005057415391156453,0.22500000000000006,,,
D1|BTC|z2.0|h4h|zwin7d|zero_fund|atr0,D1,BTC,2.0,4,7,zero_fund,0,136,OK,135,0.4888888888888889,13.9109158867371,0.10304382138323778,0.6081763797521844,0.8634152303019916,False,True,False,-0.8101734714139684,0.3146853146853147,False,1,False,-0.13058237754508434,0.21071720135607233,False,-6.5559545614980745,False,False,-0.012817928148148122,0.225,,,
D1|BTC|z2.0|h4h|zwin7d|zero_fund|atr1,D1,BTC,2.0,4,7,zero_fund,1,136,OK,135,0.45185185185185184,-0.192152630514542,-0.001423352818626237,-0.01368855363061502,0.30168250274562924,False,False,False,-1.686556820598,0.4775224775224775,False,1,False,-0.18387523067278794,0.16140745319072655,False,-6.1021972895384815,False,False,-0.006291240370370358,0.225,,,
D1|BTC|z2.5|h4h|zwin7d|zero_fund|atr0,D1,BTC,2.5,4,7,zero_fund,0,62,OK,61,0.4426229508196721,4.939756017049506,0.08097960683687715,0.4792025763447954,0.4426260049464714,False,True,False,-1.6113538936859213,0.4485514485514486,False,1,False,-0.2220051473175388,0.28775893054889357,False,-8.417864809342817,False,False,-0.015040005737704885,0.225,,,
D1|BTC|z2.5|h4h|zwin7d|zero_fund|atr1,D1,BTC,2.5,4,7,zero_fund,1,62,OK,61,0.4262295081967213,4.3979400491615435,0.07209737785510727,0.6248490610627773,0.30567741986311836,False,True,False,-2.193391672979548,0.3926073926073926,False,1,False,-0.25537901314741795,0.26855980538015567,False,-4.681734986192138,False,False,-0.007703211475409816,0.225,,,
D1|BTC|z3.0|h4h|zwin7d|zero_fund|atr0,D1,BTC,3.0,4,7,zero_fund,0,29,OK,28,0.35714285714285715,-11.499947065000988,-0.41071239517860675,-2.190813164255434,0.1849333420395851,False,False,False,-4.325141649190772,0.7502497502497503,False,1,False,-0.5164338343357683,0.24813627418505776,False,,False,False,-0.015586511607142814,0.22499999999999995,,,
D1|BTC|z3.0|h4h|zwin7d|zero_fund|atr1,D1,BTC,3.0,4,7,zero_fund,1,29,OK,28,0.4642857142857143,3.9903444004845943,0.14251230001730694,1.0355914503896844,0.8505540192127228,False,True,False,-2.617351688831454,0.3696303696303696,False,1,False,-0.37384704764256377,0.4131320436473017,False,,False,False,-0.0106562151785714,0.22499999999999995,,,
D1|BTC|z1.0|h8h|zwin7d|zero_fund|atr0,D1,BTC,1.0,8,7,zero_fund,0,673,OK,672,0.4538690476190476,107.2830355941062,0.15964737439599136,0.641828422699937,0.018549955695349375,True,True,False,0.2129504392377423,0.17682317682317683,False,1,False,-0.03716689543899718,0.11437981111558167,False,-7.050248238697992,False,False,-0.016028772544642828,0.22500000000000006,,,
D1|BTC|z1.0|h8h|zwin7d|zero_fund|atr1,D1,BTC,1.0,8,7,zero_fund,1,673,OK,672,0.4017857142857143,-159.5787678681948,-0.23746840456576607,-2.289894884192224,3.998553847777063e-07,True,False,False,-3.168030656124134,1.0,False,0,False,-0.22621958571588066,-0.06667160538357735,False,-12.552601373843734,False,False,-0.004124715773809516,0.22500000000000006,,,
