variant,version,fire_offset_s,slug,asset,tf,ws,day,signal,outcome,ret_2m,exit_reason,vwap_e,shares_e,usd_e,fee_in,pnl,fired,slot_start_s,window_s,ws_s,ws_us,fire_us,won,rsi_14,f7_pass,regime_w20_1m_voladaptive,markov_pass_w20_1m_voladaptive,regime_w20_1m_fixed,markov_pass_w20_1m_fixed,regime_w20_5m_voladaptive,markov_pass_w20_5m_voladaptive,regime_w20_5m_fixed,markov_pass_w20_5m_fixed
SELL_5bp,v1,-180,btc-updown-5m-1778771100,BTC,5m,1778771100,2026-05-14,UP,Down,0.001840339455698,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,-25.8924999833107,True,1778771100,300,1778770800,1778770800000000,1778770920000000,False,91.20338832449802,True,2,True,2,True,2,True,2,True
SELL_5bp,v1,-180,btc-updown-5m-1778779500,BTC,5m,1778779500,2026-05-14,DOWN,Up,-0.0012679414498983,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,-25.8924999833107,True,1778779500,300,1778779200,1778779200000000,1778779320000000,False,13.670898192129314,True,0,True,0,True,2,False,2,False
SELL_5bp,v1,-180,btc-updown-5m-1778807400,BTC,5m,1778807400,2026-05-15,DOWN,Up,-0.0009725634174231,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,-25.8924999833107,True,1778807400,300,1778807100,1778807100000000,1778807220000000,False,53.118527645965,False,2,False,1,False,2,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1777181400,BTC,15m,1777181400,2026-04-26,DOWN,Down,-0.0010033332604385,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,22.236924806995567,True,1777181400,900,1777180500,1777180500000000,1777180620000000,True,88.17764165390592,False,-1,False,2,False,-1,False,2,False
SELL_5bp,v1,-780,btc-updown-15m-1777208400,BTC,15m,1777208400,2026-04-26,DOWN,Up,-0.0023118427969336,sell_5bp,0.4799999892711639,52.083334497486575,25.0,0.9100000187754632,-25.910000018775463,True,1777208400,900,1777207500,1777207500000000,1777207620000000,False,34.1318140618956,True,-1,False,0,True,-1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1777241700,BTC,15m,1777241700,2026-04-26,UP,Down,0.0020903337449821,sell_5bp,0.4921143666389836,50.80119926338193,25.0,0.888799858381779,-25.88879985838178,True,1777241700,900,1777240800,1777240800000000,1777240920000000,False,67.81944925397899,True,-1,False,2,True,-1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1777474800,BTC,15m,1777474800,2026-04-29,DOWN,Down,-0.0006543723003223,sell_5bp,0.4799999892711639,52.083334497486575,25.0,0.9100000187754632,26.173334478711112,True,1777474800,900,1777473900,1777473900000000,1777474020000000,True,42.633842101183994,True,-1,False,1,False,-1,False,0,True
SELL_5bp,v1,-780,btc-updown-15m-1777476600,BTC,15m,1777476600,2026-04-29,UP,Down,0.000706196063836,sell_5bp,0.5346534600878171,46.75925971917162,25.0,0.8143564448463202,-25.81435644484632,True,1777476600,900,1777475700,1777475700000000,1777475820000000,False,7.021874009328172,False,-1,False,0,False,-1,False,0,False
SELL_5bp,v1,-780,btc-updown-15m-1777477500,BTC,15m,1777477500,2026-04-29,UP,Down,0.0008823278343396,sell_5bp,0.5313537892445683,47.0496315374786,25.0,0.8201308688220054,-25.820130868822005,True,1777477500,900,1777476600,1777476600000000,1777476720000000,False,43.41498047568341,False,-1,False,1,False,-1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1777487400,BTC,15m,1777487400,2026-04-29,UP,Up,0.0006878637264116,sell_5bp,0.5299999713897705,47.1698138670551,25.0,0.8225000500679017,21.347313816987196,True,1777487400,900,1777486500,1777486500000000,1777486620000000,True,19.043736453385506,False,-1,False,0,False,-1,False,0,False
SELL_5bp,v1,-780,btc-updown-15m-1777488300,BTC,15m,1777488300,2026-04-29,DOWN,Up,-0.0013524710620232,sell_5bp,0.4699999988079071,53.19148949661531,25.0,0.9275000020861626,-25.927500002086163,True,1777488300,900,1777487400,1777487400000000,1777487520000000,False,48.045694711499294,True,-1,False,1,False,-1,False,0,True
SELL_5bp,v1,-780,btc-updown-15m-1777491900,BTC,15m,1777491900,2026-04-29,DOWN,Up,-0.0025589007898491,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,-25.8924999833107,True,1777491900,900,1777491000,1777491000000000,1777491120000000,False,47.39747182977565,True,-1,False,1,False,-1,False,0,True
SELL_5bp,v1,-780,btc-updown-15m-1777536900,BTC,15m,1777536900,2026-04-30,DOWN,Down,-0.0010962962250954,sell_5bp,0.5299999713897705,47.1698138670551,25.0,0.8225000500679017,21.347313816987196,True,1777536900,900,1777536000,1777536000000000,1777536120000000,True,61.512610130493066,False,-1,False,1,False,-1,False,2,False
SELL_5bp,v1,-780,btc-updown-15m-1777542300,BTC,15m,1777542300,2026-04-30,UP,Up,0.0007987176875116,sell_5bp,0.4799999892711639,52.083334497486575,25.0,0.9100000187754632,26.173334478711112,True,1777542300,900,1777541400,1777541400000000,1777541520000000,True,65.62475060519806,True,-1,False,2,True,-1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1777559400,BTC,15m,1777559400,2026-04-30,DOWN,Down,-0.0027133240302582,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,22.236924806995567,True,1777559400,900,1777558500,1777558500000000,1777558620000000,True,41.863478317916346,True,0,True,0,True,1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1777561200,BTC,15m,1777561200,2026-04-30,UP,Up,0.0007679145906464,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,23.162108743089952,True,1777561200,900,1777560300,1777560300000000,1777560420000000,True,51.58836326293425,True,2,True,2,True,1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1777562100,BTC,15m,1777562100,2026-04-30,UP,Up,0.0009798446237002,sell_5bp,0.5274681267957085,47.396228757690686,25.0,0.8269307781075099,21.569297979583176,True,1777562100,900,1777561200,1777561200000000,1777561320000000,True,44.4059368643125,False,1,False,1,False,1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1777573800,BTC,15m,1777573800,2026-04-30,UP,Up,0.002467008031059,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,25.12790718695763,True,1777573800,900,1777572900,1777572900000000,1777573020000000,True,33.32928704378298,False,2,True,1,False,1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1777581000,BTC,15m,1777581000,2026-04-30,DOWN,Up,-0.0014670422492237,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,-25.8400000333786,True,1777581000,900,1777580100,1777580100000000,1777580220000000,False,54.95401246676415,False,0,True,1,False,1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1777595400,BTC,15m,1777595400,2026-05-01,UP,Up,0.0012311005749908,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,25.12790718695763,True,1777595400,900,1777594500,1777594500000000,1777594620000000,True,65.9346216362649,True,2,True,1,False,1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1777640400,BTC,15m,1777640400,2026-05-01,UP,Up,0.0009304399721114,sell_5bp,0.4699999988079071,53.19148949661531,25.0,0.9275000020861626,27.26398949452915,True,1777640400,900,1777639500,1777639500000000,1777639620000000,True,60.508887127816436,True,2,True,2,True,2,True,2,True
SELL_5bp,v1,-780,btc-updown-15m-1777847400,BTC,15m,1777847400,2026-05-03,DOWN,Up,-0.0015309592885809,sell_5bp,0.5400000214576721,46.29629445664684,25.0,0.8049999624490739,-25.804999962449074,True,1777847400,900,1777846500,1777846500000000,1777846620000000,False,68.26942766458515,False,2,False,2,False,1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1777853700,BTC,15m,1777853700,2026-05-04,DOWN,Down,-0.0007761839263026,sell_5bp,0.4839034358683784,51.6632000248909,25.0,0.9031689872303376,25.76003103766056,True,1777853700,900,1777852800,1777852800000000,1777852920000000,True,57.4472125170895,False,0,True,1,False,0,True,0,True
SELL_5bp,v1,-780,btc-updown-15m-1777859100,BTC,15m,1777859100,2026-05-04,UP,Up,0.0042441082406796,sell_5bp,0.4799999892711639,52.083334497486575,25.0,0.9100000187754632,26.173334478711112,True,1777859100,900,1777858200,1777858200000000,1777858320000000,True,63.12816207999492,True,2,True,2,True,1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1777864500,BTC,15m,1777864500,2026-05-04,DOWN,Down,-0.0014985034935157,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,22.236924806995567,True,1777864500,900,1777863600,1777863600000000,1777863720000000,True,53.650181711030754,False,0,True,1,False,2,False,2,False
SELL_5bp,v1,-780,btc-updown-15m-1777900500,BTC,15m,1777900500,2026-05-04,DOWN,Up,-0.0023669464461126,sell_5bp,0.4756233469509053,52.56260055413247,25.0,0.9176591428359158,-25.917659142835916,True,1777900500,900,1777899600,1777899600000000,1777899720000000,False,33.84741991526546,True,0,True,0,True,1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1777907700,BTC,15m,1777907700,2026-05-04,UP,Down,0.001313211730956,sell_5bp,0.4799999892711639,52.083334497486575,25.0,0.9100000187754632,-25.910000018775463,True,1777907700,900,1777906800,1777906800000000,1777906920000000,False,69.45343453840881,True,2,True,2,True,2,True,2,True
SELL_5bp,v1,-780,btc-updown-15m-1777908600,BTC,15m,1777908600,2026-05-04,UP,Up,0.0010148075035819,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,25.12790718695763,True,1777908600,900,1777907700,1777907700000000,1777907820000000,True,39.470587536104304,False,0,False,1,False,2,True,2,True
SELL_5bp,v1,-780,btc-updown-15m-1777965300,BTC,15m,1777965300,2026-05-05,DOWN,Up,-0.0009136508024922,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,-25.8400000333786,True,1777965300,900,1777964400,1777964400000000,1777964520000000,False,76.9643011496232,False,2,False,1,False,1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1778017500,BTC,15m,1778017500,2026-05-05,DOWN,Up,-0.0010317705664401,sell_5bp,0.4799999892711639,52.083334497486575,25.0,0.9100000187754632,-25.910000018775463,True,1778017500,900,1778016600,1778016600000000,1778016720000000,False,25.101408450704383,True,0,True,0,True,1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1778058900,BTC,15m,1778058900,2026-05-06,DOWN,Down,-0.0015169104934128,sell_5bp,0.5299999713897705,47.1698138670551,25.0,0.8225000500679017,21.347313816987196,True,1778058900,900,1778058000,1778058000000000,1778058120000000,True,73.98059724117141,False,2,False,1,False,2,False,2,False
SELL_5bp,v1,-780,btc-updown-15m-1778061600,BTC,15m,1778061600,2026-05-06,DOWN,Up,-0.0021450838172478,sell_5bp,0.5299999713897705,47.1698138670551,25.0,0.8225000500679017,-25.8225000500679,True,1778061600,900,1778060700,1778060700000000,1778060820000000,False,79.15274408385682,False,2,False,1,False,2,False,2,False
SELL_5bp,v1,-780,btc-updown-15m-1778073300,BTC,15m,1778073300,2026-05-06,DOWN,Down,-0.0020228308513435,sell_5bp,0.494462022378559,50.56000030040741,25.0,0.8846914608375219,24.675308839569887,True,1778073300,900,1778072400,1778072400000000,1778072520000000,True,40.67270278359757,True,0,True,0,True,0,True,1,False
SELL_5bp,v1,-780,btc-updown-15m-1778206500,BTC,15m,1778206500,2026-05-08,DOWN,Down,-0.0020589275106628,sell_5bp,0.4799999892711639,52.083334497486575,25.0,0.9100000187754632,26.173334478711112,True,1778206500,900,1778205600,1778205600000000,1778205720000000,True,36.52419639703284,True,0,True,1,False,0,True,1,False
SELL_5bp,v1,-780,btc-updown-15m-1778251500,BTC,15m,1778251500,2026-05-08,DOWN,Down,-0.0013715685837627,sell_5bp,0.5,50.0,25.0,0.8750000000000001,24.125,True,1778251500,900,1778250600,1778250600000000,1778250720000000,True,56.22279348757458,False,2,False,1,False,1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1778262300,BTC,15m,1778262300,2026-05-08,UP,Down,0.0024316287612458,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,-25.8575000166893,True,1778262300,900,1778261400,1778261400000000,1778261520000000,False,64.52684547364525,True,2,True,2,True,1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1778278500,BTC,15m,1778278500,2026-05-08,UP,Down,0.0010170000001767,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,-25.8575000166893,True,1778278500,900,1778277600,1778277600000000,1778277720000000,False,61.92495038787602,True,2,True,1,False,1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1778446800,BTC,15m,1778446800,2026-05-10,DOWN,Down,-0.0017795527622138,sell_5bp,0.449999988079071,55.55555702727522,25.0,0.962500020861626,29.593057006413595,True,1778446800,900,1778445900,1778445900000000,1778446020000000,True,23.823816836521388,True,0,True,0,True,0,True,1,False
SELL_5bp,v1,-780,btc-updown-15m-1778451300,BTC,15m,1778451300,2026-05-10,UP,Up,0.0050435978998153,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,23.162108743089952,True,1778451300,900,1778450400,1778450400000000,1778450520000000,True,26.069605820394628,False,2,True,2,True,0,False,0,False
SELL_5bp,v1,-780,btc-updown-15m-1778462100,BTC,15m,1778462100,2026-05-11,DOWN,Up,-0.0012742687714198,sell_5bp,0.4799999892711639,52.083334497486575,25.0,0.9100000187754632,-25.910000018775463,True,1778462100,900,1778461200,1778461200000000,1778461320000000,False,37.4152493679619,True,0,True,0,True,0,True,0,True
SELL_5bp,v1,-780,btc-updown-15m-1778470200,BTC,15m,1778470200,2026-05-11,UP,Up,0.0010302944652108,sell_5bp,0.5320742040738546,46.98592754278663,25.0,0.8188701428707543,21.167057399915873,True,1778470200,900,1778469300,1778469300000000,1778469420000000,True,3.2811012033584888,False,0,False,0,False,0,False,0,False
SELL_5bp,v1,-780,btc-updown-15m-1778508900,BTC,15m,1778508900,2026-05-11,UP,Down,0.0011735759412821,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,-25.8575000166893,True,1778508900,900,1778508000,1778508000000000,1778508120000000,False,49.10772963955338,False,2,True,2,True,0,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1778517900,BTC,15m,1778517900,2026-05-11,UP,Down,0.0009198557724265,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,-25.8924999833107,True,1778517900,900,1778517000,1778517000000000,1778517120000000,False,53.13810073516023,True,2,True,1,False,2,True,2,True
SELL_5bp,v1,-780,btc-updown-15m-1778572800,BTC,15m,1778572800,2026-05-12,DOWN,Down,-0.0009683698557384,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,25.12790718695763,True,1778572800,900,1778571900,1778571900000000,1778572020000000,True,35.349479232026965,True,0,True,1,False,0,True,1,False
SELL_5bp,v1,-780,btc-updown-15m-1778597100,BTC,15m,1778597100,2026-05-12,DOWN,Down,-0.0011986308434782,sell_5bp,0.5,50.0,25.0,0.8750000000000001,24.125,True,1778597100,900,1778596200,1778596200000000,1778596320000000,True,42.751893386457084,True,0,True,1,False,1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1778603400,BTC,15m,1778603400,2026-05-12,DOWN,Down,-0.0018777108110479,sell_5bp,0.5,50.0,25.0,0.8750000000000001,24.125,True,1778603400,900,1778602500,1778602500000000,1778602620000000,True,60.646699448665885,False,0,True,1,False,0,True,1,False
SELL_5bp,v1,-780,btc-updown-15m-1778605200,BTC,15m,1778605200,2026-05-12,DOWN,Up,-0.0036718669489321,sell_5bp,0.4799999892711639,52.083334497486575,25.0,0.9100000187754632,-25.910000018775463,True,1778605200,900,1778604300,1778604300000000,1778604420000000,False,44.15894118699348,True,0,True,0,True,0,True,1,False
SELL_5bp,v1,-780,btc-updown-15m-1778688900,BTC,15m,1778688900,2026-05-13,UP,Up,0.0014989924698883,sell_5bp,0.550000011920929,45.45454446934474,25.0,0.7874999791383746,19.667044490206365,True,1778688900,900,1778688000,1778688000000000,1778688120000000,True,9.794884570670746,False,0,False,0,False,0,False,0,False
SELL_5bp,v1,-780,btc-updown-15m-1778693400,BTC,15m,1778693400,2026-05-13,DOWN,Up,-0.0014118982825995,sell_5bp,0.5197525789229913,48.09980943587411,25.0,0.8404329868847653,-25.840432986884764,True,1778693400,900,1778692500,1778692500000000,1778692620000000,False,48.6690750071286,True,1,False,1,False,1,False,1,False
SELL_5bp,v1,-780,btc-updown-15m-1778771700,BTC,15m,1778771700,2026-05-14,UP,Up,0.001840339455698,sell_5bp,0.4799999892711639,52.083334497486575,25.0,0.9100000187754632,26.173334478711112,True,1778771700,900,1778770800,1778770800000000,1778770920000000,True,91.20338832449802,True,2,True,2,True,2,True,2,True
SELL_5bp,v2,-240,btc-updown-5m-1777179300,BTC,5m,1777179300,2026-04-26,DOWN,Down,-0.0008634430454376,sell_5bp,0.5400000214576721,46.29629445664684,25.0,0.8049999624490739,20.491294494197767,True,1777179300,300,1777179000,1777179000000000,1777179060000000,True,90.26372977758508,False,-1,False,2,False,-1,False,1,False
SELL_5bp,v2,-240,btc-updown-5m-1777181100,BTC,5m,1777181100,2026-04-26,UP,Up,0.0011434661941788,sell_5bp,0.4699999988079071,53.19148949661531,25.0,0.9275000020861626,27.26398949452915,True,1777181100,300,1777180800,1777180800000000,1777180860000000,True,80.84930103639351,True,-1,False,2,True,-1,False,2,True
SELL_5bp,v2,-240,btc-updown-5m-1777213500,BTC,5m,1777213500,2026-04-26,UP,Up,0.0020520135359939,sell_5bp,0.4841897211085781,51.63265329706127,25.0,0.9026679880599884,25.72998530900128,True,1777213500,300,1777213200,1777213200000000,1777213260000000,True,65.26455386289491,True,-1,False,1,False,-1,False,1,False
SELL_5bp,v2,-240,btc-updown-5m-1777231200,BTC,5m,1777231200,2026-04-26,UP,Down,0.0010348370322424,sell_5bp,0.4699999988079071,53.19148949661531,25.0,0.9275000020861626,-25.927500002086163,True,1777231200,300,1777230900,1777230900000000,1777230960000000,False,74.86163899446647,True,-1,False,1,False,-1,False,1,False
SELL_5bp,v2,-240,btc-updown-5m-1777231800,BTC,5m,1777231800,2026-04-26,DOWN,Down,-0.0031524403959304,sell_5bp,0.5024590915173303,49.75529435541665,25.0,0.8706965898446721,23.88459776557198,True,1777231800,300,1777231500,1777231500000000,1777231560000000,True,38.1561941183763,True,-1,False,1,False,-1,False,1,False
SELL_5bp,v2,-240,btc-updown-5m-1777241100,BTC,5m,1777241100,2026-04-26,UP,Up,0.0013931410629346,sell_5bp,0.449999988079071,55.55555702727522,25.0,0.962500020861626,29.593057006413595,True,1777241100,300,1777240800,1777240800000000,1777240860000000,True,67.81944925397899,True,-1,False,2,True,-1,False,1,False
SELL_5bp,v2,-240,btc-updown-5m-1777242000,BTC,5m,1777242000,2026-04-26,UP,Down,0.0022616311169639,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,-25.8924999833107,True,1777242000,300,1777241700,1777241700000000,1777241760000000,False,57.361901365870615,True,-1,False,2,True,-1,False,1,False
SELL_5bp,v2,-240,btc-updown-5m-1777243200,BTC,5m,1777243200,2026-04-26,DOWN,Up,-0.0010112679328659,sell_5bp,0.4813359449691061,51.938776360457744,25.0,0.9076620963040644,-25.907662096304065,True,1777243200,300,1777242900,1777242900000000,1777242960000000,False,8.281155071727895,True,-1,False,0,True,-1,False,1,False
SELL_5bp,v2,-240,btc-updown-5m-1777244700,BTC,5m,1777244700,2026-04-26,DOWN,Down,-0.0011856729820668,sell_5bp,0.5,50.0,25.0,0.8750000000000001,24.125,True,1777244700,300,1777244400,1777244400000000,1777244460000000,True,44.718931912306,True,-1,False,1,False,-1,False,1,False
SELL_5bp,v2,-240,btc-updown-5m-1777246500,BTC,5m,1777246500,2026-04-26,DOWN,Up,-0.0033211657806983,sell_5bp,0.5,50.0,25.0,0.8750000000000001,-25.875,True,1777246500,300,1777246200,1777246200000000,1777246260000000,False,27.542833577026542,True,-1,False,0,True,-1,False,2,False
SELL_5bp,v2,-240,btc-updown-5m-1777246800,BTC,5m,1777246800,2026-04-26,DOWN,Up,-0.0009974643134894,sell_5bp,0.5,50.0,25.0,0.8750000000000001,-25.875,True,1777246800,300,1777246500,1777246500000000,1777246560000000,False,50.54499656514793,False,-1,False,1,False,-1,False,1,False
SELL_5bp,v2,-240,btc-updown-5m-1777404000,BTC,5m,1777404000,2026-04-28,DOWN,Down,-0.0007433894761466,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,25.12790718695763,True,1777404000,300,1777403700,1777403700000000,1777403760000000,True,16.924333469462837,True,-1,False,1,False,-1,False,0,True
SELL_5bp,v2,-240,btc-updown-5m-1777405800,BTC,5m,1777405800,2026-04-28,UP,Up,0.0007014490609922,sell_5bp,0.4699999988079071,53.19148949661531,25.0,0.9275000020861626,27.26398949452915,True,1777405800,300,1777405500,1777405500000000,1777405560000000,True,81.41891891891508,True,-1,False,1,False,-1,False,0,False
SELL_5bp,v2,-240,btc-updown-5m-1777413600,BTC,5m,1777413600,2026-04-28,UP,Up,0.0016513633982071,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,23.162108743089952,True,1777413600,300,1777413300,1777413300000000,1777413360000000,True,28.19996161965291,False,-1,False,1,False,-1,False,1,False
SELL_5bp,v2,-240,btc-updown-5m-1777421100,BTC,5m,1777421100,2026-04-29,DOWN,Up,-0.0006457835602548,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,-25.8575000166893,True,1777421100,300,1777420800,1777420800000000,1777420860000000,False,54.15460684997562,False,-1,False,1,False,-1,False,1,False
SELL_5bp,v2,-240,btc-updown-5m-1777426500,BTC,5m,1777426500,2026-04-29,DOWN,Up,-0.0007931570096538,sell_5bp,0.4900000095367431,51.02040717026833,25.0,0.8924999833106996,-25.8924999833107,True,1777426500,300,1777426200,1777426200000000,1777426260000000,False,20.370886227065157,True,-1,False,1,False,-1,False,1,False
SELL_5bp,v2,-240,btc-updown-5m-1777427700,BTC,5m,1777427700,2026-04-29,UP,Up,0.0007160904277416,sell_5bp,0.479489812580659,52.13875111433059,25.0,0.9108928279838469,26.22785828634674,True,1777427700,300,1777427400,1777427400000000,1777427460000000,True,91.13908054692097,True,-1,False,2,True,-1,False,1,False
SELL_5bp,v2,-240,btc-updown-5m-1777428300,BTC,5m,1777428300,2026-04-29,UP,Up,0.0007939419515346,sell_5bp,0.4799999892711639,52.083334497486575,25.0,0.9100000187754632,26.173334478711112,True,1777428300,300,1777428000,1777428000000000,1777428060000000,True,73.637074802403,True,-1,False,2,True,-1,False,1,False
SELL_5bp,v2,-240,btc-updown-5m-1777438500,BTC,5m,1777438500,2026-04-29,UP,Down,0.0007872076582565,sell_5bp,0.4699999988079071,53.19148949661531,25.0,0.9275000020861626,-25.927500002086163,True,1777438500,300,1777438200,1777438200000000,1777438260000000,False,64.27358983286774,True,-1,False,2,True,-1,False,2,True
SELL_5bp,v2,-240,btc-updown-5m-1777451100,BTC,5m,1777451100,2026-04-29,UP,Up,0.0007401736198673,sell_5bp,0.5099999904632568,49.01960875977925,25.0,0.8575000166893006,23.162108743089952,True,1777451100,300,1777450800,1777450800000000,1777450860000000,True,78.03272244877735,True,-1,False,1,False,-1,False,1,False
SELL_5bp,v2,-240,btc-updown-5m-1777456800,BTC,5m,1777456800,2026-04-29,UP,Up,0.0005711627794199,sell_5bp,0.4799999892711639,52.083334497486575,25.0,0.9100000187754632,26.173334478711112,True,1777456800,300,1777456500,1777456500000000,1777456560000000,True,96.87301171451175,True,-1,False,2,True,-1,False,2,True
SELL_5bp,v2,-240,btc-updown-5m-1777466100,BTC,5m,1777466100,2026-04-29,DOWN,Up,-0.0007822485863012,sell_5bp,0.4699999988079071,53.19148949661531,25.0,0.9275000020861626,-25.927500002086163,True,1777466100,300,1777465800,1777465800000000,1777465860000000,False,32.25552692255545,True,-1,False,0,True,-1,False,0,True
SELL_5bp,v2,-240,btc-updown-5m-1777466400,BTC,5m,1777466400,2026-04-29,UP,Up,0.000751469391572,sell_5bp,0.5400000214576721,46.29629445664684,25.0,0.8049999624490739,20.491294494197767,True,1777466400,300,1777466100,1777466100000000,1777466160000000,True,41.388048355120496,False,-1,False,0,False,-1,False,0,False
SELL_5bp,v2,-240,btc-updown-5m-1777469700,BTC,5m,1777469700,2026-04-29,DOWN,Up,-0.0011715402292628,sell_5bp,0.4699999988079071,53.19148949661531,25.0,0.9275000020861626,-25.927500002086163,True,1777469700,300,1777469400,1777469400000000,1777469460000000,False,27.247665322718817,True,-1,False,0,True,-1,False,0,True
SELL_5bp,v2,-240,btc-updown-5m-1777470000,BTC,5m,1777470000,2026-04-29,DOWN,Down,-0.0015125929314367,sell_5bp,0.4699999988079071,53.19148949661531,25.0,0.9275000020861626,27.26398949452915,True,1777470000,300,1777469700,1777469700000000,1777469760000000,True,21.787971922854595,True,-1,False,0,True,-1,False,0,True
SELL_5bp,v2,-240,btc-updown-5m-1777470600,BTC,5m,1777470600,2026-04-29,DOWN,Up,-0.0016568373849662,sell_5bp,0.4699999988079071,53.19148949661531,25.0,0.9275000020861626,-25.927500002086163,True,1777470600,300,1777470300,1777470300000000,1777470360000000,False,29.326000574130404,True,-1,False,0,True,-1,False,0,True
SELL_5bp,v2,-240,btc-updown-5m-1777472100,BTC,5m,1777472100,2026-04-29,UP,Up,0.0011122440063434,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,22.236924806995567,True,1777472100,300,1777471800,1777471800000000,1777471860000000,True,27.6129775236286,False,-1,False,1,False,-1,False,0,False
SELL_5bp,v2,-240,btc-updown-5m-1777474200,BTC,5m,1777474200,2026-04-29,DOWN,Up,-0.000613845500001,sell_5bp,0.5,50.0,25.0,0.8750000000000001,-25.875,True,1777474200,300,1777473900,1777473900000000,1777473960000000,False,42.633842101183994,True,-1,False,1,False,-1,False,0,True
SELL_5bp,v2,-240,btc-updown-5m-1777475100,BTC,5m,1777475100,2026-04-29,UP,Down,0.001028915808006,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,-25.8400000333786,True,1777475100,300,1777474800,1777474800000000,1777474860000000,False,54.148230088495545,True,-1,False,1,False,-1,False,0,False
SELL_5bp,v2,-240,btc-updown-5m-1777476900,BTC,5m,1777476900,2026-04-29,UP,Down,0.0006172454964455,sell_5bp,0.5400000214576721,46.29629445664684,25.0,0.8049999624490739,-25.804999962449074,True,1777476900,300,1777476600,1777476600000000,1777476660000000,False,43.41498047568341,False,-1,False,1,False,-1,False,1,False
SELL_5bp,v2,-240,btc-updown-5m-1777477200,BTC,5m,1777477200,2026-04-29,UP,Down,0.0006789197776583,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,-25.8400000333786,True,1777477200,300,1777476900,1777476900000000,1777476960000000,False,49.63140892901537,False,-1,False,1,False,-1,False,0,False
SELL_5bp,v2,-240,btc-updown-5m-1777479300,BTC,5m,1777479300,2026-04-29,UP,Down,0.0012666665731216,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,-25.8400000333786,True,1777479300,300,1777479000,1777479000000000,1777479060000000,False,71.28458860179434,True,-1,False,1,False,-1,False,0,False
SELL_5bp,v2,-240,btc-updown-5m-1777481100,BTC,5m,1777481100,2026-04-29,UP,Down,0.0012495179815822,sell_5bp,0.5199999809265137,48.07692484037417,25.0,0.8400000333786011,-25.8400000333786,True,1777481100,300,1777480800,1777480800000000,1777480860000000,False,60.49374617335756,True,-1,False,1,False,-1,False,0,False
