band,off_lo,off_hi,stack,n_t,wr_t,dpt_t,sum_t,dd_t,ls_t,shp_t,n_v,wr_v,dpt_v,sum_v,dd_v,ls_v,shp_v,n_l,wr_l,dpt_l,sum_l,dd_l,ls_l,shp_l,np_d_l,score
mid,90,180,g_cci_extreme_with+g_rf_aged+g_ribbon_slope_strong,35,0.8857142857142857,2.2779330853357997,79.72765798675299,38.69077330210614,1,3.2882340467792828,12,1.0,2.0059715069417066,24.07165808330048,0.0,0,42.07440142682948,18,1.0,3.964829420317252,71.36692956571054,0.0,0,29.453861619926514,2.0,7.470800927258958
early,30,90,g_R1_full+g_mp_no_extreme_100+g_regime_trending_dn+g_rf_full_align,40,0.825,4.032626718080975,161.305068723239,50.0,2,11.293731424708648,56,0.7678571428571429,1.5767652692032725,88.29885507538326,97.67518710426233,2,6.067637214475962,29,0.7931034482758621,4.375824214111885,126.89890220924467,50.0,2,35.525767542398206,3.2222222222222223,7.452589483315158
early,30,90,g_R1_full+g_mp_no_extreme_100+g_regime_trending_dn+g_rf_strong,40,0.825,4.032626718080975,161.305068723239,50.0,2,11.293731424708648,56,0.7678571428571429,1.5767652692032725,88.29885507538326,97.67518710426233,2,6.067637214475962,29,0.7931034482758621,4.375824214111885,126.89890220924467,50.0,2,35.525767542398206,3.2222222222222223,7.452589483315158
early,30,90,g_R1_full+g_mfi_extreme_with+g_mp_no_extreme_50+g_regime_trending_dn,34,0.9411764705882353,8.522982263846476,289.7813969707802,25.0,1,31.100479782012282,44,0.7727272727272727,1.6762933031836496,73.75690534008058,94.57221558782409,2,7.298375318035783,19,0.8421052631578947,4.237656455856154,80.51547266126693,75.0,3,9.163814581026376,2.111111111111111,7.413949759039804
early,30,90,g_R1_full+g_mp_no_extreme_50+g_regime_trending_dn+g_stoch_strong_with,25,0.88,6.9035463932758105,172.58865983189526,25.0,1,30.859087585126705,34,0.7941176470588235,2.4659990086881853,83.8439662953983,50.0,2,12.370288443140264,16,0.8125,3.4201124100159426,54.72179856025508,50.0,2,14.012858114251525,1.7777777777777777,7.386111418704128
mid,90,180,g_dir_up+g_rf_strict_align+g_tr_above_ema200,63,0.8095238095238095,2.169077104296709,136.65185757069267,69.7138928991597,2,4.420430073405466,18,0.8333333333333334,0.07585855606307786,1.3654540091354015,50.0,2,0.19147356267942714,28,0.9285714285714286,5.88081195644562,164.66273478047736,50.0,2,9.703744536453742,3.111111111111111,7.38081195644562
late,180,270,g_atr_high+g_mp_no_extreme_100+g_rf_strict_align+g_tr_above_ema50,33,0.9090909090909091,4.014414839485852,132.4756897030331,25.0,1,8.84606387981869,15,0.8666666666666667,2.2229727428599677,33.34459114289952,25.0,1,18.414398460726503,19,0.9473684210526315,3.633996250601916,69.0459287614364,25.0,1,17.219586222549868,2.111111111111111,7.356968993461884
mid_early,60,150,g_R1_full+g_rf_strict_align+g_sms_no_liquidity_above+g_tr_stack_with,31,0.9032258064516129,3.9425250419462676,122.2182763003343,50.0,2,6.971571450659553,15,0.7333333333333333,-5.038192350254241,-75.57288525381362,84.51581501562062,1,-16.143005782361506,17,0.8823529411764706,5.843329636492192,99.33660382036726,25.0,1,12.008116062870718,1.8888888888888888,7.343329636492192
early,30,90,g_R1_full+g_ev_in_40_70+g_regime_trending_dn+g_rf_full_align,23,0.7391304347826086,6.388676567785262,146.93956105906102,63.59887343127921,2,8.884199345566254,29,0.6551724137931034,1.7933689364113272,52.00769915592849,119.86189579101128,3,3.498126039070973,20,0.75,5.549029758847487,110.98059517694973,50.0,2,12.883231739954363,2.2222222222222223,7.342398695258814
early,30,90,g_R1_full+g_ev_le_70+g_regime_trending_dn+g_rf_strong,23,0.7391304347826086,6.388676567785262,146.93956105906102,63.59887343127921,2,8.884199345566254,29,0.6551724137931034,1.7933689364113272,52.00769915592849,119.86189579101128,3,3.498126039070973,20,0.75,5.549029758847487,110.98059517694973,50.0,2,12.883231739954363,2.2222222222222223,7.342398695258814
early,30,90,g_R1_full+g_ev_le_70+g_regime_trending_dn+g_rf_full_align,23,0.7391304347826086,6.388676567785262,146.93956105906102,63.59887343127921,2,8.884199345566254,29,0.6551724137931034,1.7933689364113272,52.00769915592849,119.86189579101128,3,3.498126039070973,20,0.75,5.549029758847487,110.98059517694973,50.0,2,12.883231739954363,2.2222222222222223,7.342398695258814
early,30,90,g_R1_full+g_ev_in_40_70+g_regime_trending_dn+g_rf_strong,23,0.7391304347826086,6.388676567785262,146.93956105906102,63.59887343127921,2,8.884199345566254,29,0.6551724137931034,1.7933689364113272,52.00769915592849,119.86189579101128,3,3.498126039070973,20,0.75,5.549029758847487,110.98059517694973,50.0,2,12.883231739954363,2.2222222222222223,7.342398695258814
mid,90,180,g_atr_high+g_rf_strict_align+g_ribbon_slope_with+g_tr_full_stack_with,27,0.9259259259259259,3.187745399812085,86.0691257949263,29.675266695270437,1,17.872154275951807,10,0.9,1.4899332239045713,14.899332239045712,25.0,1,3.613966735220155,17,1.0,4.3293243702359945,73.5985142940119,0.0,0,22.973969898487226,1.8888888888888888,7.3192575941405655
early,30,90,g_compression_tight+g_depth_250_strict+g_hod_us_afternoon+g_tr_partial_stack_with,23,0.9130434782608695,4.789725344618738,110.16368292623096,25.0,1,15.088867162085084,4,0.75,2.0273337274184984,8.109334909673994,25.0,1,2.387026790498212,32,0.84375,3.772059806280513,120.70591380097642,63.04544196536847,2,7.8744421767799855,3.5555555555555554,7.2993935336990114
pre_60,0,60,g_R1_full+g_compression_tight+g_mp_no_extreme_150+g_regime_trending_dn,31,0.7419354838709677,3.8602778420709662,119.66861310419995,81.18325228620202,3,9.689017236577428,30,0.6333333333333333,-0.24632479436650917,-7.389743830995275,92.74849239409583,3,-0.5223326623357062,19,0.7894736842105263,7.281734926310684,138.352963599903,50.0,2,36.78625994577888,2.111111111111111,7.281734926310684
late,180,270,g_mp_no_extreme_100+g_rf_strict_align+g_tr_above_cloud+g_tr_within_adr,25,0.88,5.282026599674782,132.05066499186955,67.48379631204534,2,7.493565012242439,11,0.9090909090909091,2.399405654028523,26.393462194313756,25.0,1,5.198474625517232,27,0.9259259259259259,3.3476500165478464,90.38655044679186,26.10072224264549,1,11.049275717845415,3.0,7.247055670576369
mid_early,60,150,g_R1_full+g_favorite+g_rf_strict_align+g_tr_stack_with,40,0.9,3.5573091164553263,142.29236465821305,75.0,3,6.148719811952289,17,0.7647058823529411,-4.240760652744985,-72.09293109666474,92.5850604419591,2,-14.194049792757648,21,0.9047619047619048,5.734345870300102,120.42126327630214,25.0,1,16.217371507195033,2.3333333333333335,7.234345870300102
mid,90,180,g_dir_up+g_mp_no_extreme_100+g_rf_strict_align+g_tr_full_stack_with,44,0.9090909090909091,3.682692735547839,162.0384803641049,50.0,2,8.022004265004142,11,0.9090909090909091,-0.7141615472054212,-7.855777019259634,25.0,1,-2.2608857499889377,15,1.0,5.724440783031495,85.86661174547243,0.0,0,13.235207436621966,1.6666666666666667,7.224440783031495
pre_60,0,60,g_R1_full+g_atr_high+g_mp_no_extreme_100+g_regime_trending_dn,23,0.782608695652174,3.078372971171671,70.80257833694843,87.77190694158875,2,5.43275801962659,35,0.7428571428571429,0.9433595248094402,33.017583368330406,75.0,3,3.4837278609609412,17,0.7647058823529411,5.69765762208463,96.8601795754387,50.0,2,44.53800236627062,1.8888888888888888,7.19765762208463
pre_60,0,60,g_R1_full+g_mp_no_extreme_50+g_regime_trending_dn+g_rf_fresh,26,0.8846153846153846,7.422580907317684,192.98710359025978,26.652457648799597,1,16.463734275201347,33,0.7575757575757576,2.1656661044259367,71.46698144605591,75.0,3,6.262997323696757,16,0.75,3.530810080663747,56.49296129061995,61.52612229665534,2,11.386774298208096,1.7777777777777777,7.196476185089684
early,30,90,g_R1_full+g_compression_tight+g_regime_trending_dn+g_tr_above_ema800,48,0.75,3.885682591857122,186.51276440914185,74.96408101570813,2,8.959383190251279,48,0.6458333333333334,0.48764699194774774,23.40705561349189,141.37734119319464,3,1.4068564014501135,28,0.75,7.163604801366864,200.58093443827218,75.0,3,12.96634847579971,3.111111111111111,7.163604801366864
mid,90,180,g_mfi_with+g_offset_le_120+g_rf_strict_align+g_tr_above_ema200,41,0.8292682926829268,4.516170186464813,185.16297764505734,50.0,2,9.883689906957592,19,0.7368421052631579,-2.5049478337413165,-47.594008841085014,112.79702065383643,2,-5.9100564590696765,19,0.8421052631578947,5.639987885256202,107.15976981986785,50.0,2,8.694159423699197,2.111111111111111,7.139987885256202
mid,90,180,g_R1_full+g_hod_active+g_rf_strict_align+g_tr_stack_with,30,0.9,3.373229791922962,101.19689375768887,50.0,2,6.149357578272822,9,0.7777777777777778,-3.7776230143289777,-33.9986071289608,41.43075506023002,1,-11.935794308194328,17,0.9411764705882353,5.629612395882287,95.70341072999888,25.0,1,11.542387115115917,1.8888888888888888,7.129612395882287
early,30,90,g_R1_full+g_hod_active+g_regime_trending_dn+g_ribbon_slope_with,35,0.8285714285714286,3.6981055735722244,129.43369507502786,50.0,2,11.274181233085226,48,0.7083333333333334,0.7874024130965062,37.7953158286323,106.51482734301798,3,3.0643645705427884,31,0.8064516129032258,5.613632764925842,174.02261571270108,60.332355523756995,2,11.721816856045375,3.4444444444444446,7.113632764925842
mid,90,180,g_bb_pos_strong_with+g_mfi_strong_with+g_rf_strict_align+g_tr_full_stack_with,48,0.8541666666666666,3.821519886864399,183.43295456949116,65.62700843745723,2,6.569686261066368,21,0.8571428571428571,0.07794634068432128,1.6368731543707469,56.530586384567314,2,0.351780573977976,25,0.92,5.602779644492353,140.0694911123088,25.0,1,17.51430226924539,2.7777777777777777,7.102779644492353
mid,90,180,g_R1_six+g_mfi_strong_with+g_rf_strict_align+g_tr_full_stack_with,57,0.8421052631578947,3.1141914103463266,177.5089103897406,86.6386368183054,2,5.932493221536393,22,0.8636363636363636,0.0856521665205111,1.8843476634512442,56.28311187548681,2,0.406167699987455,25,0.92,5.602779644492353,140.0694911123088,25.0,1,17.51430226924539,2.7777777777777777,7.102779644492353
mid,90,180,g_bb_pos_with+g_mfi_strong_with+g_rf_strict_align+g_tr_full_stack_with,57,0.8421052631578947,3.1141914103463266,177.5089103897406,86.6386368183054,2,5.932493221536393,22,0.8636363636363636,0.0856521665205111,1.8843476634512442,56.28311187548681,2,0.406167699987455,25,0.92,5.602779644492353,140.0694911123088,25.0,1,17.51430226924539,2.7777777777777777,7.102779644492353
mid,90,180,g_cci_with+g_mfi_strong_with+g_rf_strict_align+g_tr_full_stack_with,57,0.8421052631578947,3.1141914103463266,177.5089103897406,86.6386368183054,2,5.932493221536393,22,0.8636363636363636,0.0856521665205111,1.8843476634512442,56.28311187548681,2,0.406167699987455,25,0.92,5.602779644492353,140.0694911123088,25.0,1,17.51430226924539,2.7777777777777777,7.102779644492353
mid,90,180,g_mfi_strong_with+g_regime_ranging+g_rf_strict_align+g_tr_partial_stack_with,35,0.8571428571428571,3.5777859028520305,125.22250659982106,71.66332077056441,2,11.176243558919278,19,0.8421052631578947,1.1864086495223696,22.541764340925024,47.6506891061617,1,3.0927335159505103,20,0.9,4.414562749489443,88.29125498978887,25.0,1,24.8780113642079,2.2222222222222223,7.100971399011812
mid,90,180,g_cci_with+g_rf_strict_align+g_tr_full_stack_with,92,0.8260869565217391,2.976071273488429,273.79855716093545,76.90770796263192,3,8.001036904389588,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,40,0.875,5.56156975944239,222.4627903776956,39.379560079577416,1,12.468751398507493,4.444444444444445,7.06156975944239
mid,90,180,g_bb_pos_with+g_rf_strict_align+g_tr_full_stack_with,92,0.8260869565217391,2.976071273488429,273.79855716093545,76.90770796263192,3,8.001036904389588,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,40,0.875,5.56156975944239,222.4627903776956,39.379560079577416,1,12.468751398507493,4.444444444444445,7.06156975944239
mid,90,180,g_cci_with+g_rf_strict_align+g_ribbon_agrees+g_tr_full_stack_with,91,0.8351648351648352,3.2835006281421477,298.79855716093545,76.90770796263192,3,8.978384478543871,30,0.8333333333333334,-1.230810316545247,-36.92430949635741,106.28311187548682,2,-4.225486522155519,40,0.875,5.56156975944239,222.4627903776956,39.379560079577416,1,12.468751398507493,4.444444444444445,7.06156975944239
mid,90,180,g_bb_pos_with+g_rf_strict_align+g_ribbon_agrees+g_tr_full_stack_with,91,0.8351648351648352,3.2835006281421477,298.79855716093545,76.90770796263192,3,8.978384478543871,30,0.8333333333333334,-1.230810316545247,-36.92430949635741,106.28311187548682,2,-4.225486522155519,40,0.875,5.56156975944239,222.4627903776956,39.379560079577416,1,12.468751398507493,4.444444444444445,7.06156975944239
early,30,90,g_R1_full+g_ev_le_70+g_regime_trending_dn,39,0.717948717948718,4.692517613435978,183.00818692400316,101.5428856042505,3,7.60698606826885,48,0.6458333333333334,1.3640679892180334,65.4752634824656,111.56741531495378,4,3.962183493578164,31,0.7096774193548387,5.6841137770411185,176.20752708827467,75.0,3,10.813088848479403,3.4444444444444446,7.048181766259152
early,30,90,g_R1_full+g_ev_in_40_70+g_regime_trending_dn,39,0.717948717948718,4.692517613435978,183.00818692400316,101.5428856042505,3,7.60698606826885,48,0.6458333333333334,1.3640679892180334,65.4752634824656,111.56741531495378,4,3.962183493578164,31,0.7096774193548387,5.6841137770411185,176.20752708827467,75.0,3,10.813088848479403,3.4444444444444446,7.048181766259152
mid_early,60,150,g_R1_full+g_cci_strong_with+g_mp_no_extreme_150+g_rf_strict_align,28,0.8928571428571429,3.860246748380882,108.08690895466471,50.0,2,13.399244974573534,15,0.7333333333333333,-1.9760542056194075,-29.64081308429111,83.92402637177389,2,-6.09728506629942,17,0.8823529411764706,5.533003367590161,94.06105724903273,25.0,1,14.865900272064891,1.8888888888888888,7.033003367590161
mid_early,60,150,g_R1_full+g_bb_pos_strong_with+g_mp_no_extreme_150+g_rf_strict_align,35,0.8857142857142857,3.687734178586491,129.0706962505272,75.0,3,10.358503126895576,17,0.7058823529411765,-3.0432611292800362,-51.73543919776061,108.92402637177389,2,-10.322574460245777,17,0.8823529411764706,5.533003367590161,94.06105724903273,25.0,1,14.865900272064891,1.8888888888888888,7.033003367590161
mid_early,60,150,g_R1_full+g_cci_strong_with+g_mp_no_extreme_100+g_rf_strict_align,25,0.92,4.198672747816477,104.96681869541193,25.0,1,13.3050207361877,14,0.7142857142857143,-5.563319321178385,-77.8864704964974,83.92402637177389,2,-28.796535562927282,15,0.8666666666666667,5.529374521011911,82.94061781517865,25.0,1,13.025293132210715,1.6666666666666667,7.029374521011911
mid_early,60,150,g_R1_full+g_mfi_strong_with+g_rf_strict_align,37,0.8378378378378378,2.316524401839244,85.71140286805202,75.0,3,5.297744276483037,15,0.7333333333333333,-1.895719381184485,-28.435790717767276,87.67158311339038,2,-5.212740766128267,19,0.8947368421052632,5.510157508305379,104.6929926578022,25.0,1,16.8006749863607,2.111111111111111,7.010157508305379
early,30,90,g_atr_low+g_depth_250_strict+g_hod_us_afternoon+g_tr_partial_stack_with,21,1.0,4.265671698904898,89.57910567700286,0.0,0,26.304397316182126,4,0.5,-11.231950414905281,-44.927801659621124,47.65002460298598,1,-119.66037944018497,21,1.0,7.001350194613364,147.02835408688065,0.0,0,29.194297663793055,2.3333333333333335,7.001350194613364
pre_60,0,60,g_R1_full+g_cci_strong_with+g_compression_tight+g_regime_trending_dn,23,0.782608695652174,5.555153526586648,127.7685311114929,50.0,2,14.574999102817129,22,0.5454545454545454,-4.038083379267729,-88.83783434389002,128.39520423451805,3,-12.426881404577527,15,0.8,6.969640711260731,104.54461066891096,25.0,1,17.01824291242473,1.6666666666666667,6.969640711260731
mid,90,180,g_rf_full_align+g_rf_strict_align+g_ribbon_agrees+g_tr_full_stack_with,94,0.8404255319148937,3.3402714411702132,313.98551547000005,76.90770796263193,3,9.709880880633213,30,0.8333333333333334,-1.230810316545247,-36.92430949635741,106.28311187548682,2,-4.225486522155519,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_full_align+g_rf_strict_align+g_tr_full_stack_with+g_tr_partial_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_fresh+g_rf_strict_align+g_tr_above_cloud+g_tr_full_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_fresh+g_rf_strict_align+g_ribbon_agrees+g_tr_full_stack_with,94,0.8404255319148937,3.3402714411702132,313.98551547000005,76.90770796263193,3,9.709880880633213,30,0.8333333333333334,-1.230810316545247,-36.92430949635741,106.28311187548682,2,-4.225486522155519,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_full_align+g_rf_strict_align+g_tr_above_ema800+g_tr_full_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_full_align+g_rf_strict_align+g_tr_above_cloud+g_tr_full_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_full_align+g_rf_strict_align+g_tr_above_ema800+g_tr_partial_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_in_band+g_rf_strict_align+g_tr_above_ema800+g_tr_partial_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_fresh+g_rf_strict_align+g_tr_above_ema800+g_tr_partial_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_fresh+g_rf_strict_align+g_tr_above_ema200+g_tr_full_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_fresh+g_rf_strict_align+g_tr_above_ema50+g_tr_full_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_fresh+g_rf_strict_align+g_tr_above_ema800+g_tr_full_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_strict_align+g_tr_above_ema200+g_tr_above_ema800+g_tr_partial_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_strict_align+g_rf_with+g_tr_full_stack_with+g_tr_partial_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_strict_align+g_rf_strong+g_tr_above_ema50+g_tr_full_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_strict_align+g_rf_strong+g_tr_above_ema800+g_tr_full_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_strict_align+g_rf_strong+g_tr_above_cloud+g_tr_full_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_strict_align+g_rf_strong+g_tr_above_ema200+g_tr_full_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_strict_align+g_ribbon_agrees+g_tr_above_ema800+g_tr_partial_stack_with,94,0.8404255319148937,3.3402714411702132,313.98551547000005,76.90770796263193,3,9.709880880633213,30,0.8333333333333334,-1.230810316545247,-36.92430949635741,106.28311187548682,2,-4.225486522155519,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_strict_align+g_tr_above_cloud+g_tr_above_ema800+g_tr_partial_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_strict_align+g_tr_full_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_strict_align+g_tr_above_ema50+g_tr_above_ema800+g_tr_partial_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_strict_align+g_rf_with+g_tr_above_cloud+g_tr_full_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_strict_align+g_rf_with+g_tr_above_ema800+g_tr_full_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_strict_align+g_rf_with+g_ribbon_agrees+g_tr_full_stack_with,94,0.8404255319148937,3.3402714411702132,313.98551547000005,76.90770796263193,3,9.709880880633213,30,0.8333333333333334,-1.230810316545247,-36.92430949635741,106.28311187548682,2,-4.225486522155519,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_strict_align+g_tr_above_cloud+g_tr_above_ema200+g_tr_full_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_strict_align+g_tr_above_cloud+g_tr_above_ema50+g_tr_full_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_strict_align+g_ribbon_agrees+g_tr_above_cloud+g_tr_full_stack_with,94,0.8404255319148937,3.3402714411702132,313.98551547000005,76.90770796263193,3,9.709880880633213,30,0.8333333333333334,-1.230810316545247,-36.92430949635741,106.28311187548682,2,-4.225486522155519,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
mid,90,180,g_rf_strict_align+g_tr_above_ema800+g_tr_partial_stack_with,95,0.8315789473684211,3.041952794421053,288.98551547000005,76.90770796263193,3,8.668543782698219,31,0.8387096774193549,-0.5659125508432835,-17.54328907614179,106.28311187548681,2,-1.8245396001350265,41,0.8780487804878049,5.4319576801652705,222.7102648867761,39.379560079577416,1,12.466286675182742,4.555555555555555,6.9319576801652705
