n,wr,dpt,sum_pnl,max_dd,max_ls,sharpe,n_per_day,stack,score,stack_size
4541,0.7813256991852014,0.253084278459167,1149.2557084830773,820.2362622288294,6,5.282973401772915,252.27777777777777,g_cci_extreme_with+g_cci_strong_with+g_mp_no_extreme_100+g_tr_partial_stack_with,-2.1360213519771127,R4
4541,0.7813256991852014,0.253084278459167,1149.2557084830773,820.2362622288294,6,5.282973401772915,252.27777777777777,g_cci_extreme_with+g_cci_with+g_mp_no_extreme_100+g_tr_partial_stack_with,-2.1360213519771127,R4
4541,0.7813256991852014,0.253084278459167,1149.2557084830773,820.2362622288294,6,5.282973401772915,252.27777777777777,g_cci_extreme_with+g_mp_no_extreme_100+g_tr_above_cloud+g_tr_above_ema200,-2.1360213519771127,R4
4541,0.7813256991852014,0.253084278459167,1149.2557084830773,820.2362622288294,6,5.282973401772915,252.27777777777777,g_cci_extreme_with+g_mp_no_extreme_100+g_tr_above_ema200+g_tr_partial_stack_with,-2.1360213519771127,R4
4541,0.7813256991852014,0.253084278459167,1149.2557084830773,820.2362622288294,6,5.282973401772915,252.27777777777777,g_cci_extreme_with+g_mp_no_extreme_100+g_tr_above_ema200+g_tr_above_ema50,-2.1360213519771127,R4
4627,0.7780419278149989,0.25184324731342933,1165.2787053192376,916.7794231266721,6,5.393561967693847,257.05555555555554,g_cci_extreme_with+g_cci_strong_with+g_mp_no_extreme_100+g_ribbon_agrees,-3.1355317058033023,R4
4627,0.7780419278149989,0.25184324731342933,1165.2787053192376,916.7794231266721,6,5.393561967693847,257.05555555555554,g_cci_extreme_with+g_cci_with+g_mp_no_extreme_100+g_ribbon_agrees,-3.1355317058033023,R4
4627,0.7780419278149989,0.25184324731342933,1165.2787053192376,916.7794231266721,6,5.393561967693847,257.05555555555554,g_cci_extreme_with+g_mp_no_extreme_100+g_mp_no_extreme_150+g_ribbon_agrees,-3.1355317058033023,R4
4627,0.7780419278149989,0.25184324731342933,1165.2787053192376,916.7794231266721,6,5.393561967693847,257.05555555555554,g_bb_pos_with+g_cci_extreme_with+g_mp_no_extreme_100+g_ribbon_agrees,-3.1355317058033023,R4
3362,0.7932778108268888,0.25180763419194235,846.5772661533101,601.5564724976463,5,4.791934280474594,186.77777777777777,g_bb_pos_strong_with+g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_100,0.16902101748436715,R4
4594,0.7786242925555071,0.2517482399860756,1156.5314144960312,835.2477634340275,6,5.147779819909469,255.22222222222223,g_bb_pos_strong_with+g_cci_extreme_with+g_mp_no_extreme_100+g_tr_above_cloud,-2.314486468799129,R4
4625,0.7781621621621622,0.2508830831205422,1160.3342594325077,891.7794231266721,6,5.312095901440095,256.94444444444446,g_bb_pos_strong_with+g_cci_extreme_with+g_mp_no_extreme_100+g_ribbon_agrees,-2.8852895265245575,R4
4542,0.7811536767943638,0.24752437439081404,1124.2557084830773,845.2362622288305,6,5.161677084484979,252.33333333333334,g_cci_extreme_with+g_cci_with+g_mp_no_extreme_100+g_tr_above_ema200,-2.3933014799538523,R4
4542,0.7811536767943638,0.24752437439081404,1124.2557084830773,845.2362622288305,6,5.161677084484979,252.33333333333334,g_cci_extreme_with+g_mp_no_extreme_100+g_mp_no_extreme_150+g_tr_above_ema200,-2.3933014799538523,R4
4542,0.7811536767943638,0.24752437439081404,1124.2557084830773,845.2362622288305,6,5.161677084484979,252.33333333333334,g_bb_pos_with+g_cci_extreme_with+g_mp_no_extreme_100+g_tr_above_ema200,-2.3933014799538523,R4
4542,0.7811536767943638,0.24752437439081404,1124.2557084830773,845.2362622288305,6,5.161677084484979,252.33333333333334,g_cci_extreme_with+g_cci_strong_with+g_mp_no_extreme_100+g_tr_above_ema200,-2.3933014799538523,R4
4540,0.7812775330396475,0.2465443309683585,1119.3112625963477,820.2362622288305,6,5.075318344120797,252.22222222222223,g_bb_pos_strong_with+g_cci_extreme_with+g_mp_no_extreme_100+g_tr_partial_stack_with,-2.1430429609234705,R4
4540,0.7812775330396475,0.2465443309683585,1119.3112625963477,820.2362622288305,6,5.075318344120797,252.22222222222223,g_bb_pos_strong_with+g_cci_extreme_with+g_mp_no_extreme_100+g_tr_above_ema200,-2.1430429609234705,R4
4582,0.7800087298123091,0.24544001616377015,1124.6061540623948,824.0290142896811,6,5.198359088708063,254.55555555555554,g_cci_extreme_with+g_mp_no_extreme_100+g_ribbon_agrees+g_tr_above_cloud,-2.19476282860995,R4
4010,0.7905236907730673,0.24438889546810125,979.999470827086,635.4706967346007,5,5.173649887371642,222.77777777777777,g_R1_six+g_cci_extreme_with+g_mp_no_extreme_100+g_tr_partial_stack_with,-0.20508116414723254,R4
4010,0.7905236907730673,0.24438889546810125,979.999470827086,635.4706967346007,5,5.173649887371642,222.77777777777777,g_R1_six+g_cci_extreme_with+g_mp_no_extreme_100+g_tr_above_ema200,-0.20508116414723254,R4
2746,0.8197378004369993,0.24398298826955836,669.9772857882073,576.7506308194481,6,4.457280185086583,152.55555555555554,g_R1_six+g_bb_pos_strong_with+g_cci_extreme_with+g_mp_no_extreme_50,0.6738546844450699,R4
2366,0.8968723584108199,0.23918872724566892,565.9205286632526,410.53538434706303,4,4.287163055113193,131.44444444444446,g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_tr_above_ema50,3.102558467883237,R4
2366,0.8968723584108199,0.23918872724566892,565.9205286632526,410.53538434706303,4,4.287163055113193,131.44444444444446,g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_mp_no_extreme_150,3.102558467883237,R4
2366,0.8968723584108199,0.23918872724566892,565.9205286632526,410.53538434706303,4,4.287163055113193,131.44444444444446,g_bb_pos_with+g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100,3.102558467883237,R4
2366,0.8968723584108199,0.23918872724566892,565.9205286632526,410.53538434706303,4,4.287163055113193,131.44444444444446,g_bb_pos_strong_with+g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100,3.102558467883237,R4
2366,0.8968723584108199,0.23918872724566892,565.9205286632526,410.53538434706303,4,4.287163055113193,131.44444444444446,g_cci_extreme_with+g_cci_strong_with+g_depth_250_loose+g_mp_no_extreme_100,3.102558467883237,R4
2366,0.8968723584108199,0.23918872724566892,565.9205286632526,410.53538434706303,4,4.287163055113193,131.44444444444446,g_cci_extreme_with+g_cci_with+g_depth_250_loose+g_mp_no_extreme_100,3.102558467883237,R4
4013,0.7879391976077748,0.23875654207799893,958.1300033590097,592.6958439797239,5,5.086148465390009,222.94444444444446,g_R1_six+g_bb_pos_extreme_with+g_cci_extreme_with+g_mp_no_extreme_100,0.19119007835850743,R4
2358,0.8969465648854962,0.2386728837448189,562.790659870283,392.1707689652057,4,4.231375584639374,131.0,g_R1_five+g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100,3.2864308429477243,R4
1385,0.8057761732851986,0.23852081049391322,330.3513225340698,276.57948307751786,3,4.53253781106528,76.94444444444444,g_cci_extreme_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_tr_above_cloud,3.2962825433458987,R4
3317,0.7958999095568284,0.2379450607974306,789.2637666650774,643.6134443461968,5,4.353261935810354,184.27777777777777,g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_100+g_tr_partial_stack_with,-0.23919028709625367,R4
3317,0.7958999095568284,0.2379450607974306,789.2637666650774,643.6134443461968,5,4.353261935810354,184.27777777777777,g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_100+g_tr_above_ema200,-0.23919028709625367,R4
3352,0.7950477326968973,0.23737781917924913,795.6904498888431,594.1685952697633,5,4.967776342558023,186.22222222222223,g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_100+g_ribbon_agrees,0.2461691934505894,R4
3307,0.7937707892349561,0.23622180073879348,781.18549504319,568.7862089734218,5,4.529054599968072,183.72222222222223,g_bb_pos_extreme_with+g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_100,0.4860676033541367,R4
3343,0.794495961711038,0.23604597673180125,789.1017002144116,622.9443539488193,5,4.359639795656942,185.72222222222223,g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_100+g_tr_above_cloud,-0.04843794564601245,R4
2364,0.8967851099830795,0.23301599145506524,550.8498037997742,410.53538434706303,4,4.184448797168075,131.33333333333334,g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_ribbon_agrees,3.09551324781523,R4
2728,0.8211143695014663,0.2329838591417286,635.5799677386356,595.1421812783824,6,3.9321624901854095,151.55555555555554,g_R1_six+g_cci_extreme_with+g_mp_no_extreme_50+g_tr_above_cloud,0.49270574137256773,R4
4131,0.896877269426289,0.23038028047861436,951.7009386571559,567.3123172884855,6,6.4690723424583645,229.5,g_R1_five+g_bb_pos_extreme_with+g_depth_250_loose+g_mp_no_extreme_100,1.5260298018566494,R4
5192,0.8152927580893683,0.2285273481404994,1186.513991545473,854.4793081573791,4,5.096768617814501,288.44444444444446,g_R1_five+g_bb_pos_extreme_with+g_mp_no_extreme_50+g_tr_partial_stack_with,-2.1633381525396094,R4
5192,0.8152927580893683,0.2285273481404994,1186.513991545473,854.4793081573791,4,5.096768617814501,288.44444444444446,g_R1_five+g_bb_pos_extreme_with+g_mp_no_extreme_50+g_tr_above_ema200,-2.1633381525396094,R4
2333,0.8971281611658808,0.22724354550286888,530.1591916581931,413.3293664614721,4,4.295650967342351,129.61111111111111,g_bb_pos_extreme_with+g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100,3.065231492546956,R4
665,0.9383458646616541,0.22416268339796494,149.0681844596467,109.74127117057884,2,7.539858162952235,36.94444444444444,g_bb_pos_extreme_with+g_cci_extreme_with+g_depth_250_loose+g_mp_wt_no_extreme_100,4.607621330014506,R4
4533,0.7820427972645048,0.22359698517629112,1013.5651338041276,809.0175130844842,6,4.824383567422527,251.83333333333334,g_cci_extreme_with+g_mp_no_extreme_100+g_ribbon_agrees+g_tr_partial_stack_with,-2.046150173023503,R4
2266,0.9152691968225949,0.22342737245893216,506.2864259919403,409.66936065787297,4,5.22472150480786,125.88888888888889,g_bb_pos_extreme_with+g_depth_250_loose+g_mfi_strong_with+g_mp_no_extreme_50,3.2794257341061517,R4
850,0.8705882352941177,0.22135490867242652,188.15167237156254,256.97100464811143,4,2.6337425453655294,47.22222222222222,g_cci_extreme_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_full_stack_with,3.927237261613603,R4
850,0.8705882352941177,0.22135490867242652,188.15167237156254,256.97100464811143,4,2.6337425453655294,47.22222222222222,g_cci_extreme_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_above_ema800,3.927237261613603,R4
4534,0.7818703131892368,0.218033774548771,988.5651338041276,834.0175130844844,6,4.701768301778893,251.88888888888889,g_cci_extreme_with+g_mp_no_extreme_100+g_ribbon_agrees+g_tr_above_ema200,-2.3034382244037053,R4
2361,0.8966539601863617,0.2165606450150138,511.29968288044756,410.535384347063,4,3.894159657296829,131.16666666666666,g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_tr_above_cloud,3.077746403408001,R4
1678,0.9678188319427891,0.21606502640705783,362.55711431104305,130.12900632503138,2,10.855028621201225,93.22222222222223,g_bb_pos_extreme_with+g_bb_pos_with+g_depth_250_strict+g_mp_no_extreme_50,4.894253345834949,R4
1678,0.9678188319427891,0.21606502640705783,362.55711431104305,130.12900632503138,2,10.855028621201225,93.22222222222223,g_bb_pos_extreme_with+g_bb_pos_strong_with+g_depth_250_strict+g_mp_no_extreme_50,4.894253345834949,R4
1678,0.9678188319427891,0.21606502640705783,362.55711431104305,130.12900632503138,2,10.855028621201225,93.22222222222223,g_bb_pos_extreme_with+g_cci_with+g_depth_250_strict+g_mp_no_extreme_50,4.894253345834949,R4
1678,0.9678188319427891,0.21606502640705783,362.55711431104305,130.12900632503138,2,10.855028621201225,93.22222222222223,g_bb_pos_extreme_with+g_depth_250_med+g_depth_250_strict+g_mp_no_extreme_50,4.894253345834949,R4
1678,0.9678188319427891,0.21606502640705783,362.55711431104305,130.12900632503138,2,10.855028621201225,93.22222222222223,g_bb_pos_extreme_with+g_depth_250_strict+g_mp_no_extreme_150+g_mp_no_extreme_50,4.894253345834949,R4
1678,0.9678188319427891,0.21606502640705783,362.55711431104305,130.12900632503138,2,10.855028621201225,93.22222222222223,g_bb_pos_extreme_with+g_depth_250_loose+g_depth_250_strict+g_mp_no_extreme_50,4.894253345834949,R4
1678,0.9678188319427891,0.21606502640705783,362.55711431104305,130.12900632503138,2,10.855028621201225,93.22222222222223,g_bb_pos_extreme_with+g_depth_250_strict+g_mp_no_extreme_50+g_tr_above_ema50,4.894253345834949,R4
1678,0.9678188319427891,0.21606502640705783,362.55711431104305,130.12900632503138,2,10.855028621201225,93.22222222222223,g_bb_pos_extreme_with+g_depth_250_strict+g_mp_no_extreme_100+g_mp_no_extreme_50,4.894253345834949,R4
1677,0.9677996422182469,0.2158768722883151,362.0255148275044,130.12900632503138,2,10.82635258337178,93.16666666666667,g_bb_pos_extreme_with+g_depth_250_strict+g_mp_no_extreme_50+g_tr_above_cloud,4.893873294470784,R4
1675,0.9677611940298507,0.21567876762144989,361.26193576592857,130.12900632503138,2,10.79629194220244,93.05555555555556,g_bb_pos_extreme_with+g_depth_250_strict+g_mp_no_extreme_50+g_ribbon_agrees,4.893290707919957,R4
4135,0.8969770253929867,0.2152225007343896,889.945040536701,615.0191342494222,6,5.7471708710021305,229.72222222222223,g_bb_pos_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_tr_above_cloud,1.0348014121700344,R4
814,0.855036855036855,0.21475585185187637,174.81126340742736,197.60593841599461,3,3.5979844606611993,45.22222222222222,g_cci_extreme_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_tr_stack_with,3.7651244022204264,R4
1674,0.967741935483871,0.2145453154824489,359.14885811761945,130.12900632503138,2,10.798156753178032,93.0,g_R1_five+g_bb_pos_extreme_with+g_depth_250_strict+g_mp_no_extreme_50,4.891964670321159,R4
1336,0.9161676646706587,0.21393943432893456,285.82308426345656,312.5924962519772,3,3.9395678953338336,74.22222222222223,g_cci_extreme_with+g_depth_250_loose+g_mfi_strong_with+g_mp_no_extreme_50,4.2496911185157495,R4
4156,0.8960538979788258,0.213771470685693,888.4342321697401,612.1944689975625,6,5.649332846133216,230.88888888888889,g_bb_pos_extreme_with+g_cci_with+g_depth_250_loose+g_mp_no_extreme_100,1.052365760498326,R4
4156,0.8960538979788258,0.213771470685693,888.4342321697401,612.1944689975625,6,5.649332846133216,230.88888888888889,g_bb_pos_extreme_with+g_bb_pos_strong_with+g_depth_250_loose+g_mp_no_extreme_100,1.052365760498326,R4
4156,0.8960538979788258,0.213771470685693,888.4342321697401,612.1944689975625,6,5.649332846133216,230.88888888888889,g_bb_pos_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_tr_above_ema50,1.052365760498326,R4
4156,0.8960538979788258,0.213771470685693,888.4342321697401,612.1944689975625,6,5.649332846133216,230.88888888888889,g_bb_pos_extreme_with+g_bb_pos_with+g_depth_250_loose+g_mp_no_extreme_100,1.052365760498326,R4
4156,0.8960538979788258,0.213771470685693,888.4342321697401,612.1944689975625,6,5.649332846133216,230.88888888888889,g_bb_pos_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_mp_no_extreme_150,1.052365760498326,R4
3937,0.8961137922275845,0.2132596051939565,839.6030656486067,626.4406340066575,5,5.843599121959955,218.72222222222223,g_bb_pos_extreme_with+g_cci_strong_with+g_depth_250_loose+g_mp_no_extreme_100,0.9099911874032256,R4
3524,0.905788876276958,0.21132169296633654,744.69764601337,648.5918773703227,7,4.339736177120439,195.77777777777777,g_R1_six+g_cci_strong_with+g_depth_250_loose+g_mp_no_extreme_50,-0.21670831796730994,R4
1676,0.9677804295942721,0.2099525319150103,351.88044348955725,130.1290063250313,2,10.347450790887011,93.11111111111111,g_bb_pos_extreme_with+g_depth_250_strict+g_mp_no_extreme_50+g_tr_partial_stack_with,4.887756827857731,R4
1676,0.9677804295942721,0.2099525319150103,351.88044348955725,130.1290063250313,2,10.347450790887011,93.11111111111111,g_bb_pos_extreme_with+g_depth_250_strict+g_mp_no_extreme_50+g_tr_above_ema200,4.887756827857731,R4
2357,0.896902842596521,0.20795160857797446,490.1419414182858,399.53430605407584,4,3.704256785602426,130.94444444444446,g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_tr_partial_stack_with,3.1816369740024255,R4
2357,0.896902842596521,0.20795160857797446,490.1419414182858,399.53430605407584,4,3.704256785602426,130.94444444444446,g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_tr_above_ema200,3.1816369740024255,R4
1590,0.9672955974842767,0.20645847079748056,328.2689685679941,143.15952211811157,2,9.119603536426698,88.33333333333333,g_bb_pos_extreme_with+g_cci_strong_with+g_depth_250_strict+g_mp_no_extreme_50,4.879414445640248,R4
4006,0.9023964053919121,0.20445475989598402,819.045768143312,746.3664115986594,5,4.814041611950565,222.55555555555554,g_cci_strong_with+g_depth_250_loose+g_mp_no_extreme_50+g_ribbon_agrees,-0.23524530217148953,R4
1572,0.9427480916030534,0.20348524983207716,319.8788127360253,172.8207061416641,3,6.037823172569606,87.33333333333333,g_bb_pos_extreme_with+g_cci_extreme_with+g_depth_250_med+g_mp_no_extreme_100,4.630966165862612,R4
5237,0.8136337597861371,0.20334137824531973,1064.8987978707394,861.1848273978339,5,4.552077479111627,290.94444444444446,g_bb_pos_extreme_with+g_mp_no_extreme_50+g_tr_above_ema200+g_tr_above_ema50,-2.27216929787165,R4
5237,0.8136337597861371,0.20334137824531973,1064.8987978707394,861.1848273978339,5,4.552077479111627,290.94444444444446,g_bb_pos_extreme_with+g_mp_no_extreme_50+g_tr_above_cloud+g_tr_above_ema200,-2.27216929787165,R4
5237,0.8136337597861371,0.20334137824531973,1064.8987978707394,861.1848273978339,5,4.552077479111627,290.94444444444446,g_bb_pos_extreme_with+g_mp_no_extreme_100+g_mp_no_extreme_50+g_tr_above_ema200,-2.27216929787165,R4
5237,0.8136337597861371,0.20334137824531973,1064.8987978707394,861.1848273978339,5,4.552077479111627,290.94444444444446,g_bb_pos_extreme_with+g_cci_with+g_mp_no_extreme_50+g_tr_above_ema200,-2.27216929787165,R4
5237,0.8136337597861371,0.20334137824531973,1064.8987978707394,861.1848273978339,5,4.552077479111627,290.94444444444446,g_bb_pos_extreme_with+g_bb_pos_with+g_mp_no_extreme_50+g_tr_partial_stack_with,-2.27216929787165,R4
5237,0.8136337597861371,0.20334137824531973,1064.8987978707394,861.1848273978339,5,4.552077479111627,290.94444444444446,g_bb_pos_extreme_with+g_bb_pos_strong_with+g_mp_no_extreme_50+g_tr_partial_stack_with,-2.27216929787165,R4
5237,0.8136337597861371,0.20334137824531973,1064.8987978707394,861.1848273978339,5,4.552077479111627,290.94444444444446,g_bb_pos_extreme_with+g_mp_no_extreme_50+g_tr_above_ema200+g_tr_partial_stack_with,-2.27216929787165,R4
5237,0.8136337597861371,0.20334137824531973,1064.8987978707394,861.1848273978339,5,4.552077479111627,290.94444444444446,g_bb_pos_extreme_with+g_mp_no_extreme_50+g_tr_above_ema50+g_tr_partial_stack_with,-2.27216929787165,R4
5237,0.8136337597861371,0.20334137824531973,1064.8987978707394,861.1848273978339,5,4.552077479111627,290.94444444444446,g_bb_pos_extreme_with+g_mp_no_extreme_150+g_mp_no_extreme_50+g_tr_above_ema200,-2.27216929787165,R4
5237,0.8136337597861371,0.20334137824531973,1064.8987978707394,861.1848273978339,5,4.552077479111627,290.94444444444446,g_bb_pos_extreme_with+g_bb_pos_strong_with+g_mp_no_extreme_50+g_tr_above_ema200,-2.27216929787165,R4
5237,0.8136337597861371,0.20334137824531973,1064.8987978707394,861.1848273978339,5,4.552077479111627,290.94444444444446,g_bb_pos_extreme_with+g_bb_pos_with+g_mp_no_extreme_50+g_tr_above_ema200,-2.27216929787165,R4
5237,0.8136337597861371,0.20334137824531973,1064.8987978707394,861.1848273978339,5,4.552077479111627,290.94444444444446,g_bb_pos_extreme_with+g_mp_no_extreme_150+g_mp_no_extreme_50+g_tr_partial_stack_with,-2.27216929787165,R4
5237,0.8136337597861371,0.20334137824531973,1064.8987978707394,861.1848273978339,5,4.552077479111627,290.94444444444446,g_bb_pos_extreme_with+g_mp_no_extreme_50+g_tr_above_cloud+g_tr_partial_stack_with,-2.27216929787165,R4
5237,0.8136337597861371,0.20334137824531973,1064.8987978707394,861.1848273978339,5,4.552077479111627,290.94444444444446,g_bb_pos_extreme_with+g_cci_with+g_mp_no_extreme_50+g_tr_partial_stack_with,-2.27216929787165,R4
5237,0.8136337597861371,0.20334137824531973,1064.8987978707394,861.1848273978339,5,4.552077479111627,290.94444444444446,g_bb_pos_extreme_with+g_mp_no_extreme_100+g_mp_no_extreme_50+g_tr_partial_stack_with,-2.27216929787165,R4
4140,0.8961352657004831,0.20168929828454868,834.9936948980315,569.1103514777883,6,5.536411340481691,230.0,g_bb_pos_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_ribbon_agrees,1.4719384405114968,R4
2708,0.8201624815361891,0.1997892071772457,541.0291730359813,530.6023954585669,6,3.6283509260271853,150.44444444444446,g_R1_six+g_bb_pos_extreme_with+g_cci_extreme_with+g_mp_no_extreme_50,1.0953900679534674,R4
2159,0.9624826308476147,0.19720527345916097,425.76618539832856,162.19710653817262,2,10.508140598425346,119.94444444444444,g_bb_pos_extreme_with+g_bb_pos_strong_with+g_depth_250_strict+g_mp_no_extreme_100,4.822031581935308,R4
2159,0.9624826308476147,0.19720527345916097,425.76618539832856,162.19710653817262,2,10.508140598425346,119.94444444444444,g_bb_pos_extreme_with+g_depth_250_med+g_depth_250_strict+g_mp_no_extreme_100,4.822031581935308,R4
2159,0.9624826308476147,0.19720527345916097,425.76618539832856,162.19710653817262,2,10.508140598425346,119.94444444444444,g_bb_pos_extreme_with+g_cci_with+g_depth_250_strict+g_mp_no_extreme_100,4.822031581935308,R4
2159,0.9624826308476147,0.19720527345916097,425.76618539832856,162.19710653817262,2,10.508140598425346,119.94444444444444,g_bb_pos_extreme_with+g_depth_250_loose+g_depth_250_strict+g_mp_no_extreme_100,4.822031581935308,R4
2159,0.9624826308476147,0.19720527345916097,425.76618539832856,162.19710653817262,2,10.508140598425346,119.94444444444444,g_bb_pos_extreme_with+g_bb_pos_with+g_depth_250_strict+g_mp_no_extreme_100,4.822031581935308,R4
2159,0.9624826308476147,0.19720527345916097,425.76618539832856,162.19710653817262,2,10.508140598425346,119.94444444444444,g_bb_pos_extreme_with+g_depth_250_strict+g_mp_no_extreme_100+g_tr_above_ema50,4.822031581935308,R4
2159,0.9624826308476147,0.19720527345916097,425.76618539832856,162.19710653817262,2,10.508140598425346,119.94444444444444,g_bb_pos_extreme_with+g_depth_250_strict+g_mp_no_extreme_100+g_mp_no_extreme_150,4.822031581935308,R4
2154,0.9623955431754875,0.19547404760718204,421.0510985458701,162.1971065381727,2,10.424582461671193,119.66666666666667,g_bb_pos_extreme_with+g_depth_250_strict+g_mp_no_extreme_100+g_ribbon_agrees,4.819429479362057,R4
1593,0.9422473320778405,0.19522543217786398,310.9941134593373,170.14895467562724,3,5.6416585082746025,88.5,g_cci_extreme_with+g_cci_with+g_depth_250_med+g_mp_no_extreme_100,4.617698752956269,R4
1593,0.9422473320778405,0.19522543217786398,310.9941134593373,170.14895467562724,3,5.6416585082746025,88.5,g_bb_pos_strong_with+g_cci_extreme_with+g_depth_250_med+g_mp_no_extreme_100,4.617698752956269,R4
1593,0.9422473320778405,0.19522543217786398,310.9941134593373,170.14895467562724,3,5.6416585082746025,88.5,g_cci_extreme_with+g_cci_strong_with+g_depth_250_med+g_mp_no_extreme_100,4.617698752956269,R4
1593,0.9422473320778405,0.19522543217786398,310.9941134593373,170.14895467562724,3,5.6416585082746025,88.5,g_bb_pos_with+g_cci_extreme_with+g_depth_250_med+g_mp_no_extreme_100,4.617698752956269,R4
1593,0.9422473320778405,0.19522543217786398,310.9941134593373,170.14895467562724,3,5.6416585082746025,88.5,g_cci_extreme_with+g_depth_250_med+g_mp_no_extreme_100+g_mp_no_extreme_150,4.617698752956269,R4
1593,0.9422473320778405,0.19522543217786398,310.9941134593373,170.14895467562724,3,5.6416585082746025,88.5,g_cci_extreme_with+g_depth_250_med+g_mp_no_extreme_100+g_tr_above_ema50,4.617698752956269,R4
1593,0.9422473320778405,0.19522543217786398,310.9941134593373,170.14895467562724,3,5.6416585082746025,88.5,g_cci_extreme_with+g_depth_250_loose+g_depth_250_med+g_mp_no_extreme_100,4.617698752956269,R4
4016,0.901394422310757,0.19474328338918112,782.0890260909514,769.8025817453178,5,4.527247507916721,223.11111111111111,g_cci_strong_with+g_depth_250_loose+g_mp_no_extreme_50+g_tr_above_ema50,-0.4893383109564269,R4
1592,0.9422110552763819,0.19453809010773337,309.7046394515115,170.14895467562724,3,5.621663117476153,88.44444444444444,g_cci_extreme_with+g_depth_250_med+g_mp_no_extreme_100+g_ribbon_agrees,4.616648642871553,R4
2152,0.962360594795539,0.19406840440446788,417.6352062784149,162.19710653817262,2,10.391553076786277,119.55555555555556,g_R1_five+g_bb_pos_extreme_with+g_depth_250_strict+g_mp_no_extreme_100,4.817674352359858,R4
969,0.957688338493292,0.19235231596083774,186.38939416605177,117.4249692263522,3,4.647461286906122,53.833333333333336,g_bb_pos_extreme_with+g_depth_250_loose+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,4.769235700893758,R4
4114,0.8974234321827905,0.19189993956489315,789.4763513699704,607.0879950404855,6,5.291825228618861,228.55555555555554,g_bb_pos_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_tr_partial_stack_with,1.095254310987944,R4
4114,0.8974234321827905,0.19189993956489315,789.4763513699704,607.0879950404855,6,5.291825228618861,228.55555555555554,g_bb_pos_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_tr_above_ema200,1.095254310987944,R4
2516,0.8354531001589826,0.19066996612487164,479.725634770177,501.97121157631597,5,3.360109516632167,139.77777777777777,g_bb_pos_extreme_with+g_cci_extreme_with+g_mp_no_extreme_50+g_tr_full_stack_with,1.5254888519515375,R4
1588,0.9420654911838791,0.19046885651249407,302.4645441418406,171.21817603199474,3,5.493109975616107,88.22222222222223,g_R1_five+g_cci_extreme_with+g_depth_250_med+g_mp_no_extreme_100,4.611123768351284,R4
4020,0.9012437810945274,0.19017418511434958,764.5002241596853,794.802581745318,5,4.40279568710578,223.33333333333334,g_cci_strong_with+g_cci_with+g_depth_250_loose+g_mp_no_extreme_50,-0.7454138213935568,R4
4020,0.9012437810945274,0.19017418511434958,764.5002241596853,794.802581745318,5,4.40279568710578,223.33333333333334,g_cci_strong_with+g_depth_250_loose+g_mp_no_extreme_150+g_mp_no_extreme_50,-0.7454138213935568,R4
4020,0.9012437810945274,0.19017418511434958,764.5002241596853,794.802581745318,5,4.40279568710578,223.33333333333334,g_cci_strong_with+g_depth_250_loose+g_mp_no_extreme_100+g_mp_no_extreme_50,-0.7454138213935568,R4
624,0.8894230769230769,0.1898205976628477,118.44805294161696,173.0058317825102,2,2.2678976303882026,34.666666666666664,g_cci_extreme_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_stack_with,4.0840513668936165,R4
4019,0.9012192087583976,0.18958668470694862,761.9488858372265,794.8025817453178,5,4.3811152105164775,223.27777777777777,g_bb_pos_with+g_cci_strong_with+g_depth_250_loose+g_mp_no_extreme_50,-0.7462470451622538,R4
3974,0.9018621036738802,0.18944928077927603,752.8714418168429,781.4315469151154,5,4.274419730760785,220.77777777777777,g_R1_five+g_cci_strong_with+g_depth_250_loose+g_mp_no_extreme_50,-0.6062451516330762,R4
