band,band_lo,band_hi,stack,size,n_train,wr_train,dpt_train,sum_train,dd_train,ls_train,shp_train,n_val,wr_val,dpt_val,sum_val,dd_val,ls_val,shp_val,n_lock,wr_lock,dpt_lock,sum_lock,dd_lock,ls_lock,shp_lock,np_d_lock
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_rf_strict_align+g_tr_above_ema200+g_tr_stack_with,R5,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_rf_strict_align+g_tr_above_ema50+g_tr_stack_with,R5,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_rf_strict_align+g_ribbon_agrees+g_tr_stack_with,R5,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_rf_strict_align+g_rf_strong+g_tr_above_ema200+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_rf_strict_align+g_rf_strong+g_tr_full_stack_with+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_bb_pos_strong_with+g_rf_strict_align+g_tr_above_ema200+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_rf_strict_align+g_rf_strong+g_tr_above_ema50+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_bb_pos_strong_with+g_rf_strict_align+g_rf_strong+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_rf_strict_align+g_rf_strong+g_tr_partial_stack_with+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_rf_strict_align+g_ribbon_agrees+g_tr_full_stack_with+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_five+g_R1_full+g_bb_pos_extreme_with+g_rf_strict_align+g_ribbon_agrees+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_five+g_R1_full+g_bb_pos_extreme_with+g_rf_strict_align+g_tr_full_stack_with+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_bb_pos_strong_with+g_rf_strict_align+g_ribbon_agrees+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_R1_six+g_bb_pos_extreme_with+g_rf_strict_align+g_ribbon_agrees+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_rf_strict_align+g_tr_above_ema200+g_tr_full_stack_with+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_R1_six+g_bb_pos_extreme_with+g_rf_full_align+g_rf_strict_align+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_rf_full_align+g_rf_strict_align+g_tr_stack_with,R5,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_R1_six+g_bb_pos_extreme_with+g_rf_strict_align+g_tr_stack_with,R5,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_five+g_R1_full+g_bb_pos_extreme_with+g_bb_pos_strong_with+g_rf_strict_align+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_five+g_R1_full+g_bb_pos_extreme_with+g_rf_strict_align+g_tr_above_ema50+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_bb_pos_strong_with+g_rf_strict_align+g_tr_stack_with,R5,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_rf_strict_align+g_tr_stack_with,R4,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_rf_full_align+g_rf_strict_align+g_tr_above_ema50+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_R1_six+g_bb_pos_extreme_with+g_rf_strict_align+g_tr_above_ema50+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_rf_strict_align+g_ribbon_agrees+g_tr_partial_stack_with+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_rf_strict_align+g_tr_above_ema50+g_tr_partial_stack_with+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid_wide,0.3,0.7,g_R1_full+g_bb_pos_extreme_with+g_rf_strict_align+g_tr_above_ema50+g_tr_full_stack_with+g_tr_stack_with,R6,10,0.8,8.890857031409793,88.90857031409793,25.0,1,11.852597776745068,0,0.0,0.0,0.0,0.0,0,0.0,7,0.8571428571428571,15.196954942630368,106.37868459841258,0.0,1,12.70086977944532,0.7777777777777778
mid,0.4,0.6,g_R1_five+g_R1_six+g_cci_strong_with+g_regime_trending_up+g_rf_full_align+g_sms_liq_reclaim_with,R6,5,0.8,13.298255332042308,66.49127666021154,0.0,1,11.204023441672243,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
mid,0.4,0.6,g_R1_five+g_R1_six+g_cci_strong_with+g_regime_trending_up+g_rf_strong+g_sms_liq_reclaim_with,R6,5,0.8,13.298255332042308,66.49127666021154,0.0,1,11.204023441672243,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
mid,0.4,0.6,g_R1_five+g_R1_six+g_cci_strong_with+g_regime_trending_up+g_sms_liq_reclaim_with,R5,10,0.8,14.162468522835564,141.62468522835564,25.0,1,11.303142742932517,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
mid,0.4,0.6,g_R1_six+g_cci_strong_with+g_regime_trending_up+g_ribbon_agrees+g_sms_liq_reclaim_with,R5,10,0.8,14.162468522835564,141.62468522835564,25.0,1,11.303142742932517,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
mid,0.4,0.6,g_R1_six+g_cci_strong_with+g_regime_trending_up+g_ribbon_agrees+g_sms_liq_reclaim_with+g_tr_partial_stack_with,R6,5,0.8,15.406013625512822,77.0300681275641,25.0,1,12.004052184991515,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
mid,0.4,0.6,g_R1_five+g_R1_six+g_cci_strong_with+g_regime_trending_up+g_ribbon_agrees+g_sms_liq_reclaim_with,R6,10,0.8,14.162468522835564,141.62468522835564,25.0,1,11.303142742932517,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
mid,0.4,0.6,g_R1_five+g_R1_six+g_cci_strong_with+g_regime_trending_up+g_sms_liq_reclaim_with+g_tr_partial_stack_with,R6,5,0.8,15.406013625512822,77.0300681275641,25.0,1,12.004052184991515,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
mid,0.4,0.6,g_R1_six+g_cci_strong_with+g_regime_trending_up+g_sms_liq_reclaim_with,R4,10,0.8,14.162468522835564,141.62468522835564,25.0,1,11.303142742932517,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
mid,0.4,0.6,g_R1_six+g_cci_strong_with+g_regime_trending_up+g_rf_full_align+g_ribbon_agrees+g_sms_liq_reclaim_with,R6,5,0.8,13.298255332042308,66.49127666021154,0.0,1,11.204023441672243,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
mid,0.4,0.6,g_R1_six+g_cci_strong_with+g_regime_trending_up+g_rf_strong+g_ribbon_agrees+g_sms_liq_reclaim_with,R6,5,0.8,13.298255332042308,66.49127666021154,0.0,1,11.204023441672243,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
mid,0.4,0.6,g_R1_six+g_bb_pos_strong_with+g_cci_strong_with+g_regime_trending_up+g_ribbon_agrees+g_sms_liq_reclaim_with,R6,9,0.7777777777777778,13.704098657791304,123.33688792012174,25.0,1,10.703646711722428,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
mid,0.4,0.6,g_R1_five+g_R1_six+g_bb_pos_strong_with+g_cci_strong_with+g_regime_trending_up+g_sms_liq_reclaim_with,R6,9,0.7777777777777778,13.704098657791304,123.33688792012174,25.0,1,10.703646711722428,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
mid,0.4,0.6,g_R1_six+g_regime_trending_up+g_ribbon_agrees+g_sms_liq_reclaim_with,R4,11,0.7272727272727273,10.602244111668695,116.62468522835564,25.0,1,9.66710892491261,0,0.0,0.0,0.0,0.0,0,0.0,5,0.6,2.9489235771989315,14.744617885994657,25.0,2,3.6030053522180285,0.5555555555555556
mid,0.4,0.6,g_regime_trending_up+g_rf_strong+g_sms_liq_reclaim_with,R3,18,0.6666666666666666,7.601021635601474,136.81838944082654,50.0,2,9.808918621792275,12,0.5833333333333334,4.364690697496142,52.376288369953706,125.0,5,2.754962565264495,12,0.3333333333333333,-8.845090126683933,-106.1410815202072,153.15598251362113,5,-10.373441261438868,1.3333333333333333
mid,0.4,0.6,g_rf_strong+g_ribbon_slope_strong+g_sms_liq_reclaim_with,R3,30,0.6666666666666666,6.991943450556795,209.75830351670385,78.5385163283513,3,7.003835104715639,13,0.6153846153846154,8.283114683654919,107.68049088751394,50.0,2,9.221045689782141,19,0.5263157894736842,0.22299054886390254,4.236820428414148,153.23456218606162,6,0.22768395938991018,2.111111111111111
mid,0.4,0.6,g_sms_liq_reclaim_with+g_regime_trending_up,R2,73,0.6575342465753424,7.4427728175111625,543.3224156783149,125.0,6,9.830695534746162,28,0.5,0.8583636685330599,24.034182718925678,240.16634533445693,9,0.7361007841986288,28,0.5714285714285714,2.510711482337442,70.29992150544838,181.1558032941158,5,3.2430060577884263,3.111111111111111
mid,0.4,0.6,g_bb_pos_strong_with+g_ribbon_slope_strong+g_sms_liq_reclaim_with,R3,26,0.6538461538461539,6.638490943464958,172.6007645300889,100.0,4,6.857729720356516,12,0.5,0.13803520371972175,1.6564224446366609,81.08684862959385,3,0.18583106970824192,17,0.5882352941176471,3.406963092287102,57.918372568880734,103.23456218606165,4,3.6543233614699804,1.8888888888888888
mid,0.4,0.6,g_cci_strong_with+g_ribbon_slope_strong+g_sms_liq_reclaim_with,R3,25,0.64,6.1886305519972815,154.71576379993203,100.0,4,6.439586370510845,11,0.45454545454545453,-3.0253090199788484,-33.27839921976733,106.08684862959385,4,-4.910436873410036,17,0.5882352941176471,3.406963092287102,57.918372568880734,103.23456218606165,4,3.6543233614699804,1.8888888888888888
mid,0.4,0.6,g_rf_full_align+g_ribbon_slope_strong+g_sms_liq_reclaim_with,R3,28,0.6428571428571429,5.810792968735574,162.70220312459605,78.5385163283513,3,6.24213118702207,13,0.6153846153846154,8.283114683654919,107.68049088751394,50.0,2,9.221045689782141,19,0.5263157894736842,0.22299054886390254,4.236820428414148,153.23456218606162,6,0.22768395938991018,2.111111111111111
mid,0.4,0.6,g_regime_trending_up+g_ribbon_agrees+g_sms_liq_reclaim_with,R3,24,0.625,5.57520421053362,133.80490105280688,50.0,3,6.117393562225478,10,0.3,-10.374656996013194,-103.74656996013194,129.90493063411017,6,-9.437685896185245,13,0.3076923076923077,-10.842220504266923,-140.94886655547,152.2975827658894,7,-28.93853988032565,1.4444444444444444
mid,0.4,0.6,g_sms_liq_reclaim_with+g_ribbon_slope_strong,R2,35,0.6285714285714286,5.255584666846323,183.9454633396213,78.5385163283513,3,5.742761511570017,18,0.6666666666666666,10.39834238361987,187.17016290515767,75.0,3,8.67598403546323,24,0.5416666666666666,1.962133320067026,47.09119968160862,128.23456218606162,5,2.3107017880912193,2.6666666666666665
mid,0.4,0.6,g_cci_strong_with+g_regime_trending_up+g_sms_liq_reclaim_with,R3,18,0.6111111111111112,3.9204778277433294,70.56860089937993,49.99999999999999,2,4.445776638818983,6,0.5,-0.624428326688656,-3.7465699601319358,50.0,3,-0.37268051791196416,9,0.4444444444444444,-4.549874061718886,-40.948866555469976,52.29758276588939,3,-22.973383045998496,1.0
mid,0.4,0.6,g_sms_liq_reclaim_with+g_bb_pos_extreme_with,R2,157,0.5796178343949044,2.4594298099399587,386.13048016057354,222.03255932226512,6,5.144297598874377,47,0.46808510638297873,-3.4951085024676556,-164.2700996159798,290.72104962571916,5,-10.965868117725417,111,0.5495495495495496,0.9522078712856545,105.69507371270765,213.02555924996636,7,3.3147881268066177,12.333333333333334
mid,0.4,0.6,g_cci_extreme_with+g_R1_full,R2,223,0.5605381165919282,1.0484183761166161,233.7972978740054,210.9897585695564,5,3.1875980149747707,69,0.5217391304347826,-0.6829296088053413,-47.122143007568546,254.1107739072211,5,-1.4895611513993088,206,0.5776699029126213,2.5414692540509254,523.5426663344906,235.40633392006487,4,8.517747105646063,22.88888888888889
mid,0.4,0.6,g_ribbon_slope_strong+g_tr_stack_with,R2,34,0.5588235294117647,0.7701787440486306,26.18607729765344,76.15927245596814,3,1.089916914972833,8,0.25,-13.11339638379674,-104.90717107037392,100.0,5,-27.137994926017843,43,0.627906976744186,5.943376616375174,255.56519450413248,101.398960692551,3,8.525452038866598,4.777777777777778
mid,0.4,0.6,g_ribbon_slope_strong+g_cci_extreme_with,R2,72,0.5555555555555556,0.458646231429398,33.022528662916656,159.9538472198575,4,0.9132347447779758,26,0.38461538461538464,-6.865215398975317,-178.49560037335823,228.11514790771918,8,-10.623528624729541,90,0.5444444444444444,1.3755722414533074,123.80150173079767,121.61285259464364,4,3.106466586419795,10.0
mid,0.4,0.6,g_depth_250_strict,R1,47,0.5106382978723404,0.42671272013284844,20.055497846243878,144.9270805438823,5,0.7752674872889298,8,0.25,-13.22106255527992,-105.76850044223936,125.0,5,-9.69607990887468,47,0.48936170212765956,-1.0563886623819576,-49.650267131952006,176.29669403256213,4,-4.4371555990349165,5.222222222222222
mid,0.4,0.6,g_rf_strict_align,R1,70,0.5,-1.0409887236546809,-72.86921065582766,180.46532854356155,4,-1.9613650791520891,26,0.4230769230769231,-3.614359744057318,-93.97335334549027,179.16148103438096,7,-4.784624367335365,45,0.4666666666666667,-1.812992203035754,-81.58464913660893,131.6071570739809,4,-3.8965438704513566,5.0
mid,0.4,0.6,g_cci_extreme_with+g_tr_stack_with,R2,257,0.5719844357976653,1.4179489036697213,364.41286824311834,361.31506993015773,5,3.8119350764422615,79,0.46835443037974683,-3.1781836201207967,-251.07650598954294,382.9433857961718,7,-7.2032634543542065,227,0.6035242290748899,3.7294114994656966,846.5764103787131,218.05414584176788,8,14.248400426317883,25.22222222222222
mid,0.4,0.6,g_sms_liq_reclaim_with+g_cci_extreme_with,R2,80,0.5625,1.246122223897059,99.68977791176472,267.5053879598401,7,2.01449236110463,24,0.5,-1.3406173413358917,-32.1748161920614,145.14806393648175,3,-2.904275921546991,58,0.5689655172413793,1.892595728470074,109.77055225126429,175.0,7,4.189799858877776,6.444444444444445
mid,0.4,0.6,g_depth_250_med,R1,122,0.5245901639344263,0.19591207164370836,23.90127274053242,299.11089764185965,5,0.4116773078593118,16,0.5,-1.1489310535550408,-18.382896856880652,76.85883690938537,3,-2.7357485340756327,248,0.4637096774193548,-3.0107386099505917,-746.6631752677467,985.627802719737,6,-9.559806279510749,27.555555555555557
mid,0.4,0.6,g_ribbon_slope_strong,R1,206,0.5097087378640777,-0.3172635107067227,-65.35628320558487,257.2047043802885,6,-1.087996260705845,70,0.5142857142857142,0.7845416771031367,54.91791739721957,316.8892416630324,5,1.1491223405801734,187,0.49732620320855614,-0.8361347995570836,-156.35720751717463,276.2466258114949,8,-3.409828824903044,20.77777777777778
mid,0.4,0.6,g_cci_extreme_with+g_R1_six,R2,629,0.5532591414944356,0.8991824838286108,565.5857823281962,527.200580765245,9,4.393463666609777,191,0.5340314136125655,0.24903327477388582,47.56535548181219,442.61903891531176,6,1.1395045947053313,502,0.5737051792828686,2.1121003276756602,1060.2743644931813,322.8628600923704,6,10.153484054134164,55.77777777777778
mid,0.4,0.6,g_rsi_extreme_with,R1,164,0.47560975609756095,-1.2724810660809778,-208.68689483728036,448.14194183235395,10,-2.7272216053875793,128,0.5703125,3.2521502191480236,416.275228050947,250.0,10,8.204315327762751,102,0.46078431372549017,-1.8973372086323934,-193.52839528050413,365.0104612004926,8,-5.333883521217821,11.333333333333334
mid,0.4,0.6,g_regime_trending_up,R1,600,0.49833333333333335,-0.3352906558379339,-201.17439350276032,742.577169049635,6,-2.5418444053780584,210,0.48095238095238096,-1.064992427249196,-223.64840972233117,483.4104786870721,5,-7.649345972417766,311,0.45980707395498394,-2.562776691675576,-797.0235511111041,799.2520705787871,4,-47.38860110335086,34.55555555555556
mid,0.4,0.6,g_cci_extreme_with,R1,792,0.5277777777777778,-0.313902023223841,-248.61040239328207,616.8141060113076,9,-1.8137359479884594,232,0.5517241379310345,1.082738738934165,251.19538743272625,317.03465384172165,6,5.938231594872182,624,0.5576923076923077,1.3666016124736005,852.7594061835267,459.963643310851,6,8.03452677687664,69.33333333333333
mid,0.4,0.6,g_offset_late,R1,230,0.43043478260869567,-3.942477722368455,-906.7698761447447,918.1272873771371,5,-13.986113823830959,76,0.5,-0.25580671815972605,-19.44131058013918,211.3976653255944,6,-0.6891746033452253,190,0.45263157894736844,-2.822196138601917,-536.2172663343642,584.2235507326074,4,-29.09256370726111,21.11111111111111
mid,0.4,0.6,g_sms_choch_with,R1,70,0.32857142857142857,-9.083111730101175,-635.8178211070822,776.965306780554,9,-11.953499237118965,35,0.37142857142857144,-6.169464018528544,-215.93124064849903,300.0,13,-6.8832727274135745,46,0.43478260869565216,-3.6352668608395806,-167.2222755986207,520.5047773340643,10,-3.473913241861685,5.111111111111111
mid,0.4,0.6,g_regime_trending_dn,R1,353,0.45609065155807366,-2.8120435051480803,-992.6513573172724,1069.9627460346119,6,-27.599669600529023,456,0.45394736842105265,-2.6794400394520475,-1221.8246579901336,1220.8724573300983,6,-22.877032772283716,293,0.4539249146757679,-2.8669578229098214,-840.0186421125777,938.3290037843442,5,-30.054037642444758,32.55555555555556
mid,0.4,0.6,g_rf_aged,R1,883,0.46772366930917325,-1.9745280246436252,-1743.508245760321,1848.9304758578942,5,-13.723487045060617,166,0.46987951807228917,-2.225546157332021,-369.4406621171155,485.02609728297693,3,-24.846522813765986,301,0.46511627906976744,-2.526071435035117,-760.3475019455702,873.2351094319981,4,-19.615366516508967,33.44444444444444
mid,0.4,0.6,g_hod_us_afternoon,R1,2580,0.4689922480620155,-1.9884642790361244,-5130.237839913201,5130.292451340975,6,-32.39563863558661,762,0.47244094488188976,-1.6381010847571078,-1248.2330265849162,1393.5627882079755,8,-11.410647560330306,1457,0.4838709677419355,-1.1432368816824714,-1665.6961366113608,2142.380607992173,5,-19.6582846878811,161.88888888888889
mid,0.4,0.6,g_hod_late,R1,2485,0.47525150905432595,-1.6461069903951449,-4090.575871131935,4179.943597883574,6,-29.287036444085984,553,0.45207956600361665,-3.036568524438623,-1679.2223940145586,1823.5276077933358,6,-25.017498469143888,1439,0.47671994440583737,-1.598030855142098,-2299.566400549479,2368.629275852623,7,-39.126092123816356,159.88888888888889
mid,0.4,0.6,g_adx_extreme,R1,1404,0.4700854700854701,-2.0298197897885286,-2849.8669848630943,2902.1222767863005,6,-15.753378130656865,687,0.47161572052401746,-1.6738487991816202,-1149.9341250377731,1236.1871615039352,5,-25.02211386923451,1341,0.48471290082028334,-1.230829819719315,-1650.5427882436015,1715.282000109998,7,-20.70133904269067,149.0
mid,0.4,0.6,g_rf_in_band,R1,3392,0.4669811320754717,-2.0283678987843645,-6880.223912676564,6901.915486960666,6,-29.025865372992055,749,0.45660881174899864,-2.662253137145427,-1994.027599721925,2124.0098833401653,5,-26.36242650966344,1741,0.48190695002871914,-1.2384318836542136,-2156.109909441986,2269.265371536075,5,-40.59739201146967,193.44444444444446
mid,0.4,0.6,g_mp_no_extreme_100,R1,9716,0.4745780156442981,-1.9283076232671863,-18735.436867663982,18875.70427933329,7,-51.98903591478955,2373,0.4740834386852086,-1.8546488511345032,-4401.081723742176,4471.757240854044,7,-39.645430345707894,5313,0.48691887822322605,-1.1711588805368665,-6222.367132292372,6561.56082062321,7,-32.14882821952986,590.3333333333334
mid,0.4,0.6,g_offset_early,R1,6023,0.4776689357463058,-1.6416611206144396,-9887.72492946077,10167.960321918226,7,-35.509072575284,1445,0.47612456747404847,-1.7115823205833767,-2473.236453242979,2513.2120870921726,6,-21.920895609328685,3336,0.48501199040767384,-1.1695429536988458,-3901.5952935393498,4022.457826624413,7,-44.41095363327708,370.6666666666667
mid,0.4,0.6,g_offset_le_120,R1,9143,0.47358635021327794,-1.798172991065075,-16440.69565730798,16635.149749641336,7,-43.733794386244156,2214,0.465672990063234,-2.1740875473848718,-4813.429829910106,4788.4298299101,7,-56.74804664021535,5193,0.48315039476217986,-1.1785297022879901,-6120.104743981533,6229.953166279605,7,-34.95410593143318,577.0
mid,0.4,0.6,g_mp_wt_no_extreme_100,R1,4774,0.483661499790532,-1.6145032444872376,-7707.638489182073,7772.3214670665675,7,-32.568572386976726,1135,0.4977973568281938,-0.8611656877397217,-977.4230555845841,1246.5783261260829,6,-14.911258832800831,2801,0.4869689396644056,-1.2495036704960267,-3499.859781059371,3928.747211082648,5,-27.495891743595323,311.22222222222223
mid,0.4,0.6,g_offset_mid,R1,2016,0.45783730158730157,-2.3717690008441243,-4781.486305701755,4909.8875652191045,7,-35.09808854234161,490,0.47346938775510206,-1.5444829251955523,-756.7966333458206,921.6299289912315,4,-17.473043143108235,1225,0.48653061224489796,-1.0095856975246733,-1236.7424794677247,1445.7477835269458,5,-15.496229203438435,136.11111111111111
mid,0.4,0.6,g_offset_ge_180,R1,2188,0.45429616087751373,-2.642492854862722,-5781.774366439635,5862.9905172936615,7,-35.72380515339112,593,0.47554806070826305,-1.362404116741636,-807.9056412277902,1158.6659253121688,6,-12.187656801467185,1472,0.47078804347826086,-1.937136872840941,-2851.465476821865,2947.0034873834124,4,-31.105582116158683,163.55555555555554
